,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
111,,,,第1节,5.5,0.83,-6.5,0.83,134.5,0.83,134.5,0.83,-6.5,1.0,0.0,,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,4.0,GD,2.0,0,,11077.0,0.77,0.91
112,,,,第1节,6.5,0.83,-6.5,0.83,134.5,0.83,134.5,0.83,6.5,1.0,0.0,,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,4.0,GD,2.0,0,,11077.0,0.77,0.91
113,,,,第1节,6.5,0.83,-6.5,0.83,134.5,0.83,134.5,0.83,6.5,1.0,0.0,,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,3.0,GD,58.0,0,,11077.0,0.77,0.91
114,,,,第1节,6.5,0.83,-6.5,0.83,134.5,0.83,134.5,0.83,6.5,1.0,0.0,,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,3.0,GD,58.0,0,,21077.0,0.77,0.91
115,,,,第1节,6.5,0.83,-6.5,0.83,134.5,0.83,134.5,0.83,6.5,1.0,0.0,,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,3.0,GD,44.0,0,,11077.0,0.77,0.91
116,,,,第1节,6.5,0.83,-6.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,3.0,GD,44.0,0,,11077.0,0.77,0.91
117,,,,第1节,6.5,0.83,-6.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,3.0,GD,44.0,0,,11077.0,0.77,0.91
118,,,,第1节,6.5,0.83,-6.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,3.0,GD,42.0,0,,11077.0,0.77,0.91
119,,,,第1节,6.5,0.83,-6.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,3.0,GD,42.0,0,,11077.0,0.77,0.91
120,,,,第1节,6.5,0.83,-6.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,3.0,GD,31.0,0,,11077.0,0.77,0.91
121,,,,第1节,6.5,0.83,-6.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,3.0,GD,31.0,0,,21086.0,0.77,0.91
122,,,,第1节,6.5,0.83,-6.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,3.0,GD,32.0,0,,11077.0,0.77,0.91
123,,,,第1节,6.5,0.83,-6.5,0.83,132.5,0.83,132.5,0.83,132.5,1.0,0.0,,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,3.0,GD,32.0,0,,11077.0,0.77,0.91
124,,,,第1节,6.5,0.83,-6.5,0.83,132.5,0.83,132.5,0.83,132.5,1.0,0.0,1:2,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,3.0,GD,32.0,0,,11078.0,0.77,0.91
125,,,,第1节,6.5,0.83,-7.5,0.83,132.5,0.83,132.5,0.83,-7.5,1.0,0.0,1:2,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,3.0,GD,32.0,0,,11078.0,0.77,0.91
126,,,,第1节,7.5,0.83,-7.5,0.83,132.5,0.83,133.5,0.83,7.5,1.0,0.0,1:2,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,3.0,GD,32.0,0,,11078.0,0.77,0.91
127,,,,第1节,7.5,0.83,-7.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,1:2,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,3.0,GD,32.0,0,,11078.0,0.77,0.91
128,,,,第1节,7.5,0.83,-7.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,1:2,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,3.0,GD,32.0,0,,11078.0,0.77,0.91
129,,,,第1节,7.5,0.83,-7.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,1:2,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,3.0,GD,32.0,0,,11080.0,0.77,0.91
130,,,,第1节,7.5,0.83,-7.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,2:2,,3.0,2.0,0.0,5.0,1.0,0.0,13.0,5.0,13.0,0.0,1,3.0,GD,31.0,0,,11078.0,0.77,0.91
131,,,,第1节,7.5,0.83,-7.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,2:2,,3.0,2.0,1.0,5.0,1.0,50.0,14.0,5.0,13.0,0.0,1,3.0,GD,31.0,0,,11079.0,0.77,0.91
132,,,,第1节,7.5,0.83,-7.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,,,3.0,2.0,1.0,5.0,1.0,50.0,14.0,5.0,14.0,0.0,1,3.0,GD,31.0,0,,21077.0,0.77,0.91
133,,,,第1节,7.5,0.83,-7.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,,,3.0,2.0,1.0,5.0,1.0,50.0,14.0,5.0,14.0,0.0,1,3.0,GD,31.0,0,,21077.0,0.77,0.91
134,,,,第1节,7.5,0.83,-7.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,,,3.0,2.0,1.0,5.0,1.0,50.0,14.0,5.0,14.0,0.0,1,3.0,GD,16.0,0,,11077.0,0.77,0.91
135,,,,第1节,7.5,0.83,-7.5,0.83,132.5,0.83,132.5,0.83,132.5,1.0,0.0,,,3.0,2.0,1.0,5.0,1.0,50.0,14.0,5.0,14.0,0.0,1,3.0,GD,16.0,0,,11077.0,0.77,0.91
136,,,,第1节,7.5,0.83,-7.5,0.83,132.5,0.83,132.5,0.83,132.5,1.0,0.0,,,3.0,2.0,1.0,5.0,1.0,50.0,14.0,5.0,14.0,0.0,1,3.0,GD,16.0,0,,11077.0,0.77,0.91
137,,,,第1节,7.5,0.8,-9.5,0.87,132.5,0.83,132.5,0.83,-9.5,1.0,0.0,,,3.0,2.0,1.0,5.0,1.0,50.0,14.0,5.0,14.0,0.0,1,3.0,GD,16.0,0,,11077.0,0.77,0.91
138,,,,第1节,9.5,0.8,-9.5,0.87,132.5,0.83,134.5,0.83,9.5,1.0,0.0,,,3.0,2.0,1.0,5.0,1.0,50.0,14.0,5.0,14.0,0.0,1,3.0,GD,16.0,0,,11077.0,0.77,0.91
139,,,,第1节,9.5,0.8,-9.5,0.87,134.5,0.83,134.5,0.83,134.5,1.0,0.0,,,3.0,2.0,1.0,5.0,1.0,50.0,14.0,5.0,14.0,0.0,1,3.0,GD,16.0,0,,11077.0,0.77,0.91
140,,,,第1节,9.5,0.8,-9.5,0.87,134.5,0.83,134.5,0.83,134.5,1.0,0.0,,,3.0,2.0,1.0,5.0,1.0,50.0,14.0,5.0,14.0,0.0,1,3.0,GD,8.0,0,,11077.0,0.77,0.91
141,,,,第1节,9.5,0.8,-9.5,0.87,134.5,0.83,134.5,0.83,134.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,5.0,14.0,0.0,1,3.0,GD,8.0,0,,11074.0,0.77,0.91
142,,,,第1节,9.5,0.8,-9.5,0.87,134.5,0.83,134.5,0.83,134.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,5.0,16.0,0.0,1,3.0,GD,8.0,0,,21077.0,0.77,0.91
143,,,,第1节,9.5,0.8,-9.5,0.87,134.5,0.83,134.5,0.83,134.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,5.0,16.0,0.0,1,3.0,GD,8.0,0,,21077.0,0.77,0.91
144,,,,第1节,9.5,0.8,-9.5,0.87,134.5,0.83,134.5,0.83,134.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,5.0,16.0,0.0,1,3.0,GD,2.0,0,,21077.0,0.77,0.91
145,44.0,5.0,,第1节,9.5,0.83,-9.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,5.0,16.0,0.0,1,3.0,GD,2.0,0,,21081.0,0.77,0.91
146,44.0,5.0,,第1节,9.5,0.83,-9.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,5.0,16.0,0.0,1,3.0,GD,2.0,0,,21081.0,0.77,0.91
147,44.0,5.0,,第1节,9.5,0.83,-9.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,5.0,16.0,0.0,1,2.0,GD,47.0,0,,11077.0,0.77,0.91
148,44.0,5.0,,第1节,9.5,0.83,-9.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,5.0,16.0,0.0,1,2.0,GD,47.0,0,,21077.0,0.77,0.91
149,44.0,5.0,,第1节,9.5,0.83,-9.5,0.83,133.5,0.83,133.5,0.83,133.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,5.0,16.0,0.0,1,2.0,GD,42.0,0,,21077.0,0.77,0.91
150,44.0,5.0,,第1节,9.5,0.8,-9.5,0.87,132.5,0.83,132.5,0.83,132.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,5.0,16.0,0.0,1,2.0,GD,42.0,0,,21077.0,0.77,0.91
151,44.0,5.0,,第1节,9.5,0.8,-9.5,0.87,132.5,0.83,132.5,0.83,132.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,5.0,16.0,0.0,1,2.0,GD,42.0,0,,21077.0,0.77,0.91
152,44.0,5.0,,第1节,9.5,0.87,-6.5,0.8,132.5,0.83,132.5,0.83,-6.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,5.0,16.0,0.0,1,2.0,GD,42.0,0,,21077.0,0.77,0.91
153,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,132.5,0.83,136.5,0.83,6.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,5.0,16.0,0.0,1,2.0,GD,42.0,0,,21077.0,0.77,0.91
154,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,5.0,16.0,0.0,1,2.0,GD,42.0,0,,21077.0,0.77,0.91
155,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,5.0,16.0,0.0,1,2.0,GD,42.0,0,,21077.0,0.77,0.91
156,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,5.0,16.0,0.0,1,2.0,GD,37.0,0,,21077.0,0.77,0.91
157,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,5.0,16.0,0.0,1,2.0,GD,37.0,0,,21075.0,0.77,0.91
158,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,8.0,16.0,0.0,1,2.0,GD,37.0,0,,11077.0,0.77,0.91
159,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,8.0,16.0,0.0,1,2.0,GD,18.0,0,,11077.0,0.77,0.91
160,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,8.0,16.0,0.0,1,2.0,GD,18.0,0,,21077.0,0.77,0.91
161,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,8.0,16.0,0.0,1,2.0,GD,18.0,0,,21077.0,0.77,0.91
162,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,8.0,16.0,0.0,1,2.0,GD,3.0,0,,21077.0,0.77,0.91
163,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,8.0,16.0,0.0,1,2.0,GD,3.0,0,,21074.0,0.77,0.91
164,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,10.0,16.0,0.0,1,2.0,GD,3.0,0,,11077.0,0.77,0.91
165,44.0,5.0,,第1节,6.5,0.8,-5.5,0.87,135.5,0.83,135.5,0.83,-5.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,10.0,16.0,0.0,1,2.0,GD,3.0,0,,11077.0,0.77,0.91
166,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,135.5,0.83,136.5,0.83,5.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,10.0,16.0,0.0,1,2.0,GD,3.0,0,,11077.0,0.77,0.91
167,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,10.0,16.0,0.0,1,2.0,GD,3.0,0,,11077.0,0.77,0.91
168,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,10.0,16.0,0.0,1,2.0,GD,3.0,0,,11077.0,0.77,0.91
169,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,136.5,0.83,136.5,0.83,136.5,1.0,1.7,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,10.0,16.0,1.0,1,2.0,GD,3.0,0,,11077.0,0.77,0.91
170,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,136.5,0.83,136.5,0.83,136.5,1.0,1.7,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,10.0,16.0,1.0,1,2.0,GD,3.0,0,,11077.0,0.77,0.91
171,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,136.5,0.83,136.5,0.83,136.5,1.0,1.7,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,10.0,16.0,1.0,1,2.0,GD,3.0,0,,11077.0,0.77,0.91
172,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,136.5,0.83,136.5,0.83,136.5,1.0,1.7,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,10.0,16.0,1.0,1,2.0,GD,3.0,0,,11077.0,0.77,0.91
173,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,136.5,0.83,136.5,0.83,136.5,1.0,1.7,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,10.0,16.0,1.0,1,2.0,GD,3.0,0,,11077.0,0.77,0.91
174,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,136.5,0.83,136.5,0.83,136.5,1.0,1.7,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,9.0,16.0,1.0,1,2.0,GD,3.0,0,,11077.0,0.77,0.91
175,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,135.5,0.83,135.5,0.83,135.5,1.0,1.7,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,9.0,16.0,1.0,1,2.0,GD,3.0,0,,11077.0,0.77,0.91
176,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,3.0,1.0,5.0,1.0,50.0,16.0,9.0,16.0,1.0,1,2.0,GD,3.0,0,,11077.0,0.77,0.91
177,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,16.0,1.0,1,2.0,GD,3.0,0,,11074.0,0.77,0.91
178,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,18.0,1.0,1,2.0,GD,3.0,0,,21077.0,0.77,0.91
179,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,18.0,1.0,1,1.0,GD,42.0,0,,21077.0,0.77,0.91
180,44.0,5.0,,第1节,5.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,-7.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,18.0,1.0,1,1.0,GD,42.0,0,,21077.0,0.77,0.91
181,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,135.5,0.83,136.5,0.83,7.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,18.0,1.0,1,1.0,GD,42.0,0,,21077.0,0.77,0.91
182,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,18.0,1.0,1,1.0,GD,42.0,0,,21077.0,0.77,0.91
183,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,18.0,1.0,1,1.0,GD,42.0,0,,21077.0,0.77,0.91
184,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,18.0,1.0,1,1.0,GD,37.0,0,,21077.0,0.77,0.91
185,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,18.0,0.0,1,1.0,GD,37.0,0,,21077.0,0.77,0.91
186,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,18.0,0.0,1,1.0,GD,37.0,0,,21077.0,0.77,0.91
187,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,18.0,0.0,1,1.0,GD,37.0,0,,21077.0,0.77,0.91
188,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,18.0,0.0,1,1.0,GD,37.0,0,,21077.0,0.77,0.91
189,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,18.0,0.0,1,1.0,GD,37.0,0,,21077.0,0.77,0.91
190,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,18.0,0.0,1,1.0,GD,37.0,0,,21086.0,0.77,0.91
191,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,18.0,0.0,1,1.0,GD,38.0,0,,11077.0,0.77,0.91
192,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,136.5,0.83,136.5,0.83,136.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,18.0,0.0,1,1.0,GD,38.0,0,,11077.0,0.77,0.91
193,44.0,5.0,,第1节,7.5,0.8,-8.5,0.87,136.5,0.83,136.5,0.83,-8.5,1.0,0.0,1:1,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,18.0,0.0,1,1.0,GD,38.0,0,,11078.0,0.77,0.91
194,44.0,5.0,,第1节,8.5,0.8,-8.5,0.87,136.5,0.83,136.5,0.83,8.5,1.0,0.0,1:1,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,18.0,0.0,1,1.0,GD,38.0,0,,11078.0,0.77,0.91
195,44.0,5.0,,第1节,8.5,0.8,-8.5,0.87,136.5,0.83,136.5,0.83,8.5,1.0,0.0,1:1,,3.0,4.0,1.0,5.0,1.0,50.0,18.0,9.0,18.0,0.0,1,1.0,GD,37.0,0,,11078.0,0.77,0.91
196,44.0,5.0,,第1节,8.5,0.8,-8.5,0.87,136.5,0.83,136.5,0.83,8.5,1.0,0.0,1:1,,3.0,4.0,1.0,5.0,1.0,33.3,18.0,9.0,18.0,0.0,1,1.0,GD,37.0,0,,11080.0,0.77,0.91
197,44.0,5.0,,第1节,8.5,0.83,-7.5,0.83,136.5,0.83,136.5,0.83,-7.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,33.3,18.0,9.0,18.0,0.0,1,1.0,GD,37.0,0,,21077.0,0.77,0.91
198,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,136.5,0.83,135.5,0.83,7.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,33.3,18.0,9.0,18.0,0.0,1,1.0,GD,37.0,0,,21077.0,0.77,0.91
199,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,33.3,18.0,9.0,18.0,0.0,1,1.0,GD,37.0,0,,21077.0,0.77,0.91
200,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,33.3,18.0,9.0,18.0,0.0,1,1.0,GD,32.0,0,,11077.0,0.77,0.91
201,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,33.3,18.0,9.0,18.0,0.0,1,1.0,GD,32.0,0,,11077.0,0.77,0.91
202,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,33.3,18.0,9.0,18.0,0.0,1,1.0,GD,25.0,0,,21077.0,0.77,0.91
203,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,33.3,18.0,9.0,18.0,0.0,1,1.0,GD,25.0,0,,21077.0,0.77,0.91
204,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,33.3,18.0,9.0,18.0,0.0,1,1.0,GD,23.0,0,,21077.0,0.77,0.91
205,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,33.3,18.0,9.0,18.0,0.0,1,1.0,GD,23.0,0,,11077.0,0.77,0.91
206,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,33.3,18.0,9.0,18.0,0.0,1,1.0,GD,22.0,0,,11077.0,0.77,0.91
207,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,33.3,18.0,9.0,18.0,0.0,1,1.0,GD,22.0,0,,11077.0,0.77,0.91
208,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,33.3,18.0,9.0,18.0,0.0,1,1.0,GD,20.0,0,,11077.0,0.77,0.91
209,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,33.3,18.0,9.0,18.0,0.0,1,1.0,GD,20.0,0,,21086.0,0.77,0.91
210,44.0,5.0,,第1节,7.5,0.87,-7.5,0.8,134.5,0.83,134.5,0.83,134.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,33.3,18.0,9.0,18.0,0.0,1,1.0,GD,20.0,0,,11077.0,0.77,0.91
211,44.0,5.0,,第1节,7.5,0.87,-7.5,0.8,134.5,0.83,134.5,0.83,134.5,1.0,0.0,,,3.0,4.0,1.0,5.0,1.0,33.3,18.0,9.0,18.0,0.0,1,1.0,GD,10.0,0,,11077.0,0.77,0.91
212,44.0,5.0,,第1节,7.5,0.87,-7.5,0.8,134.5,0.83,134.5,0.83,134.5,1.0,0.0,,,4.0,4.0,1.0,5.0,1.0,33.3,21.0,9.0,18.0,0.0,1,1.0,GD,10.0,0,,11075.0,0.77,0.91
213,44.0,5.0,,第1节,7.5,0.87,-7.5,0.8,134.5,0.83,134.5,0.83,134.5,1.0,0.0,,,4.0,4.0,1.0,5.0,1.0,33.3,21.0,9.0,21.0,0.0,1,1.0,GD,10.0,0,,21077.0,0.77,0.91
214,44.0,5.0,,第1节,7.5,0.83,-10.5,0.83,134.5,0.83,134.5,0.83,-10.5,1.0,0.0,,,4.0,4.0,1.0,5.0,1.0,33.3,21.0,9.0,21.0,0.0,1,1.0,GD,10.0,0,,21077.0,0.77,0.91
215,44.0,5.0,,第1节,10.5,0.83,-10.5,0.83,134.5,0.83,137.5,0.83,10.5,1.0,0.0,,,4.0,4.0,1.0,5.0,1.0,33.3,21.0,9.0,21.0,0.0,1,1.0,GD,10.0,0,,21077.0,0.77,0.91
216,44.0,5.0,,第1节,10.5,0.83,-10.5,0.83,137.5,0.83,137.5,0.83,137.5,1.0,0.0,,,4.0,4.0,1.0,5.0,1.0,33.3,21.0,9.0,21.0,0.0,1,1.0,GD,10.0,0,,21077.0,0.77,0.91
