,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
879,44.0,5.0,第3节,第3节,140.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,140.5,3.0,1.75,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,8.0,GD,25.0,0,,21077.0,0.0,0.0,
880,44.0,5.0,第3节,第3节,140.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,140.5,3.0,1.75,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,8.0,GD,25.0,0,,21094.0,0.0,0.0,"0.33,0.36"
881,44.0,5.0,第3节,第3节,140.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,140.5,3.0,1.75,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,8.0,GD,5.0,0,,11077.0,0.0,0.0,
882,44.0,5.0,第3节,第3节,140.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,140.5,3.0,0.8,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,8.0,GD,5.0,0,,11077.0,0.0,0.0,
883,44.0,5.0,第3节,第3节,139.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,139.5,3.0,0.87,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,8.0,GD,5.0,0,,11077.0,0.0,0.0,
884,44.0,5.0,第3节,第3节,139.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,139.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,8.0,GD,5.0,0,,11077.0,0.0,0.0,
885,44.0,5.0,第3节,第3节,139.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,139.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,8.0,GD,5.0,0,,21077.0,0.0,0.0,
886,44.0,5.0,第3节,第3节,139.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,139.5,3.0,0.87,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,8.0,GD,5.0,0,,21077.0,0.0,0.0,
887,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.8,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,8.0,GD,5.0,0,,21077.0,0.0,0.0,
888,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.8,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,8.0,GD,1.0,0,,21077.0,0.0,0.0,
889,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,8.0,GD,1.0,0,,21077.0,0.0,0.0,
890,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,1.7,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,8.0,GD,1.0,0,,21094.0,0.0,0.0,"0.20,0.14"
891,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.8,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,8.0,GD,1.0,0,,11077.0,0.0,0.0,
892,44.0,5.0,第3节,第3节,137.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,137.5,3.0,0.87,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,8.0,GD,1.0,0,,11077.0,0.0,0.0,
893,44.0,5.0,第3节,第3节,137.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,137.5,3.0,0.87,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,7.0,GD,40.0,0,,11077.0,0.0,0.0,
894,44.0,5.0,第3节,第3节,137.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,137.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,7.0,GD,40.0,0,,11077.0,0.0,0.0,
895,44.0,5.0,第3节,第3节,137.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,137.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,7.0,GD,40.0,0,,21077.0,0.0,0.0,
896,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-3.5,3.0,0.77,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,7.0,GD,40.0,0,,21077.0,0.0,0.0,
897,44.0,5.0,第3节,第3节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,3.0,0.91,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,7.0,GD,40.0,0,,21077.0,0.0,0.0,
898,44.0,5.0,第3节,第3节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,7.0,GD,40.0,0,,21077.0,0.0,0.0,
899,44.0,5.0,第3节,第3节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,3.0,1.7,,0.0,5.0,10.0,4.0,4.0,1.0,57.1,39.0,39.0,39.0,0.0,1,7.0,GD,32.0,0,,21077.0,0.0,0.0,
900,44.0,5.0,第3节,第3节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,3.0,1.7,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,39.0,39.0,0.0,1,7.0,GD,32.0,0,,11086.0,0.0,0.0,
901,44.0,5.0,第3节,第3节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,3.0,0.83,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,39.0,39.0,0.0,1,7.0,GD,32.0,0,,21077.0,0.0,0.0,
902,44.0,5.0,第3节,第3节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,3.0,0.83,1:2,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,39.0,39.0,0.0,1,7.0,GD,32.0,0,,21078.0,0.0,0.0,
903,44.0,5.0,第3节,第3节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,3.0,0.45,1:2,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,39.0,39.0,0.0,1,7.0,GD,32.0,0,,21078.0,0.0,0.0,
904,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.0,1:2,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,39.0,39.0,0.0,1,7.0,GD,32.0,0,,21078.0,0.0,0.0,
905,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.47,1:2,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,39.0,39.0,0.0,1,7.0,GD,32.0,0,,21078.0,0.0,0.0,
906,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.0,1:2,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,39.0,39.0,0.0,1,7.0,GD,32.0,0,,21080.0,0.0,0.0,"0.21,0.50"
907,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.77,2:2,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,39.0,39.0,0.0,1,7.0,GD,32.0,0,,21078.0,0.0,0.0,"0.21,0.50"
908,44.0,5.0,第3节,第3节,137.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,137.5,3.0,0.91,2:2,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,39.0,39.0,0.0,1,7.0,GD,32.0,0,,21078.0,0.0,0.0,"0.21,0.50"
909,44.0,5.0,第3节,第3节,137.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,137.5,3.0,0.0,2:2,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,39.0,39.0,0.0,1,7.0,GD,32.0,0,,21078.0,0.0,0.0,"0.21,0.50"
910,44.0,5.0,第3节,第3节,137.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,137.5,3.0,1.7,2:2,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,39.0,39.0,0.0,1,7.0,GD,32.0,0,,21079.0,0.0,0.0,"0.21,0.50"
911,44.0,5.0,第3节,第3节,137.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,137.5,3.0,1.7,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,32.0,0,,11077.0,0.0,0.0,
912,44.0,5.0,第3节,第3节,137.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,137.5,3.0,0.83,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,32.0,0,,11077.0,0.0,0.0,
913,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.83,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,32.0,0,,11077.0,0.0,0.0,
914,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.45,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,32.0,0,,11077.0,0.0,0.0,
915,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,1.0,1,7.0,GD,32.0,0,,11077.0,0.0,0.0,
916,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,1.0,1,7.0,GD,32.0,0,,11077.0,0.0,0.0,
917,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,1.0,1,7.0,GD,32.0,0,,11077.0,0.0,0.0,
918,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,1.0,1,7.0,GD,32.0,0,,11077.0,0.0,0.0,
919,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,32.0,0,,11077.0,0.0,0.0,
920,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,32.0,0,,11077.0,0.0,0.0,
921,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,32.0,0,,11077.0,0.0,0.0,
922,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,30.0,0,,11077.0,0.0,0.0,
923,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,30.0,0,,11077.0,0.0,0.0,
924,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,45.0,0,,11077.0,0.0,0.0,
925,44.0,5.0,第3节,第3节,139.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,139.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,45.0,0,,11077.0,0.0,0.0,
926,44.0,5.0,第3节,第3节,139.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,139.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,45.0,0,,11094.0,0.0,0.0,"0.92,0.88"
927,44.0,5.0,第3节,第3节,139.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,139.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,32.0,0,,21077.0,0.0,0.0,
928,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-2.5,3.0,0.8,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,32.0,0,,21077.0,0.0,0.0,
929,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,2.5,3.0,0.87,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,32.0,0,,21077.0,0.0,0.0,
930,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.87,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,32.0,0,,21077.0,0.0,0.0,
931,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,32.0,0,,21077.0,0.0,0.0,
932,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,32.0,0,,21095.0,0.0,0.0,"0.07,0.50"
933,44.0,5.0,第3节,第3节,138.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,138.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,25.0,0,,11077.0,0.0,0.0,
934,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-3.5,3.0,0.83,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,25.0,0,,11077.0,0.0,0.0,
935,44.0,5.0,第3节,第3节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,3.0,0.83,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,25.0,0,,11077.0,0.0,0.0,
936,44.0,5.0,第3节,第3节,137.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,137.5,3.0,0.83,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,25.0,0,,11077.0,0.0,0.0,
937,44.0,5.0,第3节,第3节,137.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,137.5,3.0,0.45,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,25.0,0,,11077.0,0.0,0.0,
938,44.0,5.0,第3节,第3节,137.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,137.5,3.0,0.0,,0.0,5.0,10.0,4.0,4.0,2.0,57.1,39.0,40.0,39.0,0.0,1,7.0,GD,24.0,0,,11077.0,0.0,0.0,
939,44.0,5.0,第3节,第3节,137.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,137.5,3.0,0.0,,0.0,5.0,11.0,4.0,4.0,2.0,57.1,41.0,40.0,39.0,0.0,1,7.0,GD,24.0,0,,11074.0,0.0,0.0,"0.85,0.51"
940,44.0,5.0,第3节,第3节,137.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,137.5,3.0,0.0,,0.0,5.0,11.0,4.0,4.0,2.0,57.1,41.0,40.0,41.0,0.0,1,7.0,GD,24.0,0,,21077.0,0.0,0.0,
941,44.0,5.0,第3节,第3节,137.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,137.5,3.0,0.0,,0.0,5.0,11.0,4.0,4.0,2.0,57.1,41.0,40.0,41.0,0.0,1,7.0,GD,18.0,0,,21077.0,0.0,0.0,
942,44.0,5.0,第3节,第3节,-4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-4.5,3.0,0.0,,0.0,5.0,11.0,4.0,4.0,2.0,57.1,41.0,40.0,41.0,0.0,1,7.0,GD,18.0,0,,21077.0,0.0,0.0,
943,44.0,5.0,第3节,第3节,4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,4.5,3.0,0.0,,0.0,5.0,11.0,4.0,4.0,2.0,57.1,41.0,40.0,41.0,0.0,1,7.0,GD,18.0,0,,21077.0,0.0,0.0,
944,44.0,5.0,第3节,第3节,139.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,139.5,3.0,0.0,,0.0,5.0,11.0,4.0,4.0,2.0,57.1,41.0,40.0,41.0,0.0,1,7.0,GD,18.0,0,,21077.0,0.0,0.0,
945,44.0,5.0,第3节,第3节,139.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,139.5,3.0,0.0,,0.0,5.0,11.0,4.0,4.0,2.0,57.1,41.0,40.0,41.0,0.0,1,7.0,GD,18.0,0,,21077.0,0.0,0.0,
946,44.0,5.0,第3节,第3节,139.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,139.5,3.0,0.0,,0.0,5.0,11.0,4.0,4.0,2.0,57.1,41.0,40.0,41.0,0.0,1,7.0,GD,18.0,0,,21074.0,0.0,0.0,"0.07,0.51"
947,44.0,5.0,第3节,第3节,139.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,139.5,3.0,0.0,,0.0,5.0,11.0,4.0,4.0,2.0,57.1,41.0,42.0,41.0,0.0,1,7.0,GD,18.0,0,,11077.0,0.0,0.0,
948,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-3.5,3.0,0.0,,0.0,5.0,11.0,4.0,4.0,2.0,57.1,41.0,42.0,41.0,0.0,1,7.0,GD,18.0,0,,11077.0,0.0,0.0,
949,44.0,5.0,第3节,第3节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,3.0,0.0,,0.0,5.0,11.0,4.0,4.0,2.0,57.1,41.0,42.0,41.0,0.0,1,7.0,GD,18.0,0,,11077.0,0.0,0.0,
950,44.0,5.0,第3节,第3节,140.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,140.5,3.0,0.0,,0.0,5.0,11.0,4.0,4.0,2.0,57.1,41.0,42.0,41.0,0.0,1,7.0,GD,18.0,0,,11077.0,0.0,0.0,
951,44.0,5.0,第3节,第3节,140.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,140.5,3.0,0.0,,0.0,5.0,11.0,4.0,4.0,2.0,57.1,41.0,42.0,41.0,0.0,1,7.0,GD,59.0,0,,11077.0,0.0,0.0,
952,44.0,5.0,第3节,第3节,140.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,140.5,3.0,0.45,,0.0,5.0,11.0,4.0,4.0,2.0,57.1,41.0,42.0,41.0,0.0,1,7.0,GD,59.0,0,,11077.0,0.0,0.0,
953,44.0,5.0,第3节,第3节,140.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,140.5,3.0,0.0,,0.0,5.0,11.0,4.0,4.0,2.0,57.1,41.0,42.0,41.0,0.0,1,6.0,GD,59.0,0,,11077.0,0.0,0.0,
954,44.0,5.0,第3节,第3节,140.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,140.5,3.0,0.0,,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,0.0,1,6.0,GD,59.0,0,,11086.0,0.0,0.0,
955,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-2.5,3.0,0.87,,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,0.0,1,6.0,GD,59.0,0,,21077.0,0.0,0.0,
956,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,2.5,3.0,0.8,,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,0.0,1,6.0,GD,59.0,0,,21077.0,0.0,0.0,
957,44.0,5.0,第3节,第3节,141.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,141.5,3.0,0.8,,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,0.0,1,6.0,GD,59.0,0,,21077.0,0.0,0.0,
958,44.0,5.0,第3节,第3节,141.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,141.5,3.0,0.63,,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,0.0,1,6.0,GD,59.0,0,,21077.0,0.0,0.0,
959,44.0,5.0,第3节,第3节,141.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,141.5,3.0,1.2,,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,0.0,1,6.0,GD,59.0,0,,21077.0,0.0,0.0,
960,44.0,5.0,第3节,第3节,141.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,141.5,3.0,0.83,,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,0.0,1,6.0,GD,59.0,0,,21077.0,0.0,0.0,
961,44.0,5.0,第3节,第3节,141.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,141.5,3.0,0.83,,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,0.0,1,6.0,GD,59.0,0,,21077.0,0.0,0.0,
962,44.0,5.0,第3节,第3节,141.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,141.5,3.0,0.0,,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,0.0,1,6.0,GD,59.0,0,,21077.0,0.0,0.0,
963,44.0,5.0,第3节,第3节,141.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,141.5,3.0,1.25,1:1,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,0.0,1,6.0,GD,59.0,0,,21078.0,0.0,0.0,
964,44.0,5.0,第3节,第3节,141.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,141.5,3.0,0.87,1:1,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,0.0,1,6.0,GD,59.0,0,,21080.0,0.0,0.0,"0.21,0.50"
965,44.0,5.0,第3节,第3节,141.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,141.5,3.0,0.8,1:1,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,0.0,1,6.0,GD,59.0,0,,21080.0,0.0,0.0,"0.21,0.50"
966,44.0,5.0,第3节,第3节,141.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,141.5,3.0,0.63,1:1,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,0.0,1,6.0,GD,59.0,0,,21080.0,0.0,0.0,"0.21,0.50"
967,44.0,5.0,第3节,第3节,141.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,141.5,3.0,1.2,1:1,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,1.0,1,6.0,GD,59.0,0,,21080.0,0.0,0.0,"0.21,0.50"
968,44.0,5.0,第3节,第3节,141.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,141.5,3.0,1.2,1:1,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,1.0,1,6.0,GD,59.0,0,,21080.0,0.0,0.0,"0.21,0.50"
969,44.0,5.0,第3节,第3节,141.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,141.5,3.0,1.2,1:1,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,1.0,1,6.0,GD,59.0,0,,21080.0,0.0,0.0,"0.21,0.50"
970,44.0,5.0,第3节,第3节,141.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,141.5,3.0,1.2,1:1,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,1.0,1,6.0,GD,59.0,0,,21080.0,0.0,0.0,"0.21,0.50"
971,44.0,5.0,第3节,第3节,141.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,141.5,3.0,1.2,1:1,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,1.0,1,6.0,GD,59.0,0,,21080.0,0.0,0.0,"0.21,0.50"
972,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-3.5,3.0,1.2,,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,1.0,1,6.0,GD,59.0,0,,11077.0,0.0,0.0,
973,44.0,5.0,第3节,第3节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,3.0,1.2,,0.0,5.0,11.0,4.0,4.0,3.0,57.1,41.0,42.0,41.0,0.0,1,6.0,GD,59.0,0,,11077.0,0.0,0.0,
