,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,MD,OD,PG,PI,RO,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
116,,,,-14.5,0.8,14.5,0.87,142.5,0.87,142.5,0.8,142.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,39.0,1.0,20180721115018.0,21077.0,,0.0,0.0
117,,,,-16.5,0.83,16.5,0.87,142.5,0.87,142.5,0.8,-16.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,39.0,1.0,20180721115018.0,21077.0,,0.0,0.0
118,,,,-16.5,0.83,16.5,0.83,142.5,0.83,142.5,0.83,16.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,31.0,1.0,20180721115026.0,21074.0,,0.0,0.0
119,,,,-16.5,0.83,16.5,0.83,141.5,0.83,142.5,0.83,141.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,31.0,1.0,20180721115026.0,11077.0,,0.0,0.0
120,,,,-16.5,0.83,16.5,0.83,141.5,0.83,141.5,0.83,141.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,23.0,1.0,20180721115034.0,11077.0,,0.0,0.0
121,,,,-16.5,0.83,16.5,0.83,141.5,0.83,141.5,0.83,141.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,23.0,1.0,20180721115034.0,11077.0,,0.0,0.0
122,,,,-16.5,0.83,16.5,0.83,141.5,0.83,141.5,0.83,141.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,17.0,0.0,20180721115040.0,11077.0,,0.0,0.0
123,,,,-16.5,0.83,16.5,0.83,141.5,0.83,141.5,0.83,141.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,17.0,0.0,20180721115040.0,11077.0,,0.0,0.0
124,,,,-16.5,0.83,16.5,0.83,141.5,0.83,141.5,0.83,141.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,17.0,0.0,20180721115041.0,11077.0,,0.0,0.0
125,,,,-16.5,0.83,16.5,0.83,141.5,0.83,141.5,0.83,141.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,17.0,0.0,20180721115041.0,11077.0,,0.0,0.0
126,,,,-16.5,0.83,16.5,0.83,141.5,0.83,141.5,0.83,141.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,19.0,0.0,20180721115045.0,11077.0,,0.0,0.0
127,,,,-16.5,0.83,16.5,0.83,141.5,0.83,141.5,0.83,141.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,19.0,0.0,20180721115045.0,11077.0,,0.0,0.0
128,,,,-16.5,0.83,16.5,0.83,141.5,0.83,141.5,0.83,141.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,19.0,1.0,20180721115055.0,11077.0,,0.0,0.0
129,,,,-16.5,0.83,16.5,0.83,140.5,0.87,141.5,0.83,140.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,19.0,1.0,20180721115055.0,21077.0,,0.0,0.0
130,,,,-16.5,0.83,16.5,0.83,140.5,0.87,140.5,0.8,140.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,11.0,1.0,20180721115103.0,21077.0,,0.0,0.0
131,,,,-16.5,0.83,16.5,0.83,140.5,0.83,140.5,0.83,140.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,11.0,1.0,20180721115103.0,21077.0,,0.0,0.0
132,,,,-16.5,0.83,16.5,0.83,140.5,0.83,140.5,0.83,140.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,7.0,0.0,20180721115107.0,21077.0,,0.0,0.0
133,,,,-16.5,0.83,16.5,0.83,140.5,0.83,140.5,0.83,140.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,7.0,0.0,20180721115107.0,11086.0,,0.0,0.0
134,,,,-16.5,0.83,16.5,0.83,140.5,0.83,140.5,0.83,140.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,7.0,0.0,20180721115108.0,11086.0,,0.0,0.0
135,,,,-16.5,0.83,16.5,0.83,140.5,0.83,140.5,0.83,140.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,7.0,0.0,20180721115108.0,11086.0,,0.0,0.0
136,,,,-16.5,0.83,16.5,0.83,140.5,0.83,140.5,0.83,140.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,7.0,0.0,20180721115116.0,11086.0,,0.0,0.0
137,,,,-16.5,0.83,16.5,0.83,140.5,0.83,140.5,0.83,140.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,7.0,0.0,20180721115116.0,11086.0,,0.0,0.0
138,,,,-16.5,0.83,16.5,0.83,140.5,0.83,140.5,0.83,140.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,7.0,1.0,20180721115128.0,11086.0,,0.0,0.0
139,,,,-16.5,0.83,16.5,0.83,139.5,0.87,140.5,0.8,139.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,2.0,12.0,0.0,0.0,1,6.0,1~GD,7.0,1.0,20180721115128.0,21077.0,,0.0,0.0
140,,,,-16.5,0.83,16.5,0.83,139.5,0.87,139.5,0.8,139.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,59.0,1.0,20180721115137.0,21077.0,,0.0,0.0
141,,,,-16.5,0.83,16.5,0.83,139.5,0.87,139.5,0.8,139.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,59.0,1.0,20180721115137.0,21077.0,,0.0,0.0
142,,,,-16.5,0.83,16.5,0.83,139.5,0.87,139.5,0.8,139.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,58.0,1.0,20180721115137.0,21077.0,,0.0,0.0
143,,,,-16.5,0.83,16.5,0.83,139.5,0.83,139.5,0.83,139.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,58.0,1.0,20180721115145.0,11077.0,,0.0,0.0
144,,,,-16.5,0.83,16.5,0.83,139.5,0.83,139.5,0.83,139.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,50.0,1.0,20180721115145.0,11077.0,,0.0,0.0
145,,,,-16.5,0.83,16.5,0.83,138.5,0.83,139.5,0.83,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,50.0,1.0,20180721115145.0,21077.0,,0.0,0.0
146,,,,-16.5,0.83,16.5,0.83,138.5,0.83,138.5,0.83,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,43.0,0.0,20180721115151.0,21077.0,,0.0,0.0
147,,,,-16.5,0.83,16.5,0.83,138.5,0.83,138.5,0.83,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,43.0,0.0,20180721115151.0,21077.0,,0.0,0.0
148,,,,-16.5,0.83,16.5,0.83,138.5,0.83,138.5,0.83,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,43.0,0.0,20180721115152.0,21077.0,,0.0,0.0
149,,,,-16.5,0.83,16.5,0.83,138.5,0.83,138.5,0.83,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,43.0,0.0,20180721115152.0,11086.0,,0.0,0.0
150,,,,-16.5,0.83,16.5,0.83,138.5,0.83,138.5,0.83,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,2.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,43.0,0.0,20180721115158.0,11086.0,,0.0,0.0
151,,,,-16.5,0.83,16.5,0.83,138.5,0.87,138.5,0.8,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,45.0,0.0,20180721115158.0,11086.0,,0.0,0.0
152,,,,-16.5,0.83,16.5,0.83,138.5,0.87,138.5,0.8,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,45.0,1.0,20180721115209.0,11086.0,,0.0,0.0
153,,,,-16.5,0.83,16.5,0.83,138.5,0.83,138.5,0.83,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,45.0,1.0,20180721115209.0,21077.0,,0.0,0.0
154,,,,-16.5,0.83,16.5,0.83,138.5,0.83,138.5,0.83,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,36.0,1.0,20180721115217.0,21077.0,,0.0,0.0
155,,,,-16.5,0.83,16.5,0.83,138.5,0.8,138.5,0.87,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,36.0,1.0,20180721115217.0,11077.0,,0.0,0.0
156,,,,-16.5,0.83,16.5,0.83,138.5,0.8,138.5,0.87,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,32.0,0.0,20180721115221.0,11077.0,,0.0,0.0
157,,,,-16.5,0.83,16.5,0.83,138.5,0.8,138.5,0.87,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,32.0,0.0,20180721115221.0,11077.0,,0.0,0.0
158,,,,-16.5,0.83,16.5,0.83,138.5,0.8,138.5,0.87,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,32.0,0.0,20180721115224.0,11077.0,,0.0,0.0
159,,,,-16.5,0.83,16.5,0.83,138.5,0.8,138.5,0.87,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1,5.0,1~GD,32.0,0.0,20180721115224.0,11086.0,,0.0,0.0
160,,,,-16.5,0.83,16.5,0.83,138.5,0.8,138.5,0.87,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1,5.0,1~GD,32.0,0.0,20180721115224.0,11086.0,,0.0,0.0
161,,,,-16.5,0.83,16.5,0.83,138.5,0.8,138.5,0.87,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1,5.0,1~GD,32.0,0.0,20180721115224.0,11086.0,,0.0,0.0
162,,,,-16.5,0.83,16.5,0.83,138.5,0.8,138.5,0.87,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1,5.0,1~GD,32.0,0.0,20180721115227.0,11086.0,,0.0,0.0
163,,,,-16.5,0.83,16.5,0.83,138.5,0.8,138.5,0.87,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1,5.0,1~GD,32.0,0.0,20180721115227.0,11086.0,,0.0,0.0
164,,,,-16.5,0.83,16.5,0.83,138.5,0.8,138.5,0.87,138.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1,5.0,1~GD,32.0,0.0,20180721115228.0,11086.0,,0.0,0.0
165,,,,-16.5,0.83,16.5,0.83,139.5,0.8,138.5,0.87,139.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1,5.0,1~GD,32.0,0.0,20180721115228.0,21086.0,,0.0,0.0
166,,,,-16.5,0.83,16.5,0.83,139.5,0.8,139.5,0.87,139.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1,5.0,1~GD,32.0,0.0,20180721115237.0,21086.0,,0.0,0.0
167,,,,-15.5,0.83,15.5,0.83,139.5,0.8,139.5,0.87,-15.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1,5.0,1~GD,32.0,0.0,20180721115237.0,21086.0,,0.0,0.0
168,,,,-15.5,0.83,15.5,0.83,139.5,0.83,139.5,0.87,15.5,,,0.0,1:2,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1,5.0,1~GD,32.0,0.0,20180721115237.0,11078.0,,0.0,0.0
169,,,,-15.5,0.83,15.5,0.83,138.5,0.83,139.5,0.83,138.5,,,0.0,1:2,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1,5.0,1~GD,32.0,0.0,20180721115237.0,11078.0,,0.0,0.0
170,,,,-15.5,0.83,15.5,0.83,138.5,0.83,138.5,0.83,138.5,,,0.0,1:2,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1,5.0,1~GD,32.0,0.0,20180721115252.0,11078.0,,0.0,0.0
171,,,,-15.5,0.8,15.5,0.87,138.5,0.8,138.5,0.83,138.5,,,0.0,1:2^2:2,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1,5.0,1~GD,32.0,0.0,20180721115252.0,11080^11078,,0.0,0.0
172,,,,-15.5,0.8,15.5,0.87,138.5,0.8,138.5,0.87,138.5,,,0.0,1:2^2:2,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1,5.0,1~GD,32.0,1.0,20180721115305.0,11080^11078,,0.0,0.0
173,,,,-16.5,0.83,16.5,0.87,138.5,0.8,138.5,0.87,-16.5,,,0.0,1:2^2:2,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1,5.0,1~GD,32.0,1.0,20180721115305.0,11080^11078,,0.0,0.0
174,,,,-16.5,0.83,16.5,0.83,138.5,0.8,138.5,0.87,16.5,,,0.0,2:2,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1,5.0,1~GD,32.0,1.0,20180721115307.0,11080.0,,0.0,0.0
175,,,,-16.5,0.83,16.5,0.83,137.5,0.87,138.5,0.8,137.5,,,0.0,2:2,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1,5.0,1~GD,32.0,1.0,20180721115307.0,11080.0,,0.0,0.0
176,,,,-16.5,0.83,16.5,0.83,137.5,0.83,137.5,0.83,137.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1,5.0,1~GD,28.0,1.0,20180721115309.0,21077.0,,0.0,0.0
177,,,,-16.5,0.83,16.5,0.83,137.5,0.83,137.5,0.83,137.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,28.0,1.0,20180721115309.0,21077.0,,0.0,0.0
178,,,,-16.5,0.83,16.5,0.83,137.5,0.83,137.5,0.83,137.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,28.0,1.0,20180721115309.0,21077.0,,0.0,0.0
179,,,,-16.5,0.83,16.5,0.83,137.5,0.83,137.5,0.83,137.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,28.0,1.0,20180721115309.0,21077.0,,0.0,0.0
180,,,,-16.5,0.83,16.5,0.83,137.5,0.83,137.5,0.83,137.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,27.0,1.0,20180721115311.0,21077.0,,0.0,0.0
181,,,,-16.5,0.83,16.5,0.83,137.5,0.83,137.5,0.83,137.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,27.0,1.0,20180721115311.0,21077.0,,0.0,0.0
182,,,,-16.5,0.83,16.5,0.83,137.5,0.83,137.5,0.83,137.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,26.0,1.0,20180721115311.0,21077.0,,0.0,0.0
183,,,,-16.5,0.83,16.5,0.83,139.5,0.83,137.5,0.83,139.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,12.0,0.0,0.0,1,5.0,1~GD,26.0,1.0,20180721115311.0,11077.0,,0.0,0.0
184,,,,-16.5,0.83,16.5,0.83,139.5,0.83,139.5,0.83,139.5,,,0.0,,0.0,,0.0,1.0,0.0,5.0,3.0,0.0,4.0,4.0,12.0,0.0,0.0,1,5.0,1~GD,21.0,1.0,20180721115316.0,11077.0,,0.0,0.0
185,,,,-14.5,0.83,14.5,0.83,139.5,0.83,139.5,0.83,-14.5,,,0.0,,0.0,,0.0,2.0,0.0,5.0,3.0,0.0,4.0,4.0,12.0,0.0,0.0,1,5.0,1~GD,21.0,1.0,20180721115316.0,11074.0,,0.0,0.0
186,,,,-14.5,0.83,14.5,0.83,139.5,0.83,139.5,0.83,14.5,,,0.0,,0.0,,0.0,2.0,0.0,5.0,3.0,0.0,4.0,4.0,12.0,0.0,0.0,1,5.0,1~GD,17.0,1.0,20180721115320.0,11074.0,,0.0,0.0
187,,,,-14.5,0.83,14.5,0.83,138.5,0.87,139.5,0.83,138.5,,,0.0,,0.0,,0.0,2.0,0.0,5.0,3.0,0.0,4.0,4.0,12.0,0.0,0.0,1,5.0,1~GD,17.0,1.0,20180721115320.0,21077.0,,0.0,0.0
188,,,,-14.5,0.83,14.5,0.83,138.5,0.87,138.5,0.8,138.5,,,0.0,,0.0,,0.0,2.0,0.0,5.0,3.0,0.0,4.0,4.0,12.0,0.0,0.0,1,5.0,1~GD,9.0,1.0,20180721115328.0,21077.0,,0.0,0.0
189,,,,-14.5,0.83,14.5,0.83,138.5,0.83,138.5,0.83,138.5,,,0.0,,0.0,,0.0,2.0,0.0,5.0,3.0,0.0,4.0,4.0,12.0,0.0,0.0,1,5.0,1~GD,9.0,1.0,20180721115328.0,21077.0,,0.0,0.0
190,,,,-14.5,0.83,14.5,0.83,138.5,0.83,138.5,0.83,138.5,,,0.0,,0.0,,0.0,2.0,0.0,5.0,3.0,0.0,4.0,4.0,12.0,0.0,0.0,1,5.0,1~GD,6.0,1.0,20180721115331.0,21077.0,,0.0,0.0
191,,,,-14.5,0.83,14.5,0.83,140.5,0.83,138.5,0.83,140.5,,,0.0,,0.0,,0.0,2.0,0.0,5.0,3.0,0.0,4.0,4.0,12.0,0.0,0.0,1,5.0,1~GD,6.0,1.0,20180721115331.0,11077.0,,0.0,0.0
192,,,,-14.5,0.83,14.5,0.83,140.5,0.83,140.5,0.83,140.5,,,0.0,,0.0,,0.0,2.0,0.0,5.0,3.0,0.0,6.0,6.0,12.0,0.0,0.0,1,4.0,1~GD,59.0,1.0,20180721115337.0,11077.0,,0.0,0.0
193,,,,-12.5,0.83,12.5,0.83,140.5,0.83,140.5,0.83,-12.5,,,0.0,,0.0,,0.0,3.0,0.0,5.0,3.0,0.0,6.0,6.0,12.0,0.0,0.0,1,4.0,1~GD,59.0,1.0,20180721115337.0,11074.0,,0.0,0.0
194,,,,-12.5,0.83,12.5,0.83,140.5,0.83,140.5,0.83,12.5,,,0.0,,0.0,,0.0,3.0,0.0,5.0,3.0,0.0,6.0,6.0,12.0,0.0,0.0,1,4.0,1~GD,59.0,1.0,20180721115337.0,11074.0,,0.0,0.0
195,,,,-12.5,0.83,12.5,0.83,140.5,0.83,140.5,0.83,12.5,,,0.0,,0.0,,0.0,3.0,0.0,5.0,3.0,0.0,6.0,6.0,12.0,0.0,0.0,1,4.0,1~GD,54.0,1.0,20180721115343.0,11074.0,,0.0,0.0
196,,,,-12.5,0.8,12.5,0.87,139.5,0.83,140.5,0.83,139.5,,,0.0,,0.0,,0.0,3.0,0.0,5.0,3.0,0.0,6.0,6.0,12.0,0.0,0.0,1,4.0,1~GD,54.0,1.0,20180721115343.0,21077.0,,0.0,0.0
197,,,,-12.5,0.8,12.5,0.87,139.5,0.83,139.5,0.83,139.5,,,0.0,,0.0,,0.0,3.0,0.0,5.0,3.0,0.0,6.0,6.0,12.0,0.0,0.0,1,4.0,1~GD,46.0,1.0,20180721115351.0,21077.0,,0.0,0.0
198,,,,-12.5,0.8,12.5,0.87,142.5,0.8,139.5,0.83,142.5,,,0.0,,0.0,,0.0,3.0,0.0,5.0,3.0,0.0,6.0,6.0,12.0,0.0,0.0,1,4.0,1~GD,46.0,1.0,20180721115351.0,21077.0,,0.0,0.0
199,,,,-12.5,0.8,12.5,0.87,142.5,0.8,142.5,0.87,142.5,,,0.0,,0.0,,0.0,3.0,0.0,5.0,3.0,0.0,6.0,6.0,14.0,0.0,0.0,1,4.0,1~GD,44.0,1.0,20180721115352.0,21077.0,,0.0,0.0
200,,,,-14.5,0.83,14.5,0.87,142.5,0.8,142.5,0.87,-14.5,,,0.0,,0.0,,0.0,3.0,0.0,5.0,3.0,0.0,6.0,6.0,14.0,0.0,0.0,1,4.0,1~GD,44.0,1.0,20180721115352.0,21077.0,,0.0,0.0
201,,,,-14.5,0.83,14.5,0.83,142.5,0.87,142.5,0.87,14.5,,,0.0,,0.0,,0.0,3.0,0.0,5.0,3.0,0.0,6.0,6.0,14.0,0.0,0.0,1,4.0,1~GD,41.0,1.0,20180721115356.0,21074.0,,0.0,0.0
202,,,,-14.5,0.83,14.5,0.83,141.5,0.87,142.5,0.8,141.5,,,0.0,,0.0,,0.0,3.0,0.0,5.0,3.0,0.0,6.0,6.0,14.0,0.0,0.0,1,4.0,1~GD,41.0,1.0,20180721115356.0,21074.0,,0.0,0.0
203,,,,-14.5,0.83,14.5,0.83,141.5,0.83,141.5,0.83,141.5,,,0.0,,0.0,,0.0,3.0,0.0,5.0,3.0,0.0,6.0,6.0,14.0,0.0,0.0,1,4.0,1~GD,41.0,1.0,20180721115356.0,11077.0,,0.0,0.0
204,,,,-14.5,0.83,14.5,0.83,141.5,0.83,141.5,0.83,141.5,,,0.0,,0.0,,0.0,3.0,0.0,5.0,3.0,0.0,6.0,6.0,14.0,0.0,0.0,1,4.0,1~GD,33.0,1.0,20180721115404.0,11077.0,,0.0,0.0
205,,,,-14.5,0.83,14.5,0.83,143.5,0.87,141.5,0.83,143.5,,,0.0,,0.0,,0.0,3.0,0.0,5.0,3.0,0.0,8.0,8.0,14.0,0.0,0.0,1,4.0,1~GD,33.0,1.0,20180721115404.0,11077.0,,0.0,0.0
206,,,,-12.5,0.83,14.5,0.83,143.5,0.87,143.5,0.8,143.5,,,0.0,,0.0,,0.0,3.0,0.0,5.0,3.0,0.0,8.0,8.0,14.0,0.0,0.0,1,4.0,1~GD,33.0,1.0,20180721115404.0,11077.0,,0.0,0.0
207,,,,-12.5,0.83,12.5,0.83,143.5,0.87,143.5,0.8,-12.5,,,0.0,,0.0,,0.0,4.0,0.0,5.0,3.0,0.0,8.0,8.0,14.0,0.0,0.0,1,4.0,1~GD,33.0,1.0,20180721115404.0,11074.0,,0.0,0.0
208,,,,-12.5,0.83,12.5,0.83,143.5,0.83,143.5,0.8,12.5,,,0.0,,0.0,,0.0,4.0,0.0,5.0,3.0,0.0,8.0,8.0,14.0,0.0,0.0,1,4.0,1~GD,33.0,1.0,20180721115404.0,11074.0,,0.0,0.0
209,,,,-12.5,0.83,12.5,0.83,143.5,0.83,143.5,0.83,12.5,,,0.0,,0.0,,0.0,4.0,0.0,5.0,3.0,0.0,8.0,8.0,14.0,0.0,0.0,1,4.0,1~GD,27.0,1.0,20180721115409.0,11074.0,,0.0,0.0
210,,,,-12.5,0.83,12.5,0.83,142.5,0.83,143.5,0.83,142.5,,,0.0,,0.0,,0.0,4.0,0.0,5.0,3.0,0.0,8.0,8.0,14.0,0.0,0.0,1,4.0,1~GD,27.0,1.0,20180721115409.0,21077.0,,0.0,0.0
211,,,,-12.5,0.83,12.5,0.83,142.5,0.83,142.5,0.83,142.5,,,0.0,,0.0,,0.0,4.0,0.0,5.0,3.0,0.0,8.0,8.0,14.0,0.0,0.0,1,4.0,1~GD,19.0,1.0,20180721115418.0,21077.0,,0.0,0.0
212,,,,-12.5,0.83,12.5,0.83,144.5,0.83,142.5,0.83,144.5,,,0.0,,0.0,,0.0,4.0,0.0,5.0,3.0,0.0,8.0,8.0,14.0,0.0,0.0,1,4.0,1~GD,19.0,1.0,20180721115418.0,21077.0,,0.0,0.0
213,,,,-12.5,0.83,12.5,0.83,144.5,0.83,144.5,0.83,144.5,,,0.0,,0.0,,0.0,4.0,0.0,5.0,3.0,0.0,8.0,8.0,16.0,0.0,0.0,1,4.0,1~GD,13.0,1.0,20180721115423.0,21077.0,,0.0,0.0
214,,,,-14.5,0.83,14.5,0.83,144.5,0.83,144.5,0.83,-14.5,,,0.0,,0.0,,0.0,4.0,0.0,5.0,3.0,0.0,8.0,8.0,16.0,0.0,0.0,1,4.0,1~GD,13.0,1.0,20180721115423.0,21077.0,,0.0,0.0
