,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
691,44.0,5.0,第4节,第4节,-3.5,0.66,3.5,1.1,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,1:2,1.0,4.0,19.0,21.0,1.0,7.0,75.0,71.0,74.0,71.0,1.0,1,0.0,18.0,0,,21078.0,1.1,0.66,
692,44.0,5.0,第4节,第4节,-3.5,0.66,3.5,1.1,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,1:2,1.0,4.0,19.0,21.0,1.0,7.0,75.0,71.0,74.0,71.0,1.0,1,0.0,18.0,0,,21080.0,1.1,0.66,"0.80,0.50"
693,44.0,5.0,第4节,第4节,-3.5,1.1,3.5,0.66,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,2:2,1.0,4.0,19.0,21.0,1.0,7.0,75.0,71.0,74.0,71.0,1.0,1,0.0,18.0,0,,21078.0,1.1,0.66,"0.80,0.50"
694,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,2:2,1.0,4.0,19.0,21.0,1.0,7.0,75.0,71.0,74.0,71.0,1.0,1,0.0,18.0,0,,21080.0,1.1,0.66,"0.80,0.50"
695,44.0,5.0,第4节,第4节,-3.5,0.83,2.5,0.83,138.5,0.83,138.5,0.83,2.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,7.0,75.0,71.0,74.0,71.0,1.0,1,0.0,18.0,0,,11077.0,1.1,0.66,
696,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,7.0,75.0,71.0,74.0,71.0,1.0,1,0.0,13.0,0,,21077.0,1.1,0.66,
697,44.0,5.0,第4节,第4节,-2.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,3.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,7.0,75.0,71.0,74.0,71.0,1.0,1,0.0,13.0,0,,21077.0,1.1,0.66,
698,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,7.0,75.0,71.0,74.0,71.0,1.0,1,0.0,12.0,0,,21077.0,1.1,0.66,
699,44.0,5.0,第4节,第4节,-3.5,0.83,2.5,0.83,138.5,0.83,138.5,0.83,2.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,7.0,75.0,71.0,74.0,71.0,1.0,1,0.0,12.0,0,,21077.0,1.1,0.66,
700,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,7.0,75.0,71.0,74.0,71.0,1.0,1,0.0,13.0,0,,11077.0,1.1,0.66,
701,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,19.0,21.0,0.0,7.0,75.0,73.0,74.0,71.0,1.0,1,0.0,13.0,0,,11081.0,1.1,0.66,
702,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,20.0,21.0,0.0,7.0,75.0,73.0,74.0,71.0,1.0,1,0.0,13.0,0,,11074.0,1.1,0.66,"0.70,0.55"
703,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,20.0,21.0,0.0,7.0,75.0,73.0,74.0,73.0,1.0,1,0.0,13.0,0,,21077.0,1.1,0.66,
704,44.0,5.0,第4节,第4节,-2.5,0.87,1.5,0.8,138.5,0.83,138.5,0.83,1.5,4.0,0.0,,1.0,4.0,20.0,21.0,0.0,7.0,75.0,73.0,74.0,73.0,1.0,1,0.0,13.0,0,,21077.0,1.1,0.66,
705,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,1.0,4.0,20.0,21.0,0.0,7.0,75.0,73.0,74.0,73.0,1.0,1,0.0,4.0,0,,21077.0,1.1,0.66,
706,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,1.0,4.0,20.0,21.0,0.0,7.0,75.0,73.0,74.0,73.0,1.0,1,0.0,4.0,0,,21081.0,1.1,0.66,
707,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,1.0,4.0,20.0,21.0,0.0,7.0,75.0,73.0,74.0,73.0,1.0,1,0.0,6.0,0,,21081.0,1.1,0.66,
708,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,1.0,4.0,20.0,21.0,0.0,7.0,75.0,73.0,74.0,73.0,1.0,1,0.0,6.0,0,,21081.0,1.1,0.66,
709,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,1.0,4.0,20.0,21.0,0.0,7.0,75.0,73.0,74.0,73.0,1.0,1,0.0,4.0,0,,21081.0,1.1,0.66,
710,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,1.0,4.0,20.0,21.0,0.0,8.0,75.0,73.0,74.0,73.0,1.0,1,0.0,4.0,0,,11086.0,1.1,0.66,
711,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,1.0,4.0,20.0,21.0,0.0,8.0,75.0,73.0,74.0,73.0,1.0,1,0.0,4.0,0,,21077.0,1.1,0.66,
712,44.0,5.0,第4节,第4节,-1.5,1.3,2.5,0.56,138.5,0.83,138.5,0.83,2.5,4.0,0.0,1:2,1.0,4.0,20.0,21.0,0.0,8.0,75.0,73.0,74.0,73.0,1.0,1,0.0,4.0,0,,21078.0,1.1,0.66,
713,44.0,5.0,第4节,第4节,-2.5,0.0,2.5,0.0,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,1:2,1.0,4.0,20.0,21.0,0.0,8.0,75.0,73.0,74.0,73.0,1.0,1,0.0,4.0,0,,21079.0,1.1,0.66,"0.80,0.50"
714,44.0,5.0,第4节,第4节,-2.5,0.0,2.5,0.0,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,2:2,1.0,4.0,20.0,21.0,0.0,8.0,75.0,73.0,75.0,73.0,1.0,1,0.0,4.0,0,,21078.0,1.1,0.66,"0.80,0.50"
715,44.0,5.0,第4节,第4节,-2.5,0.0,2.5,0.0,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,2:2,1.0,4.0,20.0,21.0,0.0,8.0,75.0,73.0,75.0,73.0,1.0,1,0.0,4.0,0,,21079.0,1.1,0.66,"0.80,0.50"
716,44.0,5.0,第4节,第4节,-2.5,0.0,2.5,0.0,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,20.0,21.0,0.0,8.0,75.0,73.0,76.0,73.0,1.0,1,0.0,4.0,0,,11077.0,1.1,0.66,
717,44.0,5.0,第4节,第4节,-2.5,0.87,2.5,0.8,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,20.0,21.0,0.0,8.0,75.0,73.0,76.0,73.0,1.0,1,0.0,4.0,0,,11094.0,1.1,0.66,"0.65,0.34"
718,44.0,5.0,第4节,第4节,-2.5,0.0,2.5,0.0,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,20.0,21.0,0.0,8.0,75.0,73.0,76.0,73.0,1.0,1,0.0,0.0,0,,21077.0,1.1,0.66,
719,44.0,5.0,第4节,第4节,-2.5,0.0,2.5,0.0,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,20.0,21.0,0.0,8.0,75.0,73.0,76.0,73.0,1.0,1,0.0,0.0,0,,1083.0,1.1,0.66,
720,44.0,5.0,第4节,第4节,-2.5,0.0,2.5,0.0,138.5,0.83,138.5,0.83,-2.5,1.0,0.0,,1.0,4.0,20.0,21.0,0.0,8.0,75.0,73.0,76.0,73.0,1.0,1,0.0,0.0,0,,1083.0,1.1,0.66,
721,44.0,5.0,第4节,第4节,-2.5,0.0,2.5,0.0,138.5,0.83,138.5,0.83,-2.5,1.0,0.0,2.0,1.0,4.0,20.0,21.0,0.0,8.0,75.0,73.0,76.0,73.0,1.0,1,0.0,0.0,0,,1083.0,1.1,0.66,
