,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1,S2,S3,S5,S6,SC,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS
591,44.0,5.0,第4节,第4节,26.5,0.8,-26.5,0.87,164.5,0.83,164.5,0.83,26.5,4.0,9241317.0,1:2,0.0,9.0,21.0,14.0,1.0,77.8,83.0,61.0,83.0,0.0,1,5.0,GD,26.0,0.0,20180702195957.0,11078.0,
592,44.0,5.0,第4节,第4节,26.5,0.8,-26.5,0.87,164.5,0.83,164.5,0.83,26.5,4.0,9241317.0,1:2,0.0,9.0,21.0,15.0,1.0,78.9,84.0,61.0,83.0,0.0,1,5.0,GD,26.0,0.0,20180702195957.0,11079.0,
593,44.0,5.0,第4节,第4节,26.5,0.8,-26.5,0.87,164.5,0.83,164.5,0.83,26.5,4.0,9241317.0,2:2,0.0,9.0,21.0,15.0,1.0,78.9,84.0,61.0,84.0,0.0,1,5.0,GD,26.0,0.0,20180702195957.0,11078.0,
594,44.0,5.0,第4节,第4节,26.5,0.83,-26.5,0.83,164.5,0.83,164.5,0.83,26.5,4.0,9241317.0,2:2,0.0,9.0,21.0,16.0,1.0,80.0,85.0,61.0,84.0,0.0,1,5.0,GD,26.0,0.0,20180702195957.0,11079.0,
595,44.0,5.0,第4节,第4节,26.5,0.83,-26.5,0.83,164.5,0.83,164.5,0.83,26.5,4.0,9241317.0,2:2,0.0,9.0,21.0,16.0,1.0,80.0,85.0,61.0,85.0,0.0,1,5.0,GD,26.0,0.0,20180702195957.0,11079.0,
596,44.0,5.0,第4节,第4节,26.5,0.91,-26.5,0.77,164.5,0.83,164.5,0.83,26.5,4.0,9241317.0,,0.0,9.0,21.0,16.0,1.0,80.0,85.0,61.0,85.0,0.0,1,5.0,GD,26.0,1.0,20180702200126.0,21077.0,
597,44.0,5.0,第4节,第4节,26.5,0.91,-26.5,0.77,164.5,0.83,164.5,0.83,26.5,4.0,9241317.0,,0.0,9.0,21.0,16.0,1.0,80.0,85.0,61.0,85.0,0.0,1,5.0,GD,26.0,1.0,20180702200126.0,21077.0,
598,44.0,5.0,第4节,第4节,26.5,0.91,-26.5,0.77,164.5,0.83,164.5,0.83,26.5,4.0,9241317.0,,0.0,9.0,21.0,16.0,1.0,80.0,85.0,61.0,85.0,0.0,1,5.0,GD,19.0,1.0,20180702200128.0,21077.0,
599,44.0,5.0,第4节,第4节,26.5,0.87,-27.5,0.8,164.5,0.83,164.5,0.83,-27.5,4.0,9241317.0,,0.0,9.0,21.0,16.0,1.0,80.0,85.0,61.0,85.0,0.0,1,5.0,GD,19.0,1.0,20180702200128.0,11077.0,
600,44.0,5.0,第4节,第4节,27.5,0.87,-27.5,0.8,164.5,0.83,164.5,0.83,27.5,4.0,9241317.0,,0.0,9.0,21.0,16.0,1.0,80.0,85.0,61.0,85.0,0.0,1,4.0,GD,55.0,0.0,20180702200128.0,11077.0,
601,44.0,5.0,第4节,第4节,27.5,0.83,-27.5,0.83,164.5,0.83,164.5,0.83,27.5,4.0,9241317.0,,0.0,9.0,21.0,16.0,1.0,80.0,85.0,61.0,85.0,1.0,1,4.0,GD,55.0,0.0,20180702200128.0,11077.0,
602,44.0,5.0,第4节,第4节,27.5,0.83,-28.5,0.83,164.5,0.83,164.5,0.83,-28.5,4.0,9241317.0,,0.0,9.0,22.0,16.0,1.0,80.0,85.0,61.0,85.0,1.0,1,4.0,GD,55.0,0.0,20180702200128.0,11074.0,
603,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,164.5,0.83,164.5,0.83,28.5,4.0,9241317.0,,0.0,9.0,22.0,16.0,1.0,80.0,87.0,61.0,87.0,1.0,1,4.0,GD,55.0,0.0,20180702200128.0,11074.0,
604,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,164.5,0.83,164.5,0.83,28.5,4.0,9241317.0,,0.0,9.0,22.0,16.0,1.0,80.0,87.0,61.0,87.0,1.0,1,4.0,GD,50.0,1.0,20180702200221.0,11074.0,
605,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,164.5,0.83,164.5,0.83,28.5,4.0,9241317.0,,0.0,9.0,22.0,16.0,1.0,80.0,87.0,61.0,87.0,1.0,1,4.0,GD,50.0,1.0,20180702200221.0,11074.0,
606,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,164.5,0.83,164.5,0.83,28.5,4.0,9241317.0,,0.0,9.0,22.0,16.0,1.0,80.0,87.0,61.0,87.0,1.0,1,4.0,GD,45.0,1.0,20180702200222.0,11074.0,
607,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,164.5,0.83,164.5,0.83,28.5,4.0,9241317.0,,0.0,9.0,22.0,16.0,1.0,80.0,87.0,61.0,87.0,1.0,1,4.0,GD,45.0,1.0,20180702200222.0,11074.0,
608,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,164.5,0.83,164.5,0.83,28.5,4.0,9241317.0,,0.0,9.0,22.0,16.0,1.0,80.0,87.0,61.0,87.0,1.0,1,4.0,GD,31.0,1.0,20180702200230.0,11074.0,
609,44.0,5.0,第4节,第4节,28.5,0.8,-28.5,0.87,164.5,0.83,164.5,0.83,28.5,4.0,9241317.0,,0.0,9.0,22.0,16.0,1.0,80.0,87.0,63.0,87.0,1.0,1,4.0,GD,31.0,1.0,20180702200230.0,21074.0,
610,44.0,5.0,第4节,第4节,28.5,0.8,-26.5,0.87,164.5,0.83,164.5,0.83,-26.5,4.0,9241317.0,,0.0,9.0,22.0,16.0,1.0,80.0,87.0,63.0,87.0,1.0,1,4.0,GD,31.0,1.0,20180702200230.0,21074.0,
611,44.0,5.0,第4节,第4节,26.5,0.8,-26.5,0.87,164.5,0.83,164.5,0.83,26.5,4.0,9241317.0,,0.0,9.0,22.0,16.0,1.0,80.0,87.0,63.0,87.0,1.0,1,4.0,GD,31.0,1.0,20180702200230.0,21074.0,
612,44.0,5.0,第4节,第4节,26.5,0.8,-27.5,0.87,164.5,0.83,164.5,0.83,-27.5,4.0,9241317.0,,0.0,9.0,22.0,16.0,1.0,80.0,87.0,63.0,87.0,1.0,1,4.0,GD,31.0,1.0,20180702200230.0,21074.0,
613,44.0,5.0,第4节,第4节,27.5,0.8,-27.5,0.87,164.5,0.83,164.5,0.83,27.5,4.0,9241317.0,,0.0,9.0,22.0,16.0,1.0,80.0,87.0,63.0,87.0,1.0,1,4.0,GD,31.0,1.0,20180702200230.0,11077.0,
614,44.0,5.0,第4节,第4节,27.5,0.8,-27.5,0.87,164.5,0.83,164.5,0.83,27.5,4.0,9241317.0,,0.0,9.0,23.0,16.0,1.0,80.0,89.0,63.0,87.0,1.0,1,4.0,GD,31.0,1.0,20180702200230.0,11074.0,
615,44.0,5.0,第4节,第4节,27.5,0.8,-27.5,0.87,164.5,0.83,164.5,0.83,27.5,4.0,9241317.0,,0.0,9.0,23.0,16.0,1.0,80.0,89.0,63.0,89.0,1.0,1,4.0,GD,31.0,1.0,20180702200230.0,21077.0,
616,44.0,5.0,第4节,第4节,27.5,0.77,-28.5,0.91,164.5,0.83,164.5,0.83,-28.5,4.0,9241317.0,,0.0,9.0,23.0,16.0,1.0,80.0,89.0,63.0,89.0,1.0,1,4.0,GD,31.0,1.0,20180702200230.0,21077.0,
617,44.0,5.0,第4节,第4节,28.5,0.77,-28.5,0.91,164.5,0.83,164.5,0.83,28.5,4.0,9241317.0,,0.0,9.0,23.0,16.0,1.0,80.0,89.0,63.0,89.0,0.0,1,4.0,GD,31.0,1.0,20180702200230.0,21077.0,
618,44.0,5.0,第4节,第4节,28.5,0.91,-28.5,0.77,164.5,0.83,164.5,0.83,28.5,4.0,9241317.0,,0.0,9.0,23.0,16.0,1.0,80.0,89.0,63.0,89.0,0.0,1,3.0,GD,45.0,0.0,20180702200230.0,11077.0,
619,44.0,5.0,第4节,第4节,28.5,0.91,-28.5,0.77,164.5,0.83,164.5,0.83,28.5,4.0,9241317.0,,0.0,9.0,23.0,16.0,1.0,80.0,89.0,63.0,89.0,1.0,1,3.0,GD,45.0,0.0,20180702200230.0,11077.0,
620,44.0,5.0,第4节,第4节,28.5,0.91,-28.5,0.77,164.5,0.83,164.5,0.83,28.5,4.0,9241317.0,,0.0,9.0,23.0,16.0,1.0,80.0,89.0,63.0,89.0,1.0,1,3.0,GD,45.0,0.0,20180702200230.0,11077.0,
621,44.0,5.0,第4节,第4节,28.5,0.91,-28.5,0.77,164.5,0.83,164.5,0.83,28.5,4.0,9241317.0,,0.0,9.0,23.0,16.0,1.0,80.0,89.0,63.0,89.0,0.0,1,3.0,GD,45.0,0.0,20180702200230.0,11077.0,
622,44.0,5.0,第4节,第4节,28.5,0.77,-29.5,0.91,164.5,0.83,164.5,0.83,-29.5,4.0,9241317.0,1:2,0.0,9.0,23.0,16.0,1.0,80.0,89.0,63.0,89.0,0.0,1,3.0,GD,45.0,0.0,20180702200230.0,11078.0,
623,44.0,5.0,第4节,第4节,29.5,0.77,-29.5,0.91,164.5,0.83,164.5,0.83,29.5,4.0,9241317.0,1:2,0.0,9.0,23.0,16.0,1.0,80.0,89.0,63.0,89.0,1.0,1,3.0,GD,45.0,0.0,20180702200230.0,11078.0,
624,44.0,5.0,第4节,第4节,29.5,0.77,-29.5,0.91,164.5,0.83,164.5,0.83,29.5,4.0,9241317.0,1:2,0.0,9.0,23.0,16.0,1.0,80.0,89.0,63.0,89.0,1.0,1,3.0,GD,45.0,1.0,20180702200422.0,11078.0,
625,44.0,5.0,第4节,第4节,29.5,0.77,-29.5,0.91,164.5,0.83,164.5,0.83,29.5,4.0,9241317.0,1:2,0.0,9.0,23.0,16.0,1.0,80.0,89.0,63.0,89.0,1.0,1,3.0,GD,45.0,1.0,20180702200422.0,11078.0,
626,44.0,5.0,第4节,第4节,29.5,0.77,-29.5,0.91,164.5,0.83,164.5,0.83,29.5,4.0,9241317.0,1:2,0.0,9.0,23.0,16.0,1.0,80.0,89.0,63.0,89.0,1.0,1,3.0,GD,39.0,1.0,20180702200424.0,11078.0,
627,44.0,5.0,第4节,第4节,29.5,0.77,-29.5,0.91,164.5,0.83,164.5,0.83,29.5,4.0,9241317.0,1:2,0.0,9.0,23.0,16.0,1.0,80.0,89.0,63.0,89.0,1.0,1,3.0,GD,39.0,1.0,20180702200424.0,11078.0,
628,44.0,5.0,第4节,第4节,29.5,0.77,-29.5,0.91,164.5,0.83,164.5,0.83,29.5,4.0,9241317.0,1:2,0.0,9.0,23.0,16.0,1.0,80.0,89.0,63.0,89.0,1.0,1,3.0,GD,34.0,1.0,20180702200425.0,11078.0,
629,44.0,5.0,第4节,第4节,29.5,0.77,-29.5,0.91,164.5,0.83,164.5,0.83,29.5,4.0,9241317.0,1:2,0.0,9.0,23.0,17.0,1.0,81.0,90.0,63.0,89.0,1.0,1,3.0,GD,34.0,1.0,20180702200425.0,11079.0,
630,44.0,5.0,第4节,第4节,29.5,0.77,-29.5,0.91,164.5,0.83,164.5,0.83,29.5,4.0,9241317.0,2:2,0.0,9.0,23.0,17.0,1.0,81.0,90.0,63.0,90.0,1.0,1,3.0,GD,34.0,1.0,20180702200425.0,11078.0,
631,44.0,5.0,第4节,第4节,29.5,0.8,-29.5,0.87,164.5,0.83,164.5,0.83,29.5,4.0,9241317.0,2:2,0.0,9.0,23.0,18.0,1.0,81.8,91.0,63.0,90.0,1.0,1,3.0,GD,34.0,1.0,20180702200425.0,11079.0,
632,44.0,5.0,第4节,第4节,29.5,0.8,-29.5,0.87,164.5,0.83,164.5,0.83,29.5,4.0,9241317.0,2:2,0.0,9.0,23.0,18.0,1.0,81.8,91.0,63.0,91.0,1.0,1,3.0,GD,34.0,1.0,20180702200425.0,11079.0,
633,44.0,5.0,第4节,第4节,29.5,0.83,-29.5,0.83,164.5,0.83,164.5,0.83,29.5,4.0,9241317.0,,0.0,9.0,23.0,18.0,1.0,81.8,91.0,63.0,91.0,1.0,1,3.0,GD,34.0,1.0,20180702200425.0,21077.0,
634,44.0,5.0,第4节,第4节,29.5,0.83,-30.5,0.83,164.5,0.83,164.5,0.83,-30.5,4.0,9241317.0,,0.0,9.0,23.0,18.0,1.0,81.8,91.0,63.0,91.0,1.0,1,3.0,GD,34.0,1.0,20180702200425.0,11077.0,
635,44.0,5.0,第4节,第4节,30.5,0.83,-30.5,0.83,164.5,0.83,164.5,0.83,30.5,4.0,9241317.0,,0.0,9.0,24.0,18.0,1.0,81.8,93.0,63.0,91.0,1.0,1,3.0,GD,34.0,1.0,20180702200425.0,11074.0,
636,44.0,5.0,第4节,第4节,30.5,0.83,-30.5,0.83,164.5,0.83,164.5,0.83,30.5,4.0,9241317.0,,0.0,9.0,24.0,18.0,1.0,81.8,93.0,63.0,93.0,1.0,1,3.0,GD,34.0,1.0,20180702200425.0,21077.0,
637,44.0,5.0,第4节,第4节,30.5,0.83,-31.5,0.83,164.5,0.83,164.5,0.83,-31.5,4.0,9241317.0,,0.0,9.0,24.0,18.0,1.0,81.8,93.0,63.0,93.0,1.0,1,3.0,GD,34.0,1.0,20180702200425.0,21077.0,
638,44.0,5.0,第4节,第4节,31.5,0.83,-31.5,0.83,164.5,0.83,164.5,0.83,31.5,4.0,9241317.0,,0.0,9.0,24.0,18.0,1.0,81.8,93.0,63.0,93.0,0.0,1,3.0,GD,34.0,1.0,20180702200425.0,21077.0,
639,44.0,5.0,第4节,第4节,31.5,0.8,-32.5,0.87,164.5,0.83,164.5,0.83,-32.5,4.0,9241317.0,,0.0,9.0,24.0,18.0,1.0,81.8,93.0,63.0,93.0,0.0,1,3.0,GD,34.0,1.0,20180702200425.0,11077.0,
640,44.0,5.0,第4节,第4节,32.5,0.8,-32.5,0.87,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,,0.0,9.0,24.0,18.0,1.0,81.8,93.0,63.0,93.0,1.0,1,3.0,GD,34.0,1.0,20180702200425.0,11077.0,
641,44.0,5.0,第4节,第4节,32.5,0.8,-31.5,0.87,164.5,0.83,164.5,0.83,-31.5,4.0,9241317.0,,0.0,9.0,24.0,18.0,1.0,81.8,93.0,63.0,93.0,1.0,1,3.0,GD,34.0,1.0,20180702200425.0,21077.0,
642,44.0,5.0,第4节,第4节,31.5,0.8,-31.5,1.0,164.5,0.83,164.5,0.83,31.5,4.0,9241317.0,,0.0,9.0,24.0,18.0,1.0,81.8,93.0,63.0,93.0,1.0,1,3.0,GD,34.0,1.0,20180702200425.0,11077.0,
643,44.0,5.0,第4节,第4节,31.5,0.71,-32.5,1.0,164.5,0.83,164.5,0.83,-32.5,4.0,9241317.0,,0.0,9.0,24.0,18.0,1.0,81.8,93.0,63.0,93.0,1.0,1,3.0,GD,34.0,1.0,20180702200425.0,11077.0,
644,44.0,5.0,第4节,第4节,32.5,0.71,-32.5,1.0,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,,0.0,9.0,24.0,18.0,1.0,81.8,93.0,63.0,93.0,1.0,1,2.0,GD,30.0,0.0,20180702200425.0,11077.0,
645,44.0,5.0,第4节,第4节,32.5,0.77,-32.5,0.91,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,,0.0,9.0,24.0,18.0,1.0,81.8,93.0,63.0,93.0,1.0,1,2.0,GD,30.0,0.0,20180702200425.0,21086.0,
646,44.0,5.0,第4节,第4节,32.5,0.77,-32.5,0.91,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,,0.0,9.0,24.0,18.0,1.0,81.8,93.0,63.0,93.0,1.0,1,2.0,GD,30.0,0.0,20180702200425.0,11077.0,
647,44.0,5.0,第4节,第4节,32.5,0.83,-32.5,0.83,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,1:2,0.0,9.0,24.0,18.0,1.0,81.8,93.0,63.0,93.0,1.0,1,2.0,GD,30.0,0.0,20180702200425.0,11078.0,
648,44.0,5.0,第4节,第4节,32.5,0.83,-32.5,0.83,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,1:2,0.0,9.0,24.0,18.0,1.0,78.3,93.0,63.0,93.0,1.0,1,2.0,GD,30.0,0.0,20180702200425.0,11080.0,
649,44.0,5.0,第4节,第4节,32.5,0.91,-31.5,0.77,164.5,0.83,164.5,0.83,-31.5,4.0,9241317.0,2:2,0.0,9.0,24.0,18.0,1.0,78.3,93.0,63.0,93.0,1.0,1,2.0,GD,30.0,0.0,20180702200425.0,11078.0,
650,44.0,5.0,第4节,第4节,31.5,0.91,-31.5,0.77,164.5,0.83,164.5,0.83,31.5,4.0,9241317.0,2:2,0.0,9.0,24.0,19.0,1.0,79.2,94.0,63.0,94.0,1.0,1,2.0,GD,30.0,0.0,20180702200425.0,11079.0,
651,44.0,5.0,第4节,第4节,31.5,0.77,-32.5,0.91,164.5,0.83,164.5,0.83,-32.5,4.0,9241317.0,,0.0,9.0,24.0,19.0,1.0,79.2,94.0,63.0,94.0,1.0,1,2.0,GD,30.0,0.0,20180702200425.0,21077.0,
652,44.0,5.0,第4节,第4节,32.5,0.77,-32.5,0.91,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,,0.0,9.0,24.0,19.0,1.0,79.2,94.0,63.0,94.0,1.0,1,2.0,GD,30.0,1.0,20180702200628.0,21077.0,
653,44.0,5.0,第4节,第4节,32.5,0.77,-32.5,0.91,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,,0.0,9.0,24.0,19.0,1.0,79.2,94.0,63.0,94.0,1.0,1,2.0,GD,30.0,1.0,20180702200628.0,21074.0,
654,44.0,5.0,第4节,第4节,32.5,0.77,-32.5,0.91,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,,0.0,9.0,24.0,19.0,1.0,79.2,94.0,65.0,94.0,1.0,1,2.0,GD,30.0,1.0,20180702200628.0,11077.0,
655,44.0,5.0,第4节,第4节,32.5,1.0,-30.5,0.71,164.5,0.83,164.5,0.83,-30.5,4.0,9241317.0,,0.0,9.0,24.0,19.0,1.0,79.2,94.0,65.0,94.0,1.0,1,2.0,GD,30.0,1.0,20180702200628.0,11077.0,
656,44.0,5.0,第4节,第4节,30.5,1.0,-30.5,0.71,164.5,0.83,164.5,0.83,30.5,4.0,9241317.0,,0.0,9.0,24.0,19.0,1.0,79.2,94.0,65.0,94.0,1.0,1,2.0,GD,3.0,0.0,20180702200628.0,11077.0,
657,44.0,5.0,第4节,第4节,30.5,0.91,-32.5,0.77,164.5,0.83,164.5,0.83,-32.5,4.0,9241317.0,,0.0,9.0,25.0,19.0,1.0,79.2,94.0,65.0,94.0,1.0,1,2.0,GD,3.0,0.0,20180702200628.0,11074.0,
658,44.0,5.0,第4节,第4节,32.5,0.91,-32.5,0.77,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,,0.0,9.0,25.0,19.0,1.0,79.2,96.0,65.0,96.0,1.0,1,2.0,GD,3.0,0.0,20180702200628.0,11074.0,
659,44.0,5.0,第4节,第4节,32.5,0.91,-31.5,0.77,164.5,0.83,164.5,0.83,-31.5,4.0,9241317.0,,0.0,9.0,25.0,19.0,1.0,79.2,96.0,65.0,96.0,1.0,1,2.0,GD,3.0,0.0,20180702200628.0,11074.0,
660,44.0,5.0,第4节,第4节,31.5,0.91,-31.5,0.77,164.5,0.83,164.5,0.83,31.5,4.0,9241317.0,,0.0,9.0,25.0,19.0,1.0,79.2,96.0,65.0,96.0,1.0,1,2.0,GD,3.0,0.0,20180702200628.0,11074.0,
661,44.0,5.0,第4节,第4节,31.5,0.91,-32.5,0.77,164.5,0.83,164.5,0.83,-32.5,4.0,9241317.0,,0.0,9.0,25.0,19.0,1.0,79.2,96.0,65.0,96.0,1.0,1,2.0,GD,3.0,0.0,20180702200628.0,11074.0,
662,44.0,5.0,第4节,第4节,32.5,0.91,-32.5,1.0,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,,0.0,9.0,25.0,19.0,1.0,79.2,96.0,65.0,96.0,1.0,1,2.0,GD,3.0,0.0,20180702200628.0,11074.0,
663,44.0,5.0,第4节,第4节,32.5,0.71,-33.5,1.0,164.5,0.83,164.5,0.83,-33.5,4.0,9241317.0,,0.0,9.0,25.0,19.0,1.0,79.2,96.0,65.0,96.0,1.0,1,2.0,GD,3.0,0.0,20180702200628.0,11074.0,
664,44.0,5.0,第4节,第4节,33.5,0.71,-33.5,1.0,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,25.0,19.0,1.0,79.2,96.0,65.0,96.0,1.0,1,2.0,GD,3.0,0.0,20180702200628.0,21086.0,
665,44.0,5.0,第4节,第4节,33.5,0.71,-33.5,1.0,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,25.0,19.0,1.0,79.2,96.0,65.0,96.0,1.0,1,2.0,GD,3.0,0.0,20180702200628.0,11077.0,
666,44.0,5.0,第4节,第4节,33.5,0.91,-32.5,0.77,164.5,0.83,164.5,0.83,-32.5,4.0,9241317.0,1:1,0.0,9.0,25.0,19.0,1.0,79.2,96.0,65.0,96.0,1.0,1,2.0,GD,3.0,0.0,20180702200628.0,11078.0,
667,44.0,5.0,第4节,第4节,32.5,0.91,-32.5,1.0,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,1:1,0.0,9.0,25.0,19.0,1.0,79.2,96.0,65.0,96.0,1.0,1,2.0,GD,3.0,0.0,20180702200628.0,11078.0,
668,44.0,5.0,第4节,第4节,32.5,0.71,-33.5,1.0,164.5,0.83,164.5,0.83,-33.5,4.0,9241317.0,1:1,0.0,9.0,25.0,19.0,1.0,79.2,96.0,65.0,96.0,1.0,1,2.0,GD,3.0,0.0,20180702200628.0,11078.0,
669,44.0,5.0,第4节,第4节,33.5,0.71,-33.5,1.0,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,1:1,0.0,9.0,25.0,20.0,1.0,80.0,97.0,65.0,97.0,1.0,1,2.0,GD,3.0,0.0,20180702200628.0,11079.0,
670,44.0,5.0,第4节,第4节,33.5,0.71,-33.5,1.0,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,25.0,20.0,1.0,80.0,97.0,65.0,97.0,1.0,1,2.0,GD,3.0,1.0,20180702200735.0,21077.0,
671,44.0,5.0,第4节,第4节,33.5,0.71,-33.5,1.0,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,25.0,20.0,1.0,80.0,97.0,65.0,97.0,1.0,1,2.0,GD,3.0,1.0,20180702200735.0,21077.0,
672,44.0,5.0,第4节,第4节,33.5,0.71,-33.5,1.0,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,25.0,20.0,1.0,80.0,97.0,65.0,97.0,1.0,1,1.0,GD,25.0,0.0,20180702200735.0,21077.0,
673,44.0,5.0,第4节,第4节,33.5,0.83,-32.5,0.83,164.5,0.83,164.5,0.83,-32.5,4.0,9241317.0,,0.0,9.0,25.0,20.0,1.0,80.0,97.0,65.0,97.0,1.0,1,1.0,GD,25.0,0.0,20180702200735.0,21077.0,
674,44.0,5.0,第4节,第4节,32.5,1.0,-32.5,0.71,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,1:1,0.0,9.0,25.0,20.0,1.0,80.0,97.0,65.0,97.0,1.0,1,1.0,GD,25.0,0.0,20180702200735.0,21078.0,
675,44.0,5.0,第4节,第4节,32.5,1.0,-32.5,0.71,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,1:1,0.0,9.0,25.0,20.0,1.0,80.0,97.0,66.0,97.0,1.0,1,1.0,GD,25.0,0.0,20180702200735.0,21079.0,
676,44.0,5.0,第4节,第4节,32.5,0.87,-32.5,0.8,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,,0.0,9.0,25.0,20.0,1.0,80.0,97.0,66.0,97.0,1.0,1,1.0,GD,25.0,1.0,20180702201002.0,11077.0,
677,44.0,5.0,第4节,第4节,32.5,0.87,-32.5,0.8,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,,0.0,9.0,25.0,20.0,1.0,80.0,97.0,66.0,97.0,1.0,1,1.0,GD,25.0,1.0,20180702201002.0,11077.0,
678,44.0,5.0,第4节,第4节,32.5,0.87,-32.5,0.8,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,,0.0,9.0,25.0,20.0,1.0,80.0,97.0,66.0,97.0,1.0,1,1.0,GD,22.0,0.0,20180702201002.0,11077.0,
679,44.0,5.0,第4节,第4节,32.5,0.83,-31.5,0.83,164.5,0.83,164.5,0.83,-31.5,4.0,9241317.0,,0.0,9.0,25.0,20.0,1.0,80.0,97.0,66.0,97.0,1.0,1,1.0,GD,22.0,0.0,20180702201002.0,11077.0,
680,44.0,5.0,第4节,第4节,31.5,0.83,-31.5,0.83,164.5,0.83,164.5,0.83,31.5,4.0,9241317.0,,0.0,9.0,25.0,20.0,1.0,80.0,97.0,66.0,97.0,1.0,1,1.0,GD,22.0,0.0,20180702201002.0,11077.0,
681,44.0,5.0,第4节,第4节,31.5,0.83,-32.5,0.83,164.5,0.83,164.5,0.83,-32.5,4.0,9241317.0,,0.0,9.0,25.0,20.0,1.0,80.0,97.0,66.0,97.0,1.0,1,1.0,GD,22.0,0.0,20180702201002.0,11077.0,
682,44.0,5.0,第4节,第4节,32.5,0.83,-32.5,0.83,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,1.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,22.0,0.0,20180702201002.0,11074.0,
683,44.0,5.0,第4节,第4节,32.5,0.83,-33.5,0.83,164.5,0.83,164.5,0.83,-33.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,1.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,22.0,0.0,20180702201002.0,11074.0,
684,44.0,5.0,第4节,第4节,33.5,0.83,-33.5,0.83,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,1.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,22.0,1.0,20180702201105.0,11074.0,
685,44.0,5.0,第4节,第4节,33.5,0.83,-33.5,0.83,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,1.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,22.0,1.0,20180702201105.0,11074.0,
686,44.0,5.0,第4节,第4节,33.5,0.83,-33.5,0.83,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,1.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,16.0,1.0,20180702201107.0,11074.0,
687,44.0,5.0,第4节,第4节,33.5,0.83,-33.5,0.83,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,1.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,16.0,1.0,20180702201107.0,11074.0,
688,44.0,5.0,第4节,第4节,33.5,0.83,-33.5,0.83,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,1.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,7.0,1.0,20180702201110.0,11074.0,
689,44.0,5.0,第4节,第4节,33.5,0.8,-33.5,0.87,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,1.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,7.0,0.0,20180702201110.0,11074.0,
690,44.0,5.0,第4节,第4节,33.5,0.8,-33.5,0.87,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,1.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,3.0,0.0,20180702201110.0,11074.0,
