,AM,AS,CB,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
98,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.83,15.5,0.83,153.5,0.83,153.5,0.83,153.5,,9449746.0,2:2^,,,,,,,,,,,,,,3.0,9.0,0.0,0.0,1,7.0,1~GD,0.0,1.0,20180721034449.0,11080^21077,,0.0,0.0
99,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.83,15.5,0.83,153.5,0.8,153.5,0.83,153.5,,9449746.0,,,,,,,,,,,,,,,3.0,9.0,0.0,0.0,1,7.0,1~GD,0.0,1.0,20180721034449.0,21077.0,,0.0,0.0
100,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.83,15.5,0.83,153.5,0.8,153.5,0.87,153.5,,9449746.0,,,,,,,,,,,,,,,3.0,9.0,0.0,0.0,1,6.0,1~GD,52.0,0.0,20180721034457.0,21077.0,,0.0,0.0
101,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.83,15.5,0.83,153.5,0.8,153.5,0.87,153.5,,9449746.0,,,,,,,,,,,,,,,3.0,9.0,0.0,0.0,1,6.0,1~GD,52.0,0.0,20180721034457.0,21077.0,,0.0,0.0
102,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.83,15.5,0.83,153.5,0.8,153.5,0.87,153.5,,9449746.0,,,,,,,,,,,,,,,3.0,9.0,0.0,0.0,1,6.0,1~GD,52.0,0.0,20180721034459.0,21077.0,,0.0,0.0
103,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.83,15.5,0.83,153.5,0.8,153.5,0.87,153.5,,9449746.0,^,,,,,,,,,,,,,,3.0,9.0,0.0,0.0,1,6.0,1~GD,52.0,0.0,20180721034459.0,11086^21077,,0.0,0.0
104,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.83,15.5,0.83,153.5,0.8,153.5,0.87,153.5,,9449746.0,^,,,,,,,,,,,,,,3.0,9.0,0.0,0.0,1,6.0,1~GD,52.0,1.0,20180721034516.0,11086^21077,,0.0,0.0
105,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.83,15.5,0.83,152.5,0.83,153.5,0.83,152.5,,9449746.0,^,,,,,,,,,,,,,,3.0,9.0,0.0,0.0,1,6.0,1~GD,52.0,1.0,20180721034516.0,11086^21077,,0.0,0.0
106,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.83,15.5,0.83,152.5,0.83,152.5,0.83,152.5,,9449746.0,^,,,,,,,,,,,,,,3.0,9.0,0.0,0.0,1,6.0,1~GD,44.0,1.0,20180721034524.0,11086^21077,,0.0,0.0
107,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.83,15.5,0.83,151.5,0.83,152.5,0.83,151.5,,9449746.0,^,,,,,,,,,,,,,,3.0,9.0,0.0,0.0,1,6.0,1~GD,44.0,1.0,20180721034524.0,11086^21077,,0.0,0.0
108,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.83,15.5,0.83,151.5,0.83,151.5,0.83,151.5,,9449746.0,^,,,,,,,,,,,,,,3.0,9.0,0.0,0.0,1,6.0,1~GD,35.0,1.0,20180721034532.0,11086^21077,,0.0,0.0
109,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.87,15.5,0.8,151.5,0.83,151.5,0.83,151.5,,9449746.0,,,,,,,,,,,,,,,3.0,9.0,0.0,0.0,1,6.0,1~GD,35.0,1.0,20180721034532.0,21095.0,,0.0,0.0
110,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.87,15.5,0.8,154.5,0.83,151.5,0.83,154.5,,9449746.0,,,,,,,,,,,,,,,3.0,9.0,0.0,0.0,1,6.0,1~GD,35.0,1.0,20180721034532.0,11077.0,,0.0,0.0
111,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.87,15.5,0.8,154.5,0.83,154.5,0.83,154.5,,9449746.0,,,,,,,,,,,,,,,6.0,9.0,0.0,0.0,1,6.0,1~GD,28.0,1.0,20180721034539.0,11077.0,,0.0,0.0
112,,,ASCACNGUHKMOMPPRTWUSVI,,,-14.5,0.87,14.5,0.8,154.5,0.83,154.5,0.83,-14.5,,9449746.0,,,,,,,,,,,,,,,6.0,9.0,0.0,0.0,1,6.0,1~GD,28.0,1.0,20180721034539.0,11077.0,,0.0,0.0
113,,,ASCACNGUHKMOMPPRTWUSVI,,,-14.5,0.87,14.5,0.8,154.5,0.83,154.5,0.83,14.5,,9449746.0,^,,,,,,,,,,,,,,6.0,9.0,0.0,0.0,1,6.0,1~GD,28.0,1.0,20180721034539.0,11075^21077,,0.0,0.0
114,,,ASCACNGUHKMOMPPRTWUSVI,,,-14.5,0.87,14.5,0.8,154.5,0.83,154.5,0.83,14.5,,9449746.0,,,,,,,,,,,,,,,6.0,9.0,0.0,0.0,1,6.0,1~GD,20.0,1.0,20180721034548.0,21077.0,,0.0,0.0
115,,,ASCACNGUHKMOMPPRTWUSVI,,,-14.5,0.87,14.5,0.8,154.5,0.8,154.5,0.87,14.5,,9449746.0,,,,,,,,,,,,,,,6.0,9.0,0.0,0.0,1,6.0,1~GD,20.0,1.0,20180721034548.0,21077.0,,0.0,0.0
116,,,ASCACNGUHKMOMPPRTWUSVI,,,-14.5,0.87,14.5,0.8,154.5,0.8,154.5,0.87,14.5,,9449746.0,,,,,,,,,,,,,,,6.0,9.0,0.0,0.0,1,6.0,1~GD,18.0,1.0,20180721034549.0,21077.0,,0.0,0.0
117,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.8,154.5,0.8,154.5,0.87,-13.5,,9449746.0,,,,,,,,,,,,,,,6.0,9.0,0.0,0.0,1,6.0,1~GD,18.0,1.0,20180721034549.0,21077.0,,0.0,0.0
118,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.87,154.5,0.87,154.5,0.87,13.5,,9449746.0,,,,,,,,,,,,,,,6.0,9.0,0.0,0.0,1,6.0,1~GD,18.0,1.0,20180721034549.0,11077.0,,0.0,0.0
119,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.87,153.5,0.87,154.5,0.8,153.5,,9449746.0,,,,,,,,,,,,,,,6.0,9.0,0.0,0.0,1,6.0,1~GD,18.0,1.0,20180721034549.0,11077.0,,0.0,0.0
120,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.87,153.5,0.87,153.5,0.8,153.5,,9449746.0,,,,,,,,,,,,,,,6.0,9.0,0.0,0.0,1,6.0,1~GD,17.0,0.0,20180721034550.0,11077.0,,0.0,0.0
121,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.87,153.5,0.87,153.5,0.8,153.5,,9449746.0,,,,,,,,,,,,,,,6.0,9.0,0.0,0.0,1,6.0,1~GD,17.0,0.0,20180721034550.0,11077.0,,0.0,0.0
122,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.87,153.5,0.87,153.5,0.8,153.5,,9449746.0,,,,,,,,,,,,,,,6.0,9.0,0.0,0.0,1,6.0,1~GD,17.0,1.0,20180721034600.0,11077.0,,0.0,0.0
123,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.87,153.5,0.83,153.5,0.83,153.5,,9449746.0,,,,,,,,,,,,,,,6.0,9.0,0.0,0.0,1,6.0,1~GD,17.0,1.0,20180721034600.0,11077.0,,0.0,0.0
124,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.87,153.5,0.83,153.5,0.83,153.5,,9449746.0,,,,,,,,,,,,,,,6.0,9.0,0.0,0.0,1,6.0,1~GD,9.0,1.0,20180721034609.0,11077.0,,0.0,0.0
125,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.87,156.5,0.83,153.5,0.83,156.5,,9449746.0,,,,,,,,,,,,,,,6.0,9.0,0.0,0.0,1,6.0,1~GD,9.0,1.0,20180721034609.0,11077.0,,0.0,0.0
126,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,13.5,0.87,156.5,0.83,156.5,0.83,156.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,6.0,1~GD,4.0,1.0,20180721034614.0,11077.0,,0.0,0.0
127,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,12.5,0.87,156.5,0.83,156.5,0.83,-12.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,6.0,1~GD,4.0,1.0,20180721034614.0,11077.0,,0.0,0.0
128,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,12.5,0.87,156.5,0.83,156.5,0.83,12.5,,9449746.0,^,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,6.0,1~GD,4.0,1.0,20180721034614.0,11075^21077,,0.0,0.0
129,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,12.5,0.87,155.5,0.87,156.5,0.8,155.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,56.0,1.0,20180721034622.0,21077.0,,0.0,0.0
130,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,12.5,0.87,155.5,0.83,155.5,0.8,155.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,56.0,1.0,20180721034622.0,21077.0,,0.0,0.0
131,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,12.5,0.87,155.5,0.83,155.5,0.83,155.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,48.0,1.0,20180721034631.0,21077.0,,0.0,0.0
132,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,12.5,0.87,154.5,0.87,155.5,0.8,154.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,48.0,1.0,20180721034631.0,21077.0,,0.0,0.0
133,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,12.5,0.87,154.5,0.87,154.5,0.8,154.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,43.0,1.0,20180721034635.0,21077.0,,0.0,0.0
134,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.83,12.5,0.83,154.5,0.83,154.5,0.8,154.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,43.0,1.0,20180721034635.0,11077.0,,0.0,0.0
135,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.83,12.5,0.83,154.5,0.83,154.5,0.83,154.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,37.0,0.0,20180721034641.0,11077.0,,0.0,0.0
136,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.83,12.5,0.83,154.5,0.83,154.5,0.83,154.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,37.0,0.0,20180721034641.0,11077.0,,0.0,0.0
137,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,12.5,0.87,154.5,0.83,154.5,0.83,154.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,37.0,0.0,20180721034646.0,11077.0,,0.0,0.0
138,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,12.5,0.87,154.5,0.83,154.5,0.83,154.5,,9449746.0,^,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,37.0,0.0,20180721034646.0,11086^21077,,0.0,0.0
139,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,12.5,0.87,154.5,0.83,154.5,0.83,154.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,37.0,1.0,20180721034700.0,21077.0,,0.0,0.0
140,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,12.5,0.87,153.5,0.83,154.5,0.83,153.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,37.0,1.0,20180721034700.0,21077.0,,0.0,0.0
141,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,12.5,0.87,153.5,0.83,153.5,0.83,153.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,29.0,1.0,20180721034708.0,21077.0,,0.0,0.0
142,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,12.5,0.87,153.5,0.83,153.5,0.83,153.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,29.0,1.0,20180721034708.0,21077.0,,0.0,0.0
143,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,12.5,0.87,153.5,0.83,153.5,0.83,153.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,21.0,1.0,20180721034717.0,21077.0,,0.0,0.0
144,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,12.5,0.87,153.5,0.8,153.5,0.83,153.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,21.0,1.0,20180721034717.0,21077.0,,0.0,0.0
145,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,12.5,0.87,153.5,0.8,153.5,0.87,153.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,19.0,1.0,20180721034717.0,21077.0,,0.0,0.0
146,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,12.5,0.87,153.5,0.8,153.5,0.87,153.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,19.0,1.0,20180721034718.0,21095.0,,0.0,0.0
147,,,ASCACNGUHKMOMPPRTWUSVI,,,-12.5,0.8,12.5,0.87,155.5,0.8,153.5,0.87,155.5,,9449746.0,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1,5.0,1~GD,19.0,1.0,20180721034718.0,21077.0,,0.0,0.0
148,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,12.5,0.87,155.5,0.8,155.5,0.87,155.5,,9449746.0,,,,,,,,,,,,,,,9.0,11.0,0.0,0.0,1,5.0,1~GD,15.0,1.0,20180721034721.0,21077.0,,0.0,0.0
149,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.83,13.5,0.87,155.5,0.8,155.5,0.87,-13.5,,9449746.0,,,,,,,,,,,,,,,9.0,11.0,0.0,0.0,1,5.0,1~GD,15.0,1.0,20180721034721.0,21077.0,,0.0,0.0
150,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.83,13.5,0.83,155.5,0.8,155.5,0.87,13.5,,9449746.0,^,,,,,,,,,,,,,,9.0,11.0,0.0,0.0,1,5.0,1~GD,15.0,1.0,20180721034721.0,21074^11077,,0.0,0.0
151,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.83,13.5,0.83,154.5,0.83,155.5,0.83,154.5,,9449746.0,,,,,,,,,,,,,,,9.0,11.0,0.0,0.0,1,5.0,1~GD,7.0,1.0,20180721034730.0,11077.0,,0.0,0.0
152,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.83,13.5,0.83,154.5,0.87,154.5,0.83,154.5,,9449746.0,,,,,,,,,,,,,,,9.0,11.0,0.0,0.0,1,5.0,1~GD,7.0,1.0,20180721034730.0,11077.0,,0.0,0.0
153,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.83,13.5,0.83,153.5,0.87,154.5,0.8,153.5,,9449746.0,,,,,,,,,,,,,,,9.0,11.0,0.0,0.0,1,5.0,1~GD,0.0,1.0,20180721034737.0,11077.0,,0.0,0.0
154,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.87,13.5,0.8,153.5,0.87,153.5,0.8,153.5,,9449746.0,,,,,,,,,,,,,,,9.0,11.0,0.0,0.0,1,5.0,1~GD,0.0,1.0,20180721034737.0,11095.0,,0.0,0.0
155,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.83,13.5,0.83,153.5,0.83,153.5,0.83,153.5,,9449746.0,,,,,,,,,,,,,,,9.0,11.0,0.0,0.0,1,4.0,1~GD,52.0,1.0,20180721034745.0,21077.0,,0.0,0.0
156,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.83,13.5,0.83,155.5,0.83,153.5,0.83,155.5,,9449746.0,,,,,,,,,,,,,,,9.0,11.0,0.0,0.0,1,4.0,1~GD,52.0,1.0,20180721034745.0,21077.0,,0.0,0.0
157,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.83,13.5,0.83,155.5,0.83,155.5,0.83,155.5,,9449746.0,,,,,,,,,,,,,,,9.0,13.0,0.0,0.0,1,4.0,1~GD,47.0,1.0,20180721034750.0,21077.0,,0.0,0.0
158,,,ASCACNGUHKMOMPPRTWUSVI,,,-14.5,0.87,14.5,0.83,155.5,0.83,155.5,0.83,-14.5,,9449746.0,,,,,,,,,,,,,,,9.0,13.0,0.0,0.0,1,4.0,1~GD,47.0,1.0,20180721034750.0,21077.0,,0.0,0.0
159,,,ASCACNGUHKMOMPPRTWUSVI,,,-14.5,0.87,14.5,0.8,155.5,0.83,155.5,0.83,14.5,,9449746.0,^,,,,,,,,,,,,,,9.0,13.0,0.0,0.0,1,4.0,1~GD,47.0,1.0,20180721034750.0,21074^11077,,0.0,0.0
160,,,ASCACNGUHKMOMPPRTWUSVI,,,-14.5,0.87,14.5,0.8,154.5,0.83,155.5,0.83,154.5,,9449746.0,,,,,,,,,,,,,,,9.0,13.0,0.0,0.0,1,4.0,1~GD,47.0,1.0,20180721034750.0,11077.0,,0.0,0.0
161,,,ASCACNGUHKMOMPPRTWUSVI,,,-14.5,0.87,14.5,0.8,154.5,0.83,154.5,0.83,154.5,,9449746.0,,,,,,,,,,,,,,,9.0,13.0,0.0,0.0,1,4.0,1~GD,39.0,1.0,20180721034758.0,11077.0,,0.0,0.0
162,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.8,154.5,0.83,154.5,0.83,-13.5,,9449746.0,,,,,,,,,,,,,,,9.0,13.0,0.0,0.0,1,4.0,1~GD,39.0,1.0,20180721034758.0,11077.0,,0.0,0.0
163,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.87,154.5,0.83,154.5,0.83,13.5,,9449746.0,,,,,,,,,,,,,,,9.0,13.0,0.0,0.0,1,4.0,1~GD,39.0,1.0,20180721034758.0,11077.0,,0.0,0.0
164,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.87,156.5,0.83,154.5,0.83,156.5,,9449746.0,,,,,,,,,,,,,,,9.0,13.0,0.0,0.0,1,4.0,1~GD,39.0,1.0,20180721034758.0,11077.0,,0.0,0.0
165,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.87,156.5,0.83,156.5,0.83,156.5,,9449746.0,,,,,,,,,,,,,,,11.0,13.0,0.0,0.0,1,4.0,1~GD,36.0,1.0,20180721034800.0,11077.0,,0.0,0.0
166,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.83,13.5,0.83,156.5,0.83,156.5,0.83,156.5,,9449746.0,^,,,,,,,,,,,,,,11.0,13.0,0.0,0.0,1,4.0,1~GD,36.0,1.0,20180721034800.0,11074^21077,,0.0,0.0
167,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.83,13.5,0.83,156.5,0.83,156.5,0.83,156.5,,9449746.0,,,,,,,,,,,,,,,11.0,13.0,0.0,0.0,1,4.0,1~GD,28.0,1.0,20180721034809.0,21077.0,,0.0,0.0
168,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.83,13.5,0.83,155.5,0.83,156.5,0.83,155.5,,9449746.0,,,,,,,,,,,,,,,11.0,13.0,0.0,0.0,1,4.0,1~GD,28.0,1.0,20180721034809.0,21077.0,,0.0,0.0
169,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.83,13.5,0.83,155.5,0.83,155.5,0.83,155.5,,9449746.0,,,,,,,,,,,,,,,11.0,13.0,0.0,0.0,1,4.0,1~GD,20.0,1.0,20180721034817.0,21077.0,,0.0,0.0
170,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.83,13.5,0.83,155.5,0.83,155.5,0.83,155.5,,9449746.0,,,,,,,,,,,,,,,11.0,13.0,0.0,0.0,1,4.0,1~GD,20.0,1.0,20180721034817.0,21077.0,,0.0,0.0
171,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.83,13.5,0.83,157.5,0.83,155.5,0.83,157.5,,9449746.0,,,,,,,,,,,,,,,11.0,15.0,0.0,0.0,1,4.0,1~GD,19.0,1.0,20180721034818.0,21077.0,,0.0,0.0
172,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.87,157.5,0.83,157.5,0.83,157.5,,9449746.0,^,,,,,,,,,,,,,,11.0,15.0,0.0,0.0,1,4.0,1~GD,19.0,1.0,20180721034818.0,21074^11077,,0.0,0.0
173,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.87,157.5,0.83,157.5,0.83,157.5,,9449746.0,,,,,,,,,,,,,,,11.0,15.0,0.0,0.0,1,4.0,1~GD,11.0,1.0,20180721034826.0,11077.0,,0.0,0.0
174,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.87,156.5,0.83,157.5,0.83,156.5,,9449746.0,,,,,,,,,,,,,,,11.0,15.0,0.0,0.0,1,4.0,1~GD,11.0,1.0,20180721034826.0,11077.0,,0.0,0.0
175,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.87,156.5,0.83,156.5,0.83,156.5,,9449746.0,,,,,,,,,,,,,,,11.0,15.0,0.0,0.0,1,4.0,1~GD,3.0,1.0,20180721034835.0,11077.0,,0.0,0.0
176,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.87,156.5,0.83,156.5,0.83,156.5,,9449746.0,,,,,,,,,,,,,,,11.0,15.0,0.0,0.0,1,4.0,1~GD,3.0,1.0,20180721034835.0,11077.0,,0.0,0.0
177,,,ASCACNGUHKMOMPPRTWUSVI,,,-13.5,0.8,13.5,0.87,156.5,0.83,156.5,0.83,156.5,,9449746.0,,,,,,,,,,,,,,,11.0,15.0,0.0,0.0,1,4.0,1~GD,1.0,1.0,20180721034836.0,11077.0,,0.0,0.0
178,,,ASCACNGUHKMOMPPRTWUSVI,,,-14.5,0.87,14.5,0.87,156.5,0.83,156.5,0.83,-14.5,,9449746.0,,,,,,,,,,,,,,,11.0,15.0,0.0,0.0,1,4.0,1~GD,1.0,1.0,20180721034836.0,11095.0,,0.0,0.0
179,,,ASCACNGUHKMOMPPRTWUSVI,,,-14.5,0.87,14.5,0.8,156.5,0.83,156.5,0.83,14.5,,9449746.0,,,,,,,,,,,,,,,11.0,15.0,0.0,0.0,1,4.0,1~GD,1.0,1.0,20180721034836.0,21077.0,,0.0,0.0
180,,,ASCACNGUHKMOMPPRTWUSVI,,,-14.5,0.87,14.5,0.8,155.5,0.83,156.5,0.83,155.5,,9449746.0,,,,,,,,,,,,,,,11.0,15.0,0.0,0.0,1,4.0,1~GD,1.0,1.0,20180721034836.0,21077.0,,0.0,0.0
181,,,ASCACNGUHKMOMPPRTWUSVI,,,-14.5,0.87,14.5,0.8,155.5,0.83,155.5,0.83,155.5,,9449746.0,,,,,,,,,,,,,,,11.0,15.0,0.0,0.0,1,3.0,1~GD,53.0,1.0,20180721034844.0,21077.0,,0.0,0.0
182,,,ASCACNGUHKMOMPPRTWUSVI,,,-14.5,0.87,14.5,0.8,158.5,0.87,155.5,0.8,158.5,,9449746.0,,,,,,,,,,,,,,,11.0,15.0,0.0,0.0,1,3.0,1~GD,53.0,1.0,20180721034844.0,21077.0,,0.0,0.0
183,,,ASCACNGUHKMOMPPRTWUSVI,,,-14.5,0.87,14.5,0.8,158.5,0.87,158.5,0.8,158.5,,9449746.0,,,,,,,,,,,,,,,11.0,18.0,0.0,0.0,1,3.0,1~GD,49.0,1.0,20180721034847.0,21077.0,,0.0,0.0
184,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.87,15.5,0.8,158.5,0.87,158.5,0.8,-15.5,,9449746.0,,,,,,,,,,,,,,,11.0,18.0,0.0,0.0,1,3.0,1~GD,49.0,1.0,20180721034847.0,21077.0,,0.0,0.0
185,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.87,15.5,0.8,158.5,0.87,158.5,0.8,15.5,,9449746.0,^,,,,,,,,,,,,,,11.0,18.0,0.0,0.0,1,3.0,1~GD,49.0,1.0,20180721034848.0,21075^11077,,0.0,0.0
186,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.87,15.5,0.8,158.5,0.83,158.5,0.8,15.5,,9449746.0,,,,,,,,,,,,,,,11.0,18.0,0.0,0.0,1,3.0,1~GD,49.0,1.0,20180721034848.0,11077.0,,0.0,0.0
187,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.87,15.5,0.8,158.5,0.83,158.5,0.83,15.5,,9449746.0,,,,,,,,,,,,,,,11.0,18.0,0.0,0.0,1,3.0,1~GD,41.0,1.0,20180721034856.0,11077.0,,0.0,0.0
188,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.87,15.5,0.8,158.5,0.83,158.5,0.83,15.5,,9449746.0,,,,,,,,,,,,,,,11.0,18.0,0.0,0.0,1,3.0,1~GD,41.0,1.0,20180721034856.0,11077.0,,0.0,0.0
189,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.87,15.5,0.8,158.5,0.83,158.5,0.83,15.5,,9449746.0,,,,,,,,,,,,,,,11.0,18.0,0.0,0.0,1,3.0,1~GD,40.0,0.0,20180721034857.0,11077.0,,0.0,0.0
190,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.87,15.5,0.8,158.5,0.83,158.5,0.83,15.5,,9449746.0,,,,,,,,,,,,,,,11.0,18.0,0.0,0.0,1,3.0,1~GD,40.0,0.0,20180721034857.0,11077.0,,0.0,0.0
191,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.87,15.5,0.8,158.5,0.83,158.5,0.83,15.5,,9449746.0,,,,,,,,,,,,,,,11.0,18.0,0.0,0.0,1,3.0,1~GD,41.0,0.0,20180721034859.0,11077.0,,0.0,0.0
192,,,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.87,15.5,0.8,158.5,0.83,158.5,0.83,15.5,,9449746.0,,,,,,,,,,,,,,,11.0,18.0,0.0,0.0,1,3.0,1~GD,41.0,0.0,20180721034859.0,11077.0,,0.0,0.0
193,44.0,5.0,ASCACNGUHKMOMPPRTWUSVI,,,-15.5,0.87,15.5,0.8,158.5,0.83,158.5,0.83,15.5,,9449746.0,,,,,,,,,,,,,,,11.0,18.0,0.0,0.0,1,3.0,1~GD,39.0,0.0,20180721034903.0,11077.0,,0.0,0.0
