,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
782,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,64.0,65.0,0.0,1,8.0,GD,40.0,0,,21077.0,,0.83,0.83
783,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,64.0,65.0,0.0,1,8.0,GD,40.0,0,,21077.0,,0.83,0.83
784,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,64.0,65.0,0.0,1,8.0,GD,31.0,0,,21077.0,,0.83,0.83
785,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,64.0,65.0,0.0,1,8.0,GD,31.0,0,,11086.0,,0.83,0.83
786,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,64.0,65.0,1.0,1,8.0,GD,31.0,0,,21077.0,,0.83,0.83
787,44.0,5.0,第4节,第4节,1.5,0.8,-1.5,0.87,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,1:2,64.0,65.0,1.0,1,8.0,GD,31.0,0,,21078.0,,0.83,0.83
788,44.0,5.0,第4节,第4节,1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,1:2,64.0,65.0,1.0,1,8.0,GD,31.0,0,,21078.0,,0.83,0.83
789,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,1:2,64.0,65.0,0.0,1,8.0,GD,31.0,0,,21078.0,,0.83,0.83
790,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,1:2,64.0,65.0,0.0,1,8.0,GD,31.0,0,,21079.0,,0.83,0.83
791,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,2:2,65.0,65.0,0.0,1,8.0,GD,31.0,0,,21078.0,,0.83,0.83
792,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,2:2,65.0,65.0,0.0,1,8.0,GD,31.0,0,,21079.0,,0.83,0.83
793,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,66.0,65.0,0.0,1,8.0,GD,31.0,0,,11077.0,,0.83,0.83
794,44.0,5.0,第4节,第4节,-1.5,0.87,2.5,0.8,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,66.0,65.0,0.0,1,8.0,GD,31.0,0,,21077.0,,0.83,0.83
795,44.0,5.0,第4节,第4节,-2.5,0.87,2.5,0.8,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,66.0,65.0,0.0,1,8.0,GD,18.0,0,,21077.0,,0.83,0.83
796,44.0,5.0,第4节,第4节,-2.5,0.87,2.5,0.8,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,66.0,65.0,0.0,1,8.0,GD,18.0,0,,11077.0,,0.83,0.83
797,44.0,5.0,第4节,第4节,-2.5,0.87,2.5,0.8,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,66.0,65.0,0.0,1,8.0,GD,1.0,0,,11077.0,,0.83,0.83
798,44.0,5.0,第4节,第4节,-2.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,66.0,65.0,0.0,1,8.0,GD,1.0,0,,11077.0,,0.83,0.83
799,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,66.0,65.0,0.0,1,8.0,GD,0.0,0,,11077.0,,0.83,0.83
800,44.0,5.0,第4节,第4节,-1.5,0.87,2.5,0.8,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,66.0,65.0,0.0,1,8.0,GD,0.0,0,,11077.0,,0.83,0.83
801,44.0,5.0,第4节,第4节,-2.5,0.87,2.5,0.8,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,66.0,65.0,0.0,1,7.0,GD,40.0,0,,21077.0,,0.83,0.83
802,44.0,5.0,第4节,第4节,-2.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,66.0,65.0,0.0,1,7.0,GD,40.0,0,,11077.0,,0.83,0.83
803,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,66.0,65.0,0.0,1,7.0,GD,21.0,0,,11077.0,,0.83,0.83
804,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,66.0,65.0,0.0,1,7.0,GD,21.0,0,,11077.0,,0.83,0.83
805,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,66.0,65.0,0.0,1,7.0,GD,13.0,0,,11077.0,,0.83,0.83
806,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,66.0,65.0,0.0,1,7.0,GD,13.0,0,,21086.0,,0.83,0.83
807,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,66.0,65.0,1.0,1,7.0,GD,13.0,0,,11077.0,,0.83,0.83
808,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,66.0,65.0,1.0,1,7.0,GD,13.0,0,,11077.0,,0.83,0.83
809,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,66.0,65.0,0.0,1,7.0,GD,13.0,0,,11077.0,,0.83,0.83
810,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,66.0,65.0,0.0,1,7.0,GD,4.0,0,,11077.0,,0.83,0.83
811,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,66.0,65.0,0.0,1,7.0,GD,4.0,0,,21086.0,,0.83,0.83
812,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,66.0,65.0,1.0,1,7.0,GD,4.0,0,,11077.0,,0.83,0.83
813,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,66.0,65.0,1.0,1,7.0,GD,4.0,0,,11077.0,,0.83,0.83
814,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,66.0,65.0,0.0,1,7.0,GD,4.0,0,,11077.0,,0.83,0.83
815,44.0,5.0,第4节,第4节,-1.5,0.8,-1.5,0.87,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,66.0,65.0,0.0,1,7.0,GD,4.0,0,,11077.0,,0.83,0.83
816,44.0,5.0,第4节,第4节,1.5,0.8,-1.5,0.87,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,66.0,65.0,0.0,1,7.0,GD,1.0,0,,11077.0,,0.83,0.83
817,44.0,5.0,第4节,第4节,1.5,0.8,-1.5,0.87,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,66.0,65.0,0.0,1,7.0,GD,1.0,0,,11074.0,,0.83,0.83
818,44.0,5.0,第4节,第4节,1.5,0.8,-1.5,0.87,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,66.0,67.0,0.0,1,7.0,GD,1.0,0,,21077.0,,0.83,0.83
819,44.0,5.0,第4节,第4节,1.5,0.8,-1.5,0.87,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,66.0,67.0,0.0,1,6.0,GD,58.0,0,,21077.0,,0.83,0.83
820,44.0,5.0,第4节,第4节,1.5,0.77,-2.5,0.91,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,66.0,67.0,0.0,1,6.0,GD,58.0,0,,21077.0,,0.83,0.83
821,44.0,5.0,第4节,第4节,2.5,0.77,-2.5,0.91,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,66.0,67.0,0.0,1,6.0,GD,38.0,0,,21077.0,,0.83,0.83
822,44.0,5.0,第4节,第4节,2.5,0.77,-2.5,0.91,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,66.0,67.0,0.0,1,6.0,GD,38.0,0,,11077.0,,0.83,0.83
823,44.0,5.0,第4节,第4节,2.5,0.77,-2.5,0.91,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,66.0,67.0,0.0,1,6.0,GD,24.0,0,,21077.0,,0.83,0.83
824,44.0,5.0,第4节,第4节,2.5,0.8,-1.5,0.87,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,66.0,67.0,0.0,1,6.0,GD,24.0,0,,21077.0,,0.83,0.83
825,44.0,5.0,第4节,第4节,1.5,0.8,-1.5,0.87,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,66.0,67.0,0.0,1,6.0,GD,22.0,0,,21077.0,,0.83,0.83
826,44.0,5.0,第4节,第4节,1.5,0.8,-1.5,0.87,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,66.0,67.0,0.0,1,6.0,GD,22.0,0,,11086.0,,0.83,0.83
827,44.0,5.0,第4节,第4节,1.5,0.8,-1.5,0.87,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,66.0,67.0,1.0,1,6.0,GD,22.0,0,,21077.0,,0.83,0.83
828,44.0,5.0,第4节,第4节,1.5,0.8,-1.5,0.87,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,66.0,67.0,1.0,1,6.0,GD,22.0,0,,21077.0,,0.83,0.83
829,44.0,5.0,第4节,第4节,1.5,0.8,-1.5,0.87,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,66.0,67.0,0.0,1,6.0,GD,22.0,0,,21077.0,,0.83,0.83
830,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,66.0,67.0,0.0,1,6.0,GD,6.0,0,,11077.0,,0.83,0.83
831,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,66.0,67.0,0.0,1,6.0,GD,6.0,0,,11074.0,,0.83,0.83
832,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,66.0,69.0,0.0,1,6.0,GD,6.0,0,,21077.0,,0.83,0.83
833,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,66.0,69.0,0.0,1,5.0,GD,52.0,0,,21077.0,,0.83,0.83
834,44.0,5.0,第4节,第4节,1.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,66.0,69.0,0.0,1,5.0,GD,52.0,0,,21077.0,,0.83,0.83
835,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,66.0,69.0,0.0,1,5.0,GD,50.0,0,,21077.0,,0.83,0.83
836,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,66.0,69.0,0.0,1,5.0,GD,50.0,0,,21081.0,,0.83,0.83
837,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,66.0,69.0,0.0,1,5.0,GD,50.0,0,,21077.0,,0.83,0.83
838,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,66.0,69.0,0.0,1,5.0,GD,50.0,0,,21074.0,,0.83,0.83
839,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,68.0,69.0,0.0,1,5.0,GD,50.0,0,,11077.0,,0.83,0.83
840,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,68.0,69.0,0.0,1,5.0,GD,32.0,0,,11077.0,,0.83,0.83
841,44.0,5.0,第4节,第4节,2.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,68.0,69.0,0.0,1,5.0,GD,32.0,0,,11077.0,,0.83,0.83
842,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,68.0,69.0,0.0,1,5.0,GD,29.0,0,,11077.0,,0.83,0.83
843,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,68.0,69.0,0.0,1,5.0,GD,29.0,0,,21077.0,,0.83,0.83
844,44.0,5.0,第4节,第4节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,68.0,69.0,0.0,1,5.0,GD,7.0,0,,21077.0,,0.83,0.83
845,44.0,5.0,第4节,第4节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,68.0,69.0,0.0,1,4.0,GD,7.0,0,,21077.0,,0.83,0.83
846,44.0,5.0,第4节,第4节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,68.0,69.0,0.0,1,4.0,GD,45.0,0,,21077.0,,0.83,0.83
847,44.0,5.0,第4节,第4节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,68.0,69.0,0.0,1,4.0,GD,45.0,0,,21077.0,,0.83,0.83
848,44.0,5.0,第4节,第4节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,68.0,69.0,0.0,1,4.0,GD,44.0,0,,21077.0,,0.83,0.83
849,44.0,5.0,第4节,第4节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,68.0,69.0,0.0,1,4.0,GD,44.0,0,,11077.0,,0.83,0.83
850,44.0,5.0,第4节,第4节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,68.0,69.0,0.0,1,4.0,GD,28.0,0,,11077.0,,0.83,0.83
851,44.0,5.0,第4节,第4节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,68.0,69.0,0.0,1,4.0,GD,28.0,0,,21086.0,,0.83,0.83
852,44.0,5.0,第4节,第4节,1.5,0.8,-2.5,0.87,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,68.0,69.0,1.0,1,4.0,GD,28.0,0,,11077.0,,0.83,0.83
853,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,1:2,68.0,69.0,1.0,1,4.0,GD,28.0,0,,11078.0,,0.83,0.83
854,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,1:2,68.0,69.0,0.0,1,4.0,GD,28.0,0,,11078.0,,0.83,0.83
855,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,1:2,68.0,69.0,0.0,1,4.0,GD,28.0,0,,11079.0,,0.83,0.83
856,44.0,5.0,第4节,第4节,2.5,0.91,-2.5,0.77,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,2:2,68.0,70.0,0.0,1,4.0,GD,28.0,0,,11078.0,,0.83,0.83
857,44.0,5.0,第4节,第4节,2.5,0.91,-2.5,0.77,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,2:2,68.0,70.0,0.0,1,4.0,GD,28.0,0,,11079.0,,0.83,0.83
858,44.0,5.0,第4节,第4节,2.5,0.91,-2.5,0.77,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,68.0,71.0,0.0,1,4.0,GD,28.0,0,,21077.0,,0.83,0.83
859,44.0,5.0,第4节,第4节,2.5,0.77,-3.5,0.91,161.5,0.83,161.5,0.83,-3.5,2.0,8804222.0,,68.0,71.0,0.0,1,4.0,GD,28.0,0,,21077.0,,0.83,0.83
860,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,161.5,0.83,161.5,0.83,3.5,2.0,8804222.0,,68.0,71.0,0.0,1,4.0,GD,19.0,0,,21077.0,,0.83,0.83
861,44.0,5.0,第4节,第4节,3.5,0.77,-3.5,0.91,161.5,0.83,161.5,0.83,3.5,2.0,8804222.0,,68.0,71.0,0.0,1,4.0,GD,19.0,0,,11086.0,,0.83,0.83
862,44.0,5.0,第4节,第4节,3.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,68.0,71.0,1.0,1,4.0,GD,19.0,0,,21077.0,,0.83,0.83
863,44.0,5.0,第4节,第4节,2.5,0.77,-2.5,0.83,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,68.0,71.0,1.0,1,4.0,GD,19.0,0,,21077.0,,0.83,0.83
864,44.0,5.0,第4节,第4节,3.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,3.5,2.0,8804222.0,,68.0,71.0,1.0,1,4.0,GD,19.0,0,,21077.0,,0.83,0.83
865,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,68.0,71.0,0.0,1,4.0,GD,19.0,0,,21077.0,,0.83,0.83
866,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,68.0,71.0,0.0,1,4.0,GD,19.0,0,,21074.0,,0.83,0.83
867,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,70.0,71.0,0.0,1,4.0,GD,10.0,0,,11077.0,,0.83,0.83
868,44.0,5.0,第4节,第4节,2.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,70.0,71.0,0.0,1,4.0,GD,10.0,0,,11077.0,,0.83,0.83
869,44.0,5.0,第4节,第4节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,70.0,71.0,0.0,1,4.0,GD,7.0,0,,11077.0,,0.83,0.83
870,44.0,5.0,第4节,第4节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,70.0,71.0,0.0,1,3.0,GD,7.0,0,,11077.0,,0.83,0.83
871,44.0,5.0,第4节,第4节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,70.0,71.0,0.0,1,3.0,GD,46.0,0,,11077.0,,0.83,0.83
872,44.0,5.0,第4节,第4节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,70.0,71.0,0.0,1,3.0,GD,46.0,0,,21086.0,,0.83,0.83
873,44.0,5.0,第4节,第4节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,70.0,71.0,1.0,1,3.0,GD,46.0,0,,11077.0,,0.83,0.83
874,44.0,5.0,第4节,第4节,1.5,0.71,-2.5,1.0,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,1:2,70.0,71.0,1.0,1,3.0,GD,46.0,0,,11078.0,,0.83,0.83
875,44.0,5.0,第4节,第4节,2.5,0.71,-2.5,1.0,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,1:2,70.0,71.0,0.0,1,3.0,GD,46.0,0,,11078.0,,0.83,0.83
876,44.0,5.0,第4节,第4节,2.5,0.71,-2.5,1.0,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,1:2,70.0,71.0,0.0,1,3.0,GD,46.0,0,,11079.0,,0.83,0.83
877,44.0,5.0,第4节,第4节,2.5,0.71,-2.5,1.0,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,2:2,70.0,72.0,0.0,1,3.0,GD,46.0,0,,11078.0,,0.83,0.83
878,44.0,5.0,第4节,第4节,2.5,0.8,-2.5,0.87,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,2:2,70.0,72.0,0.0,1,3.0,GD,46.0,0,,11079.0,,0.83,0.83
879,44.0,5.0,第4节,第4节,2.5,0.8,-2.5,0.87,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,70.0,73.0,0.0,1,3.0,GD,46.0,0,,21077.0,,0.83,0.83
880,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,70.0,73.0,0.0,1,3.0,GD,46.0,0,,21075.0,,0.83,0.83
881,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,73.0,73.0,0.0,1,3.0,GD,46.0,0,,11077.0,,0.83,0.83
882,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,73.0,73.0,0.0,1,3.0,GD,25.0,0,,11077.0,,0.83,0.83
883,44.0,5.0,第4节,第4节,2.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,73.0,73.0,0.0,1,3.0,GD,25.0,0,,11077.0,,0.83,0.83
884,44.0,5.0,第4节,第4节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,73.0,73.0,0.0,1,3.0,GD,22.0,0,,11077.0,,0.83,0.83
885,44.0,5.0,第4节,第4节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,73.0,73.0,0.0,1,3.0,GD,22.0,0,,11075.0,,0.83,0.83
886,44.0,5.0,第4节,第4节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,73.0,76.0,0.0,1,3.0,GD,9.0,0,,21077.0,,0.83,0.83
887,44.0,5.0,第4节,第4节,1.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,73.0,76.0,0.0,1,3.0,GD,9.0,0,,21077.0,,0.83,0.83
888,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,73.0,76.0,0.0,1,3.0,GD,3.0,0,,21077.0,,0.83,0.83
889,44.0,5.0,第4节,第4节,2.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,73.0,76.0,0.0,1,3.0,GD,3.0,0,,21077.0,,0.83,0.83
890,44.0,5.0,第4节,第4节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,73.0,76.0,0.0,1,3.0,GD,3.0,0,,21074.0,,0.83,0.83
891,44.0,5.0,第4节,第4节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,73.0,76.0,1.0,1,3.0,GD,3.0,0,,11077.0,,0.83,0.83
892,44.0,5.0,第4节,第4节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,75.0,76.0,1.0,1,2.0,GD,55.0,0,,11077.0,,0.83,0.83
893,44.0,5.0,第4节,第4节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,75.0,76.0,1.0,1,2.0,GD,55.0,0,,11077.0,,0.83,0.83
894,44.0,5.0,第4节,第4节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,75.0,76.0,1.0,1,2.0,GD,54.0,0,,11077.0,,0.83,0.83
895,44.0,5.0,第4节,第4节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,75.0,76.0,1.0,1,2.0,GD,54.0,0,,11081.0,,0.83,0.83
896,44.0,5.0,第4节,第4节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,75.0,76.0,1.0,1,2.0,GD,54.0,0,,11077.0,,0.83,0.83
897,44.0,5.0,第4节,第4节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,75.0,76.0,1.0,1,2.0,GD,54.0,0,,11075.0,,0.83,0.83
898,44.0,5.0,第4节,第4节,1.5,0.87,-1.5,0.8,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,75.0,79.0,1.0,1,2.0,GD,32.0,0,,21077.0,,0.83,0.83
899,44.0,5.0,第4节,第4节,1.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,-3.5,2.0,8804222.0,,75.0,79.0,1.0,1,2.0,GD,32.0,0,,21077.0,,0.83,0.83
900,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,3.5,2.0,8804222.0,,75.0,79.0,1.0,1,2.0,GD,29.0,0,,21077.0,,0.83,0.83
901,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,3.5,2.0,8804222.0,,75.0,79.0,1.0,1,2.0,GD,29.0,0,,21077.0,,0.83,0.83
902,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,3.5,2.0,8804222.0,,75.0,79.0,1.0,1,2.0,GD,17.0,0,,21077.0,,0.83,0.83
903,44.0,5.0,第4节,第4节,3.5,0.91,-1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,75.0,79.0,1.0,1,2.0,GD,17.0,0,,21077.0,,0.83,0.83
904,44.0,5.0,第4节,第4节,1.5,0.91,-1.5,0.77,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,75.0,79.0,1.0,1,2.0,GD,17.0,0,,21075.0,,0.83,0.83
905,44.0,5.0,第4节,第4节,1.5,0.91,-1.5,0.77,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,78.0,79.0,1.0,1,2.0,GD,17.0,0,,11077.0,,0.83,0.83
906,44.0,5.0,第4节,第4节,1.5,0.91,-1.5,0.77,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,78.0,79.0,1.0,1,2.0,GD,14.0,0,,11077.0,,0.83,0.83
907,44.0,5.0,第4节,第4节,1.5,0.91,-1.5,0.77,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,78.0,79.0,1.0,1,2.0,GD,14.0,0,,11075.0,,0.83,0.83
908,44.0,5.0,第4节,第4节,1.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,-3.5,2.0,8804222.0,,78.0,79.0,1.0,1,2.0,GD,14.0,0,,21077.0,,0.83,0.83
