,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_a,S2,S2_a,S3,S3_a,S4,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
531,,,第3节,第3节,5.5,0.83,-5.5,0.83,130.5,0.8,130.5,0.87,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,36.0,1.0,20180721020822.0,21077.0,0.0,0.0
532,,,第3节,第3节,5.5,0.83,-5.5,0.83,130.5,0.77,130.5,0.91,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,36.0,1.0,20180721020822.0,21095.0,0.0,0.0
533,,,第3节,第3节,5.5,0.83,-5.5,0.83,130.5,0.77,130.5,0.91,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,33.0,1.0,20180721020824.0,21095.0,0.0,0.0
534,,,第3节,第3节,5.5,0.83,-5.5,0.83,129.5,0.91,130.5,0.77,129.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,33.0,1.0,20180721020824.0,21077.0,0.0,0.0
535,,,第3节,第3节,5.5,0.83,-5.5,0.83,129.5,0.91,129.5,0.77,129.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,32.0,1.0,20180721020826.0,21077.0,0.0,0.0
536,,,第3节,第3节,5.5,0.83,-5.5,0.83,129.5,0.91,129.5,0.77,129.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,32.0,1.0,20180721020826.0,21077.0,0.0,0.0
537,,,第3节,第3节,5.5,0.83,-5.5,0.83,129.5,0.91,129.5,0.77,129.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,32.0,1.0,20180721020828.0,21077.0,0.0,0.0
538,,,第3节,第3节,5.5,0.83,-5.5,0.83,129.5,0.83,129.5,0.83,129.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,32.0,1.0,20180721020828.0,21077.0,0.0,0.0
539,,,第3节,第3节,5.5,0.83,-5.5,0.83,129.5,0.83,129.5,0.83,129.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,24.0,1.0,20180721020836.0,21077.0,0.0,0.0
540,,,第3节,第3节,5.5,0.83,-5.5,0.83,129.5,0.77,129.5,0.91,129.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,24.0,1.0,20180721020836.0,21077.0,0.0,0.0
541,,,第3节,第3节,5.5,0.83,-5.5,0.83,129.5,0.77,129.5,0.91,129.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,17.0,0.0,20180721020840.0,21077.0,0.0,0.0
542,,,第3节,第3节,5.5,0.83,-5.5,0.83,129.5,0.77,129.5,0.91,129.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,17.0,0.0,20180721020840.0,21077.0,0.0,0.0
543,,,第3节,第3节,5.5,0.83,-5.5,0.83,129.5,0.77,129.5,0.91,129.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,17.0,0.0,20180721020852.0,21077.0,0.0,0.0
544,,,第3节,第3节,5.5,0.83,-5.5,0.83,129.5,0.77,129.5,0.91,129.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,17.0,0.0,20180721020852.0,21077.0,0.0,0.0
545,,,第3节,第3节,5.5,0.83,-5.5,0.83,129.5,0.77,129.5,0.91,129.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,17.0,0.0,20180721020853.0,21077.0,0.0,0.0
546,,,第3节,第3节,5.5,0.83,-5.5,0.83,129.5,0.77,129.5,0.91,129.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,17.0,0.0,20180721020853.0,21077.0,0.0,0.0
547,,,第3节,第3节,5.5,0.83,-5.5,0.83,129.5,0.77,129.5,0.91,129.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,4.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,17.0,0.0,20180721020856.0,21077.0,0.0,0.0
548,,,第3节,第3节,5.5,0.83,-5.5,0.83,130.5,0.8,129.5,0.87,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,17.0,0.0,20180721020856.0,11086.0,0.0,0.0
549,,,第3节,第3节,5.5,0.83,-5.5,0.83,130.5,0.8,130.5,0.87,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,17.0,0.0,20180721020901.0,11086.0,0.0,0.0
550,,,第3节,第3节,5.5,0.8,-5.5,0.87,130.5,0.87,130.5,0.8,130.5,3.0,0.0,1:2,0.0,2,16.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,45.0,45,41.0,1.0,1,2.0,17.0,0.0,20180721020901.0,21078.0,0.0,0.0
551,,,第3节,第3节,5.5,0.8,-5.5,0.87,130.5,0.87,130.5,0.8,130.5,3.0,0.0,1:2,0.0,2,16.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,45.0,45,42.0,1.0,1,2.0,17.0,0.0,20180721020956.0,21078.0,0.0,0.0
552,,,第3节,第3节,4.5,0.91,-4.5,0.87,130.5,0.87,130.5,0.8,4.5,3.0,0.0,1:2,0.0,2,16.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,45.0,45,42.0,1.0,1,2.0,17.0,0.0,20180721020956.0,21078.0,0.0,0.0
553,,,第3节,第3节,4.5,0.91,-4.5,0.77,130.5,0.83,130.5,0.8,-4.5,3.0,0.0,1:2^2:2,0.0,2,16.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,45.0,45,42.0,1.0,1,2.0,17.0,0.0,20180721020956.0,21079^21078,0.0,0.0
554,,,第3节,第3节,4.5,0.91,-4.5,0.77,131.5,0.83,130.5,0.83,131.5,3.0,0.0,1:2^2:2,0.0,2,16.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,45.0,45,42.0,1.0,1,2.0,17.0,0.0,20180721020956.0,21079^21078,0.0,0.0
555,,,第3节,第3节,4.5,0.91,-4.5,0.77,131.5,0.83,131.5,0.83,131.5,3.0,0.0,1:2^2:2,0.0,2,16.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,45.0,45,43.0,1.0,1,2.0,17.0,0.0,20180721021010.0,21079^21078,0.0,0.0
556,,,第3节,第3节,4.5,0.83,-4.5,0.83,131.5,0.83,131.5,0.83,131.5,3.0,0.0,2:2^,0.0,2,16.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,45.0,45,43.0,1.0,1,2.0,17.0,0.0,20180721021010.0,21079^11077,0.0,0.0
557,,,第3节,第3节,4.5,0.83,-4.5,0.83,131.5,0.83,131.5,0.83,131.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,45.0,45,43.0,1.0,1,2.0,17.0,1.0,20180721021025.0,11077.0,0.0,0.0
558,,,第3节,第3节,4.5,0.83,-4.5,0.83,130.5,0.87,131.5,0.8,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,45.0,45,43.0,1.0,1,2.0,17.0,1.0,20180721021025.0,11077.0,0.0,0.0
559,,,第3节,第3节,4.5,0.83,-4.5,0.83,130.5,0.87,130.5,0.8,130.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,45.0,45,43.0,1.0,1,2.0,9.0,1.0,20180721021034.0,11077.0,0.0,0.0
560,,,第3节,第3节,4.5,0.83,-4.5,0.83,132.5,0.83,130.5,0.83,132.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,45.0,45,43.0,1.0,1,2.0,9.0,1.0,20180721021034.0,11077.0,0.0,0.0
561,,,第3节,第3节,4.5,0.83,-4.5,0.83,132.5,0.83,132.5,0.83,132.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,2.0,3.0,1.0,20180721021040.0,11077.0,0.0,0.0
562,,,第3节,第3节,5.5,0.83,-5.5,0.83,132.5,0.83,132.5,0.83,5.5,3.0,0.0,,0.0,2,16.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,2.0,3.0,1.0,20180721021040.0,11077.0,0.0,0.0
563,,,第3节,第3节,5.5,0.83,-5.5,0.83,132.5,0.83,132.5,0.83,-5.5,3.0,0.0,^,0.0,2,17.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,2.0,3.0,1.0,20180721021040.0,11074^21077,0.0,0.0
564,,,第3节,第3节,5.5,0.83,-5.5,0.83,132.5,0.8,132.5,0.87,-5.5,3.0,0.0,,0.0,2,17.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,1.0,55.0,1.0,20180721021048.0,21077.0,0.0,0.0
565,,,第3节,第3节,5.5,0.83,-5.5,0.83,131.5,0.83,132.5,0.83,131.5,3.0,0.0,,0.0,2,17.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,1.0,55.0,1.0,20180721021048.0,21077.0,0.0,0.0
566,,,第3节,第3节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,131.5,3.0,0.0,,0.0,2,17.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,1.0,47.0,1.0,20180721021057.0,21077.0,0.0,0.0
567,,,第3节,第3节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,131.5,3.0,0.0,,0.0,2,17.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,1.0,47.0,1.0,20180721021057.0,21077.0,0.0,0.0
568,,,第3节,第3节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,131.5,3.0,0.0,,0.0,2,17.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,1.0,46.0,0.0,20180721021057.0,21077.0,0.0,0.0
569,,,第3节,第3节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,131.5,3.0,0.0,,0.0,2,17.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,1.0,46.0,0.0,20180721021057.0,21077.0,0.0,0.0
570,,,第3节,第3节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,131.5,3.0,0.0,,0.0,2,17.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,1.0,46.0,0.0,20180721021058.0,21077.0,0.0,0.0
571,,,第3节,第3节,6.5,0.8,-6.5,0.83,131.5,0.83,131.5,0.83,6.5,3.0,0.0,,0.0,2,17.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,1.0,46.0,0.0,20180721021058.0,21077.0,0.0,0.0
572,,,第3节,第3节,6.5,0.8,-6.5,0.87,131.5,0.83,131.5,0.83,-6.5,3.0,0.0,,0.0,2,17.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,1.0,46.0,1.0,20180721021116.0,11077.0,0.0,0.0
573,,,第3节,第3节,6.5,0.8,-6.5,0.87,130.5,0.91,131.5,0.77,130.5,3.0,0.0,,0.0,2,17.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,1.0,46.0,1.0,20180721021116.0,11077.0,0.0,0.0
574,,,第3节,第3节,6.5,0.8,-6.5,0.87,130.5,0.91,130.5,0.77,130.5,3.0,0.0,,0.0,2,17.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,1.0,38.0,1.0,20180721021124.0,11077.0,0.0,0.0
575,,,第3节,第3节,6.5,0.8,-6.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,17.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,1.0,38.0,1.0,20180721021124.0,11077.0,0.0,0.0
576,,,第3节,第3节,6.5,0.8,-6.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,17.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,1.0,30.0,0.0,20180721021131.0,11077.0,0.0,0.0
577,,,第3节,第3节,6.5,0.8,-6.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,17.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,1.0,30.0,0.0,20180721021131.0,11077.0,0.0,0.0
578,,,第3节,第3节,6.5,0.8,-6.5,0.87,130.5,0.83,130.5,0.83,130.5,3.0,0.0,,0.0,2,17.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,1.0,30.0,0.0,20180721021133.0,11077.0,0.0,0.0
579,,,第3节,第3节,5.5,0.83,-5.5,0.87,130.5,0.83,130.5,0.83,5.5,3.0,0.0,,0.0,2,17.0,6,7.0,1,3.0,5,5.0,2,77.8,100.0,47.0,47,43.0,1.0,1,1.0,30.0,0.0,20180721021133.0,11077.0,0.0,0.0
