,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
534,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.8,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,53.0,0.0,1,3.0,47.0,0,,11075.0,0.0,0.0,"0.67,0.33"
535,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.8,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,56.0,0.0,1,3.0,47.0,0,,21077.0,0.0,0.0,
536,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.8,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,56.0,0.0,1,3.0,23.0,0,,21077.0,0.0,0.0,
537,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,56.0,0.0,1,3.0,23.0,0,,21077.0,0.0,0.0,
538,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,56.0,1.0,1,3.0,23.0,0,,21077.0,0.0,0.0,
539,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,56.0,1.0,1,3.0,20.0,0,,21077.0,0.0,0.0,
540,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,56.0,1.0,1,3.0,20.0,0,,21077.0,0.0,0.0,
541,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,56.0,1.0,1,3.0,13.0,0,,21077.0,0.0,0.0,
542,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,56.0,1.0,1,3.0,13.0,0,,11077.0,0.0,0.0,
543,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,56.0,1.0,1,3.0,12.0,0,,11077.0,0.0,0.0,
544,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,56.0,1.0,1,3.0,12.0,0,,11077.0,0.0,0.0,
545,44.0,5.0,第3节,第3节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,56.0,1.0,1,3.0,12.0,0,,11077.0,0.0,0.0,
546,44.0,5.0,第3节,第3节,-4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-4.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,56.0,1.0,1,3.0,12.0,0,,11077.0,0.0,0.0,
547,44.0,5.0,第3节,第3节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,56.0,1.0,1,3.0,9.0,0,,11077.0,0.0,0.0,
548,44.0,5.0,第3节,第3节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,56.0,1.0,1,3.0,9.0,0,,11074.0,0.0,0.0,"1.00,0.50"
549,44.0,5.0,第3节,第3节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,58.0,1.0,1,3.0,9.0,0,,21077.0,0.0,0.0,
550,44.0,5.0,第3节,第3节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,58.0,1.0,1,3.0,8.0,0,,11077.0,0.0,0.0,
551,44.0,5.0,第3节,第3节,-5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-5.5,3.0,0.87,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,58.0,1.0,1,3.0,8.0,0,,11077.0,0.0,0.0,
552,44.0,5.0,第3节,第3节,5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,5.5,3.0,0.8,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,58.0,1.0,1,3.0,5.0,0,,11077.0,0.0,0.0,
553,44.0,5.0,第3节,第3节,5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,5.5,3.0,0.8,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,58.0,1.0,1,3.0,5.0,0,,21077.0,0.0,0.0,
554,44.0,5.0,第3节,第3节,5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,5.5,3.0,0.8,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,58.0,1.0,1,3.0,2.0,0,,21077.0,0.0,0.0,
555,44.0,5.0,第3节,第3节,-4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-4.5,3.0,0.8,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,58.0,1.0,1,3.0,2.0,0,,21077.0,0.0,0.0,
556,44.0,5.0,第3节,第3节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,3.0,0.8,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,58.0,1.0,1,3.0,2.0,0,,21077.0,0.0,0.0,
557,44.0,5.0,第3节,第3节,-5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-5.5,3.0,0.8,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,58.0,1.0,1,3.0,2.0,0,,21077.0,0.0,0.0,
558,44.0,5.0,第3节,第3节,5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,5.5,3.0,0.8,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,58.0,1.0,1,3.0,2.0,0,,21094.0,0.0,0.0,"0.28,0.70"
559,44.0,5.0,第3节,第3节,5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,5.5,3.0,0.8,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,58.0,1.0,1,2.0,57.0,0,,11077.0,0.0,0.0,
560,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,58.0,1.0,1,2.0,57.0,0,,11077.0,0.0,0.0,
561,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,55.0,1.0,1,2.0,57.0,0,,11077.0,0.0,0.0,
562,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,55.0,1.0,1,2.0,57.0,0,,11095.0,0.0,0.0,"0.93,0.54"
563,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,55.0,1.0,1,2.0,36.0,0,,21077.0,0.0,0.0,
564,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,55.0,1.0,1,2.0,36.0,0,,21077.0,0.0,0.0,
565,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,55.0,1.0,1,2.0,36.0,0,,11077.0,0.0,0.0,
566,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,55.0,1.0,1,2.0,36.0,0,,11077.0,0.0,0.0,
567,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,55.0,1.0,1,2.0,37.0,0,,11077.0,0.0,0.0,
568,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,55.0,1.0,1,2.0,37.0,0,,11077.0,0.0,0.0,
569,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,3.0,80.0,58.0,55.0,1.0,1,2.0,32.0,0,,11077.0,0.0,0.0,
570,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.83,,0.0,6.0,12.0,16.0,4.0,4.0,80.0,58.0,55.0,1.0,1,2.0,32.0,0,,21086.0,0.0,0.0,
571,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.8,,0.0,6.0,12.0,16.0,4.0,4.0,80.0,58.0,55.0,1.0,1,2.0,32.0,0,,11077.0,0.0,0.0,
572,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.87,,0.0,6.0,12.0,16.0,4.0,4.0,80.0,58.0,55.0,1.0,1,2.0,32.0,0,,11077.0,0.0,0.0,
573,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.77,,0.0,6.0,12.0,16.0,4.0,4.0,80.0,58.0,55.0,1.0,1,2.0,32.0,0,,11077.0,0.0,0.0,
574,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.91,,0.0,6.0,12.0,16.0,4.0,4.0,80.0,58.0,55.0,1.0,1,2.0,32.0,0,,11094.0,0.0,0.0,"0.66,0.65"
575,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.91,,0.0,6.0,12.0,16.0,4.0,4.0,80.0,58.0,55.0,1.0,1,2.0,32.0,0,,21077.0,0.0,0.0,
576,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.77,,0.0,6.0,12.0,16.0,4.0,4.0,80.0,58.0,55.0,1.0,1,2.0,28.0,0,,21077.0,0.0,0.0,
577,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.77,,0.0,6.0,12.0,16.0,4.0,4.0,80.0,58.0,55.0,1.0,1,2.0,28.0,0,,21077.0,0.0,0.0,
578,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.77,,0.0,6.0,12.0,16.0,4.0,4.0,80.0,58.0,55.0,1.0,1,2.0,4.0,0,,21077.0,0.0,0.0,
579,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.77,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,58.0,60.0,1.0,1,2.0,4.0,0,,21074.0,0.0,0.0,"0.12,0.53"
580,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.77,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,55.0,1.0,1,2.0,4.0,0,,11077.0,0.0,0.0,
581,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.77,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,55.0,1.0,1,2.0,4.0,0,,11077.0,0.0,0.0,
582,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.91,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,55.0,1.0,1,2.0,4.0,0,,11074.0,0.0,0.0,"0.93,0.54"
583,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.91,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,57.0,1.0,1,2.0,4.0,0,,21077.0,0.0,0.0,
584,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.91,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,57.0,1.0,1,1.0,36.0,0,,21077.0,0.0,0.0,
585,44.0,5.0,第3节,第3节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,3.0,0.91,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,57.0,1.0,1,1.0,36.0,0,,21077.0,0.0,0.0,
586,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.77,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,57.0,1.0,1,1.0,13.0,0,,21077.0,0.0,0.0,
587,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.83,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,57.0,1.0,1,1.0,13.0,0,,11077.0,0.0,0.0,
588,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.83,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,57.0,1.0,1,1.0,13.0,0,,11075.0,0.0,0.0,"0.68,0.60"
589,44.0,5.0,第3节,第3节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,3.0,0.83,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,60.0,1.0,1,0.0,52.0,0,,21077.0,0.0,0.0,
590,44.0,5.0,第3节,第3节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,3.0,0.77,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,60.0,1.0,1,0.0,52.0,0,,21077.0,0.0,0.0,
591,44.0,5.0,第3节,第3节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,3.0,0.91,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,60.0,0.0,1,0.0,52.0,0,,21077.0,0.0,0.0,
592,44.0,5.0,第3节,第3节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,3.0,0.83,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,60.0,0.0,1,0.0,52.0,0,,21077.0,0.0,0.0,
593,44.0,5.0,第3节,第3节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,3.0,0.83,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,60.0,0.0,1,0.0,30.0,0,,21077.0,0.0,0.0,
594,44.0,5.0,第3节,第3节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,3.0,0.83,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,60.0,0.0,1,0.0,30.0,0,,21095.0,0.0,0.0,"0.11,0.51"
595,44.0,5.0,第3节,第3节,-5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-5.5,3.0,0.91,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,60.0,0.0,1,0.0,30.0,0,,11077.0,0.0,0.0,
596,44.0,5.0,第3节,第3节,5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,5.5,3.0,0.77,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,60.0,0.0,1,0.0,30.0,0,,11075.0,0.0,0.0,"0.66,0.67"
597,44.0,5.0,第3节,第3节,5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,5.5,3.0,0.77,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,63.0,0.0,1,0.0,5.0,0,,21077.0,0.0,0.0,
598,44.0,5.0,第3节,第3节,-4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-4.5,3.0,0.83,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,63.0,0.0,1,0.0,5.0,0,,21077.0,0.0,0.0,
599,44.0,5.0,第3节,第3节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,3.0,0.83,,0.0,6.0,13.0,16.0,4.0,4.0,80.0,60.0,63.0,0.0,1,10.0,0.0,0,,21077.0,0.0,0.0,
600,44.0,5.0,第3节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,3.0,0.83,3.0,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,10.0,0.0,0,,1082.0,0.0,0.0,
601,44.0,5.0,第4节,第4节,-5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-5.5,3.0,0.91,3.0,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,10.0,0.0,0,,1082.0,0.0,0.0,
602,44.0,5.0,第4节,第4节,5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,5.5,4.0,0.77,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,10.0,0.0,0,,1090.0,0.0,0.0,
603,44.0,5.0,第4节,第4节,5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,5.5,4.0,0.77,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,9.0,37.0,0,,11077.0,0.0,0.0,
604,44.0,5.0,第4节,第4节,5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,5.5,4.0,0.77,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,9.0,37.0,0,,11094.0,0.0,0.0,"0.62,0.65"
605,44.0,5.0,第4节,第4节,5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,5.5,4.0,0.77,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,9.0,29.0,0,,21077.0,0.0,0.0,
606,44.0,5.0,第4节,第4节,-4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-4.5,4.0,0.8,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,9.0,29.0,0,,11077.0,0.0,0.0,
607,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.87,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,9.0,29.0,0,,11077.0,0.0,0.0,
608,44.0,5.0,第4节,第4节,-5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-5.5,4.0,0.91,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,9.0,29.0,0,,11077.0,0.0,0.0,
609,44.0,5.0,第4节,第4节,5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,5.5,4.0,0.77,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,9.0,29.0,0,,11077.0,0.0,0.0,
610,44.0,5.0,第4节,第4节,-4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-4.5,4.0,0.8,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,9.0,29.0,0,,11077.0,0.0,0.0,
611,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.87,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,9.0,17.0,0,,11077.0,0.0,0.0,
612,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.87,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,9.0,17.0,0,,11094.0,0.0,0.0,"0.67,0.40"
613,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.87,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,9.0,13.0,0,,21077.0,0.0,0.0,
614,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.87,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,9.0,13.0,0,,11086.0,0.0,0.0,
615,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.87,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,8.0,59.0,0,,21077.0,0.0,0.0,
616,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.87,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,8.0,59.0,0,,21095.0,0.0,0.0,"0.06,0.35"
617,44.0,5.0,第4节,第4节,-5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-5.5,4.0,0.91,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,8.0,59.0,0,,11077.0,0.0,0.0,
618,44.0,5.0,第4节,第4节,5.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,5.5,4.0,0.77,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,8.0,59.0,0,,11077.0,0.0,0.0,
619,44.0,5.0,第4节,第4节,-6.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-6.5,4.0,0.87,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,8.0,59.0,0,,11077.0,0.0,0.0,
620,44.0,5.0,第4节,第4节,6.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,6.5,4.0,0.8,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,8.0,37.0,0,,11077.0,0.0,0.0,
621,44.0,5.0,第4节,第4节,6.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,6.5,4.0,0.8,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,8.0,37.0,0,,11074.0,0.0,0.0,"0.93,0.60"
622,44.0,5.0,第4节,第4节,6.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,6.5,4.0,0.8,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,65.0,0.0,1,8.0,37.0,0,,21077.0,0.0,0.0,
623,44.0,5.0,第4节,第4节,-4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-4.5,4.0,0.8,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,65.0,0.0,1,8.0,37.0,0,,21077.0,0.0,0.0,
624,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.8,,0.0,6.0,13.0,16.0,4.0,0.0,80.0,60.0,65.0,0.0,1,8.0,17.0,0,,21077.0,0.0,0.0,
625,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.8,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,60.0,63.0,0.0,1,8.0,17.0,0,,21075.0,0.0,0.0,"0.25,0.72"
626,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.8,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,8.0,17.0,0,,11077.0,0.0,0.0,
627,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,0.83,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,8.0,17.0,0,,11077.0,0.0,0.0,
628,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.83,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,8.0,0.0,0,,11077.0,0.0,0.0,
629,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.83,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,8.0,0.0,0,,11095.0,0.0,0.0,"0.94,0.57"
630,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.83,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,57.0,0,,21077.0,0.0,0.0,
631,44.0,5.0,第4节,第4节,-4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-4.5,4.0,0.87,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,57.0,0,,21077.0,0.0,0.0,
632,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.8,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,57.0,0,,11077.0,0.0,0.0,
633,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.8,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,57.0,0,,11095.0,0.0,0.0,"0.90,0.53"
