,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
582,,,第3节,第3节,-4.5,0.83,4.5,0.83,140.5,0.8,140.5,0.87,140.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,4.0,1~GD,37.0,0.0,20180717145549.0,1015,,0.0,0.0
583,,,第3节,第3节,-4.5,0.83,4.5,0.83,141.5,0.83,140.5,0.83,141.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,4.0,1~GD,37.0,0.0,20180717145617.0,1015,,0.0,0.0
584,,,第3节,第3节,-4.5,0.83,4.5,0.83,141.5,0.87,141.5,0.83,141.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,4.0,1~GD,37.0,0.0,20180717145619.0,1015,,0.0,0.0
585,,,第3节,第3节,-4.5,0.83,4.5,0.83,140.5,0.87,141.5,0.8,140.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,4.0,1~GD,37.0,0.0,20180717145619.0,1015,,0.0,1.7
586,,,第3节,第3节,-4.5,0.87,4.5,0.8,140.5,0.83,140.5,0.8,140.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,4.0,1~GD,37.0,0.0,20180717145714.0,1015,,0.0,1.7
587,,,第3节,第3节,-4.5,0.87,4.5,0.8,141.5,0.83,140.5,0.83,141.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,4.0,1~GD,37.0,0.0,20180717145714.0,1015,,0.0,0.0
588,,,第3节,第3节,-5.5,0.87,4.5,0.8,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,40.0,42.0,0.0,0.0,0,4.0,1~GD,37.0,0.0,20180717145714.0,1015,,0.0,0.0
589,,,第3节,第3节,-5.5,0.83,5.5,0.8,141.5,0.83,141.5,0.83,-5.5,3,1,1,4,57,57,31,29,41.0,42.0,0.0,0.0,0,4.0,1~GD,37.0,0.0,20180717145727.0,1015,,0.0,0.0
590,,,第3节,第3节,-5.5,0.83,5.5,0.83,141.5,0.83,141.5,0.83,5.5,3,1,1,4,57,57,31,29,41.0,42.0,0.0,0.0,0,4.0,1~GD,37.0,0.0,20180717145730.0,1015,,0.0,0.0
591,,,第3节,第3节,-5.5,0.83,5.5,0.83,141.5,0.83,141.5,0.83,5.5,3,1,1,4,57,57,31,29,41.0,42.0,0.0,0.0,0,4.0,1~GD,37.0,0.0,20180717145731.0,1015,,0.0,0.0
592,,,第3节,第3节,-5.5,0.83,5.5,0.83,141.5,0.83,141.5,0.83,5.5,3,1,1,4,57,57,31,29,41.0,42.0,0.0,0.0,0,4.0,1~GD,37.0,0.0,20180717145732.0,1015,,0.0,0.0
593,,,第3节,第3节,-5.5,0.83,5.5,0.83,141.5,0.87,141.5,0.8,5.5,3,1,1,4,57,57,31,29,41.0,42.0,0.0,0.0,0,4.0,1~GD,37.0,0.0,20180717145733.0,1015,,0.0,0.0
594,,,第3节,第3节,-3.5,0.8,3.5,0.83,141.5,0.87,141.5,0.8,-3.5,3,1,1,4,57,57,31,29,41.0,42.0,0.0,0.0,0,4.0,1~GD,37.0,0.0,20180717145734.0,1015,,0.0,0.0
595,,,第3节,第3节,-3.5,0.8,3.5,0.87,141.5,0.83,141.5,0.8,3.5,3,1,1,4,57,57,31,29,41.0,42.0,0.0,0.0,0,4.0,1~GD,37.0,0.0,20180717145734.0,1015,,0.0,0.0
596,,,第3节,第3节,-3.5,0.8,3.5,0.87,142.5,0.83,141.5,0.83,142.5,3,1,1,4,57,57,31,29,41.0,42.0,0.0,0.0,0,4.0,1~GD,37.0,0.0,20180717145734.0,1015,,0.0,0.0
597,,,第3节,第3节,-4.5,0.8,3.5,0.87,142.5,0.83,142.5,0.83,142.5,3,1,1,4,57,57,31,29,41.0,43.0,0.0,0.0,0,4.0,1~GD,37.0,0.0,20180717145802.0,1015,,0.0,0.0
598,,,第3节,第3节,-4.5,0.83,4.5,0.87,142.5,0.83,142.5,0.83,-4.5,3,1,1,4,57,57,31,29,41.0,43.0,0.0,0.0,0,4.0,1~GD,37.0,0.0,20180717145802.0,1015,,0.0,0.0
599,,,第3节,第3节,-4.5,0.83,4.5,0.83,142.5,0.83,142.5,0.83,4.5,3,1,1,4,57,57,31,29,41.0,43.0,0.0,0.0,0,4.0,1~GD,37.0,0.0,20180717145807.0,1015,,0.0,0.0
600,,,第3节,第3节,-4.5,0.83,4.5,0.83,141.5,0.87,142.5,0.8,141.5,3,1,1,4,57,57,31,29,41.0,43.0,0.0,0.0,0,4.0,1~GD,37.0,1.0,20180717145825.0,1015,,0.0,0.0
601,,,第3节,第3节,-4.5,0.83,4.5,0.83,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,41.0,43.0,0.0,0.0,0,4.0,1~GD,29.0,1.0,20180717145833.0,1015,,0.0,0.0
602,,,第3节,第3节,-4.5,0.83,4.5,0.83,141.5,0.8,141.5,0.87,141.5,3,1,1,4,57,57,31,29,41.0,43.0,0.0,0.0,0,4.0,1~GD,21.0,1.0,20180717145841.0,1015,,0.0,0.0
603,,,第3节,第3节,-4.5,0.83,4.5,0.83,140.5,0.83,141.5,0.83,140.5,3,1,1,4,57,57,31,29,41.0,43.0,0.0,0.0,0,4.0,1~GD,17.0,1.0,20180717145845.0,1015,,0.0,0.0
604,,,第3节,第3节,-4.5,0.83,4.5,0.83,140.5,0.87,140.5,0.83,140.5,3,1,1,4,57,57,31,29,41.0,43.0,0.0,0.0,0,4.0,1~GD,13.0,0.0,20180717145849.0,1015,,0.0,0.0
605,,,第3节,第3节,-4.5,0.83,4.5,0.83,142.5,0.87,140.5,0.8,142.5,3,1,1,4,57,57,31,29,41.0,43.0,0.0,0.0,0,4.0,1~GD,13.0,0.0,20180717145849.0,1015,,0.0,0.0
606,,,第3节,第3节,-6.5,0.83,4.5,0.83,142.5,0.87,142.5,0.8,142.5,3,1,1,4,57,57,31,29,43.0,43.0,0.0,0.0,0,4.0,1~GD,13.0,0.0,20180717145851.0,1015,,0.0,0.0
607,,,第3节,第3节,-6.5,0.91,6.5,0.83,142.5,0.87,142.5,0.8,-6.5,3,1,1,4,57,57,31,29,43.0,43.0,0.0,0.0,0,4.0,1~GD,13.0,0.0,20180717145851.0,1015,,0.0,0.0
608,,,第3节,第3节,-6.5,0.91,6.5,0.77,142.5,0.83,142.5,0.8,6.5,3,1,1,4,57,57,31,29,43.0,43.0,0.0,0.0,0,4.0,1~GD,13.0,0.0,20180717145856.0,1015,,0.0,0.0
609,,,第3节,第3节,-6.5,0.91,6.5,0.77,143.5,0.83,142.5,0.83,143.5,3,1,1,4,57,57,31,29,43.0,43.0,0.0,0.0,0,4.0,1~GD,13.0,0.0,20180717145856.0,1015,,0.0,0.0
610,,,第3节,第3节,-5.5,0.91,6.5,0.77,143.5,0.83,143.5,0.83,143.5,3,1,1,4,57,57,31,29,43.0,43.0,0.0,0.0,0,4.0,1~GD,13.0,0.0,20180717145857.0,1015,,0.0,0.0
611,,,第3节,第3节,-5.5,0.83,5.5,0.77,143.5,0.83,143.5,0.83,-5.5,3,1,1,4,57,57,31,29,43.0,43.0,0.0,0.0,0,4.0,1~GD,13.0,0.0,20180717145857.0,1015,,0.0,0.0
612,,,第3节,第3节,-5.5,0.83,5.5,0.83,143.5,0.87,143.5,0.83,5.5,3,1,1,4,57,57,31,29,43.0,43.0,0.0,0.0,0,4.0,1~GD,13.0,0.0,20180717145857.0,1015,,0.0,0.0
613,,,第3节,第3节,-5.5,0.83,5.5,0.83,142.5,0.87,143.5,0.8,142.5,3,1,1,4,57,57,31,29,43.0,43.0,0.0,0.0,0,4.0,1~GD,13.0,0.0,20180717145857.0,1015,,0.0,0.0
614,,,第3节,第3节,-6.5,0.83,5.5,0.83,142.5,0.87,142.5,0.8,142.5,3,1,1,4,57,57,31,29,43.0,43.0,0.0,0.0,0,4.0,1~GD,13.0,1.0,20180717145918.0,1015,,0.0,0.0
615,,,第3节,第3节,-6.5,0.91,6.5,0.83,142.5,0.87,142.5,0.8,-6.5,3,1,1,4,57,57,31,29,43.0,43.0,0.0,0.0,0,4.0,1~GD,13.0,1.0,20180717145918.0,1015,,0.0,0.0
616,,,第3节,第3节,-5.5,0.91,6.5,0.77,142.5,0.91,142.5,0.8,6.5,3,1,1,4,57,57,31,29,43.0,43.0,0.0,0.0,0,4.0,1~GD,13.0,1.0,20180717145920.0,1015,,0.0,0.0
617,,,第3节,第3节,-5.5,0.87,5.5,0.77,142.5,0.91,142.5,0.77,-5.5,3,1,1,4,57,57,31,29,43.0,43.0,0.0,0.0,0,4.0,1~GD,13.0,1.0,20180717145920.0,1015,,0.0,0.0
618,,,第3节,第3节,-5.5,0.91,5.5,0.8,142.5,0.83,142.5,0.83,5.5,3,1,1,4,57,57,31,29,43.0,43.0,0.0,0.0,0,4.0,1~GD,5.0,1.0,20180717145928.0,1015,,0.0,0.0
619,,,第3节,第3节,-5.5,0.91,5.5,0.77,144.5,0.83,142.5,0.83,144.5,3,1,1,4,57,57,31,29,43.0,43.0,0.0,0.0,0,4.0,1~GD,5.0,1.0,20180717145928.0,1015,,0.47,0.0
620,,,第3节,第3节,-3.5,0.91,5.5,0.77,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,4.0,1~GD,1.0,1.0,20180717145931.0,1015,,0.47,0.0
621,,,第3节,第3节,-3.5,0.83,3.5,0.77,144.5,0.83,144.5,0.83,-3.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,4.0,1~GD,1.0,1.0,20180717145931.0,1015,,0.47,0.0
622,,,第3节,第3节,-4.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,3.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,59.0,1.0,20180717145933.0,1015,,0.0,1.75
623,,,第3节,第3节,-4.5,0.87,4.5,0.83,144.5,0.83,144.5,0.83,-4.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,59.0,1.0,20180717145933.0,1015,,0.0,1.75
624,,,第3节,第3节,-4.5,0.87,4.5,0.8,144.5,0.83,144.5,0.83,4.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,59.0,1.0,20180717145933.0,1015,,0.0,1.75
625,,,第3节,第3节,-4.5,0.87,4.5,0.8,143.5,0.83,144.5,0.83,143.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,59.0,1.0,20180717145933.0,1015,,0.0,1.75
626,,,第3节,第3节,-4.5,0.87,4.5,0.8,143.5,0.8,143.5,0.87,143.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,51.0,1.0,20180717145941.0,1015,,0.0,1.75
627,,,第3节,第3节,-4.5,0.87,4.5,0.8,142.5,0.83,143.5,0.83,142.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,43.0,1.0,20180717145950.0,1015,,0.0,1.75
628,,,第3节,第3节,-4.5,0.87,4.5,0.8,142.5,0.83,142.5,0.83,142.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,38.0,0.0,20180717145954.0,1015,,0.0,1.75
629,,,第3节,第3节,-4.5,0.87,4.5,0.8,142.5,0.83,142.5,0.83,142.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,38.0,0.0,20180717145956.0,1015,,0.0,1.75
630,,,第3节,第3节,-4.5,0.87,4.5,0.8,142.5,0.83,142.5,0.83,142.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,38.0,0.0,20180717145957.0,1015,,0.0,1.75
631,,,第3节,第3节,-4.5,0.87,4.5,0.8,142.5,0.83,142.5,0.83,142.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,38.0,0.0,20180717150003.0,1015,,0.0,1.75
632,,,第3节,第3节,-4.5,0.87,4.5,0.8,142.5,0.8,142.5,0.87,142.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,38.0,1.0,20180717150017.0,1015,,0.0,1.75
633,,,第3节,第3节,-4.5,0.91,4.5,0.77,141.5,0.83,142.5,0.83,141.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,30.0,1.0,20180717150026.0,1015,,0.0,1.7
634,,,第3节,第3节,-3.5,0.91,4.5,0.77,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,22.0,1.0,20180717150034.0,1015,,0.0,1.7
635,,,第3节,第3节,-3.5,0.77,3.5,0.77,141.5,0.83,141.5,0.83,-3.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,22.0,1.0,20180717150034.0,1015,,0.0,1.7
636,,,第3节,第3节,-3.5,0.91,3.5,0.91,141.5,0.83,141.5,0.83,3.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,19.0,1.0,20180717150036.0,1015,,0.0,1.5
637,,,第3节,第3节,-3.5,0.91,3.5,0.77,140.5,0.87,141.5,0.8,140.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,19.0,1.0,20180717150036.0,1015,,0.0,1.5
638,,,第3节,第3节,-3.5,0.91,3.5,0.77,140.5,0.83,140.5,0.83,140.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,14.0,1.0,20180717150040.0,1015,,0.0,1.7
639,,,第3节,第3节,-3.5,0.77,3.5,0.91,140.5,0.8,140.5,0.87,140.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,10.0,1.0,20180717150043.0,1015,,0.0,1.7
640,,,第3节,第3节,-3.5,0.8,3.5,0.87,139.5,0.91,140.5,0.77,139.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,2.0,1.0,20180717150052.0,1015,,0.0,1.7
641,,,第3节,第3节,-3.5,0.8,3.5,0.87,139.5,0.91,139.5,0.77,139.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,1.0,0.0,20180717150053.0,1015,,0.0,1.7
642,,,第3节,第3节,-3.5,0.8,3.5,0.87,141.5,0.8,139.5,0.87,141.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,1.0,0.0,20180717150056.0,1015,,0.0,1.75
643,,,第3节,第3节,-4.5,0.8,3.5,0.87,141.5,0.8,141.5,0.87,141.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,1.0,0.0,20180717150059.0,1015,,0.0,1.75
644,,,第3节,第3节,-4.5,0.87,4.5,0.87,141.5,0.8,141.5,0.87,-4.5,3,1,1,4,57,57,31,29,43.0,45.0,0.0,0.0,0,3.0,1~GD,1.0,0.0,20180717150059.0,1015,,0.0,1.75
645,,,第3节,第3节,-4.5,0.83,4.5,0.8,141.5,0.83,141.5,0.83,4.5,3,1,1,4,57,57,31,29,44.0,45.0,0.0,0.0,0,3.0,1~GD,1.0,0.0,20180717150121.0,1015,,0.0,0.0
646,,,第3节,第3节,-4.5,0.8,4.5,0.83,141.5,0.8,141.5,0.87,4.5,3,1,1,4,57,57,31,29,44.0,45.0,0.0,0.0,0,3.0,1~GD,1.0,1.0,20180717150136.0,1015,,0.0,0.0
647,,,第3节,第3节,-3.5,0.8,3.5,0.87,141.5,0.8,141.5,0.87,-3.5,3,1,1,4,57,57,31,29,44.0,45.0,0.0,0.0,0,3.0,1~GD,1.0,1.0,20180717150138.0,1015,,0.0,1.7
648,,,第3节,第3节,-3.5,0.8,3.5,0.87,141.5,0.83,141.5,0.87,3.5,3,1,1,4,57,57,31,29,44.0,45.0,0.0,0.0,0,3.0,1~GD,1.0,1.0,20180717150138.0,1015,,0.0,1.7
649,,,第3节,第3节,-3.5,0.8,3.5,0.87,140.5,0.83,141.5,0.83,140.5,3,1,1,4,57,57,31,29,44.0,45.0,0.0,0.0,0,3.0,1~GD,1.0,1.0,20180717150138.0,1015,,0.0,1.7
650,,,第3节,第3节,-3.5,0.8,3.5,0.87,140.5,0.8,140.5,0.87,140.5,3,1,1,4,57,57,31,29,44.0,45.0,0.0,0.0,0,2.0,1~GD,55.0,1.0,20180717150141.0,1015,,0.0,0.0
651,,,第3节,第3节,-2.5,0.8,3.5,0.87,142.5,0.83,140.5,0.87,142.5,3,1,1,4,57,57,31,29,44.0,45.0,0.0,0.0,0,2.0,1~GD,47.0,1.0,20180717150149.0,1015,,0.63,1.2
652,,,第3节,第3节,-2.5,0.91,3.5,0.87,142.5,0.83,140.5,0.83,-2.5,3,1,1,4,57,57,31,29,44.0,45.0,0.0,0.0,0,2.0,1~GD,47.0,1.0,20180717150149.0,1015,,0.63,1.2
653,,,第3节,第3节,-2.5,0.91,2.5,0.87,142.5,0.83,142.5,0.83,142.5,3,1,1,4,57,57,31,29,44.0,47.0,0.0,0.0,0,2.0,1~GD,46.0,1.0,20180717150149.0,1015,,0.63,1.2
654,,,第3节,第3节,-2.5,0.77,2.5,0.77,142.5,0.8,142.5,0.87,2.5,3,1,1,4,57,57,31,29,44.0,47.0,0.0,0.0,0,2.0,1~GD,44.0,1.0,20180717150151.0,1015,,0.0,1.5
655,,,第3节,第3节,-2.5,0.8,2.5,0.91,142.5,0.77,142.5,0.91,2.5,3,1,1,4,57,57,31,29,44.0,47.0,0.0,0.0,0,2.0,1~GD,42.0,0.0,20180717150154.0,1015,,0.0,0.0
656,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,142.5,0.77,142.5,0.91,2.5,3,1,1,4,57,57,31,29,44.0,47.0,0.0,0.0,0,2.0,1~GD,42.0,0.0,20180717150156.0,1015,,0.0,0.0
657,,,第3节,第3节,-2.5,0.8,2.5,0.87,142.5,0.77,142.5,0.91,2.5,3,1,1,4,57,57,31,29,44.0,47.0,0.0,0.0,0,2.0,1~GD,42.0,0.0,20180717150157.0,1015,,0.0,0.0
658,,,第3节,第3节,-2.5,0.8,2.5,0.87,141.5,0.83,142.5,0.83,141.5,3,1,1,4,57,57,31,29,44.0,47.0,0.0,0.0,0,2.0,1~GD,42.0,1.0,20180717150336.0,1015,,0.0,0.0
659,,,第3节,第3节,-2.5,0.8,2.5,0.87,141.5,0.77,141.5,0.91,141.5,3,1,1,4,57,57,31,29,44.0,47.0,0.0,0.0,0,2.0,1~GD,34.0,1.0,20180717150344.0,1015,,0.0,0.0
660,,,第3节,第3节,-2.5,0.8,2.5,0.87,143.5,0.8,141.5,0.87,143.5,3,1,1,4,57,57,31,29,44.0,47.0,0.0,0.0,0,2.0,1~GD,29.0,0.0,20180717150348.0,1015,,0.0,0.0
661,,,第3节,第3节,-4.5,0.8,2.5,0.87,143.5,0.8,143.5,0.87,143.5,3,1,1,4,57,57,31,29,46.0,47.0,0.0,0.0,0,2.0,1~GD,29.0,0.0,20180717150349.0,1015,,0.0,0.0
662,,,第3节,第3节,-4.5,0.83,4.5,0.87,143.5,0.8,143.5,0.87,-4.5,3,1,1,4,57,57,31,29,46.0,47.0,0.0,0.0,0,2.0,1~GD,29.0,0.0,20180717150349.0,1015,,0.0,0.0
663,,,第3节,第3节,-4.5,0.83,4.5,0.83,143.5,0.87,143.5,0.8,4.5,3,1,1,4,57,57,31,29,46.0,47.0,0.0,0.0,0,2.0,1~GD,29.0,0.0,20180717150355.0,1015,,0.0,0.0
664,,,第3节,第3节,-4.5,0.87,4.5,0.8,143.5,0.8,143.5,0.87,4.5,3,1,1,4,57,57,31,29,46.0,47.0,0.0,0.0,0,2.0,1~GD,29.0,0.0,20180717150356.0,1015,,0.0,0.0
665,,,第3节,第3节,-4.5,0.83,4.5,0.83,143.5,0.8,143.5,0.87,4.5,3,1,1,4,57,57,31,29,46.0,47.0,0.0,0.0,0,2.0,1~GD,29.0,1.0,20180717150414.0,1015,,0.0,0.0
666,,,第3节,第3节,-3.5,0.83,3.5,0.83,143.5,0.83,143.5,0.83,-3.5,3,1,1,4,57,57,31,29,46.0,47.0,0.0,0.0,0,2.0,1~GD,29.0,1.0,20180717150416.0,1015,,0.0,0.0
667,,,第3节,第3节,-3.5,0.83,3.5,0.83,143.5,0.83,143.5,0.83,3.5,3,1,1,4,57,57,31,29,46.0,47.0,0.0,0.0,0,2.0,1~GD,29.0,1.0,20180717150416.0,1015,,0.0,0.0
668,,,第3节,第3节,-3.5,0.83,3.5,0.83,142.5,0.83,143.5,0.83,142.5,3,1,1,4,57,57,31,29,46.0,47.0,0.0,0.0,0,2.0,1~GD,29.0,1.0,20180717150416.0,1015,,0.0,0.0
669,,,第3节,第3节,-3.5,0.83,3.5,0.83,142.5,0.8,142.5,0.87,142.5,3,1,1,4,57,57,31,29,46.0,47.0,0.0,0.0,0,2.0,1~GD,21.0,1.0,20180717150424.0,1015,,0.0,0.0
670,,,第3节,第3节,-4.5,0.83,4.5,0.83,142.5,0.8,142.5,0.87,-4.5,3,1,1,4,57,57,31,29,46.0,47.0,0.0,0.0,0,2.0,1~GD,14.0,1.0,20180717150431.0,1015,,0.0,0.0
671,,,第3节,第3节,-4.5,0.83,4.5,0.83,142.5,0.77,142.5,0.87,4.5,3,1,1,4,57,57,31,29,46.0,47.0,0.0,0.0,0,2.0,1~GD,14.0,1.0,20180717150431.0,1015,,0.0,0.0
672,,,第3节,第3节,-4.5,0.83,4.5,0.83,144.5,0.77,142.5,0.91,144.5,3,1,1,4,57,57,31,29,46.0,47.0,0.0,0.0,0,2.0,1~GD,14.0,1.0,20180717150431.0,1015,,0.0,0.0
673,,,第3节,第3节,-6.5,0.83,4.5,0.83,144.5,0.77,144.5,0.91,144.5,3,1,1,4,57,57,31,29,46.0,47.0,0.0,0.0,0,2.0,1~GD,14.0,1.0,20180717150431.0,1015,,0.0,0.0
674,,,第3节,第3节,-6.5,0.87,6.5,0.83,144.5,0.77,144.5,0.91,-6.5,3,1,1,4,57,57,31,29,48.0,47.0,0.0,0.0,0,2.0,1~GD,10.0,1.0,20180717150435.0,1015,,0.0,0.0
675,,,第3节,第3节,-6.5,0.87,6.5,0.8,144.5,0.87,144.5,0.91,6.5,3,1,1,4,57,57,31,29,48.0,47.0,0.0,0.0,0,2.0,1~GD,10.0,1.0,20180717150435.0,1015,,0.0,0.0
676,,,第3节,第3节,-6.5,0.87,6.5,0.8,143.5,0.87,144.5,0.8,143.5,3,1,1,4,57,57,31,29,48.0,47.0,0.0,0.0,0,2.0,1~GD,10.0,1.0,20180717150435.0,1015,,0.0,0.0
677,,,第3节,第3节,-5.5,0.87,6.5,0.8,143.5,0.87,143.5,0.8,143.5,3,1,1,4,57,57,31,29,48.0,47.0,0.0,0.0,0,2.0,1~GD,8.0,1.0,20180717150437.0,1015,,0.0,0.0
678,,,第3节,第3节,-5.5,0.87,5.5,0.8,143.5,0.87,143.5,0.8,-5.5,3,1,1,4,57,57,31,29,48.0,47.0,0.0,0.0,0,2.0,1~GD,8.0,1.0,20180717150437.0,1015,,0.0,0.0
679,,,第3节,第3节,-5.5,0.87,5.5,0.8,143.5,0.83,143.5,0.83,5.5,3,1,1,4,57,57,31,29,48.0,47.0,0.0,0.0,0,2.0,1~GD,0.0,1.0,20180717150445.0,1015,,0.0,0.0
680,,,第3节,第3节,-5.5,0.87,5.5,0.8,142.5,0.87,143.5,0.8,142.5,3,1,1,4,57,57,31,29,48.0,47.0,0.0,0.0,0,2.0,1~GD,0.0,1.0,20180717150445.0,1015,,0.0,0.0
681,,,第3节,第3节,-5.5,0.87,5.5,0.8,142.5,0.87,142.5,0.8,142.5,3,1,1,4,57,57,31,29,48.0,47.0,0.0,0.0,0,1.0,1~GD,52.0,1.0,20180717150453.0,1015,,0.56,0.0
682,,,第3节,第3节,-2.5,0.87,5.5,0.8,145.5,0.87,142.5,0.8,145.5,3,1,1,4,57,57,31,29,48.0,47.0,0.0,0.0,0,1.0,1~GD,52.0,1.0,20180717150453.0,1015,,0.56,1.3
683,,,第3节,第3节,-2.5,0.83,5.5,0.8,145.5,0.87,142.5,0.8,-2.5,3,1,1,4,57,57,31,29,48.0,47.0,0.0,0.0,0,1.0,1~GD,52.0,1.0,20180717150453.0,1015,,0.56,1.3
684,,,第3节,第3节,-2.5,0.83,2.5,0.8,145.5,0.87,145.5,0.8,145.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,1.0,1~GD,46.0,1.0,20180717150458.0,1015,,0.56,1.3
685,,,第3节,第3节,-3.5,0.83,2.5,0.83,145.5,0.83,145.5,0.83,2.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,1.0,1~GD,43.0,1.0,20180717150502.0,1015,,0.45,0.0
686,,,第3节,第3节,-3.5,0.83,3.5,0.83,145.5,0.83,145.5,0.83,-3.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,1.0,1~GD,43.0,1.0,20180717150502.0,1015,,0.45,0.0
687,,,第3节,第3节,-3.5,0.83,3.5,0.83,145.5,0.87,145.5,0.83,3.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,1.0,1~GD,43.0,1.0,20180717150502.0,1015,,0.45,0.0
688,,,第3节,第3节,-3.5,0.83,3.5,0.83,144.5,0.87,145.5,0.8,144.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,1.0,1~GD,43.0,1.0,20180717150502.0,1015,,0.45,0.0
689,,,第3节,第3节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,1.0,1~GD,35.0,1.0,20180717150508.0,1015,,0.45,0.0
690,,,第3节,第3节,-3.5,0.83,3.5,0.83,143.5,0.87,144.5,0.8,143.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,1.0,1~GD,27.0,1.0,20180717150516.0,1015,,0.45,0.0
691,,,第3节,第3节,-3.5,0.87,3.5,0.8,143.5,0.83,143.5,0.83,143.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,1.0,1~GD,19.0,1.0,20180717150524.0,1015,,0.56,1.3
692,,,第3节,第3节,-2.5,0.83,2.5,0.8,143.5,0.83,143.5,0.83,-2.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,1.0,1~GD,18.0,1.0,20180717150524.0,1015,,0.56,1.3
693,,,第3节,第3节,-2.5,0.83,2.5,0.83,143.5,0.8,143.5,0.87,2.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,1.0,1~GD,10.0,1.0,20180717150533.0,1015,,0.0,1.25
694,,,第3节,第3节,-3.5,0.87,3.5,0.83,143.5,0.77,143.5,0.91,-3.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,1.0,1~GD,9.0,1.0,20180717150533.0,1015,,0.45,0.0
695,,,第3节,第3节,-3.5,0.87,3.5,0.8,143.5,0.87,143.5,0.91,3.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,1.0,1~GD,9.0,1.0,20180717150533.0,1015,,0.45,0.0
696,,,第3节,第3节,-3.5,0.87,3.5,0.8,142.5,0.87,143.5,0.8,142.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,1.0,1~GD,9.0,1.0,20180717150533.0,1015,,0.45,0.0
