,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
340,44.0,5.0,第4节,第4节,-4.5,0.83,4.5,0.83,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,71.0,0.0,#FFDF1B,1,9.0,33.0,0,,11077.0,0.0,0.0
341,44.0,5.0,第4节,第4节,-4.5,0.83,4.5,0.83,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,71.0,0.0,#FFDF1B,1,9.0,31.0,0,,11077.0,0.0,0.0
342,44.0,5.0,第4节,第4节,-4.5,0.83,4.5,0.83,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,71.0,0.0,#FFDF1B,1,9.0,31.0,0,,11077.0,0.0,0.0
343,44.0,5.0,第4节,第4节,-4.5,0.83,4.5,0.83,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,71.0,0.0,#FFDF1B,1,9.0,27.0,0,,11077.0,0.0,0.0
344,44.0,5.0,第4节,第4节,-4.5,0.83,4.5,0.83,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,71.0,0.0,#FFDF1B,1,9.0,27.0,0,,21077.0,0.0,0.0
345,44.0,5.0,第4节,第4节,-4.5,0.83,4.5,0.83,192.5,0.83,190.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,71.0,0.0,#FFDF1B,1,9.0,27.0,0,,21077.0,0.0,0.0
346,44.0,5.0,第4节,第4节,-4.5,0.83,4.5,0.83,190.5,0.83,190.5,0.83,190.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,71.0,0.0,#FFDF1B,1,9.0,27.0,0,,21077.0,0.0,0.0
347,44.0,5.0,第4节,第4节,-4.5,0.83,4.5,0.83,190.5,0.83,190.5,0.83,190.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,71.0,0.0,#FFDF1B,1,9.0,6.0,0,,21077.0,0.0,0.0
348,44.0,5.0,第4节,第4节,-4.5,0.77,2.5,0.91,190.5,0.83,190.5,0.83,2.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,71.0,0.0,#FFDF1B,1,9.0,6.0,0,,11077.0,0.0,0.0
349,44.0,5.0,第4节,第4节,-2.5,0.77,2.5,0.91,190.5,0.83,192.5,0.83,-2.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,71.0,0.0,#FFDF1B,1,9.0,6.0,0,,11077.0,0.0,0.0
350,44.0,5.0,第4节,第4节,-2.5,0.77,2.5,0.91,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,21.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,71.0,0.0,#FFDF1B,1,9.0,6.0,0,,11077.0,0.0,0.0
351,44.0,5.0,第4节,第4节,-2.5,0.77,2.5,0.91,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,22.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,73.0,71.0,0.0,#FFDF1B,1,9.0,6.0,0,,11074.0,0.0,0.0
352,44.0,5.0,第4节,第4节,-2.5,0.77,2.5,0.91,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,22.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,73.0,0.0,#FFDF1B,1,9.0,0.0,0,,21077.0,0.0,0.0
353,44.0,5.0,第4节,第4节,-2.5,0.77,2.5,0.91,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,22.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,73.0,0.0,#FFDF1B,1,8.0,0.0,0,,21077.0,0.0,1.5
354,44.0,5.0,第4节,第4节,-2.5,0.77,2.5,0.91,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,9.0,22.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,73.0,0.0,#FFDF1B,1,8.0,43.0,0,,21077.0,0.0,1.5
355,44.0,5.0,第4节,第4节,-2.5,0.77,2.5,0.91,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,77.0,80.0,0.0,#FFDF1B,1,8.0,43.0,0,,21075.0,0.0,1.5
356,44.0,5.0,第4节,第4节,-2.5,0.77,2.5,0.91,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,80.0,73.0,0.0,#FFDF1B,1,8.0,43.0,0,,11077.0,0.0,1.5
357,44.0,5.0,第4节,第4节,-2.5,0.87,5.5,0.8,192.5,0.83,192.5,0.83,5.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,80.0,73.0,0.0,#FFDF1B,1,8.0,43.0,0,,11077.0,0.0,1.5
358,44.0,5.0,第4节,第4节,-5.5,0.87,5.5,0.8,192.5,0.83,194.5,0.83,-5.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,80.0,73.0,0.0,#FFDF1B,1,8.0,43.0,0,,11077.0,0.0,1.5
359,44.0,5.0,第4节,第4节,-5.5,0.87,5.5,0.8,194.5,0.83,194.5,0.83,194.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,80.0,73.0,0.0,#FFDF1B,1,8.0,43.0,0,,11077.0,0.0,1.5
360,44.0,5.0,第4节,第4节,-5.5,0.87,5.5,0.8,194.5,0.83,194.5,0.83,194.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,80.0,73.0,0.0,#FFDF1B,1,8.0,41.0,0,,11077.0,0.0,0.0
361,44.0,5.0,第4节,第4节,-5.5,0.8,5.5,0.87,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,80.0,73.0,0.0,#FFDF1B,1,8.0,41.0,0,,21077.0,0.0,0.0
362,44.0,5.0,第4节,第4节,-5.5,0.8,5.5,0.87,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,80.0,73.0,0.0,#FFDF1B,1,8.0,23.0,0,,21077.0,0.0,0.0
363,44.0,5.0,第4节,第4节,-5.5,0.91,7.5,0.77,192.5,0.83,192.5,0.83,7.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,80.0,73.0,0.0,#FFDF1B,1,8.0,23.0,0,,21077.0,0.0,0.0
364,44.0,5.0,第4节,第4节,-7.5,0.91,7.5,0.77,192.5,0.83,194.5,0.83,-7.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,80.0,73.0,0.0,#FFDF1B,1,8.0,23.0,0,,21077.0,0.0,0.0
365,44.0,5.0,第4节,第4节,-7.5,0.91,7.5,0.77,194.5,0.83,194.5,0.83,194.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,80.0,73.0,0.0,#FFDF1B,1,8.0,23.0,0,,21077.0,0.0,0.0
366,44.0,5.0,第4节,第4节,-7.5,0.91,7.5,0.77,194.5,0.83,194.5,0.83,194.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,20.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,80.0,73.0,0.0,#FFDF1B,1,8.0,17.0,0,,21077.0,0.0,0.0
367,44.0,5.0,第4节,第4节,-7.5,0.91,7.5,0.77,194.5,0.83,194.5,0.83,194.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,21.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,80.0,82.0,0.0,#FFDF1B,1,8.0,17.0,0,,21074.0,0.0,0.0
368,44.0,5.0,第4节,第4节,-7.5,0.91,7.5,0.77,194.5,0.83,194.5,0.83,194.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,21.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,82.0,73.0,0.0,#FFDF1B,1,8.0,17.0,0,,11077.0,0.0,0.0
369,44.0,5.0,第4节,第4节,-7.5,0.91,7.5,0.77,194.5,0.83,194.5,0.83,194.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,21.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,82.0,73.0,0.0,#FFDF1B,1,7.0,59.0,0,,11077.0,0.0,0.0
370,44.0,5.0,第4节,第4节,-7.5,0.8,7.5,0.87,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,21.0,8.0,13.0,2.0,4.0,0.0,0.0,57.1,92.9,82.0,73.0,0.0,#FFDF1B,1,7.0,59.0,0,,21077.0,0.0,0.0
371,44.0,5.0,第4节,第4节,-7.5,0.8,7.5,0.87,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,21.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,82.0,84.0,0.0,#FFDF1B,1,7.0,59.0,0,,11081.0,0.0,0.0
372,44.0,5.0,第4节,第4节,-7.5,0.8,7.5,0.87,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,22.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,82.0,84.0,0.0,#FFDF1B,1,7.0,59.0,0,,21074.0,0.0,0.0
373,44.0,5.0,第4节,第4节,-7.5,0.8,7.5,0.87,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,22.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,84.0,73.0,0.0,#FFDF1B,1,7.0,59.0,0,,11077.0,0.0,0.0
374,44.0,5.0,第4节,第4节,-7.5,0.8,7.5,0.87,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,22.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,84.0,73.0,0.0,#FFDF1B,1,7.0,38.0,0,,11077.0,0.0,0.0
375,44.0,5.0,第4节,第4节,-7.5,0.77,8.5,0.91,192.5,0.83,192.5,0.83,8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,22.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,84.0,73.0,0.0,#FFDF1B,1,7.0,38.0,0,,11077.0,0.0,0.0
376,44.0,5.0,第4节,第4节,-8.5,0.77,8.5,0.91,192.5,0.83,192.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,22.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,84.0,73.0,0.0,#FFDF1B,1,7.0,14.0,0,,21077.0,0.0,0.0
377,44.0,5.0,第4节,第4节,-8.5,0.91,10.5,0.77,192.5,0.83,192.5,0.83,10.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,22.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,84.0,73.0,0.0,#FFDF1B,1,7.0,14.0,0,,21077.0,0.0,0.0
378,44.0,5.0,第4节,第4节,-10.5,0.91,10.5,0.77,192.5,0.83,190.5,0.83,-10.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,22.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,84.0,73.0,0.0,#FFDF1B,1,7.0,14.0,0,,21077.0,0.0,0.0
379,44.0,5.0,第4节,第4节,-10.5,0.91,10.5,0.77,190.5,0.83,190.5,0.83,190.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,22.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,84.0,73.0,0.0,#FFDF1B,1,7.0,14.0,0,,21077.0,0.0,0.0
380,44.0,5.0,第4节,第4节,-10.5,0.91,10.5,0.77,190.5,0.83,190.5,0.83,190.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,23.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,84.0,86.0,0.0,#FFDF1B,1,7.0,14.0,0,,21074.0,0.0,0.0
381,44.0,5.0,第4节,第4节,-10.5,0.91,10.5,0.77,190.5,0.83,190.5,0.83,190.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,23.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,86.0,73.0,0.0,#FFDF1B,1,7.0,14.0,0,,11077.0,0.0,0.0
382,44.0,5.0,第4节,第4节,-10.5,0.91,10.5,0.77,190.5,0.83,190.5,0.83,190.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,23.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,86.0,73.0,0.0,#FFDF1B,1,7.0,1.0,0,,11077.0,0.0,0.0
383,44.0,5.0,第4节,第4节,-10.5,0.91,11.5,0.77,190.5,0.83,190.5,0.83,11.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,23.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,86.0,73.0,0.0,#FFDF1B,1,7.0,1.0,0,,11077.0,0.0,0.0
384,44.0,5.0,第4节,第4节,-11.5,0.91,11.5,0.77,190.5,0.83,191.5,0.83,-11.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,23.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,86.0,73.0,0.0,#FFDF1B,1,7.0,1.0,0,,11077.0,0.0,0.0
385,44.0,5.0,第4节,第4节,-11.5,0.91,11.5,0.77,191.5,0.83,191.5,0.83,191.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,23.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,86.0,73.0,0.0,#FFDF1B,1,7.0,1.0,0,,11077.0,0.0,0.0
386,44.0,5.0,第4节,第4节,-11.5,0.91,11.5,0.77,191.5,0.83,191.5,0.83,191.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,22.0,23.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,86.0,73.0,0.0,#FFDF1B,1,6.0,49.0,0,,11077.0,0.0,0.0
387,44.0,5.0,第4节,第4节,-11.5,0.91,11.5,0.77,191.5,0.83,191.5,0.83,191.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,75.0,73.0,0.0,#FFDF1B,1,6.0,49.0,0,,11074.0,0.0,0.0
388,44.0,5.0,第4节,第4节,-11.5,0.91,11.5,0.77,191.5,0.83,191.5,0.83,191.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,86.0,75.0,0.0,#FFDF1B,1,6.0,49.0,0,,21077.0,0.0,0.0
389,44.0,5.0,第4节,第4节,-11.5,0.91,10.5,0.77,191.5,0.83,191.5,0.83,10.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,86.0,75.0,0.0,#FFDF1B,1,6.0,49.0,0,,21077.0,0.0,0.0
390,44.0,5.0,第4节,第4节,-10.5,0.91,10.5,0.77,191.5,0.83,192.5,0.83,-10.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,86.0,75.0,0.0,#FFDF1B,1,6.0,49.0,0,,21077.0,0.0,0.0
391,44.0,5.0,第4节,第4节,-10.5,0.91,10.5,0.77,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,86.0,75.0,0.0,#FFDF1B,1,6.0,49.0,0,,21077.0,0.0,0.0
392,44.0,5.0,第4节,第4节,-10.5,0.91,10.5,0.77,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,86.0,75.0,0.0,#FFDF1B,1,6.0,47.0,0,,21077.0,0.0,0.0
393,44.0,5.0,第4节,第4节,-10.5,0.91,10.5,0.77,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,86.0,75.0,0.0,#FFDF1B,1,6.0,47.0,0,,21077.0,0.0,0.0
394,44.0,5.0,第4节,第4节,-10.5,0.91,10.5,0.77,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,0.0,57.1,92.9,86.0,75.0,0.0,#FFDF1B,1,6.0,39.0,0,,21077.0,0.0,0.0
395,44.0,5.0,第4节,第4节,-10.5,0.91,10.5,0.77,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,1.0,57.1,92.9,86.0,75.0,0.0,#FFDF1B,1,6.0,39.0,0,,21086.0,0.0,0.0
396,44.0,5.0,第4节,第4节,-10.5,0.91,10.5,0.77,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,1.0,57.1,92.9,86.0,75.0,1.0,#FFDF1B,1,6.0,39.0,0,,11077.0,0.0,0.0
397,44.0,5.0,第4节,第4节,-10.5,0.91,10.5,0.77,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,1.0,57.1,92.9,86.0,75.0,1.0,#FFDF1B,1,6.0,39.0,0,,11077.0,0.0,0.0
398,44.0,5.0,第4节,第4节,-10.5,0.91,10.5,0.77,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,1.0,57.1,92.9,86.0,75.0,1.0,#FFDF1B,1,6.0,39.0,0,,11077.0,0.0,0.0
399,44.0,5.0,第4节,第4节,-10.5,0.91,10.5,0.77,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,1.0,57.1,92.9,86.0,75.0,1.0,#FFDF1B,1,6.0,39.0,0,,11077.0,0.0,0.0
400,44.0,5.0,第4节,第4节,-10.5,0.91,10.5,0.77,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,1.0,57.1,92.9,86.0,75.0,1.0,#FFDF1B,1,6.0,39.0,0,,11077.0,0.0,0.0
401,44.0,5.0,第4节,第4节,-10.5,0.87,9.5,0.8,192.5,0.83,192.5,0.83,9.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,1.0,57.1,92.9,86.0,75.0,1.0,#FFDF1B,1,6.0,39.0,0,,11077.0,0.0,0.0
402,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,192.5,0.83,192.5,0.83,-9.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,1.0,57.1,92.9,86.0,75.0,0.0,#FFDF1B,1,6.0,39.0,0,,11077.0,0.0,0.0
403,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,192.5,0.83,192.5,0.83,-9.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,1.0,57.1,92.9,86.0,75.0,0.0,#FFDF1B,1,6.0,39.0,0,,11077.0,0.0,0.0
404,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,192.5,0.83,192.5,0.83,-9.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,1.0,57.1,92.9,86.0,75.0,0.0,#FFDF1B,1,6.0,39.0,0,,11077.0,0.0,0.0
