,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,XY
388,44.0,5.0,第2节,第2节,61.5,0.83,-61.5,0.83,155.5,0.83,155.5,0.83,61.5,2.0,,7.0,4.0,12.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,46.0,0.0,1,4.0,GD,3.0,0,,21077.0,
389,44.0,5.0,第2节,第2节,61.5,0.83,-61.5,0.83,154.5,0.83,154.5,0.83,154.5,2.0,,7.0,4.0,12.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,46.0,0.0,1,4.0,GD,3.0,0,,11077.0,
390,44.0,5.0,第2节,第2节,61.5,0.83,-61.5,0.83,154.5,0.83,154.5,0.83,154.5,2.0,,7.0,4.0,12.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,46.0,0.0,1,4.0,GD,3.0,0,,11077.0,
391,44.0,5.0,第2节,第2节,61.5,0.83,-62.5,0.83,154.5,0.83,154.5,0.83,-62.5,2.0,,7.0,4.0,12.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,46.0,0.0,1,4.0,GD,3.0,0,,11077.0,
392,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,154.5,0.83,156.5,0.83,62.5,2.0,,7.0,4.0,12.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,46.0,0.0,1,4.0,GD,3.0,0,,11077.0,
393,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,156.5,0.83,156.5,0.83,156.5,2.0,,7.0,4.0,12.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,46.0,0.0,1,4.0,GD,3.0,0,,11077.0,
394,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,156.5,0.83,156.5,0.83,156.5,2.0,,7.0,4.0,12.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,46.0,0.0,1,3.0,GD,57.0,0,,11077.0,
395,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,156.5,0.83,156.5,0.83,156.5,2.0,,7.0,4.0,13.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,48.0,46.0,0.0,1,3.0,GD,57.0,0,,11074.0,"0.85,0.60"
396,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,156.5,0.83,156.5,0.83,156.5,2.0,,7.0,4.0,13.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,48.0,0.0,1,3.0,GD,57.0,0,,21077.0,
397,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,156.5,0.83,156.5,0.83,156.5,2.0,,7.0,4.0,13.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,48.0,0.0,1,3.0,GD,57.0,0,,21095.0,"0.14,0.52"
398,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,156.5,0.83,156.5,0.83,156.5,2.0,,7.0,4.0,13.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,48.0,0.0,1,3.0,GD,47.0,0,,11077.0,
399,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,155.5,0.87,155.5,0.8,155.5,2.0,,7.0,4.0,13.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,48.0,0.0,1,3.0,GD,47.0,0,,11077.0,
400,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,155.5,0.87,155.5,0.8,155.5,2.0,,7.0,4.0,14.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,50.0,48.0,0.0,1,3.0,GD,47.0,0,,11074.0,"0.84,0.51"
401,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,155.5,0.87,155.5,0.8,155.5,2.0,,7.0,4.0,14.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,50.0,0.0,1,3.0,GD,47.0,0,,21077.0,
402,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,155.5,0.87,155.5,0.8,155.5,2.0,,7.0,4.0,14.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,50.0,0.0,1,3.0,GD,41.0,0,,21077.0,
403,44.0,5.0,第2节,第2节,62.5,0.87,-63.5,0.8,155.5,0.87,155.5,0.8,-63.5,2.0,,7.0,4.0,14.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,50.0,0.0,1,3.0,GD,41.0,0,,21077.0,
404,44.0,5.0,第2节,第2节,63.5,0.87,-63.5,0.8,155.5,0.87,157.5,0.8,63.5,2.0,,7.0,4.0,14.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,50.0,0.0,1,3.0,GD,41.0,0,,21077.0,
405,44.0,5.0,第2节,第2节,63.5,0.87,-63.5,0.8,157.5,0.87,157.5,0.8,157.5,2.0,,7.0,4.0,14.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,50.0,0.0,1,3.0,GD,41.0,0,,21077.0,
406,44.0,5.0,第2节,第2节,63.5,0.87,-63.5,0.8,157.5,0.87,156.5,0.87,157.5,2.0,,7.0,4.0,14.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,50.0,0.0,1,3.0,GD,41.0,0,,21077.0,
407,44.0,5.0,第2节,第2节,63.5,0.87,-63.5,0.8,156.5,0.8,156.5,0.87,156.5,2.0,,7.0,4.0,14.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,50.0,0.0,1,3.0,GD,41.0,0,,21077.0,
408,44.0,5.0,第2节,第2节,63.5,0.87,-63.5,0.8,156.5,0.8,156.5,0.87,156.5,2.0,,7.0,4.0,14.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,50.0,0.0,1,3.0,GD,41.0,0,,21094.0,"0.25,0.86"
409,44.0,5.0,第2节,第2节,63.5,0.87,-63.5,0.8,156.5,0.8,156.5,0.87,156.5,2.0,,7.0,4.0,14.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,50.0,0.0,1,3.0,GD,17.0,0,,11077.0,
410,44.0,5.0,第2节,第2节,63.5,0.87,-63.5,0.8,156.5,0.8,156.5,0.87,156.5,2.0,,8.0,4.0,14.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,53.0,50.0,0.0,1,3.0,GD,17.0,0,,11075.0,"0.65,0.44"
411,44.0,5.0,第2节,第2节,63.5,0.87,-63.5,0.8,156.5,0.8,156.5,0.87,156.5,2.0,,8.0,4.0,14.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,53.0,0.0,1,3.0,GD,3.0,0,,21077.0,
412,44.0,5.0,第2节,第2节,63.5,0.83,-65.5,0.83,156.5,0.8,156.5,0.87,-65.5,2.0,,8.0,4.0,14.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,53.0,0.0,1,3.0,GD,3.0,0,,21077.0,
413,44.0,5.0,第2节,第2节,65.5,0.83,-65.5,0.83,156.5,0.8,158.5,0.8,65.5,2.0,,8.0,4.0,14.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,53.0,0.0,1,3.0,GD,3.0,0,,21077.0,
414,44.0,5.0,第2节,第2节,65.5,0.83,-65.5,0.83,158.5,0.87,158.5,0.8,158.5,2.0,,8.0,4.0,14.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,53.0,0.0,1,3.0,GD,3.0,0,,21077.0,
415,44.0,5.0,第2节,第2节,65.5,0.83,-65.5,0.83,158.5,0.87,158.5,0.8,158.5,2.0,,8.0,4.0,14.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,53.0,0.0,1,2.0,GD,49.0,0,,21077.0,
416,44.0,5.0,第2节,第2节,65.5,0.87,-65.5,0.8,157.5,0.87,157.5,0.8,157.5,2.0,,8.0,4.0,14.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,53.0,0.0,1,2.0,GD,49.0,0,,11077.0,
417,44.0,5.0,第2节,第2节,65.5,0.87,-65.5,0.8,157.5,0.87,157.5,0.8,157.5,2.0,,8.0,4.0,15.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,55.0,53.0,0.0,1,2.0,GD,49.0,0,,11074.0,"0.87,0.30"
418,44.0,5.0,第2节,第2节,65.5,0.87,-65.5,0.8,157.5,0.87,157.5,0.8,157.5,2.0,,8.0,4.0,15.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,49.0,0,,21077.0,
419,44.0,5.0,第2节,第2节,65.5,0.87,-65.5,0.8,157.5,0.87,157.5,0.8,157.5,2.0,,8.0,4.0,15.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,44.0,0,,21077.0,
420,44.0,5.0,第2节,第2节,65.5,0.8,-67.5,0.87,157.5,0.87,157.5,0.8,-67.5,2.0,,8.0,4.0,15.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,44.0,0,,21077.0,
421,44.0,5.0,第2节,第2节,67.5,0.8,-67.5,0.87,157.5,0.87,159.5,0.8,67.5,2.0,,8.0,4.0,15.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,44.0,0,,21077.0,
422,44.0,5.0,第2节,第2节,67.5,0.8,-67.5,0.87,159.5,0.87,159.5,0.8,159.5,2.0,,8.0,4.0,15.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,44.0,0,,21077.0,
423,44.0,5.0,第2节,第2节,67.5,0.8,-67.5,0.87,159.5,0.87,159.5,0.8,159.5,2.0,,8.0,4.0,15.0,5.0,1.0,0.0,5.0,2.0,2.0,0.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,40.0,0,,21081.0,
424,44.0,5.0,第2节,第2节,67.5,0.8,-67.5,0.87,160.5,0.8,160.5,0.87,160.5,2.0,,8.0,4.0,15.0,5.0,1.0,0.0,5.0,2.0,2.0,0.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,40.0,0,,21081.0,
425,44.0,5.0,第2节,第2节,67.5,0.8,-67.5,0.87,160.5,0.8,160.5,0.87,160.5,2.0,,8.0,4.0,15.0,5.0,1.0,0.0,5.0,2.0,2.0,0.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,45.0,0,,21081.0,
426,44.0,5.0,第2节,第2节,67.5,0.8,-67.5,0.87,160.5,0.8,160.5,0.87,160.5,2.0,,8.0,4.0,15.0,5.0,1.0,0.0,5.0,2.0,2.0,0.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,45.0,0,,21081.0,
427,44.0,5.0,第2节,第2节,67.5,0.8,-67.5,0.87,160.5,0.8,160.5,0.87,160.5,2.0,,8.0,4.0,15.0,5.0,1.0,0.0,5.0,2.0,2.0,0.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,37.0,0,,21081.0,
428,44.0,5.0,第2节,第2节,67.5,0.8,-67.5,0.87,160.5,0.8,160.5,0.87,160.5,2.0,,8.0,4.0,15.0,5.0,1.0,0.0,5.0,2.0,2.0,0.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,37.0,0,,21094.0,"0.18,0.16"
429,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,159.5,0.83,159.5,0.83,159.5,2.0,,8.0,4.0,15.0,5.0,1.0,0.0,5.0,2.0,2.0,0.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,37.0,0,,11077.0,
430,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,159.5,0.8,159.5,0.87,159.5,2.0,,8.0,4.0,15.0,5.0,1.0,0.0,5.0,2.0,2.0,0.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,33.0,0,,11077.0,
431,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,159.5,0.8,159.5,0.87,159.5,2.0,,8.0,4.0,15.0,5.0,1.0,0.0,5.0,2.0,2.0,0.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,33.0,0,,11077.0,
432,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,159.5,0.8,159.5,0.87,159.5,2.0,,8.0,4.0,15.0,5.0,1.0,0.0,5.0,2.0,2.0,0.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,19.0,0,,11077.0,
433,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,159.5,0.8,159.5,0.87,159.5,2.0,,8.0,4.0,15.0,5.0,1.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,19.0,0,,21086.0,
434,44.0,5.0,第2节,第2节,67.5,0.8,-67.5,0.87,158.5,0.8,158.5,0.87,158.5,2.0,,8.0,4.0,15.0,5.0,1.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,19.0,0,,11077.0,
435,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,158.5,0.8,159.5,0.83,158.5,2.0,1:2,8.0,4.0,15.0,5.0,1.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,19.0,0,,11078.0,
436,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,159.5,0.83,159.5,0.83,159.5,2.0,1:2,8.0,4.0,15.0,5.0,1.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,55.0,0.0,1,2.0,GD,19.0,0,,11078.0,
437,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,159.5,0.83,159.5,0.83,159.5,2.0,1:2,8.0,4.0,15.0,5.0,2.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,56.0,55.0,0.0,1,2.0,GD,19.0,0,,11079.0,"0.80,0.50"
438,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,159.5,0.83,159.5,0.83,159.5,2.0,2:2,8.0,4.0,15.0,5.0,2.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,56.0,0.0,1,2.0,GD,19.0,0,,11078.0,"0.80,0.50"
439,44.0,5.0,第2节,第2节,67.5,0.8,-68.5,0.87,159.5,0.83,159.5,0.83,-68.5,2.0,2:2,8.0,4.0,15.0,5.0,2.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,56.0,0.0,1,2.0,GD,19.0,0,,11078.0,"0.80,0.50"
440,44.0,5.0,第2节,第2节,68.5,0.83,-68.5,0.83,159.5,0.87,159.5,0.8,68.5,2.0,2:2,8.0,4.0,15.0,5.0,2.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,56.0,0.0,1,2.0,GD,19.0,0,,11078.0,"0.80,0.50"
441,44.0,5.0,第2节,第2节,68.5,0.83,-68.5,0.83,160.5,0.83,160.5,0.83,160.5,2.0,2:2,8.0,4.0,15.0,5.0,2.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,56.0,0.0,1,2.0,GD,19.0,0,,11078.0,"0.80,0.50"
442,44.0,5.0,第2节,第2节,68.5,0.83,-68.5,0.83,160.5,0.83,160.5,0.83,160.5,2.0,2:2,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,57.0,56.0,0.0,1,2.0,GD,19.0,0,,11079.0,"0.80,0.50"
443,44.0,5.0,第2节,第2节,68.5,0.83,-68.5,0.83,160.5,0.83,160.5,0.83,160.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,57.0,0.0,1,2.0,GD,19.0,0,,21077.0,
444,44.0,5.0,第2节,第2节,68.5,0.83,-68.5,0.83,160.5,0.83,160.5,0.83,160.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,57.0,0.0,1,2.0,GD,19.0,0,,21094.0,"0.31,0.26"
445,44.0,5.0,第2节,第2节,68.5,0.83,-68.5,0.83,160.5,0.83,160.5,0.83,160.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,57.0,0.0,1,1.0,GD,56.0,0,,11077.0,
446,44.0,5.0,第2节,第2节,68.5,0.83,-68.5,0.83,158.5,0.87,158.5,0.8,158.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,57.0,0.0,1,1.0,GD,56.0,0,,11077.0,
447,44.0,5.0,第2节,第2节,68.5,0.83,-68.5,0.83,158.5,0.87,158.5,0.8,158.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,57.0,0.0,1,1.0,GD,55.0,0,,11077.0,
448,44.0,5.0,第2节,第2节,68.5,0.83,-68.5,0.83,158.5,0.87,158.5,0.8,158.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,57.0,0.0,1,1.0,GD,55.0,0,,11077.0,
449,44.0,5.0,第2节,第2节,68.5,0.83,-68.5,0.83,158.5,0.87,158.5,0.8,158.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,57.0,0.0,1,1.0,GD,57.0,0,,11077.0,
450,44.0,5.0,第2节,第2节,68.5,0.83,-68.5,0.83,159.5,0.8,159.5,0.87,159.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,57.0,0.0,1,1.0,GD,57.0,0,,11077.0,
451,44.0,5.0,第2节,第2节,68.5,0.83,-68.5,0.83,159.5,0.8,159.5,0.87,159.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,57.0,0.0,1,1.0,GD,44.0,0,,11077.0,
452,44.0,5.0,第2节,第2节,68.5,0.83,-68.5,0.83,159.5,0.8,159.5,0.87,159.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,57.0,0.0,1,1.0,GD,44.0,0,,21095.0,"0.15,0.43"
453,44.0,5.0,第2节,第2节,68.5,0.8,-68.5,0.87,158.5,0.8,158.5,0.87,158.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,57.0,0.0,1,1.0,GD,44.0,0,,11077.0,
454,44.0,5.0,第2节,第2节,68.5,0.8,-68.5,0.87,158.5,0.8,158.5,0.87,158.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,57.0,0.0,1,1.0,GD,39.0,0,,11077.0,
455,44.0,5.0,第2节,第2节,68.5,0.83,-67.5,0.83,158.5,0.8,158.5,0.87,-67.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,57.0,0.0,1,1.0,GD,39.0,0,,21077.0,
456,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,158.5,0.8,157.5,0.83,67.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,57.0,0.0,1,1.0,GD,39.0,0,,21077.0,
457,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,57.0,0.0,1,1.0,GD,39.0,0,,21077.0,
458,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,2.0,1.0,100.0,0.0,22.0,57.0,0.0,1,1.0,GD,27.0,0,,21077.0,
459,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,3.0,1.0,100.0,0.0,22.0,57.0,0.0,1,1.0,GD,27.0,0,,11086.0,
460,44.0,5.0,第2节,第2节,67.5,0.8,-67.5,0.87,157.5,0.8,157.5,0.87,157.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,3.0,1.0,100.0,0.0,22.0,57.0,0.0,1,1.0,GD,16.0,0,,21077.0,
461,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,156.5,0.8,156.5,0.87,156.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,3.0,1.0,100.0,0.0,22.0,57.0,0.0,1,1.0,GD,16.0,0,,11077.0,
462,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,156.5,0.8,156.5,0.87,156.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,3.0,1.0,100.0,0.0,22.0,57.0,0.0,1,1.0,GD,16.0,0,,11095.0,"0.82,0.55"
463,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,156.5,0.8,156.5,0.87,156.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,3.0,1.0,100.0,0.0,22.0,57.0,0.0,1,0.0,GD,57.0,0,,21077.0,
464,44.0,5.0,第2节,第2节,67.5,0.83,-66.5,0.83,156.5,0.8,156.5,0.87,-66.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,3.0,1.0,100.0,0.0,22.0,57.0,0.0,1,0.0,GD,57.0,0,,21077.0,
465,44.0,5.0,第2节,第2节,66.5,0.83,-66.5,0.83,156.5,0.8,154.5,0.8,66.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,3.0,1.0,100.0,0.0,22.0,57.0,0.0,1,0.0,GD,57.0,0,,21077.0,
466,44.0,5.0,第2节,第2节,66.5,0.83,-66.5,0.83,154.5,0.87,154.5,0.8,154.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,3.0,1.0,100.0,0.0,22.0,57.0,0.0,1,0.0,GD,57.0,0,,21077.0,
467,44.0,5.0,第2节,第2节,66.5,0.83,-66.5,0.83,154.5,0.87,154.5,0.8,154.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,22.0,57.0,0.0,1,0.0,GD,57.0,0,,21086.0,
468,44.0,5.0,第2节,第2节,66.5,0.8,-67.5,0.87,154.5,0.87,154.5,0.8,-67.5,2.0,,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,22.0,57.0,0.0,1,0.0,GD,57.0,0,,11077.0,
469,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,154.5,0.87,155.5,0.8,67.5,2.0,1:2,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,22.0,57.0,0.0,1,0.0,GD,57.0,0,,11078.0,
470,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,155.5,0.87,155.5,0.8,155.5,2.0,1:2,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,22.0,57.0,0.0,1,0.0,GD,57.0,0,,11078.0,
471,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.87,155.5,0.87,155.5,0.8,155.5,2.0,1:2,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,22.0,57.0,0.0,1,0.0,GD,57.0,0,,11078.0,
472,44.0,5.0,第2节,第2节,67.5,0.8,-68.5,0.87,155.5,0.87,155.5,0.8,-68.5,2.0,1:2,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,22.0,57.0,0.0,1,0.0,GD,57.0,0,,11078.0,
473,44.0,5.0,第2节,第2节,68.5,0.8,-68.5,0.87,155.5,0.87,156.5,0.83,68.5,2.0,1:2,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,22.0,57.0,0.0,1,0.0,GD,57.0,0,,11078.0,
474,44.0,5.0,第2节,第2节,68.5,0.8,-68.5,0.87,156.5,0.83,156.5,0.83,156.5,2.0,1:2,8.0,4.0,15.0,5.0,3.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,22.0,57.0,0.0,1,0.0,GD,57.0,0,,11078.0,
475,44.0,5.0,第2节,第2节,68.5,0.8,-68.5,0.87,156.5,0.83,156.5,0.83,156.5,2.0,1:2,8.0,4.0,15.0,5.0,4.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,58.0,57.0,0.0,1,0.0,GD,57.0,0,,11079.0,"0.80,0.50"
476,44.0,5.0,第2节,第2节,68.5,0.8,-68.5,0.87,156.5,0.83,156.5,0.83,156.5,2.0,2:2,8.0,4.0,15.0,5.0,4.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,22.0,58.0,0.0,1,0.0,GD,57.0,0,,11078.0,"0.80,0.50"
477,44.0,5.0,第2节,第2节,68.5,0.8,-68.5,0.87,156.5,0.83,156.5,0.83,156.5,2.0,2:2,8.0,4.0,15.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,59.0,58.0,0.0,1,0.0,GD,57.0,0,,11079.0,"0.80,0.50"
478,44.0,5.0,第2节,第2节,68.5,0.8,-68.5,0.87,156.5,0.83,156.5,0.83,156.5,2.0,,8.0,4.0,15.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,22.0,59.0,0.0,1,0.0,GD,57.0,0,,21077.0,
479,44.0,5.0,第2节,第2节,68.5,0.83,-68.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,8.0,4.0,15.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,22.0,59.0,0.0,1,0.0,GD,57.0,0,,21077.0,
480,44.0,5.0,第2节,第2节,68.5,0.83,-68.5,0.8,157.5,0.83,157.5,0.83,157.5,2.0,,8.0,4.0,15.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,22.0,59.0,0.0,1,0.0,GD,57.0,0,,21077.0,
481,44.0,5.0,第2节,第2节,68.5,0.87,-65.5,0.8,157.5,0.83,157.5,0.83,-65.5,2.0,,8.0,4.0,15.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,22.0,59.0,0.0,1,0.0,GD,57.0,0,,21077.0,
482,44.0,5.0,第2节,第2节,65.5,0.87,-65.5,0.8,157.5,0.83,159.5,0.83,65.5,2.0,,8.0,4.0,15.0,5.0,5.0,0.0,5.0,2.0,3.0,2.0,100.0,0.0,22.0,59.0,0.0,1,0.0,GD,57.0,0,,21077.0,
