,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
96,,,,第1节,23.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,23.5,1.0,0.83,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,14.0,0.0,1.0,7.0,GD,2.0,0.0,20180519004545.0,21077.0,0.0,0.0
97,,,,第1节,23.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,23.5,1.0,0.83,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,14.0,0.0,1.0,6.0,GD,59.0,0.0,20180519004548.0,21077.0,0.0,0.0
98,44.0,5.0,,第1节,23.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,23.5,1.0,0.83,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14.0,0.0,1.0,6.0,GD,59.0,1.0,20180519004548.0,21081.0,0.0,0.0
99,44.0,5.0,,第1节,23.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,23.5,1.0,0.83,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14.0,0.0,1.0,6.0,GD,59.0,1.0,20180519004707.0,21081.0,0.0,0.0
100,44.0,5.0,,第1节,23.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,23.5,1.0,0.83,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14.0,0.0,1.0,6.0,GD,59.0,1.0,20180519004707.0,21077.0,0.0,0.0
101,44.0,5.0,,第1节,23.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,23.5,1.0,0.83,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14.0,0.0,1.0,6.0,GD,57.0,1.0,20180519004709.0,21077.0,0.0,0.0
102,44.0,5.0,,第1节,23.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,23.5,1.0,0.83,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14.0,0.0,1.0,6.0,GD,57.0,1.0,20180519004709.0,21077.0,0.0,0.0
103,44.0,5.0,,第1节,23.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,23.5,1.0,0.83,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14.0,0.0,1.0,6.0,GD,51.0,1.0,20180519004715.0,21077.0,0.0,0.0
104,44.0,5.0,,第1节,23.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,23.5,1.0,0.83,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14.0,0.0,1.0,6.0,GD,51.0,1.0,20180519004715.0,11077.0,0.0,0.0
105,44.0,5.0,,第1节,23.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,23.5,1.0,0.83,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14.0,0.0,1.0,6.0,GD,45.0,1.0,20180519004721.0,11077.0,0.0,0.0
106,44.0,5.0,,第1节,23.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,23.5,1.0,0.8,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14.0,0.0,1.0,6.0,GD,45.0,1.0,20180519004721.0,11077.0,0.0,0.0
107,44.0,5.0,,第1节,23.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,23.5,1.0,0.87,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14.0,0.0,1.0,6.0,GD,45.0,1.0,20180519004723.0,11077.0,0.0,0.0
108,44.0,5.0,,第1节,23.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,23.5,1.0,0.87,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14.0,0.0,1.0,6.0,GD,45.0,1.0,20180519004723.0,11077.0,0.0,0.0
109,44.0,5.0,,第1节,23.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,23.5,1.0,0.87,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14.0,0.0,1.0,6.0,GD,36.0,1.0,20180519004730.0,11077.0,0.0,0.0
110,44.0,5.0,,第1节,23.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,23.5,1.0,0.87,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14.0,0.0,1.0,6.0,GD,36.0,1.0,20180519004730.0,11074.0,0.0,0.0
111,44.0,5.0,,第1节,-25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-25.5,1.0,0.83,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14.0,0.0,1.0,6.0,GD,36.0,1.0,20180519004730.0,21077.0,0.0,0.0
112,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.83,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,33.0,1.0,20180519004733.0,21077.0,0.0,0.0
113,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.83,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,33.0,1.0,20180519004733.0,21077.0,0.0,0.0
114,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.83,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,33.0,1.0,20180519004735.0,21077.0,0.0,0.0
115,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.83,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,16.0,0.0,0.0,6.0,GD,33.0,1.0,20180519004735.0,21077.0,0.0,0.0
116,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.83,,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,0.0,6.0,GD,33.0,1.0,20180519004735.0,21086.0,0.0,0.0
117,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.83,,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,33.0,0.0,20180519004736.0,11077.0,0.0,0.0
118,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.8,,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,33.0,0.0,20180519004736.0,11077.0,0.0,0.0
119,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.87,1:1,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,33.0,0.0,20180519004736.0,11078.0,0.0,0.0
120,44.0,5.0,,第1节,-26.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-26.5,1.0,0.83,1:1,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,33.0,0.0,20180519004736.0,11078.0,0.0,0.0
121,44.0,5.0,,第1节,26.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,26.5,1.0,0.83,1:1,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,33.0,0.0,20180519004736.0,11080.0,0.0,0.0
122,44.0,5.0,,第1节,-25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-25.5,1.0,0.83,,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,33.0,0.0,20180519004736.0,21077.0,0.0,0.0
123,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.83,,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,33.0,1.0,20180519004753.0,21077.0,0.0,0.0
124,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.83,,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,33.0,1.0,20180519004753.0,21077.0,0.0,0.0
125,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.83,,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,20.0,1.0,20180519004805.0,21077.0,0.0,0.0
126,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.83,,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,20.0,0.0,20180519004805.0,21077.0,0.0,0.0
127,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.83,,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,14.0,0.0,20180519004812.0,21077.0,0.0,0.0
128,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.83,,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,14.0,1.0,20180519004812.0,21077.0,0.0,0.0
129,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.83,,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,14.0,1.0,20180519004817.0,21077.0,0.0,0.0
130,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.83,,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,14.0,1.0,20180519004817.0,11077.0,0.0,0.0
131,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.83,,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,5.0,1.0,20180519004826.0,11077.0,0.0,0.0
132,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.83,,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,5.0,0.0,20180519004826.0,11077.0,0.0,0.0
133,44.0,5.0,,第1节,25.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,25.5,1.0,0.83,,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,0.0,0.0,20180519004831.0,11077.0,0.0,0.0
134,44.0,5.0,,第1节,-26.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-26.5,1.0,0.83,,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,0.0,0.0,20180519004831.0,11077.0,0.0,0.0
135,44.0,5.0,,第1节,26.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,26.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,0.0,0.0,20180519004831.0,21086.0,0.0,0.0
136,44.0,5.0,,第1节,26.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,26.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,0.0,0.0,20180519004831.0,11077.0,0.0,0.0
137,44.0,5.0,,第1节,-27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-27.5,1.0,0.83,1:2,0.0,0.0,0.0,4.0,3.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,0.0,0.0,20180519004831.0,11078.0,0.0,0.0
138,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.83,1:2,0.0,0.0,0.0,4.0,3.0,0.0,0.0,16.0,0.0,1.0,6.0,GD,0.0,0.0,20180519004831.0,11079.0,0.0,0.0
139,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.83,2:2,0.0,0.0,0.0,4.0,3.0,0.0,0.0,17.0,0.0,1.0,6.0,GD,0.0,0.0,20180519004831.0,11078.0,0.0,0.0
140,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.83,2:2,0.0,0.0,0.0,4.0,3.0,0.0,0.0,17.0,0.0,1.0,6.0,GD,0.0,0.0,20180519004831.0,11079.0,0.0,0.0
141,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,18.0,0.0,1.0,6.0,GD,0.0,0.0,20180519004831.0,21077.0,0.0,0.0
142,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.8,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,18.0,0.0,1.0,6.0,GD,0.0,0.0,20180519004831.0,21077.0,0.0,0.0
143,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.87,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,18.0,0.0,0.0,6.0,GD,0.0,0.0,20180519004831.0,21077.0,0.0,0.0
144,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.87,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,18.0,1.0,0.0,6.0,GD,0.0,0.0,20180519004831.0,21077.0,0.0,0.0
145,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.87,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,18.0,1.0,1.0,5.0,GD,59.0,1.0,20180519004907.0,21077.0,0.0,0.0
146,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.87,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,18.0,0.0,1.0,5.0,GD,59.0,1.0,20180519004907.0,21077.0,0.0,0.0
147,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.87,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,18.0,0.0,1.0,5.0,GD,48.0,1.0,20180519004918.0,21077.0,0.0,0.0
148,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,18.0,0.0,1.0,5.0,GD,48.0,1.0,20180519004918.0,21077.0,0.0,0.0
149,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,18.0,0.0,1.0,5.0,GD,42.0,0.0,20180519004924.0,21077.0,0.0,0.0
150,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,18.0,0.0,1.0,5.0,GD,42.0,0.0,20180519004924.0,21077.0,0.0,0.0
151,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,18.0,0.0,1.0,5.0,GD,42.0,1.0,20180519004940.0,21077.0,0.0,0.0
152,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,18.0,0.0,1.0,5.0,GD,41.0,1.0,20180519004940.0,21077.0,0.0,0.0
153,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,18.0,0.0,1.0,5.0,GD,41.0,1.0,20180519004946.0,11077.0,0.0,0.0
154,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,18.0,0.0,1.0,5.0,GD,35.0,1.0,20180519004946.0,11077.0,0.0,0.0
155,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.8,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,18.0,0.0,1.0,5.0,GD,35.0,1.0,20180519004946.0,11077.0,0.0,0.0
156,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.87,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,18.0,0.0,1.0,5.0,GD,35.0,1.0,20180519004947.0,11077.0,0.0,0.0
157,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.87,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,18.0,0.0,1.0,5.0,GD,35.0,1.0,20180519004947.0,11074.0,0.0,0.0
158,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.87,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,5.0,GD,35.0,1.0,20180519004947.0,21077.0,0.0,0.0
159,44.0,5.0,,第1节,27.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,27.5,1.0,0.87,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,5.0,GD,24.0,1.0,20180519004957.0,21077.0,0.0,0.0
160,44.0,5.0,,第1节,-29.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-29.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,5.0,GD,24.0,1.0,20180519004957.0,21077.0,0.0,0.0
161,44.0,5.0,,第1节,29.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,29.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,5.0,GD,24.0,1.0,20180519004959.0,21077.0,0.0,0.0
162,44.0,5.0,,第1节,29.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,29.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,5.0,GD,24.0,1.0,20180519004959.0,21077.0,0.0,0.0
163,44.0,5.0,,第1节,29.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,29.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,5.0,GD,21.0,1.0,20180519005000.0,21077.0,0.0,0.0
164,44.0,5.0,,第1节,29.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,29.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,5.0,GD,21.0,1.0,20180519005000.0,11077.0,0.0,0.0
165,44.0,5.0,,第1节,29.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,29.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,5.0,GD,11.0,1.0,20180519005010.0,11077.0,0.0,0.0
166,44.0,5.0,,第1节,29.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,29.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,5.0,GD,11.0,1.0,20180519005010.0,11077.0,0.0,0.0
167,44.0,5.0,,第1节,29.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,29.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,5.0,GD,11.0,1.0,20180519005011.0,11077.0,0.0,0.0
168,44.0,5.0,,第1节,29.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,29.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,5.0,GD,11.0,1.0,20180519005011.0,11077.0,0.0,0.0
169,44.0,5.0,,第1节,29.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,29.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,5.0,GD,1.0,1.0,20180519005020.0,11077.0,0.0,0.0
170,44.0,5.0,,第1节,29.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,29.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,5.0,GD,1.0,1.0,20180519005020.0,11077.0,0.0,0.0
171,44.0,5.0,,第1节,29.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,29.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,58.0,1.0,20180519005024.0,11077.0,0.0,0.0
172,44.0,5.0,,第1节,29.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,29.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,58.0,1.0,20180519005024.0,11077.0,0.0,0.0
173,44.0,5.0,,第1节,29.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,29.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,58.0,1.0,20180519005025.0,11077.0,0.0,0.0
174,44.0,5.0,,第1节,-30.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-30.5,1.0,0.8,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,58.0,1.0,20180519005025.0,11077.0,0.0,0.0
175,44.0,5.0,,第1节,30.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,30.5,1.0,0.87,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,45.0,1.0,20180519005036.0,21077.0,0.0,0.0
176,44.0,5.0,,第1节,-32.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-32.5,1.0,0.87,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,45.0,1.0,20180519005036.0,21077.0,0.0,0.0
177,44.0,5.0,,第1节,32.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,32.5,1.0,0.8,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,45.0,1.0,20180519005040.0,21077.0,0.0,0.0
178,44.0,5.0,,第1节,32.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,32.5,1.0,0.8,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,45.0,1.0,20180519005040.0,11077.0,0.0,0.0
179,44.0,5.0,,第1节,32.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,32.5,1.0,0.8,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,38.0,1.0,20180519005043.0,11077.0,0.0,0.0
180,44.0,5.0,,第1节,32.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,32.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,38.0,1.0,20180519005043.0,11077.0,0.0,0.0
181,44.0,5.0,,第1节,32.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,32.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,38.0,1.0,20180519005044.0,11077.0,0.0,0.0
182,44.0,5.0,,第1节,32.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,32.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,38.0,1.0,20180519005044.0,11077.0,0.0,0.0
183,44.0,5.0,,第1节,32.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,32.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,29.0,1.0,20180519005052.0,11077.0,0.0,0.0
184,44.0,5.0,,第1节,-35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-35.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,29.0,1.0,20180519005052.0,11077.0,0.0,0.0
185,44.0,5.0,,第1节,35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,35.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,24.0,1.0,20180519005057.0,11077.0,0.0,0.0
186,44.0,5.0,,第1节,35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,35.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,24.0,1.0,20180519005057.0,21077.0,0.0,0.0
187,44.0,5.0,,第1节,35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,35.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,24.0,1.0,20180519005057.0,11086.0,0.0,0.0
188,44.0,5.0,,第1节,35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,35.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,23.0,0.0,20180519005101.0,21077.0,0.0,0.0
189,44.0,5.0,,第1节,35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,35.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,0.0,4.0,GD,23.0,0.0,20180519005101.0,21077.0,0.0,0.0
190,44.0,5.0,,第1节,35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,35.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,0.0,4.0,GD,22.0,1.0,20180519005121.0,21077.0,0.0,0.0
191,44.0,5.0,,第1节,35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,35.5,1.0,0.83,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,22.0,1.0,20180519005121.0,21077.0,0.0,0.0
192,44.0,5.0,,第1节,35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,35.5,1.0,0.87,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,22.0,1.0,20180519005121.0,21077.0,0.0,0.0
193,44.0,5.0,,第1节,35.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,35.5,1.0,0.8,,0.0,0.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,GD,15.0,0.0,20180519005131.0,21077.0,0.0,0.0
