,AM,AS,CP,DC,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
815,44.0,5.0,第3节,1.0,第3节,-1.5,0.83,1.5,0.83,137.5,0.83,137.5,0.83,137.5,3.0,,1.0,2.0,5.0,15.0,12.0,12.0,7.0,3.0,3.0,7.0,6.0,50.0,53.8,48.0,46.0,0.0,1.0,2.0,GD,31.0,0,,11074.0,0.71,1.0
816,44.0,5.0,第3节,1.0,第3节,-1.5,0.83,1.5,0.83,137.5,0.83,137.5,0.83,137.5,3.0,,1.0,2.0,5.0,15.0,12.0,12.0,7.0,3.0,3.0,7.0,6.0,50.0,53.8,46.0,48.0,0.0,1.0,2.0,GD,31.0,0,,21077.0,0.71,1.0
817,44.0,5.0,第3节,1.0,第3节,-1.5,1.0,1.5,0.71,139.5,0.83,139.5,0.83,139.5,3.0,,1.0,2.0,5.0,15.0,12.0,12.0,7.0,3.0,3.0,7.0,6.0,50.0,53.8,46.0,48.0,0.0,1.0,2.0,GD,31.0,0,,21077.0,0.71,1.0
818,44.0,5.0,第3节,1.0,第3节,-1.5,1.0,1.5,0.71,139.5,0.83,139.5,0.83,139.5,3.0,,1.0,2.0,5.0,15.0,12.0,12.0,7.0,3.0,3.0,7.0,6.0,50.0,53.8,46.0,48.0,0.0,1.0,2.0,GD,29.0,0,,21077.0,0.83,0.83
819,44.0,5.0,第3节,1.0,第3节,-1.5,1.0,1.5,0.71,139.5,0.83,139.5,0.83,139.5,3.0,,1.0,2.0,5.0,15.0,12.0,12.0,7.0,3.0,2.0,7.0,6.0,50.0,53.8,46.0,48.0,0.0,1.0,2.0,GD,29.0,0,,21081.0,0.83,0.83
820,44.0,5.0,第3节,1.0,第3节,-1.5,1.0,1.5,0.71,139.5,0.83,139.5,0.83,139.5,3.0,,1.0,2.0,5.0,15.0,12.0,12.0,7.0,3.0,2.0,7.0,6.0,50.0,53.8,46.0,48.0,0.0,0.0,2.0,GD,31.0,0,,21077.0,0.83,0.83
821,44.0,5.0,第3节,1.0,第3节,-1.5,1.0,1.5,0.71,139.5,0.83,139.5,0.83,139.5,3.0,,1.0,2.0,5.0,15.0,12.0,12.0,7.0,3.0,2.0,7.0,6.0,50.0,53.8,46.0,48.0,0.0,0.0,2.0,GD,31.0,0,,21077.0,0.83,0.83
822,44.0,5.0,第3节,1.0,第3节,-1.5,1.0,1.5,0.71,139.5,0.83,139.5,0.83,139.5,3.0,,1.0,2.0,5.0,15.0,12.0,12.0,7.0,3.0,2.0,7.0,6.0,50.0,53.8,46.0,48.0,0.0,1.0,2.0,GD,31.0,0,,21077.0,0.83,0.83
823,44.0,5.0,第3节,1.0,第3节,-1.5,1.0,1.5,0.71,139.5,0.83,139.5,0.83,139.5,3.0,,1.0,2.0,5.0,15.0,12.0,12.0,7.0,3.0,2.0,7.0,6.0,50.0,53.8,46.0,48.0,0.0,1.0,2.0,GD,31.0,0,,21077.0,0.83,0.83
824,44.0,5.0,第3节,1.0,第3节,-1.5,1.0,1.5,0.71,139.5,0.83,139.5,0.83,139.5,3.0,,1.0,2.0,5.0,15.0,12.0,12.0,7.0,3.0,2.0,7.0,6.0,50.0,53.8,46.0,48.0,0.0,0.0,2.0,GD,31.0,0,,21077.0,0.83,0.83
825,44.0,5.0,第3节,1.0,第3节,-1.5,1.0,1.5,0.71,139.5,0.83,139.5,0.83,139.5,3.0,,1.0,2.0,5.0,15.0,13.0,12.0,7.0,3.0,2.0,7.0,6.0,50.0,53.8,46.0,48.0,0.0,0.0,2.0,GD,31.0,0,,21074.0,0.83,0.83
826,44.0,5.0,第3节,1.0,第3节,-1.5,1.0,1.5,0.71,139.5,0.83,139.5,0.83,139.5,3.0,,1.0,2.0,5.0,15.0,13.0,12.0,7.0,3.0,2.0,7.0,6.0,50.0,53.8,48.0,48.0,0.0,0.0,2.0,GD,31.0,0,,11077.0,0.83,0.83
827,44.0,5.0,第3节,1.0,第3节,-1.5,1.0,1.5,0.71,139.5,0.83,139.5,0.83,139.5,3.0,,1.0,2.0,5.0,15.0,13.0,12.0,7.0,3.0,2.0,7.0,6.0,50.0,53.8,48.0,48.0,0.0,1.0,2.0,GD,23.0,0,,11077.0,0.83,0.83
828,44.0,5.0,第3节,1.0,第3节,-1.5,0.83,1.5,0.83,141.5,0.83,141.5,0.83,141.5,3.0,,1.0,2.0,5.0,15.0,13.0,12.0,7.0,3.0,2.0,7.0,6.0,50.0,53.8,48.0,48.0,0.0,1.0,2.0,GD,23.0,0,,11077.0,0.83,0.83
829,44.0,5.0,第3节,1.0,第3节,-1.5,0.83,1.5,0.83,141.5,0.83,141.5,0.83,141.5,3.0,,1.0,2.0,5.0,16.0,13.0,12.0,7.0,3.0,2.0,7.0,6.0,50.0,53.8,50.0,48.0,0.0,1.0,2.0,GD,23.0,0,,11074.0,0.71,1.0
830,44.0,5.0,第3节,1.0,第3节,-1.5,0.83,1.5,0.83,141.5,0.83,141.5,0.83,141.5,3.0,,1.0,2.0,5.0,16.0,13.0,12.0,7.0,3.0,2.0,7.0,6.0,50.0,53.8,48.0,50.0,0.0,1.0,2.0,GD,23.0,0,,21077.0,0.71,1.0
831,44.0,5.0,第3节,1.0,第3节,-1.5,1.0,1.5,0.71,142.5,0.83,142.5,0.83,142.5,3.0,,1.0,2.0,5.0,16.0,13.0,12.0,7.0,3.0,2.0,7.0,6.0,50.0,53.8,48.0,50.0,0.0,1.0,2.0,GD,23.0,0,,21077.0,0.71,1.0
832,44.0,5.0,第3节,1.0,第3节,-1.5,1.0,1.5,0.71,142.5,0.83,142.5,0.83,142.5,3.0,,1.0,2.0,5.0,16.0,13.0,12.0,7.0,3.0,2.0,7.0,6.0,50.0,53.8,48.0,50.0,0.0,1.0,2.0,GD,7.0,0,,21077.0,0.71,1.0
833,44.0,5.0,第3节,1.0,第3节,-1.5,1.0,1.5,0.71,142.5,0.83,142.5,0.83,142.5,3.0,,1.0,2.0,5.0,16.0,13.0,12.0,7.0,3.0,2.0,7.0,6.0,50.0,53.8,48.0,50.0,0.0,1.0,1.0,GD,7.0,0,,21077.0,0.8,0.87
834,44.0,5.0,第3节,1.0,第3节,-1.5,1.0,1.5,0.71,142.5,0.83,142.5,0.83,142.5,3.0,,1.0,2.0,5.0,16.0,13.0,12.0,7.0,3.0,2.0,7.0,6.0,50.0,53.8,48.0,50.0,0.0,1.0,1.0,GD,52.0,0,,21077.0,0.8,0.87
835,44.0,5.0,第3节,1.0,第3节,-1.5,1.0,1.5,0.71,142.5,0.83,142.5,0.83,142.5,3.0,,1.0,2.0,5.0,16.0,13.0,12.0,7.0,3.0,2.0,8.0,6.0,50.0,53.8,48.0,50.0,0.0,1.0,1.0,GD,52.0,0,,11086.0,0.8,0.87
836,44.0,5.0,第3节,1.0,第3节,-1.5,1.0,1.5,0.71,141.5,0.83,141.5,0.83,141.5,3.0,,1.0,2.0,5.0,16.0,13.0,12.0,7.0,3.0,2.0,8.0,6.0,50.0,53.8,48.0,50.0,0.0,1.0,1.0,GD,52.0,0,,21077.0,0.8,0.87
837,44.0,5.0,第3节,1.0,第3节,-1.5,0.91,1.5,0.77,141.5,0.83,142.5,0.83,141.5,3.0,1:2,1.0,2.0,5.0,16.0,13.0,12.0,7.0,3.0,2.0,8.0,6.0,50.0,53.8,48.0,50.0,0.0,1.0,1.0,GD,52.0,0,,21078.0,0.8,0.87
838,44.0,5.0,第3节,1.0,第3节,-1.5,0.91,1.5,0.77,142.5,0.83,142.5,0.83,142.5,3.0,1:2,1.0,2.0,5.0,16.0,13.0,12.0,7.0,3.0,2.0,8.0,6.0,50.0,53.8,48.0,50.0,0.0,1.0,1.0,GD,52.0,0,,21078.0,0.8,0.87
839,44.0,5.0,第3节,1.0,第3节,-1.5,0.91,1.5,0.77,142.5,0.83,142.5,0.83,142.5,3.0,1:2,1.0,2.0,5.0,16.0,13.0,12.0,8.0,3.0,2.0,8.0,6.0,50.0,57.1,48.0,49.0,0.0,1.0,1.0,GD,52.0,0,,21079.0,0.77,0.91
840,44.0,5.0,第3节,1.0,第3节,-1.5,0.91,1.5,0.77,142.5,0.83,142.5,0.83,142.5,3.0,2:2,1.0,2.0,5.0,16.0,13.0,12.0,8.0,3.0,2.0,8.0,6.0,50.0,57.1,49.0,50.0,0.0,1.0,1.0,GD,52.0,0,,21078.0,0.77,0.91
841,44.0,5.0,第3节,1.0,第3节,-1.5,0.91,1.5,0.77,143.5,0.83,143.5,0.83,143.5,3.0,2:2,1.0,2.0,5.0,16.0,13.0,12.0,8.0,3.0,2.0,8.0,6.0,50.0,57.1,49.0,50.0,0.0,1.0,1.0,GD,52.0,0,,21078.0,0.77,0.91
