,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,KI,MD,MS,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD,XY
312,44.0,5.0,第2节,第2节,3.5,0.91,-2.5,0.83,156.5,0.83,156.5,0.91,-2.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,6.0,0.0,0.0,100.0,0.0,24.0,23.0,0.0,#0A0A0A,1,5.0,GD,58.0,0,,21077.0,,0.0,0.0,
313,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,156.5,0.83,154.5,0.87,2.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,6.0,0.0,0.0,100.0,0.0,24.0,23.0,0.0,#0A0A0A,1,5.0,GD,58.0,0,,21077.0,,0.0,0.0,
314,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,6.0,0.0,0.0,100.0,0.0,24.0,23.0,0.0,#0A0A0A,1,5.0,GD,58.0,0,,21077.0,,0.0,0.0,
315,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,6.0,0.0,0.0,100.0,0.0,24.0,23.0,0.0,#0A0A0A,1,5.0,GD,51.0,0,,21077.0,,0.0,0.0,
316,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,0.0,#0A0A0A,1,5.0,GD,51.0,0,,21081.0,,0.0,0.0,
317,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,0.0,#0A0A0A,1,5.0,GD,51.0,0,,21094.0,,0.0,0.0,"0.20,0.70"
318,44.0,5.0,第2节,第2节,2.5,0.83,-3.5,0.91,154.5,0.87,154.5,0.87,-3.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,0.0,#0A0A0A,1,5.0,GD,51.0,0,,11077.0,,0.0,0.0,
319,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,154.5,0.87,152.5,0.87,3.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,0.0,#0A0A0A,1,5.0,GD,51.0,0,,11077.0,,0.0,0.0,
320,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,152.5,0.87,152.5,0.87,152.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,0.0,#0A0A0A,1,5.0,GD,51.0,0,,11077.0,,0.0,0.0,
321,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,152.5,0.87,152.5,0.87,152.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,0.0,#0A0A0A,1,5.0,GD,35.0,0,,11077.0,,0.0,0.0,
322,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,152.5,0.87,152.5,0.87,152.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,0.0,#0A0A0A,1,5.0,GD,35.0,0,,11077.0,,0.0,0.0,
323,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,152.5,0.87,152.5,0.87,152.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,0.0,#0A0A0A,1,5.0,GD,25.0,0,,11077.0,,0.0,0.0,
324,44.0,5.0,第2节,第2节,3.5,0.91,-2.5,0.83,152.5,0.87,152.5,0.87,-2.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,0.0,#0A0A0A,1,5.0,GD,25.0,0,,21077.0,,0.0,0.0,
325,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,152.5,0.87,151.5,0.83,2.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,0.0,#0A0A0A,1,5.0,GD,25.0,0,,21077.0,,0.0,0.0,
326,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,151.5,0.91,151.5,0.83,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,0.0,#0A0A0A,1,5.0,GD,25.0,0,,21077.0,,0.0,0.0,
327,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,151.5,0.91,151.5,0.83,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,0.0,#0A0A0A,1,5.0,GD,25.0,0,,21077.0,,0.0,0.0,
328,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,151.5,0.91,151.5,0.83,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,0.0,#0A0A0A,1,5.0,GD,25.0,0,,21077.0,,0.0,0.0,
329,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,151.5,0.91,151.5,0.83,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,1.0,#0A0A0A,1,5.0,GD,25.0,0,,21077.0,,0.0,0.0,
330,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,151.5,0.91,151.5,0.83,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,1.0,#0A0A0A,1,5.0,GD,25.0,0,,21077.0,,0.0,0.0,
331,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,151.5,0.91,151.5,0.83,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,1.0,#0A0A0A,1,5.0,GD,25.0,0,,21077.0,,0.0,0.0,
332,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,151.5,0.91,151.5,0.83,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,1.0,#0A0A0A,1,5.0,GD,25.0,0,,21077.0,,0.0,0.0,
333,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,151.5,0.91,151.5,0.83,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,1.0,#0A0A0A,1,5.0,GD,25.0,0,,21077.0,,0.0,0.0,
334,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,151.5,0.91,151.5,0.83,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,1.0,#0A0A0A,1,5.0,GD,8.0,0,,21077.0,,0.0,0.0,
335,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,153.5,0.83,153.5,0.91,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,9.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,23.0,1.0,#0A0A0A,1,5.0,GD,8.0,0,,21077.0,,0.0,0.0,
336,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,153.5,0.83,153.5,0.91,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,24.0,26.0,1.0,#0A0A0A,1,5.0,GD,8.0,0,,21074.0,,1.25,0.65,"0.13,0.76"
337,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,153.5,0.83,153.5,0.91,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,1.0,#0A0A0A,1,5.0,GD,8.0,0,,11077.0,,1.25,0.65,
338,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,153.5,0.83,153.5,0.91,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,1.0,#0A0A0A,1,5.0,GD,4.0,0,,11077.0,,1.25,0.65,
339,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,153.5,0.83,153.5,0.91,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,0.0,#0A0A0A,1,5.0,GD,4.0,0,,11077.0,,1.25,0.65,
340,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,153.5,0.83,153.5,0.91,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,0.0,#0A0A0A,1,5.0,GD,4.0,0,,11077.0,,1.25,0.65,
341,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,153.5,0.83,153.5,0.91,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,0.0,#0A0A0A,1,5.0,GD,4.0,0,,11077.0,,1.25,0.65,
342,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,153.5,0.83,153.5,0.91,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,0.0,#0A0A0A,1,5.0,GD,4.0,0,,11077.0,,1.25,0.65,
343,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,153.5,0.83,153.5,0.91,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,0.0,#0A0A0A,1,5.0,GD,4.0,0,,11077.0,,1.25,0.65,
344,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,153.5,0.83,153.5,0.91,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,0.0,#0A0A0A,1,4.0,GD,49.0,0,,11077.0,,1.25,0.65,
345,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,153.5,0.83,153.5,0.91,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,0.0,#0A0A0A,1,4.0,GD,49.0,0,,11095.0,,1.25,0.65,"0.69,0.53"
346,44.0,5.0,第2节,第2节,2.5,0.91,-1.5,0.83,153.5,0.83,153.5,0.91,-1.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,0.0,#0A0A0A,1,4.0,GD,49.0,0,,21077.0,,1.25,0.65,
347,44.0,5.0,第2节,第2节,1.5,0.91,-1.5,0.83,153.5,0.83,151.5,0.87,1.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,0.0,#0A0A0A,1,4.0,GD,49.0,0,,21077.0,,1.25,0.65,
348,44.0,5.0,第2节,第2节,1.5,0.91,-1.5,0.83,151.5,0.87,151.5,0.87,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,0.0,#0A0A0A,1,4.0,GD,49.0,0,,21077.0,,1.25,0.65,
349,44.0,5.0,第2节,第2节,1.5,0.91,-1.5,0.83,151.5,0.87,151.5,0.87,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,0.0,#0A0A0A,1,4.0,GD,47.0,0,,21077.0,,1.1,0.71,
350,44.0,5.0,第2节,第2节,1.5,0.91,-1.5,0.83,151.5,0.87,151.5,0.87,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,0.0,#0A0A0A,1,4.0,GD,47.0,0,,21077.0,,1.1,0.71,
351,44.0,5.0,第2节,第2节,1.5,0.91,-1.5,0.83,151.5,0.87,151.5,0.87,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,0.0,#0A0A0A,1,4.0,GD,40.0,0,,21077.0,,1.1,0.71,
352,44.0,5.0,第2节,第2节,1.5,0.83,-2.5,0.91,151.5,0.87,151.5,0.87,-2.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,0.0,#0A0A0A,1,4.0,GD,40.0,0,,11077.0,,1.1,0.71,
353,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,151.5,0.87,150.5,0.83,2.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,0.0,#0A0A0A,1,4.0,GD,40.0,0,,11077.0,,1.1,0.71,
354,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,150.5,0.91,150.5,0.83,150.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,0.0,#0A0A0A,1,4.0,GD,40.0,0,,11077.0,,1.1,0.71,
355,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,150.5,0.91,150.5,0.83,150.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,0.0,#0A0A0A,1,4.0,GD,40.0,0,,11077.0,,1.25,0.65,
356,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,150.5,0.91,150.5,0.83,150.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,7.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,23.0,0.0,#0A0A0A,1,4.0,GD,40.0,0,,11077.0,,1.25,0.71,
357,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,150.5,0.91,150.5,0.83,150.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,8.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,25.0,23.0,0.0,#0A0A0A,1,4.0,GD,40.0,0,,11074.0,,1.25,0.65,"0.80,0.53"
358,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.91,150.5,0.91,150.5,0.83,150.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,8.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,25.0,0.0,#0A0A0A,1,4.0,GD,40.0,0,,21077.0,,1.25,0.65,
359,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,151.5,0.87,151.5,0.87,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,8.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,25.0,0.0,#0A0A0A,1,4.0,GD,40.0,0,,21077.0,,1.25,0.65,
360,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,151.5,0.87,151.5,0.87,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,8.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,25.0,0.0,#0A0A0A,1,4.0,GD,19.0,0,,21077.0,,1.25,0.65,
361,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,151.5,0.87,151.5,0.87,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,8.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,25.0,0.0,#0A0A0A,1,4.0,GD,19.0,0,,21095.0,,0.0,0.0,"0.37,0.74"
362,44.0,5.0,第2节,第2节,2.5,0.91,-2.5,0.83,151.5,0.87,151.5,0.87,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,8.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,25.0,0.0,#0A0A0A,1,3.0,GD,59.0,0,,11077.0,,0.0,0.0,
363,44.0,5.0,第2节,第2节,2.5,0.83,-3.5,0.91,151.5,0.87,151.5,0.87,-3.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,8.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,25.0,0.0,#0A0A0A,1,3.0,GD,59.0,0,,11077.0,,0.0,0.0,
364,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,151.5,0.87,150.5,0.91,3.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,8.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,25.0,0.0,#0A0A0A,1,3.0,GD,59.0,0,,11077.0,,0.0,0.0,
365,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,150.5,0.83,150.5,0.91,150.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,8.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,25.0,0.0,#0A0A0A,1,3.0,GD,59.0,0,,11077.0,,0.0,0.0,
366,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.91,150.5,0.83,150.5,0.91,150.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,8.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,25.0,0.0,#0A0A0A,1,3.0,GD,58.0,0,,11077.0,,0.0,0.0,
367,44.0,5.0,第2节,第2节,3.5,0.91,-3.5,0.83,151.5,0.83,151.5,0.91,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,8.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,25.0,0.0,#0A0A0A,1,3.0,GD,58.0,0,,11077.0,,0.0,0.0,
368,44.0,5.0,第2节,第2节,3.5,0.91,-3.5,0.83,151.5,0.83,151.5,0.91,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,8.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,25.0,0.0,#0A0A0A,1,3.0,GD,43.0,0,,11077.0,,0.0,0.0,
369,44.0,5.0,第2节,第2节,3.5,0.91,-3.5,0.83,151.5,0.83,151.5,0.91,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,9.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,27.0,25.0,0.0,#0A0A0A,1,3.0,GD,43.0,0,,11074.0,,0.0,0.0,"0.72,0.47"
370,44.0,5.0,第2节,第2节,3.5,0.91,-3.5,0.83,151.5,0.83,151.5,0.91,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,9.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,27.0,0.0,#0A0A0A,1,3.0,GD,43.0,0,,21077.0,,0.0,0.0,
371,44.0,5.0,第2节,第2节,3.5,0.91,-3.5,0.83,151.5,0.83,151.5,0.91,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,9.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,27.0,0.0,#0A0A0A,1,3.0,GD,43.0,0,,21094.0,,0.0,0.0,"0.27,0.73"
372,44.0,5.0,第2节,第2节,3.5,0.91,-3.5,0.83,151.5,0.83,151.5,0.91,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,9.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,27.0,0.0,#0A0A0A,1,3.0,GD,29.0,0,,11077.0,,0.0,0.0,
373,44.0,5.0,第2节,第2节,3.5,0.83,-4.5,0.91,151.5,0.83,151.5,0.91,-4.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,2.0,9242213.0,,2.0,2.0,9.0,10.0,3.0,0.0,5.0,5.0,0.0,0.0,100.0,0.0,26.0,27.0,0.0,#0A0A0A,1,3.0,GD,29.0,0,,11077.0,,0.0,0.0,
