,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
381,第2节,第2节,11.5,0.83,-10.5,0.83,157.5,0.83,157.5,0.83,-10.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
382,第2节,第2节,10.5,0.83,-10.5,0.83,157.5,0.83,157.5,0.83,10.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
383,第2节,第2节,10.5,0.83,-11.5,0.83,157.5,0.83,157.5,0.83,-11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
384,第2节,第2节,11.5,0.83,-11.5,0.83,157.5,0.83,157.5,0.83,11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
385,第2节,第2节,11.5,0.83,-10.5,0.83,157.5,0.83,157.5,0.83,-10.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
386,第2节,第2节,10.5,0.83,-10.5,0.83,157.5,0.83,157.5,0.83,10.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
387,第2节,第2节,10.5,0.83,-11.5,0.83,157.5,0.83,157.5,0.83,-11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
388,第2节,第2节,11.5,0.83,-11.5,0.83,157.5,0.83,157.5,0.83,11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
389,第2节,第2节,11.5,0.83,-10.5,0.83,157.5,0.83,157.5,0.83,-10.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
390,第2节,第2节,10.5,0.83,-10.5,0.83,157.5,0.83,157.5,0.83,10.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
391,第2节,第2节,10.5,0.83,-11.5,0.83,157.5,0.83,157.5,0.83,-11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
392,第2节,第2节,11.5,0.83,-11.5,0.83,157.5,0.83,157.5,0.83,11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
393,第2节,第2节,11.5,0.83,-12.5,0.83,157.5,0.83,157.5,0.83,-12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
394,第2节,第2节,12.5,0.83,-12.5,0.8,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
395,第2节,第2节,12.5,0.87,-13.5,0.8,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
396,第2节,第2节,13.5,0.87,-13.5,0.8,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
397,第2节,第2节,13.5,0.87,-12.5,0.8,157.5,0.83,157.5,0.83,-12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
398,第2节,第2节,12.5,0.87,-12.5,0.8,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
399,第2节,第2节,12.5,0.87,-13.5,0.8,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
400,第2节,第2节,13.5,0.83,-13.5,0.83,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
401,第2节,第2节,13.5,0.8,-15.5,0.87,157.5,0.83,157.5,0.83,-15.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
402,第2节,第2节,15.5,0.8,-15.5,0.83,157.5,0.83,157.5,0.83,15.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
403,第2节,第2节,15.5,0.83,-13.5,0.83,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
404,第2节,第2节,13.5,0.83,-13.5,0.91,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
405,第2节,第2节,13.5,0.77,-15.5,0.91,157.5,0.83,157.5,0.83,-15.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
406,第2节,第2节,15.5,0.83,-15.5,0.83,157.5,0.83,157.5,0.83,15.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
407,第2节,第2节,15.5,0.91,-14.5,0.77,157.5,0.83,157.5,0.83,-14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
408,第2节,第2节,14.5,0.91,-14.5,0.83,157.5,0.83,157.5,0.83,14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
409,第2节,第2节,14.5,0.83,-13.5,0.83,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
410,第2节,第2节,13.5,0.83,-13.5,0.77,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
411,第2节,第2节,13.5,0.91,-12.5,0.77,157.5,0.83,157.5,0.83,-12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
412,第2节,第2节,12.5,0.91,-12.5,0.77,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
413,第2节,第2节,12.5,0.91,-12.5,0.77,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
414,第2节,第2节,12.5,0.91,-12.5,0.77,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
415,第2节,第2节,12.5,0.91,-12.5,0.77,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
416,第2节,第2节,12.5,0.91,-12.5,0.77,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
417,第2节,第2节,12.5,0.91,-12.5,0.77,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
418,第2节,第2节,12.5,0.83,-13.5,0.83,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
419,第2节,第2节,13.5,0.83,-13.5,0.83,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
420,第2节,第2节,13.5,0.87,-13.5,0.8,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
421,第2节,第2节,13.5,0.8,-14.5,0.87,157.5,0.83,157.5,0.83,-14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
422,第2节,第2节,14.5,0.8,-14.5,0.87,157.5,0.83,157.5,0.83,14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
423,第2节,第2节,14.5,0.83,-14.5,0.83,157.5,0.83,157.5,0.83,14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
424,第2节,第2节,14.5,0.87,-13.5,0.8,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
425,第2节,第2节,13.5,0.87,-13.5,0.8,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
426,第2节,第2节,13.5,0.87,-14.5,0.8,157.5,0.83,157.5,0.83,-14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
427,第2节,第2节,14.5,0.87,-14.5,0.8,157.5,0.83,157.5,0.83,14.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
428,第2节,第2节,14.5,0.87,-13.5,0.8,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
429,第2节,第2节,13.5,0.87,-13.5,0.8,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
430,第2节,第2节,13.5,0.87,-12.5,0.8,157.5,0.83,157.5,0.83,-12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
431,第2节,第2节,12.5,0.87,-12.5,0.8,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
432,第2节,第2节,12.5,0.83,-11.5,0.83,157.5,0.83,157.5,0.83,-11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
433,第2节,第2节,11.5,0.87,-11.5,0.8,157.5,0.83,157.5,0.83,11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
434,第2节,第2节,11.5,0.83,-12.5,0.83,157.5,0.83,157.5,0.83,-12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
435,第2节,第2节,12.5,0.83,-12.5,0.83,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
436,第2节,第2节,12.5,0.83,-11.5,0.83,157.5,0.83,157.5,0.83,-11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
437,第2节,第2节,11.5,0.83,-11.5,0.83,157.5,0.83,157.5,0.83,11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
438,第2节,第2节,11.5,0.83,-12.5,0.83,157.5,0.83,157.5,0.83,-12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
439,第2节,第2节,12.5,0.83,-12.5,0.83,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
440,第2节,第2节,12.5,0.83,-13.5,0.83,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
441,第2节,第2节,13.5,0.83,-13.5,0.83,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
442,第2节,第2节,13.5,0.83,-12.5,0.83,157.5,0.83,157.5,0.83,-12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
443,第2节,第2节,12.5,0.83,-12.5,0.83,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
444,第2节,第2节,12.5,0.91,-11.5,0.77,157.5,0.83,157.5,0.83,-11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
445,第2节,第2节,11.5,0.83,-11.5,0.83,157.5,0.83,157.5,0.83,11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
446,第2节,第2节,11.5,0.8,-12.5,0.87,157.5,0.83,157.5,0.83,-12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
447,第2节,第2节,12.5,0.8,-12.5,0.77,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
448,第2节,第2节,12.5,0.91,-11.5,0.77,157.5,0.83,157.5,0.83,-11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
449,第2节,第2节,11.5,0.91,-11.5,0.77,157.5,0.83,157.5,0.83,11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
450,第2节,第2节,11.5,0.91,-12.5,0.77,157.5,0.83,157.5,0.83,-12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
451,第2节,第2节,12.5,0.91,-12.5,0.77,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
452,第2节,第2节,12.5,0.91,-11.5,0.77,157.5,0.83,157.5,0.83,-11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
453,第2节,第2节,11.5,0.91,-11.5,0.77,157.5,0.83,157.5,0.83,11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
454,第2节,第2节,11.5,0.91,-10.5,0.77,157.5,0.83,157.5,0.83,-10.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
455,第2节,第2节,10.5,0.91,-10.5,0.91,157.5,0.83,157.5,0.83,10.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
456,第2节,第2节,10.5,0.77,-12.5,0.91,157.5,0.83,157.5,0.83,-12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
457,第2节,第2节,12.5,0.77,-12.5,0.91,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
458,第2节,第2节,12.5,0.77,-11.5,0.91,157.5,0.83,157.5,0.83,-11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
459,第2节,第2节,11.5,0.77,-11.5,0.91,157.5,0.83,157.5,0.83,11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
460,第2节,第2节,11.5,0.83,-10.5,0.83,157.5,0.83,157.5,0.83,-10.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
461,第2节,第2节,10.5,0.77,-10.5,0.91,157.5,0.83,157.5,0.83,10.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
462,第2节,第2节,10.5,0.87,-10.5,0.8,157.5,0.83,157.5,0.83,10.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
463,第2节,第2节,10.5,0.83,-10.5,0.83,157.5,0.83,157.5,0.83,10.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
464,第2节,第2节,10.5,0.83,-11.5,0.83,157.5,0.83,157.5,0.83,-11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
465,第2节,第2节,11.5,0.83,-11.5,0.83,157.5,0.83,157.5,0.83,11.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
466,第2节,第2节,11.5,0.83,-12.5,0.83,157.5,0.83,157.5,0.83,-12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
467,第2节,第2节,12.5,0.83,-12.5,0.83,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
468,第2节,第2节,12.5,0.77,-12.5,0.91,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
469,第2节,第2节,12.5,0.77,-12.5,0.91,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
470,第2节,第2节,12.5,0.91,-12.5,0.77,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
471,第2节,第2节,12.5,0.83,-13.5,0.83,157.5,0.83,157.5,0.83,-13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
472,第2节,第2节,13.5,0.83,-13.5,0.83,157.5,0.83,157.5,0.83,13.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
473,第2节,第2节,13.5,0.83,-12.5,0.83,157.5,0.83,157.5,0.83,-12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
474,第2节,第2节,12.5,0.83,-12.5,0.83,157.5,0.83,157.5,0.83,12.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
