,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
126,,,,,167.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,167.5,,0.87,,3.0,7.0,0.0,0.0,1,7.0,1~GD,12.0,0.0,20180518140635.0,21077.0,,0.0,0.0
127,,,,,167.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,167.5,,0.87,,3.0,7.0,0.0,0.0,1,7.0,1~GD,12.0,0.0,20180518140635.0,21077.0,,0.0,0.0
128,,,,,167.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,167.5,,0.87,,3.0,7.0,0.0,0.0,1,7.0,1~GD,12.0,1.0,20180518140706.0,21077.0,,0.0,0.0
129,,,,,166.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,166.5,,0.83,,3.0,7.0,0.0,0.0,1,7.0,1~GD,12.0,1.0,20180518140706.0,21077.0,,0.0,0.0
130,,,,,166.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,166.5,,0.83,,3.0,7.0,0.0,0.0,1,7.0,1~GD,12.0,1.0,20180518140706.0,21077.0,,0.0,0.0
131,,,,,166.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,166.5,,0.0,,3.0,7.0,0.0,0.0,1,7.0,1~GD,4.0,1.0,20180518140714.0,21077.0,,0.0,0.0
132,,,,,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,,0.0,,3.0,7.0,0.0,0.0,1,7.0,1~GD,4.0,1.0,20180518140714.0,11077.0,,0.0,0.0
133,,,,,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,,0.0,,3.0,7.0,0.0,0.0,1,6.0,1~GD,56.0,1.0,20180518140722.0,11077.0,,0.0,0.0
134,,,,,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,,0.0,,3.0,7.0,0.0,0.0,1,6.0,1~GD,56.0,1.0,20180518140722.0,11077.0,,0.0,0.0
135,,,,,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,,0.0,,3.0,7.0,0.0,0.0,1,6.0,1~GD,53.0,1.0,20180518140725.0,11077.0,,0.0,0.0
136,,,,,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,,0.0,,3.0,7.0,0.0,0.0,1,6.0,1~GD,53.0,1.0,20180518140725.0,11077.0,,0.0,0.0
137,,,,,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,,0.8,,3.0,7.0,0.0,0.0,1,6.0,1~GD,53.0,1.0,20180518140725.0,11077.0,,0.0,0.0
138,,,,,167.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,167.5,,0.87,,3.0,7.0,0.0,0.0,1,6.0,1~GD,53.0,1.0,20180518140725.0,21077.0,,0.0,0.0
139,,,,,167.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,167.5,,0.0,,5.0,7.0,0.0,0.0,1,6.0,1~GD,45.0,1.0,20180518140733.0,21077.0,,0.0,0.0
140,,,,,8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,8.5,,0.0,,5.0,7.0,0.0,0.0,1,6.0,1~GD,45.0,1.0,20180518140733.0,21077.0,,0.0,0.0
141,,,,,-8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-8.5,,0.0,^,5.0,7.0,0.0,0.0,1,6.0,1~GD,45.0,1.0,20180518140733.0,21074^11077,,0.0,0.0
142,,,,,166.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,166.5,,0.0,,5.0,7.0,0.0,0.0,1,6.0,1~GD,37.0,1.0,20180518140742.0,11077.0,,0.0,0.0
143,,,,,166.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,166.5,,0.0,,5.0,7.0,0.0,0.0,1,6.0,1~GD,37.0,1.0,20180518140742.0,11077.0,,0.0,0.0
144,,,,,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,,0.0,,5.0,7.0,0.0,0.0,1,6.0,1~GD,29.0,1.0,20180518140750.0,11077.0,,0.0,0.0
145,,,,,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,,0.0,,5.0,7.0,0.0,0.0,1,6.0,1~GD,29.0,1.0,20180518140750.0,11077.0,,0.0,0.0
146,,,,,167.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,167.5,,0.0,,5.0,7.0,0.0,0.0,1,6.0,1~GD,29.0,1.0,20180518140750.0,11077.0,,0.0,0.0
147,,,,,167.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,167.5,,0.0,,5.0,7.0,0.0,0.0,1,6.0,1~GD,29.0,1.0,20180518140750.0,11077.0,,0.0,0.0
148,,,,,167.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,167.5,,0.0,,5.0,9.0,0.0,0.0,1,6.0,1~GD,21.0,1.0,20180518140756.0,11077.0,,0.0,0.0
149,,,,,9.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,9.5,,0.0,,5.0,9.0,0.0,0.0,1,6.0,1~GD,21.0,1.0,20180518140756.0,11077.0,,0.0,0.0
150,,,,,-9.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-9.5,,0.0,^,5.0,9.0,0.0,0.0,1,6.0,1~GD,21.0,1.0,20180518140757.0,11074^21077,,0.0,0.0
151,,,,,166.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,166.5,,0.0,,5.0,9.0,0.0,0.0,1,6.0,1~GD,21.0,1.0,20180518140757.0,21077.0,,0.0,0.0
152,,,,,166.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,166.5,,0.0,,5.0,9.0,0.0,0.0,1,6.0,1~GD,13.0,1.0,20180518140805.0,21077.0,,0.0,0.0
153,,,,,166.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,166.5,,0.8,,5.0,9.0,0.0,0.0,1,6.0,1~GD,13.0,1.0,20180518140805.0,21077.0,,0.0,0.0
154,,,,,166.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,166.5,,0.87,,5.0,9.0,0.0,0.0,1,6.0,1~GD,5.0,1.0,20180518140813.0,21077.0,,0.0,0.0
155,,,,,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,,0.83,,5.0,9.0,0.0,0.0,1,6.0,1~GD,5.0,1.0,20180518140813.0,21077.0,,0.0,0.0
156,,,,,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,,0.83,,5.0,9.0,0.0,0.0,1,5.0,1~GD,57.0,1.0,20180518140821.0,21077.0,,0.0,0.0
157,,,,,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,,0.8,,5.0,9.0,0.0,0.0,1,5.0,1~GD,57.0,1.0,20180518140821.0,21077.0,,0.0,0.0
158,,,,,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,,0.87,,5.0,9.0,0.0,0.0,1,5.0,1~GD,54.0,0.0,20180518140824.0,21077.0,,0.0,0.0
159,,,,,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,,0.87,,5.0,9.0,0.0,0.0,1,5.0,1~GD,54.0,0.0,20180518140824.0,21077.0,,0.0,0.0
160,,,,,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,,0.87,,5.0,9.0,0.0,0.0,1,5.0,1~GD,54.0,0.0,20180518140828.0,21077.0,,0.0,0.0
161,,,,,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,,0.0,,5.0,9.0,0.0,0.0,1,5.0,1~GD,54.0,0.0,20180518140828.0,21095.0,,0.0,0.0
162,,,,,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,,0.83,,5.0,9.0,0.0,0.0,1,5.0,1~GD,54.0,0.0,20180518140828.0,21095.0,,0.0,0.0
163,,,,,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,,0.0,,5.0,9.0,0.0,0.0,1,5.0,1~GD,54.0,0.0,20180518140828.0,21095.0,,0.0,0.0
164,,,,,165.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,165.5,,0.83,,5.0,9.0,0.0,0.0,1,5.0,1~GD,54.0,1.0,20180518140852.0,11077.0,,0.0,0.0
165,,,,,164.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,164.5,,0.83,,5.0,9.0,0.0,0.0,1,5.0,1~GD,54.0,1.0,20180518140852.0,11077.0,,0.0,0.0
166,,,,,164.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,164.5,,0.83,,5.0,9.0,0.0,0.0,1,5.0,1~GD,46.0,1.0,20180518140901.0,11077.0,,0.0,0.0
167,,,,,164.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,164.5,,0.83,,5.0,9.0,0.0,0.0,1,5.0,1~GD,46.0,1.0,20180518140901.0,11077.0,,0.0,0.0
168,,,,,164.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,164.5,,0.0,,5.0,9.0,0.0,0.0,1,5.0,1~GD,44.0,1.0,20180518140902.0,11077.0,,0.0,0.0
169,,,,,164.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,164.5,,0.8,,5.0,9.0,0.0,0.0,1,5.0,1~GD,44.0,1.0,20180518140902.0,11077.0,,0.0,0.0
170,,,,,164.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,164.5,,0.0,,5.0,9.0,0.0,0.0,1,5.0,1~GD,44.0,1.0,20180518140902.0,11077.0,,0.0,0.0
171,,,,,163.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,163.5,,0.87,,5.0,9.0,0.0,0.0,1,5.0,1~GD,44.0,1.0,20180518140902.0,21077.0,,0.0,0.0
172,,,,,163.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,163.5,,0.87,,5.0,9.0,0.0,0.0,1,5.0,1~GD,36.0,1.0,20180518140911.0,21077.0,,0.0,0.0
173,,,,,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,,0.87,,5.0,9.0,0.0,0.0,1,5.0,1~GD,36.0,1.0,20180518140911.0,21077.0,,0.0,0.0
174,,,,,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,,0.87,,5.0,9.0,0.0,0.0,1,5.0,1~GD,28.0,1.0,20180518140919.0,21077.0,,0.0,0.0
175,,,,,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,,0.87,,5.0,9.0,0.0,0.0,1,5.0,1~GD,28.0,1.0,20180518140919.0,21077.0,,0.0,0.0
176,,,,,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,,0.87,,5.0,9.0,0.0,0.0,1,5.0,1~GD,25.0,0.0,20180518140921.0,21077.0,,0.0,0.0
177,,,,,8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,8.5,,0.87,,5.0,9.0,0.0,0.0,1,5.0,1~GD,25.0,0.0,20180518140921.0,21077.0,,0.0,0.0
178,,,,,-8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-8.5,,0.8,,5.0,9.0,0.0,0.0,1,5.0,1~GD,25.0,0.0,20180518140922.0,21077.0,,0.0,0.0
179,,,,,-8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-8.5,,0.0,,5.0,9.0,0.0,0.0,1,5.0,1~GD,25.0,0.0,20180518140922.0,21094.0,,0.0,0.0
180,,,,,-8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-8.5,,0.0,,5.0,9.0,0.0,0.0,1,5.0,1~GD,25.0,0.0,20180518140923.0,21094.0,,0.0,0.0
181,,,,,9.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,9.5,,0.83,,5.0,9.0,0.0,0.0,1,5.0,1~GD,25.0,0.0,20180518140923.0,21094.0,,0.0,0.0
182,,,,,-9.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-9.5,,0.83,,5.0,9.0,0.0,0.0,1,5.0,1~GD,25.0,1.0,20180518140930.0,11077.0,,0.0,0.0
183,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.83,,5.0,9.0,0.0,0.0,1,5.0,1~GD,25.0,1.0,20180518140930.0,11077.0,,0.0,0.0
184,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.83,,5.0,9.0,0.0,0.0,1,5.0,1~GD,17.0,1.0,20180518140938.0,11077.0,,0.0,0.0
185,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.83,,5.0,9.0,0.0,0.0,1,5.0,1~GD,17.0,1.0,20180518140938.0,11077.0,,0.0,0.0
186,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.8,,5.0,9.0,0.0,0.0,1,5.0,1~GD,9.0,1.0,20180518140946.0,11077.0,,0.0,0.0
187,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.87,,5.0,9.0,0.0,0.0,1,5.0,1~GD,9.0,1.0,20180518140946.0,11077.0,,0.0,0.0
188,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.83,,5.0,9.0,0.0,0.0,1,5.0,1~GD,9.0,1.0,20180518140946.0,11077.0,,0.0,0.0
189,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.83,,5.0,9.0,0.0,0.0,1,5.0,1~GD,5.0,1.0,20180518140950.0,11077.0,,0.0,0.0
190,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.8,,5.0,9.0,0.0,0.0,1,5.0,1~GD,5.0,1.0,20180518140950.0,11077.0,,0.0,0.0
191,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.87,,5.0,9.0,0.0,0.0,1,5.0,1~GD,5.0,1.0,20180518140950.0,11094.0,,0.0,0.0
192,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.0,,5.0,9.0,0.0,0.0,1,5.0,1~GD,5.0,1.0,20180518140950.0,11094.0,,0.0,0.0
193,,,,,8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,8.5,,0.0,,5.0,9.0,0.0,0.0,1,5.0,1~GD,5.0,1.0,20180518140950.0,11094.0,,0.0,0.0
194,,,,,-8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-8.5,,0.87,,5.0,9.0,0.0,0.0,1,5.0,1~GD,5.0,1.0,20180518140950.0,11094.0,,0.0,0.0
195,,,,,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,,0.8,,5.0,9.0,0.0,0.0,1,5.0,1~GD,5.0,1.0,20180518140950.0,21077.0,,0.0,0.0
196,,,,,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,,0.0,,7.0,9.0,0.0,0.0,1,4.0,1~GD,58.0,1.0,20180518140957.0,21077.0,,0.0,0.0
197,,,,,7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,7.5,,0.0,,7.0,9.0,0.0,0.0,1,4.0,1~GD,58.0,1.0,20180518140957.0,21077.0,,0.0,0.0
198,,,,,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,,0.0,^,7.0,9.0,0.0,0.0,1,4.0,1~GD,58.0,1.0,20180518140957.0,21074^11077,,0.0,0.0
199,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.87,,7.0,9.0,0.0,0.0,1,4.0,1~GD,58.0,1.0,20180518140957.0,11077.0,,0.0,0.0
200,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.8,,7.0,9.0,0.0,0.0,1,4.0,1~GD,50.0,1.0,20180518141006.0,11077.0,,0.0,0.0
201,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.83,,7.0,9.0,0.0,0.0,1,4.0,1~GD,50.0,1.0,20180518141006.0,11077.0,,0.0,0.0
202,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.83,,7.0,9.0,0.0,0.0,1,4.0,1~GD,42.0,1.0,20180518141014.0,11077.0,,0.0,0.0
203,,,,,164.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,164.5,,0.83,,7.0,9.0,0.0,0.0,1,4.0,1~GD,42.0,1.0,20180518141014.0,11077.0,,0.0,0.0
204,,,,,164.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,164.5,,0.0,,7.0,9.0,0.0,0.0,1,4.0,1~GD,42.0,1.0,20180518141014.0,11077.0,,0.0,0.0
205,,,,,164.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,164.5,,0.0,,7.0,12.0,0.0,0.0,1,4.0,1~GD,34.0,1.0,20180518141020.0,11077.0,,0.0,0.0
206,,,,,9.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,9.5,,0.83,,7.0,12.0,0.0,0.0,1,4.0,1~GD,34.0,1.0,20180518141020.0,11077.0,,0.0,0.0
207,,,,,-9.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-9.5,,0.83,^,7.0,12.0,0.0,0.0,1,4.0,1~GD,34.0,1.0,20180518141021.0,11075^21077,,0.0,0.0
208,,,,,-9.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-9.5,,0.83,,7.0,12.0,0.0,0.0,1,4.0,1~GD,34.0,1.0,20180518141021.0,21077.0,,0.0,0.0
209,,,,,163.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,163.5,,0.83,,7.0,12.0,0.0,0.0,1,4.0,1~GD,26.0,1.0,20180518141029.0,21077.0,,0.0,0.0
210,,,,,163.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,163.5,,0.83,,7.0,12.0,0.0,0.0,1,4.0,1~GD,26.0,1.0,20180518141029.0,21077.0,,0.0,0.0
211,,,,,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,,0.83,,7.0,12.0,0.0,0.0,1,4.0,1~GD,26.0,1.0,20180518141029.0,21077.0,,0.0,0.0
212,,,,,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,,0.83,,7.0,12.0,0.0,0.0,1,4.0,1~GD,18.0,1.0,20180518141037.0,21077.0,,0.0,0.0
213,,,,,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,,0.0,,7.0,12.0,0.0,0.0,1,4.0,1~GD,18.0,1.0,20180518141037.0,21077.0,,0.0,0.0
214,,,,,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,,0.0,,7.0,12.0,0.0,0.0,1,4.0,1~GD,14.0,1.0,20180518141040.0,21077.0,,0.0,0.0
215,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.87,,7.0,12.0,0.0,0.0,1,4.0,1~GD,14.0,1.0,20180518141040.0,11077.0,,0.0,0.0
216,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.8,,7.0,12.0,0.0,0.0,1,4.0,1~GD,9.0,0.0,20180518141046.0,11077.0,,0.0,0.0
217,,,,,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,,0.8,,7.0,12.0,0.0,0.0,1,4.0,1~GD,9.0,0.0,20180518141046.0,11077.0,,0.0,0.0
218,,,,,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,,0.87,,7.0,12.0,0.0,0.0,1,4.0,1~GD,9.0,0.0,20180518141046.0,11077.0,,0.0,0.0
219,,,,,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,,0.0,,7.0,12.0,0.0,0.0,1,4.0,1~GD,9.0,0.0,20180518141046.0,11077.0,,0.0,0.0
220,,,,,162.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,162.5,,0.0,,7.0,12.0,0.0,0.0,1,4.0,1~GD,9.0,1.0,20180518141056.0,21077.0,,0.0,0.0
221,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.83,,7.0,12.0,0.0,0.0,1,4.0,1~GD,9.0,1.0,20180518141056.0,21077.0,,0.0,0.0
222,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.83,,7.0,12.0,0.0,0.0,1,4.0,1~GD,1.0,1.0,20180518141104.0,21077.0,,0.0,0.0
223,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.83,,7.0,12.0,0.0,0.0,1,4.0,1~GD,1.0,1.0,20180518141104.0,21077.0,,0.0,0.0
224,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.83,,7.0,12.0,0.0,0.0,1,3.0,1~GD,53.0,1.0,20180518141113.0,21077.0,,0.0,0.0
225,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.83,,7.0,12.0,0.0,0.0,1,3.0,1~GD,53.0,1.0,20180518141113.0,21077.0,,0.0,0.0
226,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.83,,7.0,12.0,0.0,0.0,1,3.0,1~GD,50.0,0.0,20180518141116.0,21077.0,,0.0,0.0
227,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.83,,7.0,12.0,0.0,0.0,1,3.0,1~GD,50.0,0.0,20180518141116.0,21077.0,,0.0,0.0
228,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.83,,7.0,12.0,0.0,0.0,1,3.0,1~GD,50.0,0.0,20180518141117.0,21077.0,,0.0,0.0
229,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.83,^,7.0,12.0,0.0,0.0,1,3.0,1~GD,50.0,0.0,20180518141117.0,11086^21077,,0.0,0.0
230,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.83,^,7.0,12.0,0.0,0.0,1,3.0,1~GD,50.0,0.0,20180518141117.0,11086^21077,,0.0,0.0
231,,,,,8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,8.5,,0.0,^,7.0,12.0,0.0,0.0,1,3.0,1~GD,50.0,0.0,20180518141117.0,11086^21077,,0.0,0.0
232,,,,,-8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-8.5,,0.0,1:2,7.0,12.0,0.0,0.0,1,3.0,1~GD,50.0,0.0,20180518141117.0,21078.0,,0.0,0.0
233,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.0,1:2,7.0,12.0,0.0,0.0,1,3.0,1~GD,50.0,0.0,20180518141117.0,21078.0,,0.0,0.0
234,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.0,1:2,7.0,12.0,0.0,0.0,1,3.0,1~GD,50.0,0.0,20180518141117.0,21078.0,,0.0,0.0
235,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.0,1:2,7.0,12.0,0.0,0.0,1,3.0,1~GD,50.0,0.0,20180518141149.0,21078.0,,0.0,0.0
236,,,,,9.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,9.5,,0.0,1:2,7.0,12.0,0.0,0.0,1,3.0,1~GD,50.0,0.0,20180518141149.0,21078.0,,0.0,0.0
237,,,,,-9.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-9.5,,0.0,1:2^2:2,7.0,12.0,0.0,0.0,1,3.0,1~GD,50.0,0.0,20180518141149.0,21080^21078,,0.0,0.0
238,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.0,1:2^2:2,7.0,12.0,0.0,0.0,1,3.0,1~GD,50.0,0.0,20180518141149.0,21080^21078,,0.0,0.0
239,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.0,1:2^2:2,8.0,12.0,0.0,0.0,1,3.0,1~GD,50.0,0.0,20180518141158.0,21080^21078,,0.0,0.0
240,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.8,1:2^2:2,8.0,12.0,0.0,0.0,1,3.0,1~GD,50.0,0.0,20180518141158.0,21080^21078,,0.0,0.0
241,,,,,161.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,161.5,,0.87,2:2^,8.0,12.0,0.0,0.0,1,3.0,1~GD,50.0,1.0,20180518141159.0,21079^11077,,0.0,0.0
242,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.87,,8.0,12.0,0.0,0.0,1,3.0,1~GD,50.0,1.0,20180518141159.0,11077.0,,0.0,0.0
243,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.87,,8.0,12.0,0.0,0.0,1,3.0,1~GD,42.0,1.0,20180518141207.0,11077.0,,0.0,0.0
244,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.87,,8.0,12.0,0.0,0.0,1,3.0,1~GD,42.0,1.0,20180518141207.0,11077.0,,0.0,0.0
245,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.87,,8.0,12.0,0.0,0.0,1,3.0,1~GD,34.0,1.0,20180518141215.0,11077.0,,0.0,0.0
246,,,,,159.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,159.5,,0.87,,8.0,12.0,0.0,0.0,1,3.0,1~GD,34.0,1.0,20180518141215.0,11077.0,,0.0,0.0
247,,,,,159.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,159.5,,0.87,,8.0,12.0,0.0,0.0,1,3.0,1~GD,30.0,0.0,20180518141218.0,11077.0,,0.0,0.0
248,,,,,159.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,159.5,,0.87,,8.0,12.0,0.0,0.0,1,3.0,1~GD,30.0,0.0,20180518141218.0,11077.0,,0.0,0.0
249,,,,,159.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,159.5,,0.87,,8.0,12.0,0.0,0.0,1,3.0,1~GD,30.0,0.0,20180518141219.0,11077.0,,0.0,0.0
250,,,,,160.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,160.5,,0.87,^,8.0,12.0,0.0,0.0,1,3.0,1~GD,30.0,0.0,20180518141219.0,21086^11077,,0.0,0.0
