,AM,AS,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,KC,KI,MD,OD,PG,PI,RO,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TC,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
83,,,,,,-4.5,0.83,4.5,0.8,143.5,0.87,143.5,0.8,-4.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,4.0,0.0,5.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,#C40010,1,7.0,1~GD,0.0,0.0,20180721114906.0,21086.0,,0.47,0.0
84,,,,,,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,4.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.45,1:2,0.0,,0.0,4.0,0.0,5.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,#C40010,1,7.0,1~GD,0.0,0.0,20180721114920.0,11078.0,,0.47,0.0
85,,,,,,-4.5,0.83,4.5,0.83,144.5,0.8,143.5,0.87,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,1:2^2:2,0.0,,0.0,4.0,0.0,5.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,#C40010,1,7.0,1~GD,0.0,0.0,20180721114920.0,11080^11078,,0.47,0.0
86,,,,,,-4.5,0.83,4.5,0.83,144.5,0.8,144.5,0.87,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.47,1:2^2:2,0.0,,0.0,4.0,0.0,5.0,0.0,0.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,7.0,1~GD,0.0,0.0,20180721114934.0,11080^11078,,0.47,0.0
87,,,,,,-4.5,0.83,4.5,0.83,144.5,0.8,144.5,0.87,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,2:2,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,7.0,1~GD,0.0,0.0,20180721114934.0,11079.0,,0.47,0.0
88,,,,,,-4.5,0.83,4.5,0.83,144.5,0.8,144.5,0.87,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,2:2,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,7.0,1~GD,0.0,1.0,20180721114936.0,11079.0,,0.47,0.0
89,,,,,,-4.5,0.83,4.5,0.83,144.5,0.8,144.5,0.87,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,2:2,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,7.0,1~GD,0.0,1.0,20180721114936.0,11079.0,,0.47,0.0
90,,,,,,-4.5,0.83,4.5,0.83,144.5,0.8,144.5,0.87,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,2:2,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,7.0,1~GD,0.0,1.0,20180721114937.0,11079.0,,0.47,0.0
91,,,,,,-4.5,0.83,4.5,0.83,143.5,0.83,144.5,0.87,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,7.0,1~GD,0.0,1.0,20180721114937.0,21077.0,,0.47,0.0
92,,,,,,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,52.0,1.0,20180721114945.0,21077.0,,0.47,0.0
93,,,,,,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,52.0,1.0,20180721114945.0,21077.0,,0.47,0.0
94,,,,,,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,47.0,0.0,20180721114950.0,21077.0,,0.47,0.0
95,,,,,,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,47.0,0.0,20180721114950.0,21077.0,,0.47,0.0
96,,,,,,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,47.0,0.0,20180721114952.0,21077.0,,0.47,0.0
97,,,,,,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,47.0,0.0,20180721114952.0,21077.0,,0.47,0.0
98,,,,,,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,47.0,1.0,20180721115004.0,21077.0,,0.47,0.0
99,,,,,,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,47.0,1.0,20180721115004.0,21077.0,,0.47,0.0
100,,,,,,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,47.0,1.0,20180721115005.0,21077.0,,0.47,0.0
101,,,,,,-4.5,0.83,4.5,0.83,142.5,0.83,143.5,0.83,142.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,47.0,1.0,20180721115005.0,11077.0,,0.47,0.0
102,,,,,,-4.5,0.83,4.5,0.83,142.5,0.83,142.5,0.83,142.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,39.0,1.0,20180721115013.0,11077.0,,0.47,0.0
103,,,,,,-4.5,0.83,4.5,0.83,142.5,0.8,142.5,0.87,142.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,39.0,1.0,20180721115013.0,11077.0,,0.47,0.0
104,,,,,,-4.5,0.83,4.5,0.83,142.5,0.8,142.5,0.87,142.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,31.0,1.0,20180721115021.0,11077.0,,0.47,0.0
105,,,,,,-4.5,0.83,4.5,0.83,144.5,0.83,142.5,0.83,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,31.0,1.0,20180721115021.0,11077.0,,0.47,0.0
106,,,,,,-4.5,0.83,4.5,0.83,144.5,0.83,144.5,0.83,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.63,,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,9.0,9.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,31.0,1.0,20180721115021.0,11077.0,,0.47,0.0
107,,,,,,-4.5,0.83,4.5,0.83,144.5,0.83,144.5,0.83,144.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.2,,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,11.0,11.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,29.0,1.0,20180721115022.0,11077.0,,0.47,0.0
108,,,,,,-2.5,0.83,2.5,0.83,144.5,0.83,144.5,0.83,-2.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.2,,0.0,,0.0,4.0,1.0,5.0,0.0,50.0,11.0,11.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,29.0,1.0,20180721115022.0,11077.0,,0.47,0.0
109,,,,,,-2.5,0.83,2.5,0.83,144.5,0.83,144.5,0.83,2.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.2,,0.0,,0.0,5.0,1.0,5.0,0.0,50.0,11.0,11.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,29.0,0.0,20180721115022.0,11074.0,,0.47,0.0
110,,,,,,-2.5,0.83,2.5,0.83,144.5,0.83,144.5,0.83,2.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.2,,0.0,,0.0,5.0,1.0,5.0,0.0,50.0,11.0,11.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,29.0,0.0,20180721115026.0,11074.0,,0.47,0.0
111,,,,,,-2.5,0.83,2.5,0.83,144.5,0.87,144.5,0.83,2.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.2,,0.0,,0.0,5.0,1.0,5.0,0.0,50.0,11.0,11.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,29.0,0.0,20180721115026.0,21086.0,,0.47,0.0
112,,,,,,-2.5,0.83,2.5,0.83,144.5,0.87,144.5,0.8,2.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.2,,0.0,,0.0,5.0,1.0,5.0,0.0,50.0,11.0,11.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,29.0,0.0,20180721115031.0,21086.0,,0.47,0.0
113,,,,,,-2.5,0.83,2.5,0.83,144.5,0.87,144.5,0.8,2.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.2,1:1,0.0,,0.0,5.0,1.0,5.0,0.0,50.0,11.0,11.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,29.0,0.0,20180721115031.0,11078.0,,0.47,0.0
114,44.0,5.0,,,,-2.5,0.83,2.5,0.83,144.5,0.87,144.5,0.8,2.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.2,1:1,0.0,,0.0,5.0,1.0,5.0,0.0,50.0,11.0,11.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,29.0,0.0,20180721115036.0,11078.0,,0.47,0.0
115,44.0,5.0,,,,-2.5,0.83,2.5,0.83,144.5,0.87,144.5,0.8,2.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.2,,0.0,,0.0,5.0,1.0,5.0,0.0,50.0,11.0,11.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,29.0,0.0,20180721115036.0,11081.0,,0.47,0.0
116,44.0,5.0,,,,-2.5,0.83,2.5,0.83,144.5,0.87,144.5,0.8,2.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.2,,0.0,,0.0,5.0,1.0,5.0,0.0,50.0,11.0,11.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,29.0,0.0,20180721115040.0,11081.0,,0.47,0.0
117,44.0,5.0,,,,-2.5,0.83,2.5,0.83,145.5,0.83,144.5,0.83,145.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.2,^,0.0,,0.0,5.0,1.0,5.0,0.0,50.0,11.0,11.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,29.0,0.0,20180721115040.0,11077^21081,,0.47,0.0
118,44.0,5.0,,,,-2.5,0.83,2.5,0.83,145.5,0.83,145.5,0.83,145.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.66,^,0.0,,0.0,5.0,1.0,5.0,0.0,50.0,11.0,11.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,29.0,0.0,20180721115040.0,11077^21081,,0.47,0.0
119,,,,,,-2.5,0.83,2.5,0.83,145.5,0.83,145.5,0.83,145.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.1,^,0.0,,0.0,5.0,1.0,5.0,0.0,50.0,12.0,12.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,29.0,0.0,20180721115209.0,11077^21081,,0.47,0.0
120,,,,,,-1.5,0.8,1.5,0.83,145.5,0.83,145.5,0.83,-1.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.1,^,0.0,,0.0,5.0,1.0,5.0,0.0,50.0,12.0,12.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,29.0,0.0,20180721115209.0,11077^21081,,0.47,0.0
121,,,,,,-1.5,0.8,1.5,0.87,145.5,0.83,145.5,0.83,1.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.1,^1:1,0.0,,0.0,5.0,2.0,5.0,0.0,66.7,12.0,12.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,29.0,1.0,20180721115212.0,11077^11079,,0.47,0.0
122,,,,,,-2.5,0.87,2.5,0.87,145.5,0.83,145.5,0.83,-2.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.1,^1:1,0.0,,0.0,5.0,2.0,5.0,0.0,66.7,12.0,12.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,29.0,1.0,20180721115212.0,11077^11079,,0.47,0.0
123,,,,,,-2.5,0.87,2.5,0.8,145.5,0.83,145.5,0.83,2.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.1,,0.0,,0.0,5.0,2.0,5.0,0.0,66.7,12.0,12.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,21.0,1.0,20180721115220.0,21077.0,,0.47,0.0
124,,,,,,-2.5,0.87,2.5,0.8,147.5,0.83,145.5,0.83,147.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.1,,0.0,,0.0,5.0,2.0,5.0,0.0,66.7,12.0,12.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,21.0,1.0,20180721115220.0,21077.0,,0.47,0.0
125,,,,,,-2.5,0.87,2.5,0.8,147.5,0.83,147.5,0.83,147.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,5.0,2.0,5.0,0.0,66.7,12.0,12.0,8.0,0.0,0.0,#C40010,1,6.0,1~GD,21.0,1.0,20180721115220.0,21077.0,,0.47,0.0
126,,,,,,-2.5,0.87,2.5,0.8,147.5,0.83,147.5,0.83,147.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,5.0,2.0,5.0,0.0,66.7,12.0,12.0,10.0,0.0,0.0,#C40010,1,6.0,1~GD,17.0,1.0,20180721115224.0,21077.0,,0.47,0.0
127,,,,,,-3.5,0.83,3.5,0.8,147.5,0.83,147.5,0.83,-3.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.0,,0.0,,0.0,5.0,2.0,5.0,0.0,66.7,12.0,12.0,10.0,0.0,0.0,#C40010,1,6.0,1~GD,17.0,1.0,20180721115224.0,21077.0,,0.47,0.0
128,,,,,,-3.5,0.83,3.5,0.83,147.5,0.83,147.5,0.83,3.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.56,,0.0,,0.0,5.0,2.0,5.0,0.0,66.7,12.0,12.0,10.0,0.0,0.0,#C40010,1,6.0,1~GD,17.0,1.0,20180721115224.0,21074.0,,0.47,0.0
129,,,,,,-3.5,0.83,3.5,0.83,146.5,0.83,147.5,0.83,146.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.3,,0.0,,0.0,5.0,2.0,5.0,0.0,66.7,12.0,12.0,10.0,0.0,0.0,#C40010,1,6.0,1~GD,9.0,1.0,20180721115232.0,11077.0,,0.47,0.0
130,,,,,,-3.5,0.83,3.5,0.83,146.5,0.83,146.5,0.83,146.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.3,,0.0,,0.0,5.0,2.0,5.0,0.0,66.7,12.0,12.0,10.0,0.0,0.0,#C40010,1,6.0,1~GD,9.0,1.0,20180721115232.0,11077.0,,0.47,0.0
131,,,,,,-3.5,0.83,3.5,0.83,146.5,0.83,146.5,0.83,146.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.3,,0.0,,0.0,5.0,2.0,5.0,0.0,66.7,12.0,12.0,10.0,0.0,0.0,#C40010,1,6.0,1~GD,1.0,1.0,20180721115241.0,11077.0,,0.47,0.0
132,,,,,,-3.5,0.83,3.5,0.83,148.5,0.83,146.5,0.83,148.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.3,,0.0,,0.0,5.0,2.0,5.0,0.0,66.7,12.0,12.0,10.0,0.0,0.0,#C40010,1,6.0,1~GD,1.0,1.0,20180721115241.0,11077.0,,0.47,0.0
133,,,,,,-3.5,0.83,3.5,0.83,148.5,0.83,148.5,0.83,148.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.71,,0.0,,0.0,5.0,2.0,5.0,0.0,66.7,12.0,12.0,10.0,0.0,0.0,#C40010,1,6.0,1~GD,1.0,1.0,20180721115241.0,11077.0,,0.47,0.0
134,,,,,,-3.5,0.83,3.5,0.83,148.5,0.83,148.5,0.83,148.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.0,,0.0,,0.0,5.0,2.0,5.0,0.0,66.7,14.0,14.0,10.0,0.0,0.0,#C40010,1,5.0,1~GD,58.0,1.0,20180721115242.0,11077.0,,0.47,0.0
135,,,,,,-1.5,0.8,1.5,0.83,148.5,0.83,148.5,0.83,-1.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.0,,0.0,,0.0,5.0,2.0,5.0,0.0,66.7,14.0,14.0,10.0,0.0,0.0,#C40010,1,5.0,1~GD,58.0,1.0,20180721115242.0,11077.0,,0.47,0.0
136,,,,,,-1.5,0.8,1.5,0.87,148.5,0.83,148.5,0.83,1.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.66,,0.0,,0.0,6.0,2.0,5.0,0.0,66.7,14.0,14.0,10.0,0.0,0.0,#C40010,1,5.0,1~GD,58.0,1.0,20180721115242.0,11074.0,,0.47,0.0
137,,,,,,-1.5,0.8,1.5,0.87,148.5,0.83,148.5,0.83,1.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.1,,0.0,,0.0,6.0,2.0,5.0,0.0,66.7,14.0,14.0,10.0,0.0,0.0,#C40010,1,5.0,1~GD,57.0,1.0,20180721115243.0,11074.0,,0.47,0.0
138,,,,,,-2.5,0.87,2.5,0.87,148.5,0.83,148.5,0.83,-2.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.1,,0.0,,0.0,6.0,2.0,5.0,0.0,66.7,14.0,14.0,10.0,0.0,0.0,#C40010,1,5.0,1~GD,57.0,1.0,20180721115243.0,11074.0,,0.47,0.0
139,,,,,,-2.5,0.87,2.5,0.8,148.5,0.87,148.5,0.83,2.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.1,,0.0,,0.0,6.0,2.0,5.0,0.0,66.7,14.0,14.0,10.0,0.0,0.0,#C40010,1,5.0,1~GD,57.0,1.0,20180721115243.0,21077.0,,0.47,0.0
140,,,,,,-2.5,0.87,2.5,0.8,147.5,0.87,148.5,0.8,147.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.1,,0.0,,0.0,6.0,2.0,5.0,0.0,66.7,14.0,14.0,10.0,0.0,0.0,#C40010,1,5.0,1~GD,57.0,1.0,20180721115243.0,21077.0,,0.47,0.0
141,,,,,,-2.5,0.87,2.5,0.8,147.5,0.87,147.5,0.8,147.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.1,,0.0,,0.0,6.0,2.0,5.0,0.0,66.7,14.0,14.0,10.0,0.0,0.0,#C40010,1,5.0,1~GD,49.0,1.0,20180721115251.0,21077.0,,0.47,0.0
142,,,,,,-2.5,0.87,2.5,0.8,147.5,0.83,147.5,0.83,147.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.71,,0.0,,0.0,6.0,2.0,5.0,0.0,66.7,14.0,14.0,10.0,0.0,0.0,#C40010,1,5.0,1~GD,49.0,1.0,20180721115251.0,21077.0,,0.47,0.0
143,,,,,,-2.5,0.87,2.5,0.8,147.5,0.83,147.5,0.83,147.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.0,,0.0,,0.0,6.0,2.0,5.0,0.0,66.7,14.0,14.0,10.0,0.0,0.0,#C40010,1,5.0,1~GD,46.0,1.0,20180721115255.0,21077.0,,0.47,0.0
144,,,,,,-1.5,0.8,1.5,0.8,147.5,0.83,147.5,0.83,-1.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.0,,0.0,,0.0,6.0,2.0,5.0,0.0,66.7,14.0,14.0,10.0,0.0,0.0,#C40010,1,5.0,1~GD,46.0,1.0,20180721115255.0,21077.0,,0.47,0.0
145,,,,,,-1.5,0.8,1.5,0.87,147.5,0.8,147.5,0.87,1.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.0,,0.0,,0.0,6.0,2.0,5.0,0.0,66.7,14.0,14.0,10.0,0.0,0.0,#C40010,1,5.0,1~GD,38.0,1.0,20180721115303.0,11077.0,,0.47,0.0
146,,,,,,-1.5,0.8,1.5,0.87,146.5,0.87,147.5,0.8,146.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.0,,0.0,,0.0,6.0,2.0,5.0,0.0,66.7,14.0,14.0,10.0,0.0,0.0,#C40010,1,5.0,1~GD,38.0,1.0,20180721115303.0,11077.0,,0.47,0.0
147,,,,,,-1.5,0.8,1.5,0.87,146.5,0.87,146.5,0.8,146.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,0.66,,0.0,,0.0,6.0,2.0,5.0,0.0,66.7,14.0,14.0,10.0,0.0,0.0,#C40010,1,5.0,1~GD,38.0,1.0,20180721115303.0,11077.0,,0.47,0.0
148,,,,,,-1.5,0.8,1.5,0.87,146.5,0.87,146.5,0.8,146.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.1,,0.0,,0.0,6.0,2.0,5.0,0.0,66.7,14.0,14.0,10.0,0.0,0.0,#C40010,1,5.0,1~GD,36.0,1.0,20180721115305.0,11077.0,,0.47,0.0
149,,,,,,-2.5,0.87,2.5,0.87,146.5,0.87,146.5,0.8,-2.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.1,,0.0,,0.0,6.0,2.0,5.0,0.0,66.7,14.0,14.0,10.0,0.0,0.0,#C40010,1,5.0,1~GD,36.0,1.0,20180721115305.0,11077.0,,0.47,0.0
150,,,,,,-2.5,0.87,2.5,0.8,146.5,0.8,146.5,0.8,2.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.1,,0.0,,0.0,6.0,2.0,5.0,0.0,66.7,14.0,14.0,10.0,0.0,0.0,#C40010,1,5.0,1~GD,36.0,1.0,20180721115305.0,21077.0,,0.47,0.0
151,,,,,,-2.5,0.87,2.5,0.8,149.5,0.8,146.5,0.87,149.5,,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,,1.1,,0.0,,0.0,6.0,2.0,5.0,0.0,66.7,14.0,14.0,10.0,0.0,0.0,#C40010,1,5.0,1~GD,36.0,1.0,20180721115305.0,21077.0,,0.47,0.0
