,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KI,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
108,,,,第1节,139.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,139.5,1.0,1.0,0.83,,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,8.0,0.0,1,6.0,GD,16.0,0,,11077.0,0.66,1.1
109,,,,第1节,138.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,138.5,1.0,1.0,0.83,,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,8.0,0.0,1,6.0,GD,16.0,0,,11077.0,0.66,1.1
110,,,,第1节,138.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,138.5,1.0,1.0,0.83,,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,8.0,0.0,1,6.0,GD,1.0,0,,11077.0,0.66,1.1
111,,,,第1节,138.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,138.5,1.0,1.0,0.83,,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,8.0,0.0,1,5.0,GD,1.0,0,,11077.0,0.66,1.1
112,,,,第1节,138.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,138.5,1.0,1.0,0.83,,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,8.0,0.0,1,5.0,GD,56.0,0,,11077.0,0.66,1.1
113,,,,第1节,138.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,138.5,1.0,1.0,0.83,,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,8.0,0.0,1,5.0,GD,56.0,0,,11074.0,0.66,1.1
114,,,,第1节,138.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,138.5,1.0,1.0,0.83,,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,10.0,0.0,1,5.0,GD,56.0,0,,21077.0,0.66,1.1
115,,,,第1节,-4.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-4.5,1.0,1.0,0.83,,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,10.0,0.0,1,5.0,GD,56.0,0,,21077.0,0.66,1.1
116,,,,第1节,4.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,4.5,1.0,1.0,0.83,,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,10.0,0.0,1,5.0,GD,56.0,0,,21077.0,0.66,1.1
117,,,,第1节,140.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,140.5,1.0,1.0,0.83,,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,10.0,0.0,1,5.0,GD,56.0,0,,21077.0,0.66,1.1
118,,,,第1节,140.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,140.5,1.0,1.0,0.47,,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,10.0,0.0,1,5.0,GD,56.0,0,,21077.0,0.66,1.1
119,,,,第1节,140.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,140.5,1.0,1.0,0.0,,,0.0,1.0,0.0,5.0,1.0,0.0,2.0,10.0,0.0,1,5.0,GD,55.0,0,,21077.0,0.66,1.1
120,44.0,5.0,,第1节,140.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,140.5,1.0,1.0,0.0,,,0.0,1.0,0.0,4.0,1.0,0.0,2.0,10.0,0.0,1,5.0,GD,55.0,0,,21081.0,0.66,1.1
121,44.0,5.0,,第1节,140.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,140.5,1.0,1.0,0.0,,,0.0,1.0,0.0,3.0,1.0,0.0,2.0,10.0,0.0,1,5.0,GD,54.0,0,,21081.0,0.66,1.1
122,44.0,5.0,,第1节,140.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,140.5,1.0,1.0,0.0,,,0.0,1.0,0.0,3.0,1.0,0.0,2.0,4.0,0.0,1,5.0,GD,54.0,0,,21077.0,0.66,1.1
123,44.0,5.0,,第1节,140.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,140.5,1.0,1.0,0.0,,,0.0,2.0,0.0,3.0,1.0,0.0,2.0,4.0,0.0,1,5.0,GD,54.0,0,,21074.0,0.66,1.1
124,44.0,5.0,,第1节,140.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,140.5,1.0,1.0,0.0,,,0.0,2.0,0.0,3.0,1.0,0.0,4.0,10.0,0.0,1,5.0,GD,54.0,0,,11077.0,0.66,1.1
125,44.0,5.0,,第1节,-3.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-3.5,1.0,1.0,0.0,,,0.0,2.0,0.0,3.0,1.0,0.0,4.0,10.0,0.0,1,5.0,GD,54.0,0,,11077.0,0.66,1.1
126,44.0,5.0,,第1节,3.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,3.5,1.0,1.0,0.0,,,0.0,2.0,0.0,3.0,1.0,0.0,4.0,10.0,0.0,1,5.0,GD,54.0,0,,11077.0,0.66,1.1
127,44.0,5.0,,第1节,141.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,141.5,1.0,1.0,0.0,,,0.0,2.0,0.0,3.0,1.0,0.0,4.0,10.0,0.0,1,5.0,GD,54.0,0,,11077.0,0.66,1.1
128,44.0,5.0,,第1节,141.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,141.5,1.0,1.0,0.0,,,0.0,2.0,0.0,3.0,1.0,0.0,4.0,10.0,0.0,1,5.0,GD,33.0,0,,11077.0,0.66,1.1
129,44.0,5.0,,第1节,141.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,141.5,1.0,1.0,0.0,,,0.0,2.0,0.0,3.0,1.0,0.0,4.0,10.0,0.0,1,5.0,GD,33.0,0,,11077.0,0.66,1.1
130,44.0,5.0,,第1节,141.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,141.5,1.0,1.0,1.25,,,0.0,2.0,0.0,3.0,1.0,0.0,4.0,10.0,0.0,1,5.0,GD,27.0,0,,11077.0,0.66,1.1
131,44.0,5.0,,第1节,141.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,141.5,1.0,1.0,1.25,,,0.0,2.0,0.0,3.0,1.0,0.0,4.0,10.0,0.0,1,5.0,GD,27.0,0,,11077.0,0.66,1.1
132,44.0,5.0,,第1节,141.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,141.5,1.0,1.0,1.25,,,0.0,2.0,0.0,3.0,1.0,0.0,4.0,10.0,0.0,1,5.0,GD,13.0,0,,11077.0,0.66,1.1
133,44.0,5.0,,第1节,141.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,141.5,1.0,1.0,1.25,,,0.0,2.0,0.0,3.0,2.0,0.0,4.0,10.0,0.0,1,5.0,GD,13.0,0,,21086.0,0.66,1.1
134,44.0,5.0,,第1节,140.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,140.5,1.0,1.0,1.25,,,0.0,2.0,0.0,3.0,2.0,0.0,4.0,10.0,0.0,1,5.0,GD,13.0,0,,11077.0,0.66,1.1
135,44.0,5.0,,第1节,140.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,140.5,1.0,1.0,0.56,,,0.0,2.0,0.0,3.0,2.0,0.0,4.0,10.0,0.0,1,5.0,GD,13.0,0,,11077.0,0.66,1.1
136,44.0,5.0,,第1节,140.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,140.5,1.0,1.0,1.3,,,0.0,2.0,0.0,3.0,2.0,0.0,4.0,10.0,0.0,1,5.0,GD,12.0,0,,11077.0,0.66,1.1
137,44.0,5.0,,第1节,140.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,140.5,1.0,1.0,1.3,,,0.0,2.0,0.0,3.0,2.0,0.0,4.0,10.0,0.0,1,5.0,GD,12.0,0,,11077.0,0.66,1.1
138,44.0,5.0,,第1节,140.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,140.5,1.0,1.0,1.3,,,0.0,2.0,0.0,3.0,2.0,0.0,4.0,10.0,0.0,1,5.0,GD,13.0,0,,11077.0,0.66,1.1
139,44.0,5.0,,第1节,140.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,140.5,1.0,1.0,1.3,,,0.0,2.0,0.0,3.0,2.0,0.0,4.0,10.0,0.0,1,5.0,GD,13.0,0,,11074.0,0.66,1.1
140,44.0,5.0,,第1节,140.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,140.5,1.0,1.0,1.3,,,0.0,2.0,0.0,3.0,2.0,0.0,4.0,12.0,0.0,1,5.0,GD,13.0,0,,21077.0,0.66,1.1
141,44.0,5.0,,第1节,140.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,140.5,1.0,1.0,1.3,,,0.0,2.0,0.0,3.0,2.0,0.0,4.0,12.0,0.0,1,5.0,GD,2.0,0,,21077.0,0.66,1.1
142,44.0,5.0,,第1节,-4.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-4.5,1.0,1.0,0.8,,,0.0,2.0,0.0,3.0,2.0,0.0,4.0,12.0,0.0,1,5.0,GD,2.0,0,,21077.0,0.66,1.1
143,44.0,5.0,,第1节,4.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,4.5,1.0,1.0,0.87,,,0.0,2.0,0.0,3.0,2.0,0.0,4.0,12.0,0.0,1,5.0,GD,2.0,0,,21077.0,0.66,1.1
144,44.0,5.0,,第1节,142.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,142.5,1.0,1.0,0.87,,,0.0,2.0,0.0,3.0,2.0,0.0,4.0,12.0,0.0,1,5.0,GD,2.0,0,,21077.0,0.66,1.1
145,44.0,5.0,,第1节,142.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,142.5,1.0,1.0,0.45,,,0.0,2.0,0.0,3.0,2.0,0.0,4.0,12.0,0.0,1,5.0,GD,2.0,0,,21077.0,0.66,1.1
146,44.0,5.0,,第1节,142.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,142.5,1.0,1.0,0.0,,,0.0,2.0,0.0,3.0,2.0,0.0,4.0,12.0,0.0,1,5.0,GD,1.0,0,,21077.0,0.66,1.1
147,44.0,5.0,,第1节,142.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,142.5,1.0,1.0,0.0,,,0.0,3.0,0.0,3.0,2.0,0.0,4.0,6.0,0.0,1,5.0,GD,1.0,0,,21074.0,0.66,1.1
148,44.0,5.0,,第1节,142.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,142.5,1.0,1.0,0.0,,,0.0,3.0,0.0,3.0,2.0,0.0,6.0,12.0,0.0,1,5.0,GD,1.0,0,,11077.0,0.66,1.1
149,44.0,5.0,,第1节,142.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,142.5,1.0,1.0,0.0,,,0.0,3.0,0.0,3.0,2.0,0.0,6.0,12.0,0.0,1,4.0,GD,49.0,0,,11077.0,0.66,1.1
150,44.0,5.0,,第1节,-3.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-3.5,1.0,1.0,0.83,,,0.0,3.0,0.0,3.0,2.0,0.0,6.0,12.0,0.0,1,4.0,GD,49.0,0,,11077.0,0.66,1.1
151,44.0,5.0,,第1节,3.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,3.5,1.0,1.0,0.83,,,0.0,3.0,0.0,3.0,2.0,0.0,6.0,12.0,0.0,1,4.0,GD,49.0,0,,11077.0,0.66,1.1
152,44.0,5.0,,第1节,143.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,1.0,0.83,,,0.0,3.0,0.0,3.0,2.0,0.0,6.0,12.0,0.0,1,4.0,GD,49.0,0,,11077.0,0.66,1.1
153,44.0,5.0,,第1节,143.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,1.0,0.56,,,0.0,3.0,0.0,3.0,2.0,0.0,6.0,12.0,0.0,1,4.0,GD,49.0,0,,11077.0,0.66,1.1
154,44.0,5.0,,第1节,143.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,1.0,1.3,,,0.0,3.0,0.0,3.0,2.0,0.0,6.0,12.0,0.0,1,4.0,GD,47.0,0,,11077.0,0.66,1.1
155,44.0,5.0,,第1节,143.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,1.0,1.3,,,0.0,3.0,0.0,3.0,2.0,0.0,6.0,12.0,0.0,1,4.0,GD,47.0,0,,11077.0,0.66,1.1
156,44.0,5.0,,第1节,143.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,1.0,1.3,,,0.0,3.0,0.0,3.0,2.0,0.0,6.0,12.0,0.0,1,4.0,GD,30.0,0,,11077.0,0.66,1.1
157,44.0,5.0,,第1节,142.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,142.5,1.0,1.0,1.3,,,0.0,3.0,0.0,3.0,2.0,0.0,6.0,12.0,0.0,1,4.0,GD,30.0,0,,21077.0,0.66,1.1
158,44.0,5.0,,第1节,142.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,142.5,1.0,1.0,1.3,,,0.0,4.0,0.0,3.0,2.0,0.0,6.0,8.0,0.0,1,4.0,GD,30.0,0,,21074.0,0.66,1.1
159,44.0,5.0,,第1节,142.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,142.5,1.0,1.0,1.3,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,12.0,0.0,1,4.0,GD,30.0,0,,11077.0,0.66,1.1
160,44.0,5.0,,第1节,142.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,142.5,1.0,1.0,1.3,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,12.0,0.0,1,4.0,GD,25.0,0,,11077.0,0.66,1.1
161,44.0,5.0,,第1节,-2.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-2.5,1.0,1.0,0.87,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,12.0,0.0,1,4.0,GD,25.0,0,,11077.0,0.66,1.1
162,44.0,5.0,,第1节,2.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,2.5,1.0,1.0,0.8,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,12.0,0.0,1,4.0,GD,25.0,0,,11077.0,0.66,1.1
163,44.0,5.0,,第1节,144.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,144.5,1.0,1.0,0.8,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,12.0,0.0,1,4.0,GD,25.0,0,,11077.0,0.66,1.1
164,44.0,5.0,,第1节,144.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,144.5,1.0,1.0,0.66,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,12.0,0.0,1,4.0,GD,25.0,0,,11077.0,0.66,1.1
165,44.0,5.0,,第1节,144.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,144.5,1.0,1.0,1.1,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,12.0,0.0,1,4.0,GD,24.0,0,,11077.0,0.66,1.1
166,44.0,5.0,,第1节,144.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,144.5,1.0,1.0,1.1,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,12.0,0.0,1,4.0,GD,24.0,0,,11074.0,0.66,1.1
167,44.0,5.0,,第1节,144.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,144.5,1.0,1.0,1.1,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,14.0,0.0,1,4.0,GD,24.0,0,,21077.0,0.66,1.1
168,44.0,5.0,,第1节,-3.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-3.5,1.0,1.0,0.83,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,14.0,0.0,1,4.0,GD,24.0,0,,21077.0,0.66,1.1
169,44.0,5.0,,第1节,3.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,3.5,1.0,1.0,0.83,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,14.0,0.0,1,4.0,GD,24.0,0,,21077.0,0.66,1.1
170,44.0,5.0,,第1节,145.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,145.5,1.0,1.0,0.83,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,14.0,0.0,1,4.0,GD,24.0,0,,21077.0,0.66,1.1
171,44.0,5.0,,第1节,145.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,145.5,1.0,1.0,0.83,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,14.0,0.0,1,4.0,GD,5.0,0,,21077.0,0.66,1.1
172,44.0,5.0,,第1节,145.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,145.5,1.0,1.0,0.56,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,14.0,0.0,1,4.0,GD,5.0,0,,21077.0,0.66,1.1
173,44.0,5.0,,第1节,145.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,145.5,1.0,1.0,1.3,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,14.0,0.0,1,4.0,GD,3.0,0,,21077.0,0.66,1.1
174,44.0,5.0,,第1节,145.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,145.5,1.0,1.0,1.3,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,14.0,0.0,1,3.0,GD,3.0,0,,21077.0,0.66,1.1
175,44.0,5.0,,第1节,145.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,145.5,1.0,1.0,1.3,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,14.0,0.0,1,3.0,GD,45.0,0,,21077.0,0.66,1.1
176,44.0,5.0,,第1节,144.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,144.5,1.0,1.0,1.3,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,14.0,0.0,1,3.0,GD,45.0,0,,21077.0,0.66,1.1
177,44.0,5.0,,第1节,144.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,144.5,1.0,1.0,0.87,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,14.0,0.0,1,3.0,GD,45.0,0,,21077.0,0.66,1.1
178,44.0,5.0,,第1节,-2.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-2.5,1.0,1.0,0.8,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,14.0,0.0,1,3.0,GD,45.0,0,,21077.0,0.66,1.1
179,44.0,5.0,,第1节,2.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,2.5,1.0,1.0,0.8,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,14.0,0.0,1,3.0,GD,45.0,0,,21077.0,0.66,1.1
180,44.0,5.0,,第1节,146.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,146.5,1.0,1.0,0.8,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,14.0,0.0,1,3.0,GD,45.0,0,,21077.0,0.66,1.1
181,44.0,5.0,,第1节,146.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,146.5,1.0,1.0,0.66,,,0.0,4.0,0.0,3.0,2.0,0.0,8.0,14.0,0.0,1,3.0,GD,45.0,0,,21077.0,0.66,1.1
182,44.0,5.0,,第1节,146.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,146.5,1.0,1.0,1.1,,,0.0,5.0,0.0,3.0,2.0,0.0,8.0,10.0,0.0,1,3.0,GD,45.0,0,,21074.0,0.66,1.1
183,44.0,5.0,,第1节,146.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,146.5,1.0,1.0,1.1,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,0.0,1,3.0,GD,45.0,0,,11077.0,0.66,1.1
184,44.0,5.0,,第1节,146.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,146.5,1.0,1.0,1.1,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,0.0,1,3.0,GD,42.0,0,,11077.0,0.66,1.1
185,44.0,5.0,,第1节,146.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,146.5,1.0,1.0,1.1,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,0.0,1,3.0,GD,42.0,0,,21077.0,0.66,1.1
186,44.0,5.0,,第1节,146.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,146.5,1.0,1.0,1.1,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,0.0,1,3.0,GD,26.0,0,,21077.0,0.66,1.1
187,44.0,5.0,,第1节,-1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-1.5,1.0,1.0,0.8,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,0.0,1,3.0,GD,26.0,0,,21077.0,0.66,1.1
188,44.0,5.0,,第1节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,1.0,0.87,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,0.0,1,3.0,GD,26.0,0,,21077.0,0.66,1.1
189,44.0,5.0,,第1节,145.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,145.5,1.0,1.0,0.87,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,0.0,1,3.0,GD,26.0,0,,21077.0,0.66,1.1
190,44.0,5.0,,第1节,145.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,145.5,1.0,1.0,0.71,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,0.0,1,3.0,GD,26.0,0,,21077.0,0.66,1.1
191,44.0,5.0,,第1节,145.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,145.5,1.0,1.0,1.0,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,0.0,1,3.0,GD,25.0,0,,21077.0,0.66,1.1
192,44.0,5.0,,第1节,145.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,145.5,1.0,1.0,1.0,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,1.0,1,3.0,GD,25.0,0,,21077.0,0.66,1.1
193,44.0,5.0,,第1节,145.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,145.5,1.0,1.0,1.0,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,1.0,1,3.0,GD,25.0,0,,21077.0,0.66,1.1
194,44.0,5.0,,第1节,145.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,145.5,1.0,1.0,1.0,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,1.0,1,3.0,GD,25.0,0,,21077.0,0.66,1.1
195,44.0,5.0,,第1节,145.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,145.5,1.0,1.0,1.0,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,1.0,1,3.0,GD,25.0,0,,21077.0,0.66,1.1
196,44.0,5.0,,第1节,145.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,145.5,1.0,1.0,1.0,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,1.0,1,3.0,GD,25.0,0,,21077.0,0.66,1.1
197,44.0,5.0,,第1节,-2.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-2.5,1.0,1.0,0.87,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,1.0,1,3.0,GD,25.0,0,,21077.0,0.66,1.1
198,44.0,5.0,,第1节,2.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,2.5,1.0,1.0,0.8,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,1.0,1,3.0,GD,25.0,0,,21077.0,0.66,1.1
199,44.0,5.0,,第1节,144.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,144.5,1.0,1.0,0.8,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,1.0,1,3.0,GD,25.0,0,,21077.0,0.66,1.1
200,44.0,5.0,,第1节,144.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,144.5,1.0,1.0,0.66,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,1.0,1,3.0,GD,25.0,0,,21077.0,0.66,1.1
201,44.0,5.0,,第1节,144.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,144.5,1.0,1.0,1.1,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,1.0,1,3.0,GD,13.0,0,,11077.0,0.66,1.1
202,44.0,5.0,,第1节,144.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,144.5,1.0,1.0,1.1,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,1.0,1,2.0,GD,13.0,0,,11077.0,0.66,1.1
203,44.0,5.0,,第1节,144.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,144.5,1.0,1.0,1.1,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,1.0,1,2.0,GD,59.0,0,,11077.0,0.66,1.1
204,44.0,5.0,,第1节,-1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-1.5,1.0,1.0,0.8,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,1.0,1,2.0,GD,59.0,0,,21077.0,0.66,1.1
205,44.0,5.0,,第1节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,1.0,0.87,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,1.0,1,2.0,GD,59.0,0,,21077.0,0.66,1.1
206,44.0,5.0,,第1节,143.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,1.0,0.87,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,1.0,1,2.0,GD,59.0,0,,21077.0,0.66,1.1
207,44.0,5.0,,第1节,143.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,1.0,0.71,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,1.0,1,2.0,GD,59.0,0,,21077.0,0.66,1.1
208,44.0,5.0,,第1节,143.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,1.0,1.0,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,1.0,1,3.0,GD,2.0,0,,21077.0,0.66,1.1
209,44.0,5.0,,第1节,143.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,1.0,1.0,,,0.0,5.0,0.0,3.0,2.0,0.0,10.0,14.0,0.0,1,3.0,GD,2.0,0,,21077.0,0.66,1.1
