,AM,AS,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,MD,OD,PG,PI,RO,S1,S1_a,S2,S2_a,S3,S3_a,S4,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
496,,,第2节,,第2节,-19.5,0.83,19.5,0.83,120.5,0.83,120.5,0.83,120.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,7.0,4.0,1.0,20180721114748.0,21077.0,0.71,1.0
497,,,第2节,,第2节,-21.5,0.83,21.5,0.83,120.5,0.83,120.5,0.83,-21.5,,2.0,0.0,^,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,7.0,4.0,1.0,20180721114748.0,21074^11077,0.71,1.0
498,,,第2节,,第2节,-21.5,0.83,21.5,0.83,120.5,0.83,120.5,0.83,21.5,,2.0,0.0,^,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,7.0,4.0,1.0,20180721114749.0,21074^11077,0.71,1.0
499,,,第2节,,第2节,-21.5,0.83,21.5,0.83,120.5,0.8,120.5,0.87,21.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,7.0,4.0,1.0,20180721114749.0,11077.0,0.71,1.0
500,,,第2节,,第2节,-21.5,0.83,21.5,0.83,120.5,0.8,120.5,0.87,21.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,56.0,1.0,20180721114757.0,11077.0,0.71,1.0
501,,,第2节,,第2节,-21.5,0.83,21.5,0.83,119.5,0.87,120.5,0.8,119.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,56.0,1.0,20180721114757.0,11077.0,0.71,1.0
502,,,第2节,,第2节,-21.5,0.83,21.5,0.83,119.5,0.87,119.5,0.8,119.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,54.0,0.0,20180721114759.0,11077.0,0.71,1.0
503,,,第2节,,第2节,-21.5,0.83,21.5,0.83,119.5,0.87,119.5,0.8,119.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,54.0,0.0,20180721114759.0,11077.0,0.71,1.0
504,,,第2节,,第2节,-21.5,0.83,21.5,0.83,119.5,0.87,119.5,0.8,119.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,53.0,0.0,20180721114804.0,11077.0,0.71,1.0
505,,,第2节,,第2节,-21.5,0.83,21.5,0.83,119.5,0.87,119.5,0.8,119.5,,2.0,0.0,^,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,53.0,0.0,20180721114804.0,21086^11077,0.71,1.0
506,,,第2节,,第2节,-21.5,0.83,21.5,0.83,119.5,0.87,119.5,0.8,119.5,,2.0,0.0,^,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,53.0,0.0,20180721114805.0,21086^11077,0.71,1.0
507,,,第2节,,第2节,-21.5,0.83,21.5,0.83,119.5,0.87,119.5,0.8,119.5,,2.0,0.0,^,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,53.0,0.0,20180721114805.0,21086^11077,0.71,1.0
508,,,第2节,,第2节,-21.5,0.83,21.5,0.83,119.5,0.87,119.5,0.8,119.5,,2.0,0.0,^,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,53.0,0.0,20180721114813.0,21086^11077,0.71,1.0
509,,,第2节,,第2节,-21.5,0.83,21.5,0.83,119.5,0.87,119.5,0.8,119.5,,2.0,0.0,^,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,53.0,0.0,20180721114813.0,21086^11077,0.71,1.0
510,,,第2节,,第2节,-21.5,0.83,21.5,0.83,119.5,0.87,119.5,0.8,119.5,,2.0,0.0,^,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,53.0,1.0,20180721114826.0,21086^11077,0.71,1.0
511,,,第2节,,第2节,-21.5,0.83,21.5,0.83,119.5,0.83,119.5,0.83,119.5,,2.0,0.0,^,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,53.0,1.0,20180721114826.0,21086^11077,0.71,1.0
512,,,第2节,,第2节,-21.5,0.83,21.5,0.83,119.5,0.83,119.5,0.83,119.5,,2.0,0.0,^,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,52.0,1.0,20180721114827.0,21086^11077,0.71,1.0
513,,,第2节,,第2节,-21.5,0.83,21.5,0.83,119.5,0.83,119.5,0.83,119.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,52.0,1.0,20180721114827.0,11077.0,0.71,1.0
514,,,第2节,,第2节,-21.5,0.83,21.5,0.83,119.5,0.83,119.5,0.83,119.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,44.0,1.0,20180721114835.0,11077.0,0.71,1.0
515,,,第2节,,第2节,-21.5,0.83,21.5,0.83,118.5,0.87,119.5,0.83,118.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,44.0,1.0,20180721114835.0,11077.0,0.71,1.0
516,,,第2节,,第2节,-21.5,0.83,21.5,0.83,118.5,0.87,118.5,0.8,118.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,37.0,1.0,20180721114842.0,11077.0,0.71,1.0
517,,,第2节,,第2节,-21.5,0.83,21.5,0.83,118.5,0.87,118.5,0.8,118.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,37.0,1.0,20180721114842.0,11077.0,0.71,1.0
518,,,第2节,,第2节,-21.5,0.83,21.5,0.83,118.5,0.87,118.5,0.8,118.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,37.0,0.0,20180721114843.0,11077.0,0.71,1.0
519,,,第2节,,第2节,-21.5,0.83,21.5,0.83,118.5,0.87,118.5,0.8,118.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,37.0,0.0,20180721114843.0,11077.0,0.71,1.0
520,,,第2节,,第2节,-21.5,0.83,21.5,0.83,118.5,0.87,118.5,0.8,118.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,37.0,1.0,20180721114903.0,11077.0,0.71,1.0
521,,,第2节,,第2节,-21.5,0.83,21.5,0.83,118.5,0.87,118.5,0.8,118.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,37.0,1.0,20180721114903.0,11077.0,0.71,1.0
522,,,第2节,,第2节,-21.5,0.83,21.5,0.83,118.5,0.87,118.5,0.8,118.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,37.0,1.0,20180721114904.0,11077.0,0.71,1.0
523,,,第2节,,第2节,-21.5,0.83,21.5,0.83,118.5,0.83,118.5,0.83,118.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,37.0,1.0,20180721114904.0,21077.0,0.71,1.0
524,,,第2节,,第2节,-21.5,0.83,21.5,0.83,118.5,0.83,118.5,0.83,118.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,29.0,1.0,20180721114912.0,21077.0,0.71,1.0
525,,,第2节,,第2节,-21.5,0.83,21.5,0.83,118.5,0.83,118.5,0.83,118.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,29.0,1.0,20180721114912.0,21077.0,0.71,1.0
526,,,第2节,,第2节,-21.5,0.83,21.5,0.83,118.5,0.83,118.5,0.83,118.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,30.0,1.0,20180721114916.0,21077.0,0.71,1.0
527,,,第2节,,第2节,-21.5,0.83,21.5,0.83,118.5,0.8,118.5,0.87,118.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,30.0,1.0,20180721114916.0,11077.0,0.71,1.0
528,,,第2节,,第2节,-21.5,0.83,21.5,0.83,118.5,0.8,118.5,0.87,118.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,26.0,0.0,20180721114920.0,11077.0,0.71,1.0
529,,,第2节,,第2节,-21.5,0.83,21.5,0.83,118.5,0.8,118.5,0.87,118.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,26.0,0.0,20180721114920.0,11077.0,0.71,1.0
530,,,第2节,,第2节,-21.5,0.83,21.5,0.83,118.5,0.8,118.5,0.87,118.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,26.0,0.0,20180721114921.0,11077.0,0.71,1.0
531,,,第2节,,第2节,-21.5,0.83,21.5,0.83,118.5,0.8,118.5,0.87,118.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,26.0,0.0,20180721114921.0,11077.0,0.71,1.0
532,,,第2节,,第2节,-21.5,0.83,21.5,0.83,118.5,0.8,118.5,0.87,118.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,26.0,1.0,20180721114941.0,11077.0,0.71,1.0
533,,,第2节,,第2节,-21.5,0.83,21.5,0.83,117.5,0.87,118.5,0.8,117.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,26.0,1.0,20180721114941.0,11077.0,0.71,1.0
534,,,第2节,,第2节,-21.5,0.83,21.5,0.83,117.5,0.87,117.5,0.8,117.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,24.0,1.0,20180721114942.0,11077.0,0.71,1.0
535,,,第2节,,第2节,-21.5,0.83,21.5,0.83,117.5,0.87,117.5,0.8,117.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,24.0,1.0,20180721114942.0,11077.0,0.71,1.0
536,,,第2节,,第2节,-21.5,0.83,21.5,0.83,117.5,0.87,117.5,0.8,117.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,23.0,1.0,20180721114942.0,11077.0,0.71,1.0
537,,,第2节,,第2节,-21.5,0.83,21.5,0.83,117.5,0.83,117.5,0.83,117.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,23.0,1.0,20180721114946.0,21077.0,0.71,1.0
538,,,第2节,,第2节,-21.5,0.83,21.5,0.83,117.5,0.83,117.5,0.83,117.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,20.0,0.0,20180721114946.0,21077.0,0.71,1.0
539,,,第2节,,第2节,-21.5,0.83,21.5,0.83,117.5,0.83,117.5,0.83,117.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,20.0,0.0,20180721114959.0,21077.0,0.71,1.0
540,,,第2节,,第2节,-21.5,0.83,21.5,0.83,117.5,0.83,117.5,0.83,117.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,20.0,1.0,20180721114959.0,21077.0,0.71,1.0
541,,,第2节,,第2节,-21.5,0.83,21.5,0.83,117.5,0.8,117.5,0.83,117.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,20.0,1.0,20180721114959.0,21077.0,0.71,1.0
542,,,第2节,,第2节,-21.5,0.83,21.5,0.83,117.5,0.8,117.5,0.87,117.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,9.0,1.0,20180721114959.0,21077.0,0.71,1.0
543,,,第2节,,第2节,-21.5,0.83,21.5,0.83,116.5,0.83,117.5,0.83,116.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,9.0,1.0,20180721114959.0,11077.0,0.71,1.0
544,,,第2节,,第2节,-21.5,0.83,21.5,0.83,116.5,0.83,116.5,0.83,116.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,1.0,1.0,20180721115007.0,11077.0,0.71,1.0
545,,,第2节,,第2节,-21.5,0.83,21.5,0.83,115.5,0.87,116.5,0.83,115.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,6.0,1.0,1.0,20180721115007.0,11077.0,0.71,1.0
546,,,第2节,,第2节,-21.5,0.83,21.5,0.83,115.5,0.87,115.5,0.8,115.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,51.0,1.0,20180721115013.0,11077.0,0.71,1.0
547,,,第2节,,第2节,-21.5,0.83,21.5,0.83,115.5,0.83,115.5,0.8,115.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,51.0,1.0,20180721115013.0,21077.0,0.71,1.0
548,,,第2节,,第2节,-21.5,0.83,21.5,0.83,115.5,0.83,115.5,0.83,115.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,44.0,0.0,20180721115021.0,21077.0,0.71,1.0
549,,,第2节,,第2节,-21.5,0.83,21.5,0.83,115.5,0.83,115.5,0.83,115.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,44.0,0.0,20180721115021.0,21077.0,0.71,1.0
550,,,第2节,,第2节,-21.5,0.83,21.5,0.83,115.5,0.83,115.5,0.83,115.5,,2.0,0.0,,,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,43.0,0.0,20180721115023.0,21077.0,0.71,1.0
551,,,第2节,,第2节,-21.5,0.83,21.5,0.83,115.5,0.83,115.5,0.83,115.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,43.0,0.0,20180721115023.0,21086^11077,0.71,1.0
552,,,第2节,,第2节,-21.5,0.83,21.5,0.83,115.5,0.83,115.5,0.83,115.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,43.0,0.0,20180721115026.0,21086^11077,0.71,1.0
553,,,第2节,,第2节,-21.5,0.83,21.5,0.83,114.5,0.87,115.5,0.8,114.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,43.0,0.0,20180721115026.0,21086^11077,0.71,1.0
554,,,第2节,,第2节,-21.5,0.83,21.5,0.83,114.5,0.87,114.5,0.8,114.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,34.0,0.0,20180721115048.0,21086^11077,0.71,1.0
555,,,第2节,,第2节,-21.5,0.83,21.5,0.83,114.5,0.83,114.5,0.83,114.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,34.0,0.0,20180721115048.0,21086^11077,0.71,1.0
556,,,第2节,,第2节,-21.5,0.83,21.5,0.83,114.5,0.83,114.5,0.83,114.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,33.0,0.0,20180721115050.0,21086^11077,0.71,1.0
557,,,第2节,,第2节,-21.5,0.83,21.5,0.83,114.5,0.83,114.5,0.83,114.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,33.0,0.0,20180721115050.0,21086^11077,0.71,1.0
558,,,第2节,,第2节,-21.5,0.83,21.5,0.83,114.5,0.83,114.5,0.83,114.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,33.0,1.0,20180721115101.0,21086^11077,0.71,1.0
559,,,第2节,,第2节,-21.5,0.83,21.5,0.83,114.5,0.83,114.5,0.83,114.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,33.0,1.0,20180721115101.0,21086^11077,0.71,1.0
560,,,第2节,,第2节,-21.5,0.83,21.5,0.83,114.5,0.83,114.5,0.83,114.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,33.0,1.0,20180721115102.0,21086^11077,0.71,1.0
561,,,第2节,,第2节,-21.5,0.83,21.5,0.83,114.5,0.83,114.5,0.83,114.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,33.0,1.0,20180721115102.0,21086^11077,0.71,1.0
562,,,第2节,,第2节,-21.5,0.83,21.5,0.83,114.5,0.83,114.5,0.83,114.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,29.0,1.0,20180721115102.0,21086^11077,0.71,1.0
563,,,第2节,,第2节,-21.5,0.83,21.5,0.83,114.5,0.83,114.5,0.83,114.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,29.0,1.0,20180721115110.0,21077.0,0.71,1.0
564,,,第2节,,第2节,-21.5,0.83,21.5,0.83,113.5,0.87,114.5,0.83,113.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,21.0,1.0,20180721115110.0,21077.0,0.71,1.0
565,,,第2节,,第2节,-21.5,0.83,21.5,0.83,113.5,0.83,113.5,0.8,113.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,21.0,1.0,20180721115110.0,11077.0,0.71,1.0
566,,,第2节,,第2节,-21.5,0.83,21.5,0.83,113.5,0.83,113.5,0.83,113.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,17.0,0.0,20180721115115.0,11077.0,0.71,1.0
567,,,第2节,,第2节,-21.5,0.83,21.5,0.83,113.5,0.83,113.5,0.83,113.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,17.0,0.0,20180721115115.0,11077.0,0.71,1.0
568,,,第2节,,第2节,-21.5,0.83,21.5,0.83,113.5,0.83,113.5,0.83,113.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,17.0,1.0,20180721115123.0,11077.0,0.71,1.0
569,,,第2节,,第2节,-21.5,0.83,21.5,0.83,113.5,0.83,113.5,0.83,113.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,17.0,1.0,20180721115123.0,11077.0,0.71,1.0
570,,,第2节,,第2节,-21.5,0.83,21.5,0.83,113.5,0.83,113.5,0.83,113.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,16.0,1.0,20180721115124.0,11077.0,0.71,1.0
571,,,第2节,,第2节,-21.5,0.83,21.5,0.83,113.5,0.83,113.5,0.83,113.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,16.0,1.0,20180721115124.0,11077.0,0.71,1.0
572,,,第2节,,第2节,-21.5,0.83,21.5,0.83,113.5,0.83,113.5,0.83,113.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,16.0,1.0,20180721115124.0,21077.0,0.71,1.0
573,,,第2节,,第2节,-21.5,0.83,21.5,0.83,113.5,0.8,113.5,0.83,113.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,16.0,1.0,20180721115124.0,21077.0,0.71,1.0
574,,,第2节,,第2节,-21.5,0.83,21.5,0.83,113.5,0.8,113.5,0.87,113.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,8.0,1.0,20180721115132.0,21077.0,0.71,1.0
575,,,第2节,,第2节,-21.5,0.8,21.5,0.87,112.5,0.83,113.5,0.83,112.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,8.0,1.0,20180721115132.0,21077.0,0.71,1.0
576,,,第2节,,第2节,-21.5,0.8,21.5,0.87,112.5,0.83,112.5,0.83,112.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,1.0,0.0,20180721115139.0,21077.0,0.71,1.0
577,,,第2节,,第2节,-21.5,0.8,21.5,0.87,112.5,0.83,112.5,0.83,112.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,1.0,0.0,20180721115139.0,21077.0,0.71,1.0
578,,,第2节,,第2节,-21.5,0.8,21.5,0.87,112.5,0.83,112.5,0.83,112.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,1.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,1.0,0.0,20180721115142.0,21077.0,0.71,1.0
579,,,第2节,,第2节,-21.5,0.8,21.5,0.87,112.5,0.83,112.5,0.83,112.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,2.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,1.0,0.0,20180721115142.0,11086^21077,0.71,1.0
580,,,第2节,,第2节,-21.5,0.8,21.5,0.87,112.5,0.83,112.5,0.83,112.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,2.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,1.0,0.0,20180721115144.0,11086^21077,0.71,1.0
581,44.0,5.0,第2节,,第2节,-21.5,0.8,21.5,0.87,112.5,0.83,112.5,0.83,112.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,2.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,1.0,0.0,20180721115144.0,11086^21077,0.71,1.0
582,44.0,5.0,第2节,,第2节,-21.5,0.8,21.5,0.87,112.5,0.83,112.5,0.83,112.5,,2.0,0.0,^,1.0,,,0,3.0,0,1.0,0,4.0,5,2.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,1.0,0.0,20180721115145.0,11086^21077,0.71,1.0
583,,,第2节,,第2节,-21.5,0.8,21.5,0.87,112.5,0.83,112.5,0.83,112.5,,2.0,0.0,,1.0,,,0,3.0,0,1.0,0,4.0,5,2.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,1.0,0.0,20180721115145.0,21081.0,0.71,1.0
584,,,第2节,,第2节,-21.5,0.8,21.5,0.87,112.5,0.83,112.5,0.83,112.5,,2.0,0.0,,1.0,,,0,3.0,0,1.0,0,4.0,5,2.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,1.0,1.0,20180721115323.0,21081.0,0.71,1.0
585,,,第2节,,第2节,-21.5,0.8,21.5,0.87,112.5,0.83,112.5,0.83,112.5,,2.0,0.0,,1.0,,,0,3.0,0,1.0,0,4.0,5,2.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,1.0,1.0,20180721115323.0,21077.0,0.71,1.0
586,,,第2节,,第2节,-21.5,0.8,21.5,0.87,112.5,0.83,112.5,0.83,112.5,,2.0,0.0,,1.0,,,0,3.0,0,1.0,0,4.0,5,2.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,0.0,1.0,20180721115324.0,21077.0,0.71,1.0
587,,,第2节,,第2节,-21.5,0.8,21.5,0.87,112.5,0.8,112.5,0.87,112.5,,2.0,0.0,,1.0,,,0,3.0,0,1.0,0,4.0,5,2.0,0,25.0,0.0,7.0,7,29.0,0.0,1,5.0,0.0,1.0,20180721115324.0,21077.0,0.71,1.0
588,,,第2节,,第2节,-21.5,0.8,21.5,0.87,112.5,0.8,112.5,0.87,112.5,,2.0,0.0,,1.0,,,0,3.0,0,1.0,0,4.0,5,2.0,0,25.0,0.0,7.0,7,29.0,0.0,1,4.0,52.0,1.0,20180721115332.0,21077.0,0.71,1.0
