,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
108,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,147.5,0.83,147.5,0.83,5.5,,1.0,2:2,,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,50.0,50.0,6.0,1.0,0.0,,1,5.0,GD,54.0,0,,21080.0,0.0,0.0,"0.21,0.50"
109,44.0,5.0,,第1节,5.5,0.83,-5.5,0.83,147.5,0.83,147.5,0.83,5.5,,1.0,,,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,50.0,50.0,6.0,1.0,0.0,,1,5.0,GD,54.0,0,,11077.0,0.0,0.0,
110,44.0,5.0,,第1节,5.5,0.83,-5.5,0.83,147.5,0.83,147.5,0.83,5.5,,1.0,,,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,50.0,50.0,6.0,1.0,0.0,,1,5.0,GD,54.0,0,,11095.0,0.0,0.0,"0.69,0.78"
111,44.0,5.0,,第1节,5.5,0.83,-5.5,0.83,147.5,0.83,147.5,0.83,5.5,,1.0,,,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,50.0,50.0,6.0,1.0,0.0,,1,5.0,GD,41.0,0,,21077.0,0.0,0.0,
112,44.0,5.0,,第1节,5.5,0.87,-4.5,0.8,147.5,0.83,147.5,0.83,-4.5,,1.0,,,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,50.0,50.0,6.0,1.0,0.0,,1,5.0,GD,41.0,0,,21077.0,0.0,0.0,
113,44.0,5.0,,第1节,4.5,0.87,-4.5,0.8,147.5,0.83,147.5,0.83,4.5,,1.0,,,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,50.0,50.0,6.0,1.0,0.0,,1,5.0,GD,40.0,0,,21077.0,0.0,0.0,
114,44.0,5.0,,第1节,4.5,0.87,-4.5,0.8,147.5,0.83,147.5,0.83,4.5,,1.0,,,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,50.0,50.0,6.0,1.0,0.0,,1,5.0,GD,40.0,0,,21095.0,0.0,0.0,"0.11,0.45"
115,44.0,5.0,,第1节,4.5,0.87,-4.5,0.8,147.5,0.83,147.5,0.83,4.5,,1.0,,,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,50.0,50.0,6.0,1.0,0.0,,1,5.0,GD,23.0,0,,11077.0,0.0,0.0,
116,44.0,5.0,,第1节,4.5,0.8,-5.5,0.87,147.5,0.83,147.5,0.83,-5.5,,1.0,,,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,50.0,50.0,6.0,1.0,0.0,,1,5.0,GD,23.0,0,,11077.0,0.0,0.0,
117,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,147.5,0.83,147.5,0.83,5.5,,1.0,,,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,50.0,50.0,6.0,1.0,0.0,,1,5.0,GD,23.0,0,,11094.0,0.0,0.0,"0.71,0.67"
118,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,147.5,0.83,147.5,0.83,5.5,,1.0,,,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,50.0,50.0,6.0,1.0,0.0,,1,5.0,GD,11.0,0,,21077.0,0.0,0.0,
119,44.0,5.0,,第1节,5.5,0.87,-4.5,0.8,147.5,0.83,147.5,0.83,-4.5,,1.0,,,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,50.0,50.0,6.0,1.0,0.0,,1,5.0,GD,11.0,0,,21077.0,0.0,0.0,
120,44.0,5.0,,第1节,4.5,0.87,-4.5,0.8,147.5,0.83,147.5,0.83,4.5,,1.0,,,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,1.0,0.0,,1,5.0,GD,11.0,0,,21086.0,0.0,0.0,
121,44.0,5.0,,第1节,4.5,0.8,-5.5,0.87,147.5,0.83,147.5,0.83,-5.5,,1.0,,,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,1.0,0.0,,1,5.0,GD,11.0,0,,11077.0,0.0,0.0,
122,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,147.5,0.83,134.5,0.83,5.5,,1.0,,,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,1.0,0.0,,1,5.0,GD,11.0,0,,11077.0,0.0,0.0,
123,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,134.5,0.83,134.5,0.83,134.5,,1.0,,,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,1.0,0.0,,1,5.0,GD,11.0,0,,11077.0,0.0,0.0,
124,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,134.5,0.83,134.5,0.83,134.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,1.0,0.0,#F0F0F0,1,5.0,GD,47.0,0,,11077.0,1.75,0.0,
125,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,134.5,0.83,134.5,0.83,134.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,3.0,1.0,0.0,#F0F0F0,1,5.0,GD,47.0,0,,11074.0,1.75,0.0,"0.93,0.50"
126,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,134.5,0.83,134.5,0.83,134.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,3.0,0.0,#F0F0F0,1,5.0,GD,47.0,0,,21077.0,1.75,0.0,
127,44.0,5.0,,第1节,5.5,0.8,-6.5,0.87,134.5,0.83,134.5,0.83,-6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,3.0,0.0,#F0F0F0,1,5.0,GD,47.0,0,,21077.0,1.75,0.0,
128,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,134.5,0.83,136.5,0.83,6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,3.0,0.0,#F0F0F0,1,5.0,GD,47.0,0,,21077.0,1.75,0.0,
129,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,136.5,0.83,136.5,0.83,136.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,3.0,0.0,#F0F0F0,1,5.0,GD,47.0,0,,21077.0,1.75,0.0,
130,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,136.5,0.83,136.5,0.83,136.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,3.0,0.0,#F0F0F0,1,5.0,GD,23.0,0,,21077.0,0.0,0.0,
131,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,136.5,0.83,136.5,0.83,136.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,3.0,0.0,#F0F0F0,1,5.0,GD,23.0,0,,21094.0,0.0,0.0,"0.32,0.62"
132,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,134.5,0.83,134.5,0.83,134.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,3.0,0.0,#F0F0F0,1,5.0,GD,23.0,0,,11077.0,0.0,0.0,
133,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,134.5,0.83,134.5,0.83,134.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,3.0,0.0,#F0F0F0,1,5.0,GD,18.0,0,,11077.0,0.0,0.0,
134,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,134.5,0.83,134.5,0.83,134.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,3.0,0.0,#F0F0F0,1,5.0,GD,18.0,0,,21095.0,0.0,0.0,"0.14,0.72"
135,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,133.5,0.83,133.5,0.83,133.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,3.0,0.0,#F0F0F0,1,5.0,GD,18.0,0,,11077.0,0.0,0.0,
136,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,133.5,0.83,133.5,0.83,133.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,3.0,0.0,#F0F0F0,1,5.0,GD,14.0,0,,11077.0,0.0,0.0,
137,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,133.5,0.83,133.5,0.83,133.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,3.0,0.0,#F0F0F0,1,5.0,GD,14.0,0,,11077.0,0.0,0.0,
138,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,133.5,0.83,133.5,0.83,133.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,3.0,0.0,#F0F0F0,1,5.0,GD,7.0,0,,11077.0,0.0,0.0,
139,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,133.5,0.83,133.5,0.83,133.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,5.0,3.0,0.0,#F0F0F0,1,5.0,GD,7.0,0,,11074.0,0.0,0.0,"0.88,0.38"
140,44.0,5.0,,第1节,6.5,0.83,-7.5,0.83,133.5,0.83,133.5,0.83,-7.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,5.0,3.0,0.0,#F0F0F0,1,5.0,GD,7.0,0,,21077.0,0.0,0.0,
141,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,133.5,0.83,135.5,0.83,7.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,5.0,3.0,0.0,#F0F0F0,1,5.0,GD,7.0,0,,21077.0,0.0,0.0,
142,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,135.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,5.0,3.0,0.0,#F0F0F0,1,5.0,GD,7.0,0,,21077.0,0.0,0.0,
143,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,135.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,5.0,0.0,#F0F0F0,1,5.0,GD,7.0,0,,21077.0,0.0,0.0,
144,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,135.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,5.0,0.0,#F0F0F0,1,5.0,GD,0.0,0,,21077.0,0.0,0.0,
145,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,135.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,0.0,0,,21077.0,0.0,0.0,
146,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,135.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,50.0,50.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,50.0,0,,21077.0,0.0,0.0,
147,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,135.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,50.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,50.0,0,,11086.0,0.0,0.0,
148,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,134.5,0.83,134.5,0.83,134.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,50.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,50.0,0,,21077.0,0.0,0.0,
149,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,134.5,0.83,134.5,0.83,134.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,1:2,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,50.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,50.0,0,,21078.0,0.0,0.0,
150,44.0,5.0,,第1节,7.5,0.8,-6.5,0.87,134.5,0.83,134.5,0.83,-6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,1:2,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,50.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,50.0,0,,21078.0,0.0,0.0,
151,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,134.5,0.83,135.5,0.83,6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,1:2,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,50.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,50.0,0,,21078.0,0.0,0.0,
152,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,135.5,0.83,135.5,0.83,135.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,1:2,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,50.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,50.0,0,,21078.0,0.0,0.0,
153,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,135.5,0.83,135.5,0.83,135.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,1:2,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,33.3,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,50.0,0,,21080.0,0.0,0.0,"0.21,0.50"
154,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,135.5,0.83,135.5,0.83,135.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,2:2,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,33.3,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,50.0,0,,21078.0,0.0,0.0,"0.21,0.50"
155,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,135.5,0.83,135.5,0.83,135.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,2:2,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,33.3,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,50.0,0,,21078.0,0.0,0.0,"0.21,0.50"
156,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,135.5,0.83,135.5,0.83,135.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,2:2,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,50.0,0,,21080.0,0.0,0.0,"0.21,0.50"
157,44.0,5.0,,第1节,6.5,0.8,-7.5,0.87,135.5,0.83,135.5,0.83,-7.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,2:2,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,50.0,0,,21080.0,0.0,0.0,"0.21,0.50"
158,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,135.5,0.83,134.5,0.83,7.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,2:2,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,50.0,0,,21080.0,0.0,0.0,"0.21,0.50"
159,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,134.5,0.83,134.5,0.83,134.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,2:2,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,50.0,0,,21080.0,0.0,0.0,"0.21,0.50"
160,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,134.5,0.83,134.5,0.83,134.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,48.0,0,,21077.0,0.0,0.0,
161,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,134.5,0.83,134.5,0.83,134.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,48.0,0,,21095.0,0.0,0.0,"0.13,0.51"
162,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,134.5,0.83,134.5,0.83,134.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,46.0,0,,11077.0,0.0,0.0,
163,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,134.5,0.83,134.5,0.83,134.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,46.0,0,,21077.0,0.0,0.0,
164,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,134.5,0.83,134.5,0.83,134.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,44.0,0,,21077.0,0.0,0.0,
165,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,134.5,0.83,134.5,0.83,134.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,44.0,0,,21095.0,0.0,0.0,"0.13,0.51"
166,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,134.5,0.83,134.5,0.83,134.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,44.0,0,,11077.0,0.0,0.0,
167,44.0,5.0,,第1节,7.5,0.87,-6.5,0.8,134.5,0.83,134.5,0.83,-6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,44.0,0,,11077.0,0.0,0.0,
168,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,134.5,0.83,133.5,0.83,6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,44.0,0,,11077.0,0.0,0.0,
169,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,133.5,0.83,133.5,0.83,133.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,44.0,0,,11077.0,0.0,0.0,
170,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,133.5,0.83,133.5,0.83,133.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,26.0,0,,11077.0,0.0,0.0,
171,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,133.5,0.83,133.5,0.83,133.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,26.0,0,,11095.0,0.0,0.0,"0.78,0.53"
172,44.0,5.0,,第1节,6.5,0.8,-7.5,0.87,133.5,0.83,133.5,0.83,-7.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,26.0,0,,21077.0,0.0,0.0,
173,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,133.5,0.83,132.5,0.83,7.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,26.0,0,,21077.0,0.0,0.0,
174,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,132.5,0.83,132.5,0.83,132.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,26.0,0,,21077.0,0.0,0.0,
175,44.0,5.0,,第1节,7.5,0.8,-7.5,0.8,132.5,0.83,132.5,0.83,132.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,26.0,0,,11077.0,0.0,0.0,
176,44.0,5.0,,第1节,7.5,0.8,-6.5,0.8,132.5,0.83,132.5,0.83,-6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,26.0,0,,11095.0,0.0,0.0,"0.92,0.51"
177,44.0,5.0,,第1节,7.5,0.8,-6.5,0.8,132.5,0.83,132.5,0.83,-6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,20.0,0,,21077.0,0.0,0.0,
178,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,132.5,0.83,132.5,0.83,6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,20.0,0,,21077.0,0.0,0.0,
179,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,132.5,0.83,132.5,0.83,6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",1.0,,,0.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,50.0,25.0,6.0,5.0,0.0,#F0F0F0,1,3.0,GD,20.0,0,,21077.0,0.0,0.0,
