,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S1_a,S2,S2_a,S3,S3_a,S4,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
80,,,,,3.5,0.77,-3.5,0.91,125.5,0.83,125.5,0.83,-3.5,,0.47,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,39,0,1,1,26,1,2.01807E+13,21077,0.83,0.83
81,,,,,3.5,0.77,-3.5,0.91,124.5,0.87,125.5,0.8,124.5,,0.47,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,39,0,1,1,26,1,2.01807E+13,21077,0.83,0.83
82,,,,,3.5,0.77,-3.5,0.91,124.5,0.87,124.5,0.8,124.5,,0.47,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,39,0,1,1,18,1,2.01807E+13,21077,0.83,0.83
83,,,,,3.5,0.77,-3.5,0.91,127.5,0.77,124.5,0.91,127.5,,1.25,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,39,0,1,1,18,1,2.01807E+13,21077,0.83,0.83
84,,,,,3.5,0.77,-3.5,0.91,127.5,0.77,127.5,0.91,127.5,,0,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,1,18,1,2.01807E+13,21077,0.83,0.83
85,,,,,2.5,0.83,-2.5,0.91,127.5,0.77,127.5,0.91,2.5,,0,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,1,18,1,2.01807E+13,21077,0.83,0.83
86,,,,,2.5,0.83,-2.5,0.83,127.5,0.83,127.5,0.91,-2.5,,0,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,1,18,1,2.01807E+13,11077,0.83,0.83
87,,,,,2.5,0.83,-2.5,0.83,126.5,0.83,127.5,0.83,126.5,,0,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,1,18,1,2.01807E+13,11077,0.83,0.83
88,,,,,2.5,0.83,-2.5,0.83,126.5,0.83,126.5,0.83,126.5,,0,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,1,10,1,2.01807E+13,11077,0.83,0.83
89,,,,,2.5,0.83,-2.5,0.83,125.5,0.91,126.5,0.77,125.5,,0,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,1,10,1,2.01807E+13,11077,0.83,0.83
90,,,,,2.5,0.83,-2.5,0.83,125.5,0.91,125.5,0.77,125.5,,0,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,1,2,1,2.01807E+13,11077,0.83,0.83
91,,,,,2.5,0.83,-2.5,0.83,125.5,0.83,125.5,0.83,125.5,,1.3,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,1,2,1,2.01807E+13,11077,0.83,0.83
92,,,,,2.5,0.83,-2.5,0.83,125.5,0.83,125.5,0.83,125.5,,0.56,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,0,54,1,2.01807E+13,11077,0.83,0.83
93,,,,,2.5,0.83,-2.5,0.83,125.5,0.8,125.5,0.87,125.5,,0.56,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,0,54,1,2.01807E+13,11077,0.83,0.83
94,,,,,2.5,0.83,-2.5,0.83,125.5,0.8,125.5,0.87,125.5,,0.56,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,0,51,0,2.01807E+13,11077,0.83,0.83
95,,,,,2.5,0.83,-2.5,0.83,125.5,0.8,125.5,0.87,125.5,,0.56,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,0,51,0,2.01807E+13,11077,0.83,0.83
96,,,,,2.5,0.83,-2.5,0.83,125.5,0.8,125.5,0.87,125.5,,1.2,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,0,51,0,2.01807E+13,11077,0.83,0.83
97,,,,,1.5,0.83,-1.5,0.83,125.5,0.8,125.5,0.87,1.5,,0.63,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,0,51,0,2.01807E+13,11077,0.83,0.83
98,,,,,1.5,0.83,-1.5,0.83,125.5,0.8,125.5,0.87,-1.5,,0.63,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,0,51,1,2.01807E+13,21077,0.83,0.83
99,,,,,1.5,0.83,-1.5,0.83,124.5,0.83,125.5,0.83,124.5,,0.63,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,0,51,1,2.01807E+13,21077,0.83,0.83
100,,,,,1.5,0.83,-1.5,0.83,124.5,0.83,124.5,0.83,124.5,,0.63,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,0,43,1,2.01807E+13,21077,0.83,0.83
101,,,,,1.5,0.83,-1.5,0.83,124.5,0.77,124.5,0.91,124.5,,0.63,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,0,43,1,2.01807E+13,21077,0.83,0.83
102,,,,,1.5,0.83,-1.5,0.83,124.5,0.77,124.5,0.91,124.5,,0.63,,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,41,0,1,0,35,0,2.01807E+13,21077,0.83,0.83
103,,,,,1.5,0.83,-1.5,0.83,125.5,0.8,124.5,0.87,125.5,,0.63,^,1,4,3,,11,9,7,,2,5,3,60,53.8,43,43,41,0,1,0,35,0,2.01807E+13,11086^21077,0.83,0.83
104,,,,,1.5,0.83,-1.5,0.83,125.5,0.8,125.5,0.87,125.5,,0.63,^,1,4,3,,11,9,7,,2,5,3,60,53.8,43,43,41,0,1,0,35,0,2.01807E+13,11086^21077,0.83,0.83
105,,,,,1.5,0.8,-1.5,0.87,125.5,0.87,125.5,0.8,125.5,,1,1:02,1,4,3,,11,9,7,,2,5,3,60,53.8,43,43,41,0,1,0,35,0,2.01807E+13,21078,0.83,0.83
106,,,,,1.5,0.8,-1.5,0.87,125.5,0.87,125.5,0.8,125.5,,0.71,1:02,1,4,3,,11,9,7,,2,5,3,60,53.8,43,43,42,0,1,0,35,0,2.01807E+13,21078,0.83,0.83
