,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
530,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.87,,30.0,38.0,0.0,1,4.0,GD,46.0,0,,11077.0,1.7,0.0,
531,44.0,5.0,第2节,第2节,-10.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-10.5,2.0,0.83,,30.0,38.0,0.0,1,4.0,GD,46.0,0,,11077.0,1.7,0.0,
532,44.0,5.0,第2节,第2节,10.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,10.5,2.0,0.83,,30.0,38.0,0.0,1,4.0,GD,15.0,0,,11077.0,1.7,0.0,
533,44.0,5.0,第2节,第2节,10.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,10.5,2.0,0.83,,30.0,38.0,0.0,1,4.0,GD,15.0,0,,11077.0,1.7,0.0,
534,44.0,5.0,第2节,第2节,10.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,10.5,2.0,0.83,,30.0,38.0,0.0,1,4.0,GD,13.0,0,,11077.0,1.7,0.0,
535,44.0,5.0,第2节,第2节,10.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,10.5,2.0,0.87,,30.0,38.0,0.0,1,4.0,GD,13.0,0,,21077.0,1.7,0.0,
536,44.0,5.0,第2节,第2节,10.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,10.5,2.0,0.8,,30.0,38.0,0.0,1,4.0,GD,13.0,0,,21095.0,1.7,0.0,"0.17,0.19"
537,44.0,5.0,第2节,第2节,10.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,10.5,2.0,0.8,,30.0,38.0,0.0,1,4.0,GD,5.0,0,,11077.0,1.7,0.0,
538,44.0,5.0,第2节,第2节,10.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,10.5,2.0,0.83,,30.0,38.0,0.0,1,4.0,GD,5.0,0,,11077.0,1.7,0.0,
539,44.0,5.0,第2节,第2节,10.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,10.5,2.0,0.83,,30.0,38.0,0.0,1,3.0,GD,51.0,0,,11077.0,1.7,0.0,
540,44.0,5.0,第2节,第2节,10.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,10.5,2.0,0.83,,30.0,38.0,0.0,1,3.0,GD,51.0,0,,11074.0,1.7,0.0,"0.88,0.53"
541,44.0,5.0,第2节,第2节,10.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,10.5,2.0,0.83,,30.0,40.0,0.0,1,3.0,GD,51.0,0,,21077.0,1.7,0.0,
542,44.0,5.0,第2节,第2节,-11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-11.5,2.0,0.8,,30.0,40.0,0.0,1,3.0,GD,51.0,0,,21077.0,1.7,0.0,
543,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.87,,30.0,40.0,0.0,1,3.0,GD,51.0,0,,21095.0,1.7,0.0,"0.20,0.53"
544,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.87,,30.0,40.0,0.0,1,3.0,GD,27.0,0,,11077.0,1.7,0.0,
545,44.0,5.0,第2节,第2节,-12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-12.5,2.0,0.83,,30.0,40.0,0.0,1,3.0,GD,27.0,0,,11077.0,1.7,0.0,
546,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.83,,30.0,40.0,0.0,1,3.0,GD,27.0,0,,11086.0,1.7,0.0,
547,44.0,5.0,第2节,第2节,-11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-11.5,2.0,0.8,,30.0,40.0,0.0,1,3.0,GD,27.0,0,,21077.0,1.7,0.0,
548,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.87,1:2,30.0,40.0,0.0,1,3.0,GD,27.0,0,,21078.0,1.7,0.0,
549,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.87,1:2,30.0,40.0,0.0,1,3.0,GD,27.0,0,,21078.0,1.7,0.0,
550,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.8,1:2,30.0,40.0,0.0,1,3.0,GD,27.0,0,,21080.0,1.7,0.0,"0.20,0.50"
551,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,2:2,30.0,40.0,0.0,1,3.0,GD,27.0,0,,21078.0,1.7,0.0,"0.20,0.50"
552,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,2:2,30.0,40.0,0.0,1,3.0,GD,27.0,0,,21079.0,1.7,0.0,"0.20,0.50"
553,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,40.0,0.0,1,3.0,GD,27.0,0,,11077.0,1.7,0.0,
554,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,40.0,1.0,1,3.0,GD,27.0,0,,11077.0,1.7,0.0,
555,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,40.0,1.0,1,3.0,GD,27.0,0,,11077.0,1.7,0.0,
556,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,40.0,0.0,1,3.0,GD,27.0,0,,11077.0,1.7,0.0,
557,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,40.0,0.0,1,3.0,GD,26.0,0,,11077.0,1.7,0.0,
558,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,40.0,0.0,1,3.0,GD,26.0,0,,11077.0,1.7,0.0,
559,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,40.0,0.0,1,3.0,GD,15.0,0,,11077.0,1.7,0.0,
560,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,40.0,0.0,1,3.0,GD,15.0,0,,21086.0,1.7,0.0,
561,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,40.0,0.0,1,3.0,GD,15.0,0,,11077.0,1.7,0.0,
562,44.0,5.0,第2节,第2节,-12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-12.5,2.0,0.87,1:2,31.0,40.0,0.0,1,3.0,GD,15.0,0,,11078.0,1.7,0.0,
563,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,1:2,31.0,40.0,0.0,1,3.0,GD,15.0,0,,11080.0,1.7,0.0,"0.20,0.50"
564,44.0,5.0,第2节,第2节,-11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-11.5,2.0,0.83,2:2,31.0,40.0,0.0,1,3.0,GD,15.0,0,,11078.0,1.7,0.0,"0.20,0.50"
565,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,2:2,31.0,40.0,0.0,1,3.0,GD,15.0,0,,11079.0,1.7,0.0,"0.20,0.50"
566,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,41.0,0.0,1,3.0,GD,15.0,0,,21077.0,1.7,0.0,
567,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,41.0,1.0,1,3.0,GD,15.0,0,,21077.0,1.7,0.0,
568,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,41.0,1.0,1,3.0,GD,15.0,0,,21077.0,1.7,0.0,
569,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,41.0,0.0,1,3.0,GD,15.0,0,,21077.0,1.7,0.0,
570,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,41.0,0.0,1,3.0,GD,15.0,0,,21095.0,1.7,0.0,"0.15,0.65"
571,44.0,5.0,第2节,第2节,-12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-12.5,2.0,0.83,,31.0,41.0,0.0,1,3.0,GD,15.0,0,,11077.0,1.7,0.0,
572,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.83,,31.0,41.0,0.0,1,2.0,GD,56.0,0,,11077.0,1.7,0.0,
573,44.0,5.0,第2节,第2节,-11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-11.5,2.0,0.83,,31.0,41.0,0.0,1,2.0,GD,56.0,0,,21077.0,1.7,0.0,
574,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,41.0,0.0,1,2.0,GD,56.0,0,,21094.0,1.7,0.0,"0.24,0.28"
575,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,41.0,0.0,1,2.0,GD,52.0,0,,11077.0,1.7,0.0,
576,44.0,5.0,第2节,第2节,-12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-12.5,2.0,0.83,,31.0,41.0,0.0,1,2.0,GD,52.0,0,,11077.0,1.7,0.0,
577,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.83,,31.0,41.0,0.0,1,2.0,GD,52.0,0,,11095.0,1.7,0.0,"0.83,0.52"
578,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.83,,31.0,41.0,0.0,1,2.0,GD,29.0,0,,21077.0,1.7,0.0,
579,44.0,5.0,第2节,第2节,-11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-11.5,2.0,0.83,,31.0,41.0,0.0,1,2.0,GD,29.0,0,,21077.0,1.7,0.0,
580,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,41.0,1.0,1,2.0,GD,29.0,0,,21077.0,1.7,0.0,
581,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,41.0,1.0,1,2.0,GD,29.0,0,,21077.0,1.7,0.0,
582,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,41.0,0.0,1,2.0,GD,29.0,0,,21077.0,1.7,0.0,
583,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,41.0,0.0,1,2.0,GD,28.0,0,,21077.0,1.7,0.0,
584,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,41.0,0.0,1,2.0,GD,28.0,0,,11086.0,1.7,0.0,
585,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,41.0,0.0,1,2.0,GD,28.0,0,,21077.0,1.7,0.0,
586,44.0,5.0,第2节,第2节,-10.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-10.5,2.0,0.8,1:2,31.0,41.0,0.0,1,2.0,GD,28.0,0,,21078.0,1.7,0.0,
587,44.0,5.0,第2节,第2节,10.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,10.5,2.0,0.87,1:2,31.0,41.0,0.0,1,2.0,GD,28.0,0,,21078.0,1.7,0.0,
588,44.0,5.0,第2节,第2节,-11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-11.5,2.0,0.83,1:2,31.0,41.0,0.0,1,2.0,GD,28.0,0,,21078.0,1.7,0.0,
589,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,1:2,31.0,41.0,0.0,1,2.0,GD,28.0,0,,21080.0,1.7,0.0,"0.20,0.50"
590,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,2:2,31.0,41.0,0.0,1,2.0,GD,28.0,0,,21078.0,1.7,0.0,"0.20,0.50"
591,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,2:2,31.0,41.0,0.0,1,2.0,GD,28.0,0,,21080.0,1.7,0.0,"0.20,0.50"
592,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,41.0,1.0,1,2.0,GD,28.0,0,,11077.0,1.7,0.0,
593,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,41.0,1.0,1,2.0,GD,28.0,0,,11077.0,1.7,0.0,
594,44.0,5.0,第2节,第2节,11.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,11.5,2.0,0.83,,31.0,41.0,0.0,1,2.0,GD,28.0,0,,11077.0,1.7,0.0,
595,44.0,5.0,第2节,第2节,-12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-12.5,2.0,0.87,,31.0,41.0,0.0,1,2.0,GD,28.0,0,,11077.0,1.7,0.0,
596,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,,31.0,41.0,0.0,1,2.0,GD,20.0,0,,11077.0,1.7,0.0,
597,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,,31.0,41.0,0.0,1,2.0,GD,20.0,0,,11074.0,1.7,0.0,"0.88,0.65"
598,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,,31.0,43.0,0.0,1,2.0,GD,20.0,0,,21077.0,1.7,0.0,
599,44.0,5.0,第2节,第2节,-13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-13.5,2.0,0.83,,31.0,43.0,0.0,1,2.0,GD,20.0,0,,21077.0,1.7,0.0,
600,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.83,,31.0,43.0,0.0,1,2.0,GD,20.0,0,,21086.0,1.7,0.0,
601,44.0,5.0,第2节,第2节,-14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-14.5,2.0,0.87,,31.0,43.0,0.0,1,2.0,GD,20.0,0,,11077.0,1.7,0.0,
602,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.8,1:1,31.0,43.0,0.0,1,2.0,GD,20.0,0,,11078.0,1.7,0.0,
603,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.8,1:1,31.0,43.0,0.0,1,2.0,GD,20.0,0,,11079.0,1.7,0.0,"0.20,0.50"
604,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.8,,31.0,44.0,0.0,1,2.0,GD,20.0,0,,21077.0,1.7,0.0,
605,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.83,,31.0,44.0,0.0,1,2.0,GD,20.0,0,,21077.0,1.7,0.0,
606,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.83,,31.0,44.0,0.0,1,2.0,GD,20.0,0,,21075.0,1.7,0.0,"0.10,0.95"
607,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.83,,34.0,44.0,0.0,1,2.0,GD,20.0,0,,11077.0,1.7,0.0,
608,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.83,,34.0,44.0,0.0,1,2.0,GD,5.0,0,,11077.0,1.7,0.0,
609,44.0,5.0,第2节,第2节,-12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-12.5,2.0,0.87,,34.0,44.0,0.0,1,2.0,GD,5.0,0,,11077.0,1.7,0.0,
610,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,,34.0,44.0,0.0,1,2.0,GD,4.0,0,,11077.0,1.7,0.0,
611,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,,34.0,44.0,0.0,1,1.0,GD,4.0,0,,11081.0,1.7,0.0,
612,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,,34.0,44.0,0.0,1,1.0,GD,57.0,0,,11081.0,1.7,0.0,
613,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,,34.0,44.0,0.0,1,1.0,GD,57.0,0,,11074.0,1.7,0.0,"0.86,0.65"
614,44.0,5.0,第2节,第2节,12.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,12.5,2.0,0.8,,34.0,46.0,0.0,1,1.0,GD,57.0,0,,21077.0,1.7,0.0,
615,44.0,5.0,第2节,第2节,-13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-13.5,2.0,0.83,,34.0,46.0,0.0,1,1.0,GD,57.0,0,,21077.0,1.7,0.0,
616,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.83,,34.0,46.0,0.0,1,1.0,GD,57.0,0,,21094.0,1.7,0.0,"0.30,0.91"
617,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.83,,34.0,46.0,0.0,1,1.0,GD,40.0,0,,11077.0,1.7,0.0,
618,44.0,5.0,第2节,第2节,-14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-14.5,2.0,0.87,,34.0,46.0,0.0,1,1.0,GD,40.0,0,,21077.0,1.7,0.0,
619,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.8,,34.0,46.0,0.0,1,1.0,GD,40.0,0,,21077.0,1.7,0.0,
620,44.0,5.0,第2节,第2节,-13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-13.5,2.0,0.83,,34.0,46.0,0.0,1,1.0,GD,40.0,0,,21077.0,1.7,0.0,
621,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.83,,34.0,46.0,0.0,1,1.0,GD,34.0,0,,21077.0,1.7,0.0,
622,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.83,,34.0,46.0,0.0,1,1.0,GD,34.0,0,,21095.0,1.7,0.0,"0.12,0.56"
623,44.0,5.0,第2节,第2节,-14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-14.5,2.0,0.87,,34.0,46.0,0.0,1,1.0,GD,34.0,0,,11077.0,1.7,0.0,
624,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.8,,34.0,46.0,1.0,1,1.0,GD,34.0,0,,11077.0,1.7,0.0,
625,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.8,,34.0,46.0,1.0,1,1.0,GD,34.0,0,,11077.0,1.7,0.0,
626,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.8,,34.0,46.0,0.0,1,1.0,GD,34.0,0,,11077.0,1.7,0.0,
627,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.8,,34.0,46.0,0.0,1,1.0,GD,34.0,0,,21086.0,1.7,0.0,
628,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.8,,34.0,46.0,0.0,1,1.0,GD,34.0,0,,11077.0,1.7,0.0,
629,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.8,1:2,34.0,46.0,0.0,1,1.0,GD,34.0,0,,11078.0,1.7,0.0,
630,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.87,1:2,34.0,46.0,0.0,1,1.0,GD,34.0,0,,11080.0,1.7,0.0,"0.20,0.50"
631,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.87,2:2,34.0,46.0,0.0,1,1.0,GD,34.0,0,,11078.0,1.7,0.0,"0.20,0.50"
632,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.8,2:2,34.0,46.0,0.0,1,1.0,GD,34.0,0,,11079.0,1.7,0.0,"0.20,0.50"
633,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.83,,34.0,47.0,0.0,1,1.0,GD,34.0,0,,21077.0,1.7,0.0,
634,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.83,,34.0,47.0,1.0,1,1.0,GD,34.0,0,,21077.0,1.7,0.0,
635,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.83,,34.0,47.0,1.0,1,1.0,GD,34.0,0,,21077.0,1.7,0.0,
636,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.83,,34.0,47.0,0.0,1,1.0,GD,34.0,0,,21077.0,1.7,0.0,
637,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.83,,34.0,47.0,0.0,1,1.0,GD,33.0,0,,21077.0,1.7,0.0,
638,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.83,,34.0,47.0,0.0,1,1.0,GD,33.0,0,,21077.0,1.7,0.0,
639,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.83,,34.0,47.0,0.0,1,1.0,GD,25.0,0,,21077.0,1.7,0.0,
640,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.83,,34.0,47.0,0.0,1,1.0,GD,25.0,0,,11086.0,1.7,0.0,
641,44.0,5.0,第2节,第2节,14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,14.5,2.0,0.83,,34.0,47.0,0.0,1,1.0,GD,25.0,0,,21077.0,1.7,0.0,
642,44.0,5.0,第2节,第2节,-13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-13.5,2.0,0.83,1:2,34.0,47.0,0.0,1,1.0,GD,25.0,0,,21078.0,1.7,0.0,
643,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.83,1:2,34.0,47.0,0.0,1,1.0,GD,25.0,0,,21079.0,1.7,0.0,"0.20,0.50"
644,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.83,2:2,35.0,47.0,0.0,1,1.0,GD,25.0,0,,21078.0,1.7,0.0,"0.20,0.50"
645,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.83,2:2,35.0,47.0,0.0,1,1.0,GD,25.0,0,,21079.0,1.7,0.0,"0.20,0.50"
646,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.83,,36.0,47.0,0.0,1,1.0,GD,25.0,0,,11077.0,1.7,0.0,
647,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.87,,36.0,47.0,0.0,1,1.0,GD,25.0,0,,11077.0,1.7,0.0,
648,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.8,,36.0,47.0,0.0,1,1.0,GD,25.0,0,,11074.0,1.7,0.0,"0.83,0.67"
649,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.8,,36.0,49.0,0.0,1,1.0,GD,25.0,0,,21077.0,1.7,0.0,
650,44.0,5.0,第2节,第2节,13.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,13.5,2.0,0.8,,36.0,49.0,0.0,1,1.0,GD,12.0,0,,21077.0,1.7,0.0,
651,44.0,5.0,第2节,第2节,-14.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-14.5,2.0,0.83,,36.0,49.0,0.0,1,1.0,GD,12.0,0,,21077.0,1.7,0.0,
