,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC
380,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,4.0,GD,0.0,0.0,20180622084711.0,21077.0
381,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,4.0,GD,0.0,1.0,20180622084730.0,21077.0
382,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,4.0,GD,0.0,1.0,20180622084730.0,11077.0
383,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,4.0,GD,0.0,1.0,20180622084731.0,11077.0
384,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,4.0,GD,0.0,1.0,20180622084731.0,11077.0
385,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,3.0,GD,57.0,1.0,20180622084732.0,11077.0
386,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,3.0,GD,57.0,0.0,20180622084732.0,11077.0
387,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,3.0,GD,57.0,0.0,20180622084732.0,11077.0
388,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,3.0,GD,57.0,1.0,20180622084739.0,11077.0
389,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,3.0,GD,56.0,1.0,20180622084739.0,21077.0
390,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,3.0,GD,56.0,1.0,20180622084758.0,11077.0
391,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,3.0,GD,33.0,1.0,20180622084758.0,11077.0
392,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,3.0,GD,33.0,1.0,20180622084807.0,21077.0
393,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,3.0,GD,25.0,1.0,20180622084807.0,21077.0
394,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,3.0,GD,25.0,1.0,20180622084810.0,21077.0
395,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,18.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,7.0,0.0,1.0,3.0,GD,22.0,1.0,20180622084810.0,21077.0
396,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,19.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,48.0,50.0,0.0,1.0,3.0,GD,22.0,1.0,20180622084810.0,21074.0
397,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,19.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,50.0,7.0,0.0,1.0,3.0,GD,22.0,1.0,20180622084810.0,11077.0
398,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,19.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,50.0,7.0,0.0,1.0,3.0,GD,22.0,1.0,20180622084812.0,11077.0
399,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,19.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,50.0,7.0,0.0,1.0,3.0,GD,20.0,1.0,20180622084812.0,11077.0
400,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,19.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,50.0,7.0,0.0,1.0,3.0,GD,20.0,1.0,20180622084820.0,21077.0
401,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,19.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,50.0,7.0,0.0,1.0,3.0,GD,12.0,1.0,20180622084820.0,21077.0
402,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,20.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,50.0,52.0,0.0,1.0,3.0,GD,12.0,1.0,20180622084820.0,21074.0
403,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,20.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,52.0,7.0,0.0,1.0,3.0,GD,11.0,1.0,20180622084822.0,11077.0
404,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,20.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,52.0,7.0,0.0,1.0,3.0,GD,11.0,1.0,20180622084822.0,11077.0
405,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,20.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,52.0,7.0,0.0,1.0,3.0,GD,11.0,1.0,20180622084823.0,11077.0
406,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,20.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,52.0,7.0,0.0,1.0,3.0,GD,11.0,1.0,20180622084823.0,21077.0
407,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,20.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,52.0,7.0,0.0,1.0,2.0,GD,56.0,1.0,20180622084836.0,21077.0
408,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,21.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,52.0,54.0,0.0,1.0,2.0,GD,56.0,1.0,20180622084836.0,21074.0
409,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,21.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,54.0,7.0,0.0,1.0,2.0,GD,37.0,1.0,20180622084854.0,11077.0
410,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,21.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,54.0,7.0,0.0,1.0,2.0,GD,37.0,1.0,20180622084854.0,11077.0
411,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,21.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,54.0,7.0,0.0,1.0,2.0,GD,37.0,1.0,20180622084856.0,11077.0
412,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,21.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,54.0,7.0,0.0,1.0,2.0,GD,37.0,1.0,20180622084856.0,21077.0
413,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,21.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,54.0,7.0,0.0,1.0,2.0,GD,23.0,1.0,20180622084908.0,21077.0
414,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,21.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,54.0,7.0,0.0,1.0,2.0,GD,23.0,1.0,20180622084908.0,21077.0
415,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,21.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,54.0,7.0,0.0,1.0,2.0,GD,4.0,1.0,20180622084928.0,21077.0
416,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,22.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,54.0,56.0,0.0,1.0,2.0,GD,4.0,1.0,20180622084928.0,21074.0
417,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,22.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,56.0,7.0,0.0,1.0,2.0,GD,4.0,1.0,20180622084928.0,11077.0
418,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,3.0,22.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,56.0,7.0,0.0,1.0,2.0,GD,3.0,1.0,20180622084930.0,11077.0
419,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,9.0,7.0,0.0,1.0,2.0,GD,3.0,1.0,20180622084930.0,11074.0
420,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,56.0,9.0,0.0,1.0,2.0,GD,3.0,1.0,20180622084930.0,21077.0
421,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,56.0,9.0,0.0,1.0,1.0,GD,34.0,1.0,20180622084950.0,21077.0
422,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,56.0,9.0,0.0,1.0,1.0,GD,34.0,1.0,20180622084950.0,21077.0
423,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,56.0,9.0,0.0,1.0,1.0,GD,33.0,1.0,20180622084952.0,21077.0
424,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,62.0,9.0,0.0,1.0,1.0,GD,33.0,1.0,20180622084952.0,21077.0
425,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,62.0,9.0,0.0,0.0,0.0,GD,0.0,1.0,20180622085329.0,21077.0
426,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,62.0,9.0,0.0,0.0,0.0,GD,0.0,0.0,20180622085329.0,21077.0
427,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,62.0,9.0,0.0,1.0,10.0,GD,0.0,0.0,20180622085330.0,21077.0
428,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,62.0,9.0,0.0,1.0,10.0,GD,0.0,0.0,20180622085330.0,1083.0
429,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,1.0,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,50.0,62.0,9.0,0.0,1.0,10.0,GD,0.0,0.0,20180622085330.0,1083.0
430,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,1.0,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,50.0,62.0,9.0,0.0,1.0,10.0,GD,0.0,0.0,20180622085330.0,1083.0
431,第2节,第2节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,1.0,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,9.0,0.0,1.0,10.0,GD,0.0,0.0,20180622085330.0,1083.0
432,第2节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,1.0,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,9.0,0.0,1.0,10.0,GD,0.0,0.0,20180622085330.0,1083.0
433,第2节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,1.0,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,9.0,0.0,1.0,10.0,GD,0.0,0.0,20180622085330.0,1083.0
434,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,2.0,1.0,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,9.0,0.0,1.0,10.0,GD,0.0,0.0,20180622085330.0,1083.0
435,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,9.0,0.0,1.0,10.0,GD,0.0,1.0,20180622085954.0,1089.0
436,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,9.0,0.0,1.0,10.0,GD,0.0,1.0,20180622085954.0,11077.0
437,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,9.0,0.0,1.0,10.0,GD,0.0,1.0,20180622085955.0,11077.0
438,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,9.0,0.0,1.0,10.0,GD,0.0,1.0,20180622085955.0,11077.0
439,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,0.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,9.0,0.0,1.0,9.0,GD,51.0,1.0,20180622090002.0,11077.0
440,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,12.0,9.0,0.0,1.0,9.0,GD,51.0,1.0,20180622090002.0,11075.0
441,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,12.0,0.0,1.0,9.0,GD,51.0,1.0,20180622090002.0,21077.0
442,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,12.0,0.0,1.0,9.0,GD,50.0,1.0,20180622090005.0,21077.0
443,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,12.0,0.0,1.0,9.0,GD,50.0,0.0,20180622090005.0,21077.0
444,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,12.0,0.0,1.0,9.0,GD,34.0,0.0,20180622090020.0,21077.0
445,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,12.0,0.0,1.0,9.0,GD,34.0,1.0,20180622090020.0,21077.0
446,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,12.0,0.0,1.0,9.0,GD,34.0,1.0,20180622090031.0,21077.0
447,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,12.0,0.0,1.0,9.0,GD,34.0,1.0,20180622090031.0,21077.0
448,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,12.0,0.0,1.0,9.0,GD,33.0,1.0,20180622090032.0,21077.0
449,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,12.0,0.0,1.0,9.0,GD,33.0,1.0,20180622090032.0,11077.0
450,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,4.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,12.0,0.0,1.0,9.0,GD,28.0,1.0,20180622090037.0,11077.0
451,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,14.0,12.0,0.0,1.0,9.0,GD,28.0,1.0,20180622090037.0,11074.0
452,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,14.0,0.0,1.0,9.0,GD,28.0,1.0,20180622090037.0,21077.0
453,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,14.0,0.0,1.0,9.0,GD,25.0,1.0,20180622090040.0,21077.0
454,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,14.0,0.0,1.0,9.0,GD,25.0,1.0,20180622090040.0,21077.0
455,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,14.0,0.0,1.0,9.0,GD,24.0,1.0,20180622090042.0,21077.0
456,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,14.0,0.0,1.0,9.0,GD,24.0,1.0,20180622090042.0,21077.0
457,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,22.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,14.0,0.0,1.0,9.0,GD,1.0,1.0,20180622090104.0,21077.0
458,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,62.0,64.0,0.0,1.0,9.0,GD,1.0,1.0,20180622090104.0,21074.0
459,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,1.0,9.0,GD,1.0,1.0,20180622090104.0,11077.0
460,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,1.0,9.0,GD,0.0,1.0,20180622090106.0,11077.0
461,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,1.0,9.0,GD,0.0,1.0,20180622090106.0,11077.0
462,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,1.0,8.0,GD,47.0,1.0,20180622090118.0,11077.0
463,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,1.0,8.0,GD,47.0,1.0,20180622090118.0,21077.0
464,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,0.0,8.0,GD,36.0,1.0,20180622090130.0,11077.0
465,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,0.0,8.0,GD,36.0,0.0,20180622090130.0,11077.0
466,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,1.0,8.0,GD,36.0,0.0,20180622090133.0,11077.0
467,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,1.0,6.0,GD,20.0,0.0,20180622090133.0,11077.0
468,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,0.0,6.0,GD,20.0,0.0,20180622090133.0,11077.0
469,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,0.0,6.0,GD,20.0,0.0,20180622090133.0,11077.0
470,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,1.0,6.0,GD,20.0,0.0,20180622090133.0,11077.0
471,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,1.0,6.0,GD,20.0,1.0,20180622090206.0,11077.0
472,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,1.0,6.0,GD,20.0,1.0,20180622090206.0,11077.0
473,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,1.0,6.0,GD,20.0,1.0,20180622090207.0,11077.0
474,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,1.0,6.0,GD,20.0,1.0,20180622090207.0,21077.0
