,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,NA,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
330,44.0,5.0,第2节,第2节,-11.5,0.83,11.5,0.83,169.5,0.83,171.5,0.83,-11.5,2.0,泰国通用装备,,0.0,4.0,0.0,3.0,10.0,2.0,6.0,4.0,5.0,0.0,0.0,66.7,75.0,26.0,20.0,0.0,1,8.0,GD,38.0,0,,21077.0,0.0,0.0,
331,44.0,5.0,第2节,第2节,-11.5,0.83,11.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,泰国通用装备,,0.0,4.0,0.0,3.0,10.0,2.0,6.0,4.0,5.0,0.0,0.0,66.7,75.0,26.0,20.0,0.0,1,8.0,GD,38.0,0,,21077.0,0.0,0.0,
332,44.0,5.0,第2节,第2节,-11.5,0.83,11.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,泰国通用装备,,0.0,4.0,0.0,3.0,10.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,26.0,20.0,0.0,1,8.0,GD,38.0,0,,21086.0,0.0,0.0,
333,44.0,5.0,第2节,第2节,-11.5,0.87,11.5,0.8,171.5,0.83,171.5,0.83,171.5,2.0,泰国通用装备,,0.0,4.0,0.0,3.0,10.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,26.0,20.0,0.0,1,8.0,GD,38.0,0,,11077.0,0.0,0.0,
334,44.0,5.0,第2节,第2节,-11.5,0.8,10.5,0.87,171.5,0.83,171.5,0.83,10.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,10.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,26.0,20.0,0.0,1,8.0,GD,38.0,0,,11078.0,0.0,0.0,
335,44.0,5.0,第2节,第2节,-10.5,0.8,10.5,0.87,171.5,0.83,172.5,0.83,-10.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,10.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,26.0,20.0,0.0,1,8.0,GD,38.0,0,,11078.0,0.0,0.0,
336,44.0,5.0,第2节,第2节,-10.5,0.8,10.5,0.87,172.5,0.83,172.5,0.83,172.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,10.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,26.0,20.0,0.0,1,8.0,GD,38.0,0,,11078.0,0.0,0.0,
337,44.0,5.0,第2节,第2节,-10.5,0.83,10.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,10.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,26.0,20.0,0.0,1,8.0,GD,38.0,0,,11078.0,0.0,0.0,
338,44.0,5.0,第2节,第2节,-10.5,0.87,12.5,0.8,172.5,0.83,172.5,0.83,12.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,10.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,26.0,20.0,0.0,1,8.0,GD,38.0,0,,11078.0,0.0,0.0,
339,44.0,5.0,第2节,第2节,-12.5,0.87,12.5,0.8,172.5,0.83,174.5,0.83,-12.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,10.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,26.0,20.0,0.0,1,8.0,GD,38.0,0,,11078.0,0.0,0.0,
340,44.0,5.0,第2节,第2节,-12.5,0.87,12.5,0.8,174.5,0.83,174.5,0.83,174.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,10.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,26.0,20.0,0.0,1,8.0,GD,38.0,0,,11078.0,0.0,0.0,
341,44.0,5.0,第2节,第2节,-12.5,0.87,12.5,0.8,174.5,0.83,174.5,0.83,174.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,10.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,26.0,20.0,0.0,1,8.0,GD,26.0,0,,11078.0,0.0,0.0,
342,44.0,5.0,第2节,第2节,-12.5,0.87,12.5,0.8,174.5,0.83,174.5,0.83,174.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,11.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,26.0,28.0,0.0,1,8.0,GD,26.0,0,,21074.0,0.0,0.0,"0.11,0.48"
343,44.0,5.0,第2节,第2节,-12.5,0.87,12.5,0.8,174.5,0.83,174.5,0.83,174.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,11.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,28.0,21.0,0.0,1,8.0,GD,26.0,0,,11077.0,0.0,0.0,
344,44.0,5.0,第2节,第2节,-12.5,0.87,12.5,0.8,174.5,0.83,174.5,0.83,174.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,11.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,28.0,21.0,0.0,1,8.0,GD,17.0,0,,21077.0,0.0,0.0,
345,44.0,5.0,第2节,第2节,-12.5,0.83,12.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,11.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,28.0,21.0,0.0,1,8.0,GD,17.0,0,,21077.0,0.0,0.0,
346,44.0,5.0,第2节,第2节,-12.5,0.83,12.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,11.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,28.0,21.0,0.0,1,8.0,GD,9.0,0,,21077.0,0.0,0.0,
347,44.0,5.0,第2节,第2节,-12.5,0.83,12.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,11.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,28.0,21.0,0.0,1,8.0,GD,9.0,0,,21094.0,0.0,0.0,"0.30,0.14"
348,44.0,5.0,第2节,第2节,-12.5,0.8,11.5,0.87,173.5,0.83,173.5,0.83,11.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,11.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,28.0,21.0,0.0,1,8.0,GD,9.0,0,,11077.0,0.0,0.0,
349,44.0,5.0,第2节,第2节,-11.5,0.8,11.5,0.87,173.5,0.83,172.5,0.83,-11.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,11.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,28.0,21.0,0.0,1,8.0,GD,9.0,0,,11077.0,0.0,0.0,
350,44.0,5.0,第2节,第2节,-11.5,0.8,11.5,0.87,172.5,0.83,172.5,0.83,172.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,11.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,28.0,21.0,0.0,1,8.0,GD,9.0,0,,11077.0,0.0,0.0,
351,44.0,5.0,第2节,第2节,-11.5,0.8,11.5,0.87,172.5,0.83,172.5,0.83,172.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,11.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,28.0,21.0,0.0,1,8.0,GD,9.0,0,,11095.0,0.0,0.0,"0.91,0.43"
352,44.0,5.0,第2节,第2节,-11.5,0.8,11.5,0.87,172.5,0.83,172.5,0.83,172.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,11.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,28.0,21.0,0.0,1,7.0,GD,52.0,0,,21077.0,0.0,0.0,
353,44.0,5.0,第2节,第2节,-11.5,0.83,12.5,0.83,172.5,0.83,172.5,0.83,12.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,11.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,28.0,21.0,0.0,1,7.0,GD,52.0,0,,21077.0,0.0,0.0,
354,44.0,5.0,第2节,第2节,-12.5,0.83,12.5,0.83,172.5,0.83,171.5,0.83,-12.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,11.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,28.0,21.0,0.0,1,7.0,GD,52.0,0,,21077.0,0.0,0.0,
355,44.0,5.0,第2节,第2节,-12.5,0.83,12.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,11.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,28.0,21.0,0.0,1,7.0,GD,52.0,0,,21077.0,0.0,0.0,
356,44.0,5.0,第2节,第2节,-12.5,0.83,12.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,12.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,28.0,30.0,0.0,1,7.0,GD,52.0,0,,21074.0,0.0,0.0,"0.20,0.60"
357,44.0,5.0,第2节,第2节,-12.5,0.83,12.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,12.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,30.0,21.0,0.0,1,7.0,GD,52.0,0,,11077.0,0.0,0.0,
358,44.0,5.0,第2节,第2节,-12.5,0.83,12.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,12.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,30.0,21.0,0.0,1,7.0,GD,46.0,0,,11077.0,0.0,0.0,
359,44.0,5.0,第2节,第2节,-12.5,0.83,13.5,0.83,171.5,0.83,171.5,0.83,13.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,12.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,30.0,21.0,0.0,1,7.0,GD,46.0,0,,11077.0,0.0,0.0,
360,44.0,5.0,第2节,第2节,-13.5,0.83,13.5,0.83,171.5,0.83,173.5,0.83,-13.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,12.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,30.0,21.0,0.0,1,7.0,GD,46.0,0,,11077.0,0.0,0.0,
361,44.0,5.0,第2节,第2节,-13.5,0.83,13.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,12.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,30.0,21.0,0.0,1,7.0,GD,46.0,0,,11077.0,0.0,0.0,
362,44.0,5.0,第2节,第2节,-13.5,0.83,13.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,12.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,30.0,21.0,0.0,1,7.0,GD,39.0,0,,21077.0,0.0,0.0,
363,44.0,5.0,第2节,第2节,-13.5,0.87,14.5,0.8,173.5,0.83,173.5,0.83,14.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,12.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,30.0,21.0,0.0,1,7.0,GD,39.0,0,,21077.0,0.0,0.0,
364,44.0,5.0,第2节,第2节,-14.5,0.87,14.5,0.8,173.5,0.83,172.5,0.83,-14.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,12.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,30.0,21.0,0.0,1,7.0,GD,39.0,0,,21077.0,0.0,0.0,
365,44.0,5.0,第2节,第2节,-14.5,0.87,14.5,0.8,172.5,0.83,172.5,0.83,172.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,12.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,30.0,21.0,0.0,1,7.0,GD,39.0,0,,21077.0,0.0,0.0,
366,44.0,5.0,第2节,第2节,-14.5,0.87,14.5,0.8,172.5,0.83,172.5,0.83,172.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,30.0,32.0,0.0,1,7.0,GD,39.0,0,,21074.0,0.0,0.0,"0.12,0.44"
367,44.0,5.0,第2节,第2节,-14.5,0.87,14.5,0.8,172.5,0.83,172.5,0.83,172.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,32.0,21.0,0.0,1,7.0,GD,32.0,0,,11077.0,0.0,0.0,
368,44.0,5.0,第2节,第2节,-14.5,0.83,15.5,0.83,172.5,0.83,172.5,0.83,15.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,32.0,21.0,0.0,1,7.0,GD,32.0,0,,11077.0,0.0,0.0,
369,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,172.5,0.83,174.5,0.83,-15.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,32.0,21.0,0.0,1,7.0,GD,32.0,0,,11077.0,0.0,0.0,
370,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,4.0,5.0,0.0,1.0,66.7,75.0,32.0,21.0,0.0,1,7.0,GD,32.0,0,,11077.0,0.0,0.0,
371,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,0.0,1.0,66.7,75.0,32.0,21.0,0.0,1,7.0,GD,28.0,0,,11081.0,0.0,0.0,
372,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,0.0,1.0,66.7,75.0,32.0,21.0,0.0,1,7.0,GD,28.0,0,,11081.0,0.0,0.0,
373,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,0.0,1.0,66.7,75.0,32.0,21.0,0.0,1,7.0,GD,33.0,0,,11081.0,0.0,0.0,
374,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,0.0,1.0,66.7,75.0,32.0,21.0,0.0,1,7.0,GD,33.0,0,,11081.0,0.0,0.0,
375,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,0.0,1.0,66.7,75.0,32.0,21.0,0.0,1,7.0,GD,15.0,0,,11081.0,0.0,0.0,
376,44.0,5.0,第2节,第2节,-15.5,0.8,15.5,0.87,172.5,0.83,172.5,0.83,172.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,0.0,1.0,66.7,75.0,32.0,21.0,0.0,1,7.0,GD,15.0,0,,21077.0,0.0,0.0,
377,44.0,5.0,第2节,第2节,-15.5,0.8,15.5,0.87,172.5,0.83,172.5,0.83,172.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,0.0,1.0,66.7,75.0,32.0,21.0,0.0,1,7.0,GD,9.0,0,,21077.0,0.0,0.0,
378,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,0.0,1.0,66.7,75.0,32.0,21.0,0.0,1,7.0,GD,9.0,0,,21094.0,0.0,0.0,"0.31,0.15"
379,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,0.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,57.0,0,,11077.0,0.0,0.0,
380,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,0.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,57.0,0,,21077.0,0.0,0.0,
381,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,0.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,49.0,0,,21077.0,0.0,0.0,
382,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,49.0,0,,11086.0,0.0,0.0,
383,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,49.0,0,,21077.0,0.0,0.0,
384,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,170.5,0.83,169.5,0.83,170.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,49.0,0,,11077.0,0.0,0.0,
385,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,169.5,0.83,169.5,0.83,169.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,49.0,0,,11077.0,0.0,0.0,
386,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,169.5,0.83,169.5,0.83,169.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,40.0,0,,11077.0,0.0,0.0,
387,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,169.5,0.83,169.5,0.83,169.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,40.0,0,,11077.0,0.0,0.0,
388,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,169.5,0.83,169.5,0.83,169.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,23.0,0,,11077.0,0.0,0.0,
389,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,169.5,0.83,169.5,0.83,169.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,23.0,0,,11095.0,0.0,0.0,"0.88,0.38"
390,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,168.5,0.83,168.5,0.83,168.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,23.0,0,,21077.0,0.0,0.0,
391,44.0,5.0,第2节,第2节,-15.5,0.87,15.5,0.8,168.5,0.83,167.5,0.83,168.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,23.0,0,,21077.0,0.0,0.0,
392,44.0,5.0,第2节,第2节,-15.5,0.87,15.5,0.8,167.5,0.83,167.5,0.83,167.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,23.0,0,,21077.0,0.0,0.0,
393,44.0,5.0,第2节,第2节,-15.5,0.87,15.5,0.8,167.5,0.83,167.5,0.83,167.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,12.0,0,,21077.0,0.0,0.0,
394,44.0,5.0,第2节,第2节,-15.5,0.87,15.5,0.8,167.5,0.83,167.5,0.83,167.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,12.0,0,,21094.0,0.0,0.0,"0.26,0.81"
395,44.0,5.0,第2节,第2节,-15.5,0.87,15.5,0.8,167.5,0.83,167.5,0.83,167.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,6.0,0,,11077.0,0.0,0.0,
396,44.0,5.0,第2节,第2节,-15.5,0.8,14.5,0.87,167.5,0.83,167.5,0.83,14.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,6.0,0,,11077.0,0.0,0.0,
397,44.0,5.0,第2节,第2节,-14.5,0.8,14.5,0.87,167.5,0.83,166.5,0.83,-14.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,6.0,0,,11077.0,0.0,0.0,
398,44.0,5.0,第2节,第2节,-14.5,0.8,14.5,0.87,166.5,0.83,166.5,0.83,166.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,1.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,6.0,0,,11077.0,0.0,0.0,
399,44.0,5.0,第2节,第2节,-14.5,0.8,14.5,0.87,166.5,0.83,166.5,0.83,166.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,2.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,6.0,0,,21086.0,0.0,0.0,
400,44.0,5.0,第2节,第2节,-14.5,0.8,14.5,0.87,166.5,0.83,166.5,0.83,166.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,2.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,6.0,0,,11077.0,0.0,0.0,
401,44.0,5.0,第2节,第2节,-14.5,0.83,15.5,0.83,166.5,0.83,166.5,0.83,15.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,2.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,6.0,0,,21077.0,0.0,0.0,
402,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,166.5,0.83,166.5,0.83,-15.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,2.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,3.0,0,,21077.0,0.0,0.0,
403,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,166.5,0.83,166.5,0.83,-15.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,2.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,3.0,0,,21077.0,0.0,0.0,
404,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,166.5,0.83,166.5,0.83,-15.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,2.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,0.0,0,,21077.0,0.0,0.0,
405,44.0,5.0,第2节,第2节,-15.5,0.8,14.5,0.87,166.5,0.83,166.5,0.83,14.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,2.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,0.0,0,,11077.0,0.0,0.0,
406,44.0,5.0,第2节,第2节,-14.5,0.8,14.5,0.83,166.5,0.83,166.5,0.83,-14.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,2.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,0.0,0,,21077.0,0.0,0.0,
407,44.0,5.0,第2节,第2节,-14.5,0.83,15.5,0.83,166.5,0.83,166.5,0.83,15.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,2.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,0.0,0,,21077.0,0.0,0.0,
408,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,166.5,0.83,166.5,0.83,-15.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,2.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,0.0,0,,21095.0,0.0,0.0,"0.15,0.47"
409,44.0,5.0,第2节,第2节,-15.5,0.8,14.5,0.87,166.5,0.83,166.5,0.83,14.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,2.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,0.0,0,,11077.0,0.0,0.0,
410,44.0,5.0,第2节,第2节,-14.5,0.8,14.5,0.83,166.5,0.83,166.5,0.83,-14.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,2.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,0.0,0,,21077.0,0.0,0.0,
411,44.0,5.0,第2节,第2节,-14.5,0.83,15.5,0.83,166.5,0.83,166.5,0.83,15.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,2.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,0.0,0,,21077.0,0.0,0.0,
412,44.0,5.0,第2节,第2节,-15.5,0.83,15.5,0.83,166.5,0.83,166.5,0.83,-15.5,2.0,泰国通用装备,1:1,0.0,4.0,0.0,3.0,13.0,2.0,6.0,3.0,5.0,1.0,2.0,66.7,75.0,32.0,21.0,0.0,1,6.0,GD,0.0,0,,21095.0,0.0,0.0,"0.15,0.47"
