,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S1_a,S2,S2_a,S3,S3_a,S4,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
700,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,^,0.0,5.0,3,12.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,26.0,0.0,20180525132414.0,11077^11081
701,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,^,0.0,5.0,3,12.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,26.0,1.0,20180525132534.0,11077^11081
702,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.8,,0.0,5.0,3,12.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,26.0,1.0,20180525132534.0,11077.0
703,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.87,,0.0,5.0,3,12.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,20.0,1.0,20180525132540.0,11077.0
704,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.77,,0.0,5.0,3,12.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,20.0,1.0,20180525132540.0,11077.0
705,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.91,,0.0,5.0,3,12.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,20.0,1.0,20180525132540.0,21077.0
706,,,第4节,第4节,140.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,140.5,4.0,0.87,,0.0,5.0,3,12.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,20.0,1.0,20180525132540.0,21077.0
707,,,第4节,第4节,140.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,140.5,4.0,0.8,,0.0,5.0,3,12.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,12.0,1.0,20180525132548.0,21077.0
708,,,第4节,第4节,140.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,140.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,12.0,1.0,20180525132548.0,21077.0
709,,,第4节,第4节,140.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,140.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,8.0,1.0,20180525132552.0,21077.0
710,,,第4节,第4节,-20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-20.5,4.0,0.8,,0.0,5.0,3,12.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,8.0,1.0,20180525132552.0,21077.0
711,,,第4节,第4节,20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,20.5,4.0,0.87,,0.0,5.0,3,12.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,0.0,1.0,20180525132600.0,11077.0
712,,,第4节,第4节,20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,20.5,4.0,0.87,,0.0,5.0,3,12.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,50.0,67,52.0,0.0,1,6.0,0.0,1.0,20180525132600.0,11077.0
713,,,第4节,第4节,20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,20.5,4.0,0.87,,0.0,5.0,3,12.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,52.0,67,52.0,0.0,1,5.0,59.0,1.0,20180525132601.0,11077.0
714,,,第4节,第4节,-18.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-18.5,4.0,0.87,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,52.0,67,52.0,0.0,1,5.0,59.0,1.0,20180525132601.0,11074.0
715,,,第4节,第4节,18.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,18.5,4.0,0.87,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,52.0,67,52.0,0.0,1,5.0,54.0,1.0,20180525132606.0,11074.0
716,,,第4节,第4节,-19.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-19.5,4.0,0.87,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,52.0,67,52.0,0.0,1,5.0,54.0,1.0,20180525132606.0,11074.0
717,,,第4节,第4节,19.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,19.5,4.0,0.87,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,52.0,67,52.0,0.0,1,5.0,46.0,1.0,20180525132614.0,21077.0
718,,,第4节,第4节,19.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,19.5,4.0,0.83,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,52.0,67,52.0,0.0,1,5.0,46.0,1.0,20180525132614.0,21077.0
719,,,第4节,第4节,19.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,19.5,4.0,0.83,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,52.0,67,52.0,0.0,1,5.0,43.0,0.0,20180525132617.0,21077.0
720,,,第4节,第4节,19.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,19.5,4.0,0.83,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,52.0,67,52.0,0.0,1,5.0,43.0,0.0,20180525132617.0,21077.0
721,,,第4节,第4节,19.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,19.5,4.0,0.83,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,52.0,67,52.0,0.0,1,5.0,43.0,0.0,20180525132619.0,21077.0
722,,,第4节,第4节,19.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,19.5,4.0,0.83,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,52.0,67,52.0,1.0,1,5.0,43.0,0.0,20180525132619.0,21077.0
723,,,第4节,第4节,19.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,19.5,4.0,0.83,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,52.0,67,52.0,1.0,1,5.0,43.0,0.0,20180525132622.0,11086.0
724,,,第4节,第4节,19.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,19.5,4.0,0.77,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,1.0,6,57.9,60.0,52.0,67,52.0,0.0,1,5.0,43.0,0.0,20180525132622.0,11086.0
725,,,第4节,第4节,19.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,19.5,4.0,0.91,1:2,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,68,52.0,0.0,1,5.0,43.0,0.0,20180525132649.0,21078.0
726,,,第4节,第4节,-20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-20.5,4.0,0.87,1:2,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,68,52.0,0.0,1,5.0,43.0,0.0,20180525132649.0,21078.0
727,,,第4节,第4节,20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,20.5,4.0,0.8,1:2^2:2,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,69,52.0,0.0,1,5.0,43.0,0.0,20180525132705.0,21079^21078
728,,,第4节,第4节,-21.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-21.5,4.0,0.83,1:2^2:2,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,69,52.0,0.0,1,5.0,43.0,0.0,20180525132705.0,21079^21078
729,,,第4节,第4节,21.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,21.5,4.0,0.83,2:2,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,69,52.0,0.0,1,5.0,43.0,1.0,20180525132708.0,21079.0
730,,,第4节,第4节,-20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-20.5,4.0,0.83,2:2,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,69,52.0,0.0,1,5.0,43.0,1.0,20180525132708.0,21079.0
731,,,第4节,第4节,20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,20.5,4.0,0.83,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,69,52.0,0.0,1,5.0,35.0,1.0,20180525132717.0,11077.0
732,,,第4节,第4节,20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,20.5,4.0,0.83,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,69,52.0,0.0,1,5.0,35.0,1.0,20180525132717.0,11077.0
733,,,第4节,第4节,20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,20.5,4.0,0.83,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,69,52.0,0.0,1,5.0,30.0,0.0,20180525132721.0,11077.0
734,,,第4节,第4节,20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,20.5,4.0,0.83,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,69,52.0,0.0,1,5.0,30.0,0.0,20180525132721.0,11077.0
735,,,第4节,第4节,20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,20.5,4.0,0.83,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,69,52.0,0.0,1,5.0,30.0,0.0,20180525132722.0,11077.0
736,,,第4节,第4节,20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,20.5,4.0,0.83,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,69,52.0,0.0,1,5.0,30.0,0.0,20180525132722.0,11077.0
737,,,第4节,第4节,20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,20.5,4.0,0.83,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,69,52.0,0.0,1,5.0,30.0,1.0,20180525132728.0,11077.0
738,,,第4节,第4节,20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,20.5,4.0,0.83,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,69,52.0,0.0,1,5.0,30.0,1.0,20180525132728.0,11077.0
739,,,第4节,第4节,20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,20.5,4.0,0.83,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,69,52.0,0.0,1,5.0,22.0,1.0,20180525132737.0,11077.0
740,,,第4节,第4节,20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,20.5,4.0,0.87,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,69,52.0,0.0,1,5.0,22.0,1.0,20180525132737.0,11077.0
741,,,第4节,第4节,20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,20.5,4.0,0.8,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,69,52.0,0.0,1,5.0,14.0,1.0,20180525132745.0,11077.0
742,,,第4节,第4节,20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,20.5,4.0,0.8,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,69,52.0,0.0,1,5.0,14.0,1.0,20180525132745.0,11077.0
743,,,第4节,第4节,20.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,20.5,4.0,0.8,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,5.0,8.0,1.0,20180525132750.0,11077.0
744,,,第4节,第4节,-22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-22.5,4.0,0.91,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,5.0,8.0,1.0,20180525132750.0,11077.0
745,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.77,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,5.0,6.0,1.0,20180525132753.0,21074.0
746,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.77,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,5.0,6.0,1.0,20180525132753.0,11077.0
747,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.77,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,4.0,58.0,1.0,20180525132801.0,11077.0
748,,,第4节,第4节,-21.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-21.5,4.0,0.77,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,4.0,58.0,1.0,20180525132801.0,11077.0
749,,,第4节,第4节,21.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,21.5,4.0,0.91,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,4.0,54.0,0.0,20180525132805.0,11077.0
750,,,第4节,第4节,21.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,21.5,4.0,0.91,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,4.0,54.0,0.0,20180525132805.0,11077.0
751,,,第4节,第4节,21.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,21.5,4.0,0.91,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,4.0,54.0,0.0,20180525132816.0,11077.0
752,,,第4节,第4节,21.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,21.5,4.0,0.91,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,1.0,1,4.0,54.0,0.0,20180525132816.0,11077.0
753,,,第4节,第4节,21.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,21.5,4.0,0.91,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,1.0,1,4.0,54.0,0.0,20180525132820.0,21086.0
754,,,第4节,第4节,21.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,21.5,4.0,0.91,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,4.0,54.0,0.0,20180525132820.0,21086.0
755,,,第4节,第4节,21.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,21.5,4.0,0.91,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,4.0,54.0,1.0,20180525132849.0,21086.0
756,,,第4节,第4节,21.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,21.5,4.0,0.91,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,4.0,54.0,1.0,20180525132849.0,21086.0
757,,,第4节,第4节,21.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,21.5,4.0,0.91,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,4.0,46.0,1.0,20180525132857.0,21086.0
758,,,第4节,第4节,21.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,21.5,4.0,0.91,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,4.0,46.0,1.0,20180525132857.0,21086.0
759,,,第4节,第4节,21.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,21.5,4.0,0.91,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,4.0,40.0,1.0,20180525132903.0,21086.0
760,,,第4节,第4节,-22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-22.5,4.0,0.8,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,4.0,40.0,1.0,20180525132903.0,21086.0
761,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.87,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,4.0,36.0,0.0,20180525132907.0,21077.0
762,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.87,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,4.0,36.0,0.0,20180525132907.0,21077.0
763,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.87,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,4.0,36.0,0.0,20180525132909.0,11086.0
764,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.87,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,1.0,1,4.0,36.0,0.0,20180525132909.0,11086.0
765,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.87,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,1.0,1,4.0,36.0,0.0,20180525132911.0,11086.0
766,,,第4节,第4节,-23.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-23.5,4.0,0.91,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,2.0,6,57.9,60.0,52.0,71,52.0,0.0,1,4.0,36.0,0.0,20180525132911.0,11086.0
767,,,第4节,第4节,23.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,23.5,4.0,0.77,1:2,0.0,5.0,3,13.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,52.0,72,52.0,0.0,1,4.0,36.0,0.0,20180525132929.0,21078.0
768,,,第4节,第4节,23.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,23.5,4.0,0.83,1:2^2:2,0.0,5.0,3,13.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,52.0,72,52.0,0.0,1,4.0,36.0,0.0,20180525132929.0,21079^21078
769,,,第4节,第4节,23.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,23.5,4.0,0.83,1:2^2:2,0.0,5.0,3,13.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,52.0,73,52.0,0.0,1,4.0,36.0,0.0,20180525132943.0,21079^21078
770,,,第4节,第4节,-24.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-24.5,4.0,0.8,1:2^2:2,0.0,5.0,3,13.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,52.0,73,52.0,0.0,1,4.0,36.0,0.0,20180525132943.0,21079^21078
771,,,第4节,第4节,24.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,24.5,4.0,0.87,2:2,0.0,5.0,3,13.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,52.0,73,52.0,0.0,1,4.0,36.0,1.0,20180525132947.0,21079.0
772,,,第4节,第4节,-23.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-23.5,4.0,0.87,2:2,0.0,5.0,3,13.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,52.0,73,52.0,0.0,1,4.0,36.0,1.0,20180525132947.0,21079.0
773,,,第4节,第4节,23.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,23.5,4.0,0.87,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,52.0,73,52.0,0.0,1,4.0,28.0,1.0,20180525132955.0,11077.0
774,,,第4节,第4节,23.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,23.5,4.0,0.83,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,52.0,73,52.0,0.0,1,4.0,28.0,1.0,20180525132955.0,11077.0
775,,,第4节,第4节,23.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,23.5,4.0,0.83,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,54.0,73,54.0,0.0,1,4.0,25.0,1.0,20180525132958.0,11077.0
776,,,第4节,第4节,-21.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-21.5,4.0,0.83,,0.0,5.0,3,13.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,54.0,73,54.0,0.0,1,4.0,25.0,1.0,20180525132958.0,11077.0
777,,,第4节,第4节,21.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,21.5,4.0,0.83,,0.0,5.0,3,14.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,54.0,73,54.0,0.0,1,4.0,23.0,1.0,20180525133000.0,11074.0
778,,,第4节,第4节,-22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-22.5,4.0,0.83,,0.0,5.0,3,14.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,54.0,73,54.0,0.0,1,4.0,23.0,1.0,20180525133000.0,11074.0
779,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.83,,0.0,5.0,3,14.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,54.0,73,54.0,0.0,1,4.0,20.0,0.0,20180525133003.0,21077.0
780,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.83,,0.0,5.0,3,14.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,54.0,73,54.0,0.0,1,4.0,20.0,0.0,20180525133003.0,21077.0
781,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.83,,0.0,5.0,3,14.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,54.0,73,54.0,0.0,1,4.0,20.0,0.0,20180525133005.0,21077.0
782,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.83,,0.0,5.0,3,14.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,54.0,73,54.0,1.0,1,4.0,20.0,0.0,20180525133005.0,21077.0
783,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.83,,0.0,5.0,3,14.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,54.0,73,54.0,1.0,1,4.0,20.0,0.0,20180525133007.0,11086.0
784,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.83,,0.0,5.0,3,14.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,54.0,73,54.0,0.0,1,4.0,20.0,0.0,20180525133007.0,11086.0
785,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.83,,0.0,5.0,3,14.0,7,11.0,6,2.0,3,3.0,6,57.9,60.0,54.0,73,54.0,0.0,1,4.0,20.0,0.0,20180525133008.0,11086.0
786,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.83,,0.0,5.0,3,14.0,7,11.0,6,2.0,3,4.0,6,57.9,60.0,54.0,73,54.0,0.0,1,4.0,20.0,0.0,20180525133008.0,11086.0
787,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.83,,0.0,5.0,3,14.0,7,11.0,6,2.0,3,4.0,6,57.9,60.0,54.0,73,54.0,0.0,1,4.0,18.0,0.0,20180525133015.0,11086.0
788,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.83,,0.0,5.0,3,14.0,7,11.0,6,2.0,3,4.0,6,57.9,60.0,54.0,73,54.0,0.0,1,4.0,18.0,0.0,20180525133015.0,11086.0
789,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.83,,0.0,5.0,3,14.0,7,11.0,6,2.0,3,4.0,6,57.9,60.0,54.0,73,54.0,0.0,1,4.0,18.0,1.0,20180525133023.0,11086.0
790,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.83,,0.0,5.0,3,14.0,7,11.0,6,2.0,3,4.0,6,57.9,60.0,54.0,73,54.0,0.0,1,4.0,18.0,1.0,20180525133023.0,11086.0
791,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.83,,0.0,5.0,3,14.0,7,11.0,6,2.0,3,4.0,6,57.9,60.0,54.0,73,54.0,0.0,1,4.0,10.0,1.0,20180525133031.0,11086.0
792,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.83,,0.0,5.0,3,14.0,7,11.0,6,2.0,3,4.0,6,57.9,60.0,54.0,73,54.0,0.0,1,4.0,10.0,1.0,20180525133031.0,11086.0
793,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.83,,0.0,5.0,3,14.0,7,11.0,6,2.0,3,4.0,6,57.9,60.0,54.0,73,54.0,0.0,1,4.0,2.0,1.0,20180525133040.0,11086.0
