,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
273,44.0,5.0,第2节,第2节,-11.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-11.5,2.0,8764711.0,0.91,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,21.0,0.0,1,9.0,GD,25.0,1.0,20180513211922.0,11074.0,,0.91,0.83
274,44.0,5.0,第2节,第2节,-11.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-11.5,2.0,8764711.0,0.91,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,23.0,0.0,1,9.0,GD,25.0,1.0,20180513211922.0,21077.0,,0.91,0.83
275,44.0,5.0,第2节,第2节,10.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,10.5,2.0,8764711.0,0.91,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,23.0,0.0,1,9.0,GD,25.0,1.0,20180513211922.0,21077.0,,0.91,0.83
276,44.0,5.0,第2节,第2节,-10.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-10.5,2.0,8764711.0,0.91,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,23.0,0.0,1,9.0,GD,25.0,1.0,20180513211922.0,11077.0,,0.91,0.83
277,44.0,5.0,第2节,第2节,9.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,9.5,2.0,8764711.0,0.83,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,23.0,0.0,1,9.0,GD,25.0,1.0,20180513211922.0,11077.0,,0.91,0.83
278,44.0,5.0,第2节,第2节,-9.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-9.5,2.0,8764711.0,0.83,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,23.0,0.0,1,8.0,GD,50.0,0.0,20180513211922.0,11077.0,,0.91,0.83
279,44.0,5.0,第2节,第2节,-9.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-9.5,2.0,8764711.0,0.83,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,23.0,0.0,1,8.0,GD,50.0,0.0,20180513211922.0,11077.0,,0.91,0.83
280,44.0,5.0,第2节,第2节,-9.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-9.5,2.0,8764711.0,0.83,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,23.0,0.0,1,8.0,GD,50.0,1.0,20180513212014.0,11077.0,,0.91,0.83
281,44.0,5.0,第2节,第2节,-9.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-9.5,2.0,8764711.0,0.83,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,23.0,0.0,1,8.0,GD,50.0,1.0,20180513212014.0,11074.0,,0.91,0.83
282,44.0,5.0,第2节,第2节,-9.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-9.5,2.0,8764711.0,0.83,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,8.0,GD,50.0,1.0,20180513212014.0,21077.0,,0.91,0.83
283,44.0,5.0,第2节,第2节,8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,8.5,2.0,8764711.0,0.83,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,8.0,GD,50.0,1.0,20180513212014.0,21077.0,,0.91,0.83
284,44.0,5.0,第2节,第2节,-8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-8.5,2.0,8764711.0,0.83,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,8.0,GD,13.0,0.0,20180513212014.0,21077.0,,0.91,0.83
285,44.0,5.0,第2节,第2节,-8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-8.5,2.0,8764711.0,0.83,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,8.0,GD,13.0,0.0,20180513212014.0,21077.0,,0.91,0.83
286,44.0,5.0,第2节,第2节,-8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-8.5,2.0,8764711.0,0.83,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,8.0,GD,13.0,1.0,20180513212129.0,21077.0,,0.91,0.83
287,44.0,5.0,第2节,第2节,-8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-8.5,2.0,8764711.0,0.87,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,8.0,GD,13.0,1.0,20180513212129.0,11077.0,,0.91,0.83
288,44.0,5.0,第2节,第2节,-8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-8.5,2.0,8764711.0,0.87,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,7.0,GD,53.0,0.0,20180513212129.0,11077.0,,0.91,0.83
289,44.0,5.0,第2节,第2节,-8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-8.5,2.0,8764711.0,0.91,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,7.0,GD,53.0,0.0,20180513212129.0,11077.0,,0.91,0.83
290,44.0,5.0,第2节,第2节,-8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-8.5,2.0,8764711.0,0.83,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,7.0,GD,53.0,0.0,20180513212129.0,11077.0,,0.91,0.83
291,44.0,5.0,第2节,第2节,-8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-8.5,2.0,8764711.0,0.87,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,7.0,GD,53.0,0.0,20180513212129.0,11077.0,,0.91,0.83
292,44.0,5.0,第2节,第2节,-8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-8.5,2.0,8764711.0,0.87,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,7.0,GD,53.0,1.0,20180513212217.0,11077.0,,0.91,0.83
293,44.0,5.0,第2节,第2节,-8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-8.5,2.0,8764711.0,0.87,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,7.0,GD,53.0,1.0,20180513212217.0,11077.0,,0.91,0.83
294,44.0,5.0,第2节,第2节,-8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-8.5,2.0,8764711.0,0.87,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,7.0,GD,43.0,0.0,20180513212217.0,11077.0,,0.91,0.83
295,44.0,5.0,第2节,第2节,-8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-8.5,2.0,8764711.0,0.95,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,7.0,GD,43.0,0.0,20180513212217.0,11077.0,,0.91,0.83
296,44.0,5.0,第2节,第2节,-8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-8.5,2.0,8764711.0,0.8,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,7.0,GD,43.0,1.0,20180513212242.0,11077.0,,0.91,0.83
297,44.0,5.0,第2节,第2节,-8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-8.5,2.0,8764711.0,0.8,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,7.0,GD,43.0,1.0,20180513212242.0,11077.0,,0.91,0.83
298,44.0,5.0,第2节,第2节,-8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-8.5,2.0,8764711.0,0.8,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,7.0,GD,37.0,0.0,20180513212242.0,11077.0,,0.91,0.83
299,44.0,5.0,第2节,第2节,-8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-8.5,2.0,8764711.0,0.8,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,7.0,GD,37.0,0.0,20180513212242.0,11086.0,,0.91,0.83
300,44.0,5.0,第2节,第2节,9.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,9.5,2.0,8764711.0,0.83,,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,7.0,GD,37.0,0.0,20180513212242.0,21077.0,,0.91,0.83
301,44.0,5.0,第2节,第2节,-9.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-9.5,2.0,8764711.0,0.91,1:2,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,7.0,GD,37.0,0.0,20180513212242.0,21078.0,,0.91,0.83
302,44.0,5.0,第2节,第2节,-9.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-9.5,2.0,8764711.0,0.91,1:2,0.0,2.0,14.0,6.0,5.0,2.0,66.7,40.0,25.0,0.0,1,7.0,GD,37.0,0.0,20180513212242.0,21078.0,,0.91,0.83
303,44.0,5.0,第2节,第2节,-9.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-9.5,2.0,8764711.0,0.83,1:2,0.0,2.0,14.0,7.0,5.0,2.0,70.0,40.0,41.0,0.0,1,7.0,GD,37.0,0.0,20180513212242.0,21079.0,,0.91,0.83
304,44.0,5.0,第2节,第2节,-9.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-9.5,2.0,8764711.0,0.95,2:2,0.0,2.0,14.0,7.0,5.0,2.0,70.0,40.0,41.0,0.0,1,7.0,GD,37.0,0.0,20180513212242.0,21078.0,,0.91,0.83
305,44.0,5.0,第2节,第2节,-9.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-9.5,2.0,8764711.0,0.8,2:2,0.0,2.0,14.0,7.0,5.0,2.0,70.0,41.0,25.0,0.0,1,7.0,GD,37.0,0.0,20180513212242.0,21078.0,,0.91,0.83
306,44.0,5.0,第2节,第2节,-9.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-9.5,2.0,8764711.0,0.8,2:2,0.0,2.0,14.0,8.0,5.0,2.0,72.7,41.0,42.0,0.0,1,7.0,GD,37.0,0.0,20180513212242.0,21079.0,,0.91,0.83
307,44.0,5.0,第2节,第2节,-9.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-9.5,2.0,8764711.0,0.8,2:2,0.0,2.0,14.0,8.0,5.0,2.0,72.7,42.0,25.0,0.0,1,7.0,GD,37.0,0.0,20180513212242.0,21079.0,,0.91,0.83
308,44.0,5.0,第2节,第2节,10.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,10.5,2.0,8764711.0,0.83,2:2,0.0,2.0,14.0,8.0,5.0,2.0,72.7,42.0,25.0,0.0,1,7.0,GD,37.0,0.0,20180513212242.0,21079.0,,0.91,0.83
309,44.0,5.0,第2节,第2节,-10.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-10.5,2.0,8764711.0,0.91,,0.0,2.0,14.0,8.0,5.0,2.0,72.7,42.0,25.0,0.0,1,7.0,GD,37.0,1.0,20180513212333.0,11077.0,,0.91,0.83
310,44.0,5.0,第2节,第2节,-10.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-10.5,2.0,8764711.0,0.91,,0.0,2.0,14.0,8.0,5.0,2.0,72.7,42.0,25.0,0.0,1,7.0,GD,37.0,1.0,20180513212333.0,21077.0,,0.91,0.83
311,44.0,5.0,第2节,第2节,-10.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-10.5,2.0,8764711.0,0.83,,0.0,2.0,14.0,8.0,5.0,2.0,72.7,42.0,25.0,0.0,1,7.0,GD,37.0,1.0,20180513212333.0,11077.0,,0.91,0.83
312,44.0,5.0,第2节,第2节,-10.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-10.5,2.0,8764711.0,0.83,,0.0,2.0,14.0,8.0,5.0,2.0,72.7,42.0,25.0,0.0,1,7.0,GD,37.0,1.0,20180513212333.0,11077.0,,0.91,0.83
313,44.0,5.0,第2节,第2节,-10.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-10.5,2.0,8764711.0,0.91,,0.0,2.0,14.0,8.0,5.0,2.0,72.7,42.0,27.0,0.0,1,7.0,GD,37.0,1.0,20180513212333.0,11074.0,,0.91,0.83
314,44.0,5.0,第2节,第2节,9.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,9.5,2.0,8764711.0,0.91,,0.0,2.0,14.0,8.0,5.0,2.0,72.7,42.0,27.0,0.0,1,7.0,GD,37.0,1.0,20180513212333.0,21077.0,,0.91,0.83
315,44.0,5.0,第2节,第2节,-9.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-9.5,2.0,8764711.0,0.91,,0.0,2.0,14.0,8.0,5.0,2.0,72.7,42.0,27.0,0.0,1,7.0,GD,37.0,1.0,20180513212333.0,11077.0,,0.91,0.83
316,44.0,5.0,第2节,第2节,8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,8.5,2.0,8764711.0,0.83,,0.0,2.0,14.0,8.0,5.0,2.0,72.7,42.0,27.0,0.0,1,7.0,GD,37.0,1.0,20180513212333.0,11077.0,,0.91,0.83
317,44.0,5.0,第2节,第2节,-8.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-8.5,2.0,8764711.0,0.83,,0.0,2.0,14.0,8.0,5.0,2.0,72.7,42.0,27.0,0.0,1,7.0,GD,37.0,1.0,20180513212333.0,21077.0,,0.91,0.83
318,44.0,5.0,第2节,第2节,9.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,9.5,2.0,8764711.0,0.91,,0.0,2.0,14.0,8.0,5.0,2.0,72.7,42.0,27.0,0.0,1,7.0,GD,37.0,1.0,20180513212333.0,21077.0,,0.91,0.83
319,44.0,5.0,第2节,第2节,-9.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-9.5,2.0,8764711.0,0.91,,0.0,2.0,15.0,8.0,5.0,2.0,72.7,44.0,27.0,0.0,1,7.0,GD,37.0,1.0,20180513212333.0,21074.0,,0.91,0.83
320,44.0,5.0,第2节,第2节,10.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,10.5,2.0,8764711.0,0.87,,0.0,2.0,15.0,8.0,5.0,2.0,72.7,44.0,27.0,0.0,1,7.0,GD,37.0,1.0,20180513212333.0,21074.0,,0.91,0.83
321,44.0,5.0,第2节,第2节,-10.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-10.5,2.0,8764711.0,0.87,,0.0,2.0,15.0,8.0,5.0,2.0,72.7,44.0,27.0,0.0,1,7.0,GD,37.0,1.0,20180513212333.0,11077.0,,0.91,0.83
322,44.0,5.0,第2节,第2节,-10.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-10.5,2.0,8764711.0,0.95,,0.0,2.0,15.0,8.0,5.0,2.0,72.7,44.0,27.0,0.0,1,7.0,GD,37.0,1.0,20180513212333.0,21077.0,,0.91,0.83
323,44.0,5.0,第2节,第2节,-10.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-10.5,2.0,8764711.0,0.8,,0.0,3.0,15.0,8.0,5.0,2.0,72.7,44.0,47.0,0.0,1,7.0,GD,37.0,1.0,20180513212333.0,21075.0,,0.91,0.83
324,44.0,5.0,第2节,第2节,-10.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-10.5,2.0,8764711.0,0.8,,0.0,3.0,15.0,8.0,5.0,2.0,72.7,47.0,27.0,0.0,1,7.0,GD,37.0,1.0,20180513212333.0,11077.0,,0.91,0.83
325,44.0,5.0,第2节,第2节,13.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,13.5,2.0,8764711.0,0.83,,0.0,3.0,15.0,8.0,5.0,2.0,72.7,47.0,27.0,0.0,1,7.0,GD,37.0,1.0,20180513212333.0,11077.0,,0.91,0.83
326,44.0,5.0,第2节,第2节,-13.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-13.5,2.0,8764711.0,0.91,,0.0,3.0,15.0,8.0,5.0,2.0,72.7,47.0,27.0,0.0,1,5.0,GD,30.0,0.0,20180513212333.0,11081.0,,0.91,0.83
327,44.0,5.0,第2节,第2节,12.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,12.5,2.0,8764711.0,0.95,,0.0,3.0,15.0,8.0,5.0,2.0,72.7,47.0,27.0,0.0,1,5.0,GD,30.0,0.0,20180513212333.0,11081.0,,0.91,0.83
328,44.0,5.0,第2节,第2节,-12.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-12.5,2.0,8764711.0,0.8,,0.0,3.0,15.0,8.0,5.0,2.0,72.7,47.0,27.0,0.0,1,5.0,GD,30.0,1.0,20180513212919.0,11081.0,,0.91,0.83
329,44.0,5.0,第2节,第2节,13.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,13.5,2.0,8764711.0,0.87,,0.0,3.0,15.0,8.0,5.0,2.0,72.7,47.0,27.0,0.0,1,5.0,GD,30.0,1.0,20180513212919.0,21077.0,,0.91,0.83
330,44.0,5.0,第2节,第2节,-13.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-13.5,2.0,8764711.0,0.87,,0.0,3.0,16.0,8.0,5.0,2.0,72.7,49.0,27.0,0.0,1,5.0,GD,30.0,1.0,20180513212919.0,21074.0,,0.91,0.83
331,44.0,5.0,第2节,第2节,15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,15.5,2.0,8764711.0,0.87,,0.0,3.0,16.0,8.0,5.0,2.0,72.7,49.0,27.0,0.0,1,5.0,GD,30.0,1.0,20180513212919.0,21074.0,,0.91,0.83
332,44.0,5.0,第2节,第2节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,2.0,8764711.0,0.95,,0.0,3.0,16.0,8.0,5.0,2.0,72.7,49.0,27.0,0.0,1,5.0,GD,30.0,1.0,20180513212919.0,11077.0,,0.91,0.83
333,44.0,5.0,第2节,第2节,14.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,14.5,2.0,8764711.0,0.8,,0.0,3.0,16.0,8.0,5.0,2.0,72.7,49.0,27.0,0.0,1,5.0,GD,30.0,1.0,20180513212919.0,11077.0,,0.91,0.83
334,44.0,5.0,第2节,第2节,-14.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-14.5,2.0,8764711.0,0.8,,0.0,3.0,16.0,8.0,5.0,2.0,72.7,49.0,27.0,0.0,1,5.0,GD,30.0,1.0,20180513212919.0,11074.0,,0.91,0.83
335,44.0,5.0,第2节,第2节,-14.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-14.5,2.0,8764711.0,0.8,,0.0,3.0,16.0,8.0,5.0,2.0,72.7,49.0,29.0,0.0,1,5.0,GD,30.0,1.0,20180513212919.0,21077.0,,0.91,0.83
336,44.0,5.0,第2节,第2节,13.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,13.5,2.0,8764711.0,0.87,,0.0,3.0,16.0,8.0,5.0,2.0,72.7,49.0,29.0,0.0,1,5.0,GD,30.0,1.0,20180513212919.0,21077.0,,0.91,0.83
337,44.0,5.0,第2节,第2节,-13.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-13.5,2.0,8764711.0,0.87,,0.0,3.0,17.0,8.0,5.0,2.0,72.7,49.0,51.0,0.0,1,5.0,GD,30.0,1.0,20180513212919.0,21074.0,,0.91,0.83
338,44.0,5.0,第2节,第2节,-13.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-13.5,2.0,8764711.0,0.87,,0.0,3.0,17.0,8.0,5.0,2.0,72.7,51.0,29.0,0.0,1,5.0,GD,30.0,1.0,20180513212919.0,11077.0,,0.91,0.83
339,44.0,5.0,第2节,第2节,15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,15.5,2.0,8764711.0,0.83,,0.0,3.0,17.0,8.0,5.0,2.0,72.7,51.0,29.0,0.0,1,5.0,GD,30.0,1.0,20180513212919.0,11077.0,,0.91,0.83
340,44.0,5.0,第2节,第2节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,2.0,8764711.0,0.91,,0.0,3.0,17.0,8.0,5.0,2.0,72.7,51.0,29.0,0.0,1,5.0,GD,30.0,1.0,20180513212919.0,11074.0,,0.91,0.83
341,44.0,5.0,第2节,第2节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,2.0,8764711.0,0.91,,0.0,3.0,17.0,8.0,5.0,2.0,72.7,51.0,31.0,0.0,1,5.0,GD,30.0,1.0,20180513212919.0,21077.0,,0.91,0.83
342,44.0,5.0,第2节,第2节,13.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,13.5,2.0,8764711.0,0.91,,0.0,3.0,17.0,8.0,5.0,2.0,72.7,51.0,31.0,0.0,1,5.0,GD,30.0,1.0,20180513212919.0,21077.0,,0.91,0.83
343,44.0,5.0,第2节,第2节,-13.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-13.5,2.0,8764711.0,0.83,,0.0,3.0,17.0,8.0,5.0,2.0,72.7,51.0,31.0,0.0,1,4.0,GD,5.0,0.0,20180513212919.0,21077.0,,0.91,0.83
344,44.0,5.0,第2节,第2节,-13.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-13.5,2.0,8764711.0,0.83,,0.0,3.0,17.0,8.0,5.0,2.0,72.7,51.0,31.0,0.0,1,4.0,GD,5.0,0.0,20180513212919.0,21077.0,,0.91,0.83
345,44.0,5.0,第2节,第2节,-13.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-13.5,2.0,8764711.0,0.83,,0.0,3.0,17.0,8.0,5.0,2.0,72.7,51.0,31.0,0.0,1,4.0,GD,0.0,0.0,20180513212919.0,21077.0,,0.91,0.83
346,44.0,5.0,第2节,第2节,-13.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-13.5,2.0,8764711.0,0.83,,0.0,3.0,17.0,8.0,5.0,2.0,72.7,51.0,31.0,0.0,1,4.0,GD,0.0,1.0,20180513213054.0,21077.0,,0.91,0.83
347,44.0,5.0,第2节,第2节,-13.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-13.5,2.0,8764711.0,0.83,,0.0,3.0,18.0,8.0,5.0,2.0,72.7,51.0,53.0,0.0,1,4.0,GD,0.0,1.0,20180513213054.0,21074.0,,0.91,0.83
348,44.0,5.0,第2节,第2节,-13.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-13.5,2.0,8764711.0,0.83,,0.0,3.0,18.0,8.0,5.0,2.0,72.7,53.0,31.0,0.0,1,4.0,GD,0.0,1.0,20180513213054.0,11077.0,,0.91,0.83
349,44.0,5.0,第2节,第2节,15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,15.5,2.0,8764711.0,0.83,,0.0,3.0,18.0,8.0,5.0,2.0,72.7,53.0,31.0,0.0,1,4.0,GD,0.0,1.0,20180513213054.0,11077.0,,0.91,0.83
350,44.0,5.0,第2节,第2节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,2.0,8764711.0,0.91,,0.0,3.0,18.0,8.0,5.0,2.0,72.7,53.0,31.0,0.0,1,4.0,GD,0.0,1.0,20180513213054.0,11077.0,,0.91,0.83
351,44.0,5.0,第2节,第2节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,2.0,8764711.0,0.91,,0.0,3.0,18.0,8.0,5.0,2.0,72.7,53.0,31.0,0.0,1,4.0,GD,0.0,1.0,20180513213054.0,11077.0,,0.91,0.83
352,44.0,5.0,第2节,第2节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,2.0,8764711.0,0.83,,0.0,3.0,18.0,8.0,5.0,2.0,72.7,53.0,31.0,0.0,1,3.0,GD,34.0,1.0,20180513213123.0,21077.0,,0.91,0.83
353,44.0,5.0,第2节,第2节,17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,17.5,2.0,8764711.0,0.83,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,53.0,31.0,0.0,1,3.0,GD,34.0,1.0,20180513213123.0,21074.0,,0.91,0.83
354,44.0,5.0,第2节,第2节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,2.0,8764711.0,0.83,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,55.0,31.0,0.0,1,3.0,GD,34.0,1.0,20180513213123.0,21074.0,,0.91,0.83
355,44.0,5.0,第2节,第2节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,2.0,8764711.0,0.83,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,55.0,31.0,0.0,1,3.0,GD,34.0,1.0,20180513213123.0,11077.0,,0.91,0.83
356,44.0,5.0,第2节,第2节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,2.0,8764711.0,0.91,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,55.0,31.0,0.0,1,3.0,GD,9.0,1.0,20180513213144.0,11077.0,,0.91,0.83
357,44.0,5.0,第2节,第2节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,2.0,8764711.0,0.87,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,55.0,31.0,0.0,1,3.0,GD,9.0,1.0,20180513213144.0,11077.0,,0.91,0.83
358,44.0,5.0,第2节,第2节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,2.0,8764711.0,0.87,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,55.0,31.0,0.0,1,3.0,GD,9.0,1.0,20180513213144.0,11074.0,,0.91,0.83
359,44.0,5.0,第2节,第2节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,2.0,8764711.0,0.87,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,55.0,33.0,0.0,1,3.0,GD,9.0,1.0,20180513213144.0,21077.0,,0.91,0.83
360,44.0,5.0,第2节,第2节,15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,15.5,2.0,8764711.0,0.95,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,55.0,33.0,0.0,1,3.0,GD,9.0,1.0,20180513213144.0,21077.0,,0.91,0.83
361,44.0,5.0,第2节,第2节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,2.0,8764711.0,0.8,,0.0,3.0,19.0,8.0,5.0,2.0,72.7,55.0,33.0,0.0,1,2.0,GD,54.0,0.0,20180513213144.0,21077.0,,0.91,0.83
