,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
414,44.0,5.0,第2节,第2节,-17.5,0.8,17.5,0.87,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,3.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,31.0,28.0,0.0,1,9.0,GD,6.0,1.0,20180627125502.0,21077.0,0.0,0.0
415,44.0,5.0,第2节,第2节,-17.5,0.8,17.5,0.87,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,3.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,31.0,28.0,0.0,1,9.0,GD,6.0,1.0,20180627125503.0,21077.0,0.0,0.0
416,44.0,5.0,第2节,第2节,-17.5,0.8,17.5,0.87,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,3.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,31.0,28.0,0.0,1,9.0,GD,6.0,1.0,20180627125503.0,21077.0,0.0,0.0
417,44.0,5.0,第2节,第2节,-17.5,0.8,17.5,0.87,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,3.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,31.0,28.0,0.0,1,8.0,GD,53.0,1.0,20180627125515.0,21077.0,0.0,0.0
418,44.0,5.0,第2节,第2节,-17.5,0.8,17.5,0.87,202.5,0.83,202.5,0.83,202.5,2.0,,4.0,3.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,31.0,28.0,0.0,1,8.0,GD,53.0,1.0,20180627125515.0,21077.0,0.0,0.0
419,44.0,5.0,第2节,第2节,-17.5,0.8,17.5,0.87,202.5,0.83,202.5,0.83,202.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,31.0,34.0,0.0,1,8.0,GD,53.0,1.0,20180627125515.0,21075.0,0.0,0.0
420,44.0,5.0,第2节,第2节,-17.5,0.8,17.5,0.87,202.5,0.83,202.5,0.83,202.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,34.0,28.0,0.0,1,8.0,GD,42.0,1.0,20180627125525.0,11077.0,0.0,0.0
421,44.0,5.0,第2节,第2节,-17.5,0.87,18.5,0.8,202.5,0.83,202.5,0.83,18.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,34.0,28.0,0.0,1,8.0,GD,42.0,1.0,20180627125525.0,11077.0,0.0,0.0
422,44.0,5.0,第2节,第2节,-18.5,0.87,18.5,0.8,202.5,0.83,205.5,0.83,-18.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,34.0,28.0,0.0,1,8.0,GD,42.0,1.0,20180627125525.0,11077.0,0.0,0.0
423,44.0,5.0,第2节,第2节,-18.5,0.87,18.5,0.8,205.5,0.83,205.5,0.83,205.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,34.0,28.0,0.0,1,8.0,GD,42.0,1.0,20180627125525.0,11077.0,0.0,0.0
424,44.0,5.0,第2节,第2节,-18.5,0.87,18.5,0.8,205.5,0.83,205.5,0.83,205.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,34.0,28.0,0.0,1,8.0,GD,42.0,1.0,20180627125528.0,11077.0,0.0,0.0
425,44.0,5.0,第2节,第2节,-18.5,0.87,18.5,0.8,205.5,0.83,205.5,0.83,205.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,34.0,28.0,0.0,1,8.0,GD,42.0,1.0,20180627125528.0,11077.0,0.0,0.0
426,44.0,5.0,第2节,第2节,-18.5,0.87,18.5,0.8,205.5,0.83,205.5,0.83,205.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,34.0,28.0,0.0,1,8.0,GD,29.0,1.0,20180627125538.0,11077.0,0.0,0.0
427,44.0,5.0,第2节,第2节,-18.5,0.87,18.5,0.8,205.5,0.83,205.5,0.83,205.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,34.0,28.0,0.0,1,8.0,GD,29.0,0.0,20180627125538.0,11077.0,0.0,0.0
428,44.0,5.0,第2节,第2节,-18.5,0.87,18.5,0.8,205.5,0.83,205.5,0.83,205.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,34.0,28.0,0.0,1,8.0,GD,29.0,0.0,20180627125538.0,11077.0,0.0,0.0
429,44.0,5.0,第2节,第2节,-18.5,0.87,18.5,0.8,205.5,0.83,205.5,0.83,205.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,34.0,28.0,0.0,1,8.0,GD,29.0,1.0,20180627125554.0,11077.0,0.0,0.0
430,44.0,5.0,第2节,第2节,-18.5,0.87,18.5,0.8,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,34.0,28.0,0.0,1,8.0,GD,29.0,1.0,20180627125554.0,11077.0,0.0,0.0
431,44.0,5.0,第2节,第2节,-18.5,0.87,18.5,0.8,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,34.0,28.0,0.0,1,8.0,GD,24.0,1.0,20180627125602.0,11077.0,0.0,0.0
432,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,34.0,28.0,0.0,1,8.0,GD,24.0,1.0,20180627125602.0,21077.0,0.0,0.0
433,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,34.0,28.0,0.0,1,8.0,GD,24.0,1.0,20180627125604.0,21077.0,0.0,0.0
434,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,34.0,28.0,0.0,1,8.0,GD,24.0,0.0,20180627125604.0,21077.0,0.0,0.0
435,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,5.0,0.0,0.0,100.0,50.0,34.0,28.0,0.0,1,8.0,GD,14.0,0.0,20180627125613.0,21077.0,0.0,0.0
436,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,34.0,28.0,1.0,1,8.0,GD,14.0,0.0,20180627125613.0,21081.0,0.0,0.0
437,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,34.0,28.0,1.0,1,8.0,GD,14.0,0.0,20180627125613.0,21081.0,0.0,0.0
438,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,34.0,28.0,1.0,1,8.0,GD,14.0,0.0,20180627125613.0,21081.0,0.0,0.0
439,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,34.0,28.0,1.0,1,8.0,GD,14.0,0.0,20180627125613.0,21081.0,0.0,0.0
440,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,34.0,28.0,1.0,1,8.0,GD,14.0,0.0,20180627125613.0,21081.0,0.0,0.0
441,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,1.0,1,8.0,GD,14.0,0.0,20180627125613.0,21081.0,0.0,0.0
442,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,14.0,0.0,20180627125613.0,21081.0,0.0,0.0
443,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,14.0,0.0,20180627125613.0,21081.0,0.0,0.0
444,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,14.0,0.0,20180627125613.0,21081.0,0.0,0.0
445,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,14.0,0.0,20180627125613.0,21081.0,0.0,0.0
446,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,14.0,0.0,20180627125613.0,21081.0,0.0,0.0
447,44.0,5.0,第2节,第2节,-18.5,0.87,19.5,0.8,203.5,0.83,203.5,0.83,19.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,14.0,0.0,20180627125613.0,21081.0,0.0,0.0
448,44.0,5.0,第2节,第2节,-19.5,0.87,19.5,0.8,203.5,0.83,205.5,0.83,-19.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,14.0,0.0,20180627125613.0,21081.0,0.0,0.0
449,44.0,5.0,第2节,第2节,-19.5,0.87,19.5,0.8,205.5,0.83,205.5,0.83,205.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,14.0,0.0,20180627125613.0,21081.0,0.0,0.0
450,44.0,5.0,第2节,第2节,-19.5,0.87,19.5,0.8,205.5,0.83,205.5,0.83,205.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,14.0,1.0,20180627125735.0,11077.0,0.0,0.0
451,44.0,5.0,第2节,第2节,-19.5,0.83,18.5,0.83,205.5,0.83,205.5,0.83,18.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,14.0,1.0,20180627125735.0,11077.0,0.0,0.0
452,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,205.5,0.83,205.5,0.83,-18.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,8.0,0.0,20180627125741.0,11077.0,0.0,0.0
453,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,205.5,0.83,205.5,0.83,-18.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,8.0,0.0,20180627125741.0,11077.0,0.0,0.0
454,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,205.5,0.83,205.5,0.83,-18.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,8.0,1.0,20180627125755.0,11077.0,0.0,0.0
455,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,204.5,0.83,204.5,0.83,204.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,8.0,1.0,20180627125755.0,11077.0,0.0,0.0
456,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,204.5,0.83,204.5,0.83,204.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,7.0,1.0,20180627125756.0,11077.0,0.0,0.0
457,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,204.5,0.83,204.5,0.83,204.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,7.0,1.0,20180627125756.0,11077.0,0.0,0.0
458,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,204.5,0.83,204.5,0.83,204.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,1.0,1.0,20180627125803.0,11077.0,0.0,0.0
459,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,203.5,0.83,203.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,1.0,1.0,20180627125803.0,21077.0,0.0,0.0
460,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,203.5,0.83,205.5,0.83,203.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,1.0,1.0,20180627125803.0,21077.0,0.0,0.0
461,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,205.5,0.83,205.5,0.83,205.5,2.0,,4.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,28.0,0.0,1,8.0,GD,1.0,1.0,20180627125803.0,21077.0,0.0,0.0
462,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,205.5,0.83,205.5,0.83,205.5,2.0,,4.0,4.0,7.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,36.0,38.0,0.0,1,8.0,GD,1.0,1.0,20180627125803.0,21074.0,0.0,0.0
463,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,205.5,0.83,205.5,0.83,205.5,2.0,,4.0,4.0,7.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,28.0,0.0,1,7.0,GD,55.0,1.0,20180627125810.0,11077.0,0.0,0.0
464,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,208.5,0.83,208.5,0.83,208.5,2.0,,4.0,4.0,7.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,28.0,0.0,1,7.0,GD,55.0,1.0,20180627125810.0,11077.0,0.0,0.0
465,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,208.5,0.83,208.5,0.83,208.5,2.0,,4.0,4.0,7.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,28.0,0.0,1,7.0,GD,55.0,1.0,20180627125813.0,11077.0,0.0,0.0
466,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,208.5,0.83,208.5,0.83,208.5,2.0,,4.0,4.0,7.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,28.0,0.0,1,7.0,GD,54.0,1.0,20180627125813.0,11077.0,0.0,0.0
467,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,206.5,0.83,206.5,0.83,206.5,2.0,,4.0,4.0,7.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,28.0,0.0,1,7.0,GD,54.0,1.0,20180627125813.0,11077.0,0.0,0.0
468,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,206.5,0.83,206.5,0.83,206.5,2.0,,4.0,4.0,7.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,28.0,0.0,1,7.0,GD,37.0,1.0,20180627125828.0,11077.0,0.0,0.0
469,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,206.5,0.83,206.5,0.83,206.5,2.0,,4.0,4.0,7.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,28.0,0.0,1,7.0,GD,37.0,1.0,20180627125828.0,11077.0,0.0,0.0
470,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,206.5,0.83,206.5,0.83,206.5,2.0,,4.0,4.0,7.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,28.0,0.0,1,7.0,GD,32.0,1.0,20180627125832.0,11077.0,0.0,0.0
471,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,206.5,0.83,206.5,0.83,206.5,2.0,,4.0,4.0,7.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,28.0,0.0,1,7.0,GD,32.0,0.0,20180627125832.0,11077.0,0.0,0.0
472,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,207.5,0.83,207.5,0.83,207.5,2.0,,4.0,4.0,7.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,28.0,0.0,1,7.0,GD,32.0,0.0,20180627125832.0,11077.0,0.0,0.0
473,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,207.5,0.83,207.5,0.83,207.5,2.0,,4.0,4.0,7.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,28.0,0.0,1,7.0,GD,32.0,1.0,20180627125852.0,11077.0,0.0,0.0
474,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,207.5,0.83,207.5,0.83,207.5,2.0,,4.0,4.0,7.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,28.0,0.0,1,7.0,GD,32.0,1.0,20180627125852.0,11077.0,0.0,0.0
475,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,207.5,0.83,207.5,0.83,207.5,2.0,,4.0,4.0,7.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,28.0,0.0,1,7.0,GD,31.0,1.0,20180627125853.0,11077.0,0.0,0.0
476,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,207.5,0.83,207.5,0.83,207.5,2.0,,4.0,4.0,8.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,30.0,28.0,0.0,1,7.0,GD,31.0,1.0,20180627125853.0,11074.0,0.0,0.0
477,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,207.5,0.83,207.5,0.83,207.5,2.0,,4.0,4.0,8.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,30.0,0.0,1,7.0,GD,22.0,1.0,20180627125902.0,21077.0,0.0,0.0
478,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,209.5,0.83,209.5,0.83,209.5,2.0,,4.0,4.0,8.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,30.0,0.0,1,7.0,GD,22.0,1.0,20180627125902.0,21077.0,0.0,0.0
479,44.0,5.0,第2节,第2节,-18.5,0.8,18.5,0.87,209.5,0.83,209.5,0.83,209.5,2.0,,4.0,4.0,8.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,30.0,0.0,1,7.0,GD,21.0,1.0,20180627125905.0,21077.0,0.0,0.0
480,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,206.5,0.83,206.5,0.83,206.5,2.0,,4.0,4.0,8.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,30.0,0.0,1,7.0,GD,21.0,1.0,20180627125905.0,11077.0,0.0,0.0
481,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,206.5,0.83,206.5,0.83,206.5,2.0,,4.0,4.0,8.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,30.0,0.0,1,6.0,GD,58.0,1.0,20180627125926.0,11077.0,0.0,0.0
482,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,206.5,0.83,206.5,0.83,206.5,2.0,,4.0,4.0,8.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,30.0,0.0,1,6.0,GD,58.0,0.0,20180627125926.0,11077.0,0.0,0.0
483,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,206.5,0.83,206.5,0.83,206.5,2.0,,4.0,4.0,8.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,30.0,0.0,1,6.0,GD,58.0,0.0,20180627125930.0,11077.0,0.0,0.0
484,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,206.5,0.83,206.5,0.83,206.5,2.0,,4.0,4.0,8.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,30.0,0.0,1,6.0,GD,58.0,1.0,20180627125930.0,11077.0,0.0,0.0
485,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,206.5,0.83,206.5,0.83,206.5,2.0,,4.0,4.0,8.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,30.0,0.0,1,6.0,GD,52.0,1.0,20180627125933.0,11077.0,0.0,0.0
486,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,208.5,0.83,208.5,0.83,208.5,2.0,,4.0,4.0,8.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,32.0,30.0,0.0,1,6.0,GD,52.0,1.0,20180627125933.0,11077.0,0.0,0.0
487,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,208.5,0.83,208.5,0.83,208.5,2.0,,4.0,4.0,9.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,32.0,30.0,0.0,1,6.0,GD,52.0,1.0,20180627125933.0,11074.0,0.0,0.0
488,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,208.5,0.83,208.5,0.83,208.5,2.0,,4.0,4.0,9.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,32.0,0.0,1,6.0,GD,52.0,1.0,20180627125933.0,21077.0,0.0,0.0
489,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,208.5,0.83,208.5,0.83,208.5,2.0,,4.0,4.0,9.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,32.0,0.0,1,6.0,GD,51.0,1.0,20180627125936.0,21077.0,0.0,0.0
490,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,208.5,0.83,208.5,0.83,208.5,2.0,,4.0,4.0,9.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,32.0,0.0,1,6.0,GD,51.0,0.0,20180627125936.0,21077.0,0.0,0.0
491,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,208.5,0.83,208.5,0.83,208.5,2.0,,4.0,4.0,9.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,32.0,0.0,1,6.0,GD,35.0,0.0,20180627125951.0,21077.0,0.0,0.0
492,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,208.5,0.83,208.5,0.83,208.5,2.0,,4.0,4.0,9.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,32.0,0.0,1,6.0,GD,35.0,1.0,20180627125951.0,21077.0,0.0,0.0
493,44.0,5.0,第2节,第2节,-18.5,0.83,18.5,0.83,208.5,0.83,208.5,0.83,208.5,2.0,,4.0,4.0,9.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,32.0,0.0,1,6.0,GD,35.0,1.0,20180627130014.0,21077.0,0.0,0.0
494,44.0,5.0,第2节,第2节,-18.5,0.8,17.5,0.87,208.5,0.83,208.5,0.83,17.5,2.0,,4.0,4.0,9.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,32.0,0.0,1,6.0,GD,35.0,1.0,20180627130014.0,21077.0,0.0,0.0
495,44.0,5.0,第2节,第2节,-17.5,0.8,17.5,0.87,208.5,0.83,207.5,0.83,-17.5,2.0,,4.0,4.0,9.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,32.0,0.0,1,6.0,GD,35.0,1.0,20180627130014.0,21077.0,0.0,0.0
496,44.0,5.0,第2节,第2节,-17.5,0.8,17.5,0.87,207.5,0.83,207.5,0.83,207.5,2.0,,4.0,4.0,9.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,32.0,0.0,1,6.0,GD,35.0,1.0,20180627130014.0,21077.0,0.0,0.0
497,44.0,5.0,第2节,第2节,-17.5,0.8,17.5,0.87,207.5,0.83,207.5,0.83,207.5,2.0,,4.0,4.0,9.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,32.0,0.0,1,6.0,GD,34.0,1.0,20180627130016.0,11077.0,0.0,0.0
498,44.0,5.0,第2节,第2节,-17.5,0.8,17.5,0.87,207.5,0.83,207.5,0.83,207.5,2.0,,4.0,4.0,9.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,32.0,0.0,1,6.0,GD,34.0,0.0,20180627130016.0,11077.0,0.0,0.0
499,44.0,5.0,第2节,第2节,-17.5,0.8,17.5,0.87,207.5,0.83,207.5,0.83,207.5,2.0,,4.0,4.0,9.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,32.0,0.0,1,6.0,GD,34.0,0.0,20180627130018.0,11077.0,0.0,0.0
500,44.0,5.0,第2节,第2节,-17.5,0.8,17.5,0.87,207.5,0.83,207.5,0.83,207.5,2.0,,4.0,4.0,9.0,11.0,2.0,2.0,4.0,4.0,0.0,0.0,100.0,50.0,38.0,32.0,0.0,1,6.0,GD,34.0,1.0,20180627130018.0,11077.0,0.0,0.0
