,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
654,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,119.5,0.71,119.5,1.0,-24.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,6.0,29.0,0.0,20180622075826.0,21077.0
655,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,118.5,0.83,118.5,0.83,118.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,1.0,1.0,6.0,29.0,0.0,20180622075826.0,21077.0
656,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,118.5,0.83,118.5,0.83,118.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,1.0,1.0,6.0,29.0,0.0,20180622075826.0,21077.0
657,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,118.5,0.83,118.5,0.83,118.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,1.0,1.0,6.0,29.0,0.0,20180622075826.0,21077.0
658,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,118.5,0.83,118.5,0.83,118.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,41.7,59.0,39.0,1.0,1.0,6.0,29.0,0.0,20180622075826.0,11086.0
659,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,118.5,0.83,118.5,0.83,118.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,41.7,59.0,39.0,1.0,1.0,6.0,29.0,0.0,20180622075826.0,21077.0
660,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,119.5,0.83,119.5,0.83,119.5,4.0,1:2,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,41.7,59.0,39.0,1.0,1.0,6.0,29.0,0.0,20180622075826.0,21078.0
661,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,119.5,0.83,119.5,0.83,119.5,4.0,1:2,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,6.0,29.0,0.0,20180622075826.0,21078.0
662,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,119.5,0.83,119.5,0.83,119.5,4.0,1:2,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,6.0,29.0,0.0,20180622075826.0,21078.0
663,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,119.5,0.83,119.5,0.83,119.5,4.0,1:2,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,6.0,29.0,0.0,20180622075826.0,21078.0
664,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,119.5,0.83,119.5,0.83,119.5,4.0,1:2,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,38.5,59.0,39.0,0.0,1.0,6.0,29.0,0.0,20180622075826.0,21080.0
665,44.0,5.0,第4节,第4节,-24.5,0.87,24.5,0.8,119.5,0.71,119.5,1.0,119.5,4.0,2:2,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,38.5,59.0,39.0,0.0,1.0,6.0,29.0,0.0,20180622075826.0,21078.0
666,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,118.5,0.83,118.5,0.83,118.5,4.0,2:2,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,38.5,59.0,39.0,0.0,1.0,6.0,29.0,0.0,20180622075826.0,21078.0
667,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,118.5,0.83,118.5,0.83,118.5,4.0,2:2,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,59.0,39.0,0.0,1.0,6.0,29.0,0.0,20180622075826.0,21080.0
668,44.0,5.0,第4节,第4节,-24.5,0.83,23.5,0.83,118.5,0.83,118.5,0.83,23.5,4.0,2:2,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,59.0,39.0,0.0,1.0,6.0,29.0,0.0,20180622075826.0,21080.0
669,44.0,5.0,第4节,第4节,-23.5,0.83,23.5,0.83,118.5,0.83,118.5,0.83,-23.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,59.0,39.0,0.0,1.0,6.0,29.0,1.0,20180622075901.0,11077.0
670,44.0,5.0,第4节,第4节,-23.5,0.83,23.5,0.83,118.5,0.83,118.5,0.83,-23.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,59.0,39.0,0.0,1.0,6.0,29.0,1.0,20180622075901.0,11077.0
671,44.0,5.0,第4节,第4节,-23.5,0.83,23.5,0.83,118.5,0.83,118.5,0.83,-23.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,59.0,39.0,0.0,1.0,6.0,16.0,1.0,20180622075913.0,11077.0
672,44.0,5.0,第4节,第4节,-23.5,0.83,24.5,0.83,118.5,0.83,118.5,0.83,24.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,59.0,39.0,0.0,1.0,6.0,16.0,1.0,20180622075913.0,21077.0
673,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,118.5,0.83,117.5,0.83,-24.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,59.0,39.0,0.0,1.0,6.0,16.0,1.0,20180622075913.0,21077.0
674,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,117.5,0.83,117.5,0.83,117.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,59.0,39.0,0.0,1.0,6.0,16.0,1.0,20180622075913.0,21077.0
675,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,117.5,0.83,117.5,0.83,117.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,59.0,39.0,0.0,1.0,6.0,15.0,0.0,20180622075914.0,21077.0
676,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,117.5,0.83,117.5,0.83,117.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,59.0,39.0,0.0,1.0,6.0,15.0,0.0,20180622075914.0,21077.0
677,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,117.5,0.83,117.5,0.83,117.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,59.0,39.0,0.0,1.0,6.0,15.0,1.0,20180622075918.0,21077.0
678,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,117.5,0.83,117.5,0.83,117.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,59.0,39.0,0.0,1.0,6.0,15.0,1.0,20180622075918.0,21077.0
679,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,117.5,0.83,117.5,0.83,117.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,59.0,39.0,0.0,1.0,6.0,14.0,1.0,20180622075919.0,21077.0
680,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,117.5,0.83,117.5,0.83,117.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,59.0,61.0,0.0,1.0,6.0,14.0,1.0,20180622075919.0,21074.0
681,44.0,5.0,第4节,第4节,-24.5,0.91,25.5,0.77,117.5,0.83,117.5,0.83,25.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,59.0,61.0,0.0,1.0,6.0,14.0,1.0,20180622075919.0,11077.0
682,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,117.5,0.83,118.5,0.83,-25.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,59.0,61.0,0.0,1.0,6.0,14.0,1.0,20180622075919.0,11077.0
683,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,118.5,0.83,118.5,0.83,118.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,59.0,61.0,0.0,1.0,6.0,14.0,1.0,20180622075919.0,11077.0
684,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,118.5,0.83,118.5,0.83,118.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,5.0,51.0,1.0,20180622075942.0,11077.0
685,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,118.5,0.83,118.5,0.83,118.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,5.0,51.0,1.0,20180622075942.0,11077.0
686,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,118.5,0.83,118.5,0.83,118.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,5.0,51.0,1.0,20180622075944.0,11077.0
687,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,118.5,0.83,118.5,0.83,118.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,5.0,51.0,0.0,20180622075944.0,11077.0
688,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,118.5,0.83,118.5,0.83,118.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,5.0,20.0,0.0,20180622080013.0,11077.0
689,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,118.5,0.83,118.5,0.83,118.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,5.0,20.0,1.0,20180622080013.0,11077.0
690,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,118.5,0.83,118.5,0.83,118.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,5.0,20.0,1.0,20180622080025.0,11077.0
691,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,118.5,0.83,118.5,0.83,118.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,5.0,20.0,1.0,20180622080025.0,11077.0
692,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,118.5,0.83,118.5,0.83,118.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,5.0,19.0,1.0,20180622080026.0,11077.0
693,44.0,5.0,第4节,第4节,-25.5,0.77,24.5,0.91,118.5,0.83,118.5,0.83,24.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,5.0,19.0,1.0,20180622080026.0,11077.0
694,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,118.5,0.83,118.5,0.83,-24.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,5.0,19.0,1.0,20180622080026.0,21077.0
695,44.0,5.0,第4节,第4节,-24.5,0.77,25.5,0.91,118.5,0.83,118.5,0.83,25.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,5.0,19.0,1.0,20180622080026.0,21077.0
696,44.0,5.0,第4节,第4节,-25.5,0.77,25.5,0.91,118.5,0.83,118.5,0.83,-25.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,5.0,18.0,1.0,20180622080028.0,21077.0
697,44.0,5.0,第4节,第4节,-25.5,0.77,25.5,0.91,118.5,0.83,118.5,0.83,-25.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,5.0,18.0,1.0,20180622080028.0,21077.0
698,44.0,5.0,第4节,第4节,-25.5,0.77,25.5,0.91,118.5,0.83,118.5,0.83,-25.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,5.0,18.0,1.0,20180622080029.0,21077.0
699,44.0,5.0,第4节,第4节,-25.5,0.77,25.5,0.91,118.5,0.83,118.5,0.83,-25.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,4.0,59.0,0.0,20180622080029.0,21077.0
700,44.0,5.0,第4节,第4节,-25.5,0.83,24.5,0.83,118.5,0.83,118.5,0.83,24.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,4.0,59.0,0.0,20180622080029.0,21077.0
701,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,118.5,0.83,118.5,0.83,-24.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,4.0,59.0,1.0,20180622080047.0,21077.0
702,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,118.5,0.83,118.5,0.83,-24.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,4.0,59.0,1.0,20180622080047.0,11077.0
703,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,118.5,0.83,118.5,0.83,-24.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,4.0,59.0,1.0,20180622080048.0,11077.0
704,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,118.5,0.83,118.5,0.83,-24.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,4.0,59.0,1.0,20180622080048.0,21077.0
705,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,118.5,0.83,118.5,0.83,-24.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,4.0,53.0,1.0,20180622080052.0,21077.0
706,44.0,5.0,第4节,第4节,-24.5,0.83,25.5,0.83,118.5,0.83,118.5,0.83,25.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,4.0,53.0,1.0,20180622080052.0,21077.0
707,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,118.5,0.83,118.5,0.83,-25.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,4.0,51.0,0.0,20180622080055.0,21077.0
708,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,118.5,0.83,118.5,0.83,-25.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,4.0,51.0,0.0,20180622080055.0,21077.0
709,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,118.5,0.83,118.5,0.83,-25.5,4.0,,2.0,8.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,39.0,0.0,1.0,4.0,50.0,1.0,20180622080114.0,21077.0
710,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,118.5,0.83,118.5,0.83,-25.5,4.0,,2.0,9.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,61.0,64.0,0.0,1.0,4.0,50.0,1.0,20180622080114.0,21075.0
711,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,118.5,0.83,118.5,0.83,-25.5,4.0,,2.0,9.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,39.0,0.0,1.0,4.0,50.0,1.0,20180622080114.0,11077.0
712,44.0,5.0,第4节,第4节,-25.5,0.83,27.5,0.83,118.5,0.83,118.5,0.83,27.5,4.0,,2.0,9.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,39.0,0.0,1.0,4.0,50.0,1.0,20180622080114.0,11077.0
713,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,118.5,0.83,118.5,0.83,-27.5,4.0,,2.0,9.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,39.0,0.0,1.0,4.0,43.0,1.0,20180622080122.0,11077.0
714,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,118.5,0.83,118.5,0.83,-27.5,4.0,,2.0,9.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,39.0,0.0,1.0,4.0,43.0,1.0,20180622080122.0,11077.0
715,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,118.5,0.83,118.5,0.83,-27.5,4.0,,2.0,9.0,15.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,39.0,0.0,1.0,4.0,42.0,1.0,20180622080123.0,11077.0
716,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,118.5,0.83,118.5,0.83,-27.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,41.0,39.0,0.0,1.0,4.0,42.0,1.0,20180622080123.0,11074.0
717,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,118.5,0.83,118.5,0.83,-27.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,0.0,1.0,4.0,42.0,1.0,20180622080123.0,21077.0
718,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,118.5,0.83,118.5,0.83,-27.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,0.0,1.0,4.0,23.0,1.0,20180622080142.0,21077.0
719,44.0,5.0,第4节,第4节,-27.5,0.91,26.5,0.77,118.5,0.83,118.5,0.83,26.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,0.0,1.0,4.0,23.0,1.0,20180622080142.0,21077.0
720,44.0,5.0,第4节,第4节,-26.5,0.91,26.5,0.77,118.5,0.83,118.5,0.83,-26.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,0.0,1.0,4.0,21.0,1.0,20180622080144.0,21077.0
721,44.0,5.0,第4节,第4节,-26.5,0.91,26.5,0.77,118.5,0.83,118.5,0.83,-26.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,0.0,1.0,4.0,21.0,1.0,20180622080144.0,11077.0
722,44.0,5.0,第4节,第4节,-26.5,0.91,26.5,0.77,118.5,0.83,118.5,0.83,-26.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,0.0,1.0,3.0,59.0,1.0,20180622080205.0,11077.0
723,44.0,5.0,第4节,第4节,-26.5,0.71,24.5,1.0,118.5,0.83,118.5,0.83,24.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,0.0,1.0,3.0,59.0,1.0,20180622080205.0,11077.0
724,44.0,5.0,第4节,第4节,-24.5,0.71,24.5,1.0,118.5,0.83,118.5,0.83,-24.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,0.0,1.0,3.0,48.0,0.0,20180622080205.0,21077.0
725,44.0,5.0,第4节,第4节,-24.5,0.77,25.5,0.91,118.5,0.83,118.5,0.83,25.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,0.0,1.0,3.0,48.0,0.0,20180622080205.0,21077.0
726,44.0,5.0,第4节,第4节,-25.5,0.77,25.5,0.91,118.5,0.83,118.5,0.83,-25.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,0.0,1.0,3.0,48.0,1.0,20180622080217.0,21077.0
727,44.0,5.0,第4节,第4节,-25.5,0.77,25.5,0.91,118.5,0.83,118.5,0.83,-25.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,0.0,1.0,3.0,48.0,1.0,20180622080217.0,21077.0
728,44.0,5.0,第4节,第4节,-25.5,0.77,25.5,0.91,118.5,0.83,118.5,0.83,-25.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,0.0,1.0,3.0,38.0,0.0,20180622080227.0,21077.0
729,44.0,5.0,第4节,第4节,-25.5,0.77,25.5,0.91,118.5,0.83,118.5,0.83,-25.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,0.0,1.0,3.0,38.0,0.0,20180622080227.0,21077.0
730,44.0,5.0,第4节,第4节,-25.5,0.77,25.5,0.91,118.5,0.83,118.5,0.83,-25.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,0.0,1.0,3.0,38.0,1.0,20180622080242.0,21077.0
731,44.0,5.0,第4节,第4节,-25.5,0.77,25.5,0.91,118.5,0.83,118.5,0.83,-25.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,0.0,1.0,3.0,38.0,1.0,20180622080242.0,11077.0
732,44.0,5.0,第4节,第4节,-25.5,0.77,25.5,0.91,118.5,0.83,118.5,0.83,-25.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,0.0,1.0,3.0,29.0,1.0,20180622080250.0,11077.0
733,44.0,5.0,第4节,第4节,-25.5,0.8,24.5,0.87,118.5,0.83,118.5,0.83,24.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,0.0,1.0,3.0,29.0,1.0,20180622080250.0,11077.0
734,44.0,5.0,第4节,第4节,-24.5,0.8,24.5,0.87,118.5,0.83,118.5,0.83,-24.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,0.0,1.0,3.0,5.0,0.0,20180622080315.0,11077.0
735,44.0,5.0,第4节,第4节,-24.5,0.8,24.5,0.87,118.5,0.83,118.5,0.83,-24.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,1.0,33.3,35.7,64.0,41.0,1.0,1.0,3.0,5.0,0.0,20180622080315.0,11077.0
736,44.0,5.0,第4节,第4节,-24.5,0.8,24.5,0.87,118.5,0.83,118.5,0.83,-24.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,2.0,33.3,35.7,64.0,41.0,1.0,1.0,3.0,5.0,0.0,20180622080315.0,21086.0
737,44.0,5.0,第4节,第4节,-24.5,0.87,24.5,0.8,118.5,0.83,118.5,0.83,-24.5,4.0,,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,2.0,33.3,35.7,64.0,41.0,1.0,1.0,3.0,5.0,0.0,20180622080315.0,11077.0
738,44.0,5.0,第4节,第4节,-24.5,0.71,23.5,1.0,118.5,0.83,118.5,0.83,23.5,4.0,1:2,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,2.0,33.3,35.7,64.0,41.0,1.0,1.0,3.0,5.0,0.0,20180622080315.0,11078.0
739,44.0,5.0,第4节,第4节,-23.5,0.71,23.5,1.0,118.5,0.83,118.5,0.83,-23.5,4.0,1:2,2.0,9.0,16.0,16.0,3.0,5.0,3.0,5,2.0,2.0,33.3,35.7,64.0,41.0,0.0,1.0,3.0,5.0,0.0,20180622080315.0,11078.0
740,44.0,5.0,第4节,第4节,-23.5,0.71,23.5,1.0,118.5,0.83,118.5,0.83,-23.5,4.0,1:2,2.0,9.0,16.0,16.0,4.0,5.0,3.0,5,2.0,2.0,40.0,35.7,42.0,41.0,0.0,1.0,3.0,5.0,0.0,20180622080315.0,11079.0
741,44.0,5.0,第4节,第4节,-23.5,0.71,23.5,1.0,118.5,0.83,118.5,0.83,-23.5,4.0,2:2,2.0,9.0,16.0,16.0,4.0,5.0,3.0,5,2.0,2.0,40.0,35.7,64.0,42.0,0.0,1.0,3.0,5.0,0.0,20180622080315.0,11078.0
742,44.0,5.0,第4节,第4节,-23.5,0.8,23.5,0.87,118.5,0.83,118.5,0.83,-23.5,4.0,2:2,2.0,9.0,16.0,16.0,5.0,5.0,3.0,5,2.0,2.0,45.5,35.7,43.0,42.0,0.0,1.0,3.0,5.0,0.0,20180622080315.0,11079.0
743,44.0,5.0,第4节,第4节,-23.5,0.8,23.5,0.87,118.5,0.83,118.5,0.83,-23.5,4.0,,2.0,9.0,16.0,16.0,5.0,5.0,3.0,5,2.0,2.0,45.5,35.7,64.0,43.0,0.0,1.0,3.0,5.0,0.0,20180622080315.0,21077.0
744,44.0,5.0,第4节,第4节,-23.5,0.87,23.5,0.8,118.5,0.83,118.5,0.83,-23.5,4.0,,2.0,9.0,16.0,16.0,5.0,5.0,3.0,5,2.0,2.0,45.5,35.7,64.0,43.0,0.0,1.0,3.0,5.0,1.0,20180622080357.0,21077.0
745,44.0,5.0,第4节,第4节,-23.5,0.87,23.5,0.8,118.5,0.83,118.5,0.83,-23.5,4.0,,2.0,9.0,16.0,16.0,5.0,5.0,3.0,5,2.0,2.0,45.5,35.7,64.0,43.0,0.0,1.0,3.0,4.0,1.0,20180622080357.0,21077.0
746,44.0,5.0,第4节,第4节,-23.5,0.87,23.5,0.8,118.5,0.83,118.5,0.83,-23.5,4.0,,2.0,9.0,16.0,16.0,5.0,5.0,3.0,5,2.0,2.0,45.5,35.7,64.0,43.0,0.0,1.0,2.0,4.0,1.0,20180622080413.0,11077.0
