,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,XY
406,44.0,5.0,第2节,第2节,-60.5,0.8,60.5,0.87,164.5,0.83,164.5,0.83,164.5,2.0,,1.0,3.0,6.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,42.0,23.0,0.0,1,4.0,GD,48.0,0,,21077.0,
407,44.0,5.0,第2节,第2节,-60.5,0.8,60.5,0.8,164.5,0.83,164.5,0.83,164.5,2.0,,1.0,3.0,6.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,42.0,23.0,0.0,1,4.0,GD,48.0,0,,21077.0,
408,44.0,5.0,第2节,第2节,-60.5,0.87,63.5,0.8,164.5,0.83,164.5,0.83,63.5,2.0,,1.0,3.0,6.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,42.0,23.0,0.0,1,4.0,GD,48.0,0,,21077.0,
409,44.0,5.0,第2节,第2节,-63.5,0.87,63.5,0.8,164.5,0.83,167.5,0.87,-63.5,2.0,,1.0,3.0,6.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,42.0,23.0,0.0,1,4.0,GD,48.0,0,,21077.0,
410,44.0,5.0,第2节,第2节,-63.5,0.87,63.5,0.8,167.5,0.8,167.5,0.87,167.5,2.0,,1.0,3.0,6.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,42.0,23.0,0.0,1,4.0,GD,48.0,0,,21077.0,
411,44.0,5.0,第2节,第2节,-63.5,0.87,63.5,0.8,167.5,0.8,167.5,0.87,167.5,2.0,,1.0,3.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,42.0,45.0,0.0,1,4.0,GD,48.0,0,,21075.0,"0.34,0.63"
412,44.0,5.0,第2节,第2节,-63.5,0.87,63.5,0.8,167.5,0.8,167.5,0.87,167.5,2.0,,1.0,3.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,23.0,0.0,1,4.0,GD,39.0,0,,11077.0,
413,44.0,5.0,第2节,第2节,-63.5,0.87,63.5,0.8,167.5,0.8,167.5,0.87,167.5,2.0,,1.0,3.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,23.0,0.0,1,4.0,GD,39.0,0,,11094.0,"0.85,0.12"
414,44.0,5.0,第2节,第2节,-63.5,0.8,62.5,0.87,167.5,0.8,167.5,0.87,62.5,2.0,,1.0,3.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,23.0,0.0,1,4.0,GD,39.0,0,,21077.0,
415,44.0,5.0,第2节,第2节,-62.5,0.8,62.5,0.87,167.5,0.8,167.5,0.87,-62.5,2.0,,1.0,3.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,23.0,0.0,1,4.0,GD,11.0,0,,21077.0,
416,44.0,5.0,第2节,第2节,-62.5,0.8,62.5,0.87,164.5,0.87,164.5,0.8,164.5,2.0,,1.0,3.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,23.0,0.0,1,4.0,GD,11.0,0,,21077.0,
417,44.0,5.0,第2节,第2节,-62.5,0.8,62.5,0.87,164.5,0.87,164.5,0.8,164.5,2.0,,1.0,3.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,23.0,0.0,1,4.0,GD,2.0,0,,21077.0,
418,44.0,5.0,第2节,第2节,-62.5,0.87,62.5,0.8,164.5,0.8,164.5,0.87,164.5,2.0,,1.0,3.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,23.0,0.0,1,4.0,GD,2.0,0,,11077.0,
419,44.0,5.0,第2节,第2节,-62.5,0.83,59.5,0.83,164.5,0.8,164.5,0.87,59.5,2.0,,1.0,3.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,23.0,0.0,1,4.0,GD,2.0,0,,11077.0,
420,44.0,5.0,第2节,第2节,-59.5,0.83,59.5,0.83,164.5,0.8,165.5,0.83,-59.5,2.0,,1.0,3.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,23.0,0.0,1,4.0,GD,2.0,0,,11077.0,
421,44.0,5.0,第2节,第2节,-59.5,0.83,59.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,,1.0,3.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,23.0,0.0,1,4.0,GD,2.0,0,,11077.0,
422,44.0,5.0,第2节,第2节,-59.5,0.83,59.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,,1.0,4.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,26.0,23.0,0.0,1,4.0,GD,2.0,0,,11075.0,"0.69,0.65"
423,44.0,5.0,第2节,第2节,-59.5,0.83,59.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,,1.0,4.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,26.0,0.0,1,3.0,GD,37.0,0,,21077.0,
424,44.0,5.0,第2节,第2节,-59.5,0.83,59.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,,1.0,4.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,26.0,0.0,1,3.0,GD,37.0,0,,21077.0,
425,44.0,5.0,第2节,第2节,-59.5,0.83,59.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,,1.0,4.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,26.0,0.0,1,3.0,GD,27.0,0,,21077.0,
426,44.0,5.0,第2节,第2节,-59.5,0.83,59.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,,1.0,4.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,26.0,0.0,1,3.0,GD,27.0,0,,21095.0,"0.17,0.45"
427,44.0,5.0,第2节,第2节,-59.5,0.83,58.5,0.83,165.5,0.83,165.5,0.83,58.5,2.0,,1.0,4.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,26.0,0.0,1,3.0,GD,27.0,0,,11077.0,
428,44.0,5.0,第2节,第2节,-58.5,0.83,58.5,0.83,165.5,0.83,164.5,0.8,-58.5,2.0,,1.0,4.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,26.0,0.0,1,3.0,GD,27.0,0,,11077.0,
429,44.0,5.0,第2节,第2节,-58.5,0.83,58.5,0.83,164.5,0.87,164.5,0.8,164.5,2.0,,1.0,4.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,26.0,0.0,1,3.0,GD,27.0,0,,11077.0,
430,44.0,5.0,第2节,第2节,-58.5,0.83,58.5,0.8,164.5,0.87,164.5,0.8,164.5,2.0,,1.0,4.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,26.0,0.0,1,3.0,GD,27.0,0,,21077.0,
431,44.0,5.0,第2节,第2节,-58.5,0.87,59.5,0.8,164.5,0.87,164.5,0.8,59.5,2.0,,1.0,4.0,7.0,5.0,12.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,26.0,0.0,1,3.0,GD,27.0,0,,21077.0,
432,44.0,5.0,第2节,第2节,-59.5,0.87,59.5,0.8,164.5,0.87,164.5,0.8,-59.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,45.0,47.0,0.0,1,3.0,GD,27.0,0,,21074.0,"0.17,0.45"
433,44.0,5.0,第2节,第2节,-59.5,0.87,59.5,0.8,164.5,0.87,164.5,0.8,-59.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,47.0,26.0,0.0,1,3.0,GD,24.0,0,,11077.0,
434,44.0,5.0,第2节,第2节,-59.5,0.83,60.5,0.83,164.5,0.87,164.5,0.8,60.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,47.0,26.0,0.0,1,3.0,GD,24.0,0,,11077.0,
435,44.0,5.0,第2节,第2节,-60.5,0.83,60.5,0.83,164.5,0.87,167.5,0.87,-60.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,47.0,26.0,0.0,1,3.0,GD,24.0,0,,11077.0,
436,44.0,5.0,第2节,第2节,-60.5,0.83,60.5,0.83,167.5,0.8,167.5,0.87,167.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,47.0,26.0,0.0,1,3.0,GD,24.0,0,,11077.0,
437,44.0,5.0,第2节,第2节,-60.5,0.83,60.5,0.83,167.5,0.8,167.5,0.87,167.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,4.0,44.4,0.0,47.0,26.0,0.0,1,3.0,GD,6.0,0,,11077.0,
438,44.0,5.0,第2节,第2节,-60.5,0.83,60.5,0.83,167.5,0.8,167.5,0.87,167.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,44.4,0.0,47.0,26.0,0.0,1,3.0,GD,6.0,0,,21086.0,
439,44.0,5.0,第2节,第2节,-60.5,0.8,59.5,0.87,167.5,0.8,167.5,0.87,59.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,44.4,0.0,47.0,26.0,0.0,1,3.0,GD,6.0,0,,11077.0,
440,44.0,5.0,第2节,第2节,-59.5,0.8,59.5,0.87,167.5,0.8,165.5,0.83,-59.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,44.4,0.0,47.0,26.0,0.0,1,3.0,GD,6.0,0,,11077.0,
441,44.0,5.0,第2节,第2节,-59.5,0.8,59.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,44.4,0.0,47.0,26.0,0.0,1,3.0,GD,6.0,0,,11077.0,
442,44.0,5.0,第2节,第2节,-59.5,0.87,59.5,0.8,165.5,0.83,166.5,0.83,165.5,2.0,1:2,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,44.4,0.0,47.0,26.0,0.0,1,3.0,GD,6.0,0,,11078.0,
443,44.0,5.0,第2节,第2节,-59.5,0.87,59.5,0.8,166.5,0.83,166.5,0.83,166.5,2.0,1:2,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,44.4,0.0,47.0,26.0,0.0,1,3.0,GD,6.0,0,,11078.0,
444,44.0,5.0,第2节,第2节,-59.5,0.87,59.5,0.8,166.5,0.83,166.5,0.83,166.5,2.0,1:2,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,40.0,0.0,47.0,26.0,0.0,1,3.0,GD,6.0,0,,11080.0,"0.79,0.50"
445,44.0,5.0,第2节,第2节,-59.5,0.8,59.5,0.87,166.5,0.83,166.5,0.83,166.5,2.0,2:2,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,40.0,0.0,47.0,26.0,0.0,1,3.0,GD,6.0,0,,11078.0,"0.79,0.50"
446,44.0,5.0,第2节,第2节,-59.5,0.8,59.5,0.87,166.5,0.83,166.5,0.83,166.5,2.0,2:2,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,47.0,26.0,0.0,1,3.0,GD,6.0,0,,11080.0,"0.79,0.50"
447,44.0,5.0,第2节,第2节,-59.5,0.83,60.5,0.83,166.5,0.83,166.5,0.83,60.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,47.0,26.0,0.0,1,3.0,GD,6.0,0,,21077.0,
448,44.0,5.0,第2节,第2节,-60.5,0.83,60.5,0.83,166.5,0.83,165.5,0.83,-60.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,47.0,26.0,0.0,1,3.0,GD,6.0,0,,21077.0,
449,44.0,5.0,第2节,第2节,-60.5,0.83,60.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,47.0,26.0,0.0,1,3.0,GD,6.0,0,,21077.0,
450,44.0,5.0,第2节,第2节,-60.5,0.83,60.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,47.0,26.0,0.0,1,3.0,GD,3.0,0,,11077.0,
451,44.0,5.0,第2节,第2节,-60.5,0.8,59.5,0.87,165.5,0.83,165.5,0.83,59.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,47.0,26.0,0.0,1,3.0,GD,3.0,0,,11077.0,
452,44.0,5.0,第2节,第2节,-59.5,0.8,59.5,0.83,165.5,0.83,165.5,0.83,-59.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,47.0,26.0,0.0,1,3.0,GD,3.0,0,,21077.0,
453,44.0,5.0,第2节,第2节,-59.5,0.83,60.5,0.83,165.5,0.83,165.5,0.83,60.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,47.0,26.0,0.0,1,3.0,GD,3.0,0,,21077.0,
454,44.0,5.0,第2节,第2节,-60.5,0.83,60.5,0.83,165.5,0.83,165.5,0.83,-60.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,47.0,26.0,0.0,1,3.0,GD,1.0,0,,21077.0,
455,44.0,5.0,第2节,第2节,-60.5,0.83,61.5,0.83,165.5,0.83,165.5,0.83,61.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,47.0,26.0,0.0,1,3.0,GD,1.0,0,,21077.0,
456,44.0,5.0,第2节,第2节,-61.5,0.83,61.5,0.83,165.5,0.83,167.5,0.83,-61.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,47.0,26.0,0.0,1,3.0,GD,1.0,0,,21077.0,
457,44.0,5.0,第2节,第2节,-61.5,0.83,61.5,0.83,167.5,0.83,167.5,0.83,167.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,47.0,26.0,0.0,1,3.0,GD,1.0,0,,21077.0,
458,44.0,5.0,第2节,第2节,-61.5,0.83,61.5,0.83,167.5,0.83,167.5,0.83,167.5,2.0,,1.0,4.0,7.0,5.0,13.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,47.0,26.0,0.0,1,2.0,GD,55.0,0,,21077.0,
459,44.0,5.0,第2节,第2节,-61.5,0.83,61.5,0.83,167.5,0.83,167.5,0.83,167.5,2.0,,1.0,4.0,7.0,5.0,14.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,47.0,49.0,0.0,1,2.0,GD,55.0,0,,21074.0,"0.14,0.55"
460,44.0,5.0,第2节,第2节,-61.5,0.83,61.5,0.83,167.5,0.83,167.5,0.83,167.5,2.0,,1.0,4.0,7.0,5.0,14.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,49.0,26.0,0.0,1,2.0,GD,55.0,0,,11077.0,
461,44.0,5.0,第2节,第2节,-61.5,0.83,61.5,0.83,167.5,0.83,167.5,0.83,167.5,2.0,,1.0,4.0,7.0,5.0,14.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,49.0,26.0,0.0,1,2.0,GD,55.0,0,,11095.0,"0.83,0.49"
462,44.0,5.0,第2节,第2节,-61.5,0.83,61.5,0.83,167.5,0.83,167.5,0.83,167.5,2.0,,1.0,4.0,7.0,5.0,14.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,49.0,26.0,0.0,1,2.0,GD,34.0,0,,21077.0,
463,44.0,5.0,第2节,第2节,-61.5,0.83,61.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,,1.0,4.0,7.0,5.0,14.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,49.0,26.0,0.0,1,2.0,GD,34.0,0,,21077.0,
464,44.0,5.0,第2节,第2节,-61.5,0.83,61.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,,1.0,4.0,7.0,5.0,14.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,49.0,26.0,0.0,1,2.0,GD,34.0,0,,21095.0,"0.06,0.47"
465,44.0,5.0,第2节,第2节,-61.5,0.83,61.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,,1.0,4.0,7.0,5.0,14.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,49.0,26.0,0.0,1,2.0,GD,28.0,0,,11077.0,
466,44.0,5.0,第2节,第2节,-61.5,0.8,60.5,0.87,165.5,0.83,165.5,0.83,60.5,2.0,,1.0,4.0,7.0,5.0,14.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,49.0,26.0,0.0,1,2.0,GD,28.0,0,,21077.0,
467,44.0,5.0,第2节,第2节,-60.5,0.8,60.5,0.83,165.5,0.8,165.5,0.87,-60.5,2.0,,1.0,4.0,7.0,5.0,14.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,49.0,26.0,0.0,1,2.0,GD,28.0,0,,21077.0,
468,44.0,5.0,第2节,第2节,-60.5,0.83,61.5,0.83,165.5,0.8,165.5,0.87,61.5,2.0,,1.0,4.0,7.0,5.0,14.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,49.0,26.0,0.0,1,2.0,GD,28.0,0,,21077.0,
469,44.0,5.0,第2节,第2节,-61.5,0.83,61.5,0.83,165.5,0.8,165.5,0.87,-61.5,2.0,,1.0,4.0,7.0,5.0,14.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,49.0,26.0,0.0,1,2.0,GD,26.0,0,,21077.0,
470,44.0,5.0,第2节,第2节,-61.5,0.83,61.5,0.83,165.5,0.8,165.5,0.87,-61.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,49.0,51.0,0.0,1,2.0,GD,26.0,0,,21074.0,"0.06,0.47"
471,44.0,5.0,第2节,第2节,-61.5,0.83,61.5,0.83,165.5,0.8,165.5,0.87,-61.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,0.0,1,2.0,GD,26.0,0,,11077.0,
472,44.0,5.0,第2节,第2节,-61.5,0.8,62.5,0.87,165.5,0.8,165.5,0.87,62.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,0.0,1,2.0,GD,26.0,0,,11077.0,
473,44.0,5.0,第2节,第2节,-62.5,0.8,62.5,0.87,165.5,0.8,167.5,0.83,-62.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,0.0,1,2.0,GD,26.0,0,,11077.0,
474,44.0,5.0,第2节,第2节,-62.5,0.8,62.5,0.87,167.5,0.83,167.5,0.83,167.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,0.0,1,2.0,GD,26.0,0,,11077.0,
475,44.0,5.0,第2节,第2节,-62.5,0.8,62.5,0.87,167.5,0.83,167.5,0.83,167.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,0.0,1,2.0,GD,26.0,0,,11095.0,"0.85,0.31"
476,44.0,5.0,第2节,第2节,-62.5,0.8,62.5,0.87,167.5,0.83,167.5,0.83,167.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,2.0,GD,26.0,0,,21077.0,
477,44.0,5.0,第2节,第2节,-62.5,0.8,62.5,0.87,167.5,0.83,167.5,0.83,167.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,2.0,GD,26.0,0,,21077.0,
478,44.0,5.0,第2节,第2节,-62.5,0.8,62.5,0.87,167.5,0.83,167.5,0.83,167.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,2.0,GD,26.0,0,,21077.0,
479,44.0,5.0,第2节,第2节,-62.5,0.8,62.5,0.87,167.5,0.83,167.5,0.83,167.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,2.0,GD,3.0,0,,21077.0,
480,44.0,5.0,第2节,第2节,-62.5,0.8,62.5,0.87,167.5,0.83,167.5,0.83,167.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,2.0,GD,3.0,0,,21077.0,
481,44.0,5.0,第2节,第2节,-62.5,0.8,62.5,0.87,167.5,0.83,167.5,0.83,167.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,2.0,GD,2.0,0,,21077.0,
482,44.0,5.0,第2节,第2节,-62.5,0.83,62.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,2.0,GD,2.0,0,,21077.0,
483,44.0,5.0,第2节,第2节,-62.5,0.83,62.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,1.0,GD,58.0,0,,21077.0,
484,44.0,5.0,第2节,第2节,-62.5,0.87,62.5,0.8,165.5,0.8,165.5,0.87,165.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,4.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,1.0,GD,58.0,0,,11077.0,
485,44.0,5.0,第2节,第2节,-62.5,0.83,62.5,0.83,165.5,0.8,165.5,0.87,165.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,3.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,2.0,GD,0.0,0,,11081.0,
486,44.0,5.0,第2节,第2节,-62.5,0.83,62.5,0.83,165.5,0.8,165.5,0.87,165.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,3.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,2.0,GD,0.0,0,,11081.0,
487,44.0,5.0,第2节,第2节,-62.5,0.83,62.5,0.83,165.5,0.8,165.5,0.87,165.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,3.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,1.0,GD,56.0,0,,11081.0,
488,44.0,5.0,第2节,第2节,-62.5,0.83,62.5,0.83,164.5,0.87,164.5,0.8,164.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,3.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,1.0,GD,56.0,0,,11081.0,
489,44.0,5.0,第2节,第2节,-62.5,0.83,62.5,0.83,164.5,0.87,164.5,0.8,164.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,3.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,1.0,GD,49.0,0,,21077.0,
490,44.0,5.0,第2节,第2节,-62.5,0.8,61.5,0.87,164.5,0.87,164.5,0.8,61.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,3.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,1.0,GD,49.0,0,,21077.0,
491,44.0,5.0,第2节,第2节,-61.5,0.8,61.5,0.87,164.5,0.83,164.5,0.83,-61.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,3.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,1.0,GD,49.0,0,,21095.0,"0.22,0.46"
492,44.0,5.0,第2节,第2节,-61.5,0.8,61.5,0.87,164.5,0.83,164.5,0.83,-61.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,3.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,0.0,GD,23.0,0,,11077.0,
493,44.0,5.0,第2节,第2节,-61.5,0.8,61.5,0.87,164.5,0.83,164.5,0.83,-61.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,3.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,0.0,GD,23.0,0,,11077.0,
494,44.0,5.0,第2节,第2节,-61.5,0.8,61.5,0.87,164.5,0.83,164.5,0.83,-61.5,2.0,,1.0,4.0,7.0,5.0,15.0,4.0,0.0,3.0,4.0,1.0,5.0,36.4,0.0,51.0,26.0,1.0,1,0.0,GD,19.0,0,,11077.0,
495,44.0,5.0,第2节,第2节,-61.5,0.8,61.5,0.87,164.5,0.83,164.5,0.83,-61.5,2.0,,1.0,4.0,7.0,5.0,15.0,5.0,0.0,3.0,4.0,1.0,5.0,41.7,0.0,51.0,27.0,1.0,1,0.0,GD,19.0,0,,21077.0,
496,44.0,5.0,第2节,第2节,-61.5,0.8,61.5,0.87,164.5,0.83,164.5,0.83,-61.5,2.0,,1.0,4.0,7.0,5.0,15.0,5.0,0.0,3.0,4.0,1.0,5.0,41.7,0.0,51.0,27.0,1.0,1,0.0,GD,12.0,0,,21077.0,
497,44.0,5.0,第2节,第2节,-61.5,0.83,59.5,0.83,164.5,0.83,164.5,0.83,59.5,2.0,,1.0,4.0,7.0,5.0,15.0,5.0,0.0,3.0,4.0,1.0,5.0,41.7,0.0,51.0,27.0,1.0,1,0.0,GD,12.0,0,,21077.0,
498,44.0,5.0,第2节,第2节,-59.5,0.83,59.5,0.83,164.5,0.83,157.5,0.83,-59.5,2.0,,1.0,4.0,7.0,5.0,15.0,5.0,0.0,3.0,4.0,1.0,5.0,41.7,0.0,51.0,27.0,1.0,1,0.0,GD,12.0,0,,21077.0,
