,AM,AS,CB,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
1706,,,SGTHUS,加时 1,加时赛1,-2.5,0.0,2.5,0.0,167.5,0.77,167.5,0.91,2.5,5.0,9481210.0,0.0,,1.0,5.0,25.0,21.0,-1.0,1.0,65.6,84.0,84.0,87.0,0.0,1.0,1,0.0,1~GD,18.0,1.0,20180721110523.0,11077.0,,0.83,0.83
1707,,,SGTHUS,加时 1,加时赛1,-2.5,0.0,2.5,0.0,167.5,0.77,167.5,0.91,2.5,5.0,9481210.0,0.0,,1.0,5.0,25.0,21.0,-1.0,1.0,65.6,84.0,84.0,87.0,0.0,1.0,1,0.0,1~GD,10.0,1.0,20180721110523.0,11077.0,,0.83,0.83
1708,,,SGTHUS,加时 1,加时赛1,-2.5,0.0,2.5,0.0,167.5,0.77,167.5,0.91,2.5,5.0,9481210.0,0.0,,1.0,5.0,25.0,21.0,-1.0,1.0,65.6,84.0,84.0,87.0,0.0,1.0,1,0.0,1~GD,10.0,1.0,20180721110531.0,11077.0,,0.83,0.83
1709,,,SGTHUS,加时 1,加时赛1,-2.5,0.0,2.5,0.0,167.5,0.77,167.5,0.91,2.5,5.0,9481210.0,0.0,,1.0,5.0,25.0,21.0,-1.0,1.0,65.6,84.0,84.0,87.0,0.0,1.0,1,0.0,1~GD,2.0,1.0,20180721110531.0,11077.0,,0.83,0.83
1710,,,SGTHUS,加时 1,加时赛1,-2.5,0.0,2.5,0.0,167.5,0.77,167.5,0.91,2.5,5.0,9481210.0,0.0,,1.0,5.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,2.0,1.0,20180721110533.0,11077.0,,0.83,0.83
1711,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,-1.5,5.0,9481210.0,0.0,^,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,2.0,1.0,20180721110533.0,11075^21077,,0.83,0.83
1712,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,^,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,1.0,1.0,20180721110534.0,11075^21077,,0.83,0.83
1713,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,1.0,1.0,20180721110534.0,21077.0,,0.83,0.83
1714,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,0.0,0.0,20180721110542.0,21077.0,,0.83,0.83
1715,44.0,5.0,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,0.0,0.0,20180721110542.0,21077.0,,0.83,0.83
1716,44.0,5.0,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,1.0,0.0,20180721110556.0,21077.0,,0.83,0.83
1717,44.0,5.0,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,1.0,0.0,20180721110556.0,21081.0,,0.83,0.83
1718,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,1.0,1.0,20180721110731.0,21081.0,,0.83,0.83
1719,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,0.0,1.0,20180721110731.0,21077.0,,0.83,0.83
1720,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,0.0,0.0,20180721110733.0,21077.0,,0.83,0.83
1721,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,0.0,0.0,20180721110733.0,21077.0,,0.83,0.83
1722,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,0.0,0.0,20180721110737.0,21077.0,,0.83,0.83
1723,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,0.0,0.0,20180721110737.0,21077.0,,0.83,0.83
1724,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,0.0,1.0,20180721110802.0,21077.0,,0.83,0.83
1725,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,0.0,1.0,20180721110802.0,21077.0,,0.83,0.83
1726,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,0.0,1.0,20180721110803.0,21077.0,,0.83,0.83
1727,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,0.0,1.0,20180721110803.0,21077.0,,0.83,0.83
1728,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,0.0,0.0,20180721110804.0,21077.0,,0.83,0.83
1729,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,0.0,0.0,20180721110804.0,21077.0,,0.83,0.83
1730,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,0.0,0.0,20180721110834.0,21077.0,,0.83,0.83
1731,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,0.0,0.0,20180721110834.0,21077.0,,0.83,0.83
1732,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,0.0,0.0,20180721110836.0,21077.0,,0.83,0.83
1733,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,0.0,1~GD,0.0,0.0,20180721110836.0,21077.0,,0.83,0.83
1734,,,SGTHUS,加时 1,加时赛1,-1.5,0.0,1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,5.0,1~GD,0.0,0.0,20180721111035.0,21077.0,,0.83,0.83
1735,,,SGTHUS,加时 1,加时赛1,1.5,0.0,-1.5,0.0,167.5,0.77,167.5,0.91,1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,5.0,1~GD,0.0,0.0,20180721111035.0,21077.0,,0.83,0.83
1736,,,SGTHUS,加时 1,加时赛1,1.5,0.0,-1.5,0.0,167.5,0.77,167.5,0.91,-1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,5.0,1~GD,0.0,1.0,20180721111035.0,21077.0,,0.83,0.83
1737,,,SGTHUS,加时 1,加时赛1,1.5,0.0,-1.5,0.0,167.5,0.77,167.5,0.91,-1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,4.0,1~GD,59.0,1.0,20180721111036.0,1085.0,,0.83,0.83
1738,,,SGTHUS,加时 1,加时赛1,1.5,0.0,-1.5,0.0,167.5,0.77,167.5,0.91,-1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,4.0,1~GD,59.0,1.0,20180721111036.0,11077.0,,0.83,0.83
1739,,,SGTHUS,加时 1,加时赛1,1.5,0.0,-1.5,0.0,167.5,0.77,167.5,0.91,-1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,4.0,1~GD,51.0,1.0,20180721111044.0,11077.0,,0.83,0.83
1740,,,SGTHUS,加时 1,加时赛1,1.5,0.0,-1.5,0.0,167.5,0.77,167.5,0.91,-1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,4.0,1~GD,51.0,1.0,20180721111044.0,11077.0,,0.83,0.83
1741,,,SGTHUS,加时 1,加时赛1,1.5,0.0,-1.5,0.0,167.5,0.77,167.5,0.91,-1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,4.0,1~GD,43.0,1.0,20180721111052.0,11077.0,,0.83,0.83
1742,,,SGTHUS,加时 1,加时赛1,1.5,0.0,-1.5,0.0,167.5,0.77,167.5,0.91,-1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,87.0,87.0,87.0,0.0,1.0,1,4.0,1~GD,43.0,1.0,20180721111052.0,11077.0,,0.83,0.83
1743,,,SGTHUS,加时 1,加时赛1,1.5,0.0,-1.5,0.0,167.5,0.77,167.5,0.91,-1.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,4.0,1~GD,42.0,1.0,20180721111053.0,11077.0,,0.83,0.83
1744,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,3.5,5.0,9481210.0,0.0,,1.0,6.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,4.0,1~GD,42.0,1.0,20180721111053.0,11077.0,,0.83,0.83
1745,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,-3.5,5.0,9481210.0,0.0,^,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,4.0,1~GD,42.0,1.0,20180721111053.0,11075^21077,,0.83,0.83
1746,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,-3.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,4.0,1~GD,42.0,1.0,20180721111053.0,21077.0,,0.83,0.83
1747,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,-3.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,4.0,1~GD,34.0,1.0,20180721111102.0,21077.0,,0.83,0.83
1748,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,-3.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,4.0,1~GD,34.0,1.0,20180721111102.0,21077.0,,0.83,0.83
1749,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,-3.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,4.0,1~GD,26.0,1.0,20180721111110.0,21077.0,,0.83,0.83
1750,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,-3.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,4.0,1~GD,26.0,1.0,20180721111110.0,21077.0,,0.83,0.83
1751,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,-3.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,4.0,1~GD,18.0,1.0,20180721111118.0,21077.0,,0.83,0.83
1752,,,SGTHUS,加时 1,加时赛1,2.5,0.0,-2.5,0.0,167.5,0.77,167.5,0.91,2.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,4.0,1~GD,18.0,1.0,20180721111118.0,21077.0,,0.83,0.83
1753,,,SGTHUS,加时 1,加时赛1,2.5,0.0,-2.5,0.0,167.5,0.77,167.5,0.91,-2.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,4.0,1~GD,15.0,1.0,20180721111120.0,21077.0,,0.83,0.83
1754,,,SGTHUS,加时 1,加时赛1,2.5,0.0,-2.5,0.0,167.5,0.77,167.5,0.91,-2.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,4.0,1~GD,15.0,1.0,20180721111120.0,21077.0,,0.83,0.83
1755,,,SGTHUS,加时 1,加时赛1,2.5,0.0,-2.5,0.0,167.5,0.77,167.5,0.91,-2.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,4.0,1~GD,11.0,1.0,20180721111124.0,21077.0,,0.83,0.83
1756,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,3.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,4.0,1~GD,11.0,1.0,20180721111124.0,11077.0,,0.83,0.83
1757,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,-3.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,4.0,1~GD,11.0,1.0,20180721111124.0,11077.0,,0.83,0.83
1758,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,-3.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,4.0,1~GD,3.0,1.0,20180721111132.0,11077.0,,0.83,0.83
1759,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,-3.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,4.0,1~GD,3.0,1.0,20180721111132.0,11077.0,,0.83,0.83
1760,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,-3.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,3.0,1~GD,55.0,1.0,20180721111140.0,11077.0,,0.83,0.83
1761,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,-3.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,3.0,1~GD,55.0,1.0,20180721111140.0,11077.0,,0.83,0.83
1762,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,-3.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,3.0,1~GD,50.0,1.0,20180721111145.0,11077.0,,0.83,0.83
1763,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,-3.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,3.0,1~GD,50.0,1.0,20180721111145.0,11077.0,,0.83,0.83
1764,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,-3.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,3.0,1~GD,43.0,1.0,20180721111152.0,11077.0,,0.83,0.83
1765,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,-3.5,5.0,9481210.0,0.0,,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,90.0,90.0,87.0,0.0,1.0,1,3.0,1~GD,43.0,1.0,20180721111152.0,11077.0,,0.83,0.83
1766,,,SGTHUS,加时 1,加时赛1,3.5,0.0,-3.5,0.0,167.5,0.77,167.5,0.91,-3.5,5.0,9481210.0,0.0,^,1.0,7.0,25.0,21.0,-1.0,1.0,65.6,92.0,92.0,87.0,0.0,1.0,1,3.0,1~GD,35.0,1.0,20180721111200.0,11074^21077,,0.83,0.83
1767,,,SGTHUS,加时 1,加时赛1,4.5,0.0,-4.5,0.0,167.5,0.77,167.5,0.91,4.5,5.0,9481210.0,0.0,^,1.0,7.0,26.0,21.0,-1.0,1.0,65.6,92.0,92.0,87.0,0.0,1.0,1,3.0,1~GD,35.0,1.0,20180721111200.0,11074^21077,,0.83,0.83
1768,,,SGTHUS,加时 1,加时赛1,4.5,0.0,-4.5,0.0,167.5,0.77,167.5,0.91,-4.5,5.0,9481210.0,0.0,^,1.0,7.0,26.0,21.0,-1.0,1.0,65.6,92.0,92.0,87.0,0.0,1.0,1,3.0,1~GD,35.0,1.0,20180721111201.0,11074^21077,,0.83,0.83
1769,,,SGTHUS,加时 1,加时赛1,4.5,0.0,-4.5,0.0,167.5,0.77,167.5,0.91,-4.5,5.0,9481210.0,0.0,^,1.0,7.0,26.0,21.0,-1.0,1.0,65.6,92.0,92.0,87.0,0.0,1.0,1,3.0,1~GD,34.0,1.0,20180721111201.0,11074^21077,,0.83,0.83
1770,,,SGTHUS,加时 1,加时赛1,4.5,0.0,-4.5,0.0,167.5,0.77,167.5,0.91,-4.5,5.0,9481210.0,0.0,,1.0,7.0,26.0,21.0,-1.0,1.0,65.6,92.0,92.0,87.0,0.0,1.0,1,3.0,1~GD,34.0,1.0,20180721111209.0,21077.0,,0.83,0.83
1771,,,SGTHUS,加时 1,加时赛1,4.5,0.0,-4.5,0.0,167.5,0.77,167.5,0.91,-4.5,5.0,9481210.0,0.0,,1.0,7.0,26.0,21.0,-1.0,1.0,65.6,92.0,92.0,87.0,0.0,1.0,1,3.0,1~GD,26.0,1.0,20180721111209.0,21077.0,,0.83,0.83
1772,,,SGTHUS,加时 1,加时赛1,4.5,0.0,-4.5,0.0,167.5,0.77,167.5,0.91,-4.5,5.0,9481210.0,0.0,,1.0,7.0,26.0,21.0,-1.0,1.0,65.6,92.0,92.0,87.0,0.0,1.0,1,3.0,1~GD,26.0,1.0,20180721111211.0,21077.0,,0.83,0.83
1773,,,SGTHUS,加时 1,加时赛1,4.5,0.0,-4.5,0.0,167.5,0.77,167.5,0.91,-4.5,5.0,9481210.0,0.0,,1.0,7.0,26.0,21.0,-1.0,1.0,65.6,92.0,92.0,87.0,0.0,1.0,1,3.0,1~GD,24.0,1.0,20180721111211.0,21077.0,,0.83,0.83
1774,,,SGTHUS,加时 1,加时赛1,5.5,0.0,-5.5,0.0,167.5,0.77,167.5,0.91,5.5,5.0,9481210.0,0.0,,1.0,7.0,26.0,21.0,-1.0,1.0,65.6,92.0,92.0,87.0,0.0,1.0,1,3.0,1~GD,24.0,1.0,20180721111211.0,21077.0,,0.83,0.83
1775,,,SGTHUS,加时 1,加时赛1,5.5,0.0,-5.5,0.0,167.5,0.77,167.5,0.91,-5.5,5.0,9481210.0,0.0,,1.0,7.0,26.0,21.0,-1.0,1.0,65.6,92.0,92.0,87.0,0.0,1.0,1,3.0,1~GD,24.0,1.0,20180721111211.0,11077.0,,0.83,0.83
1776,,,SGTHUS,加时 1,加时赛1,5.5,0.0,-5.5,0.0,167.5,0.77,167.5,0.91,-5.5,5.0,9481210.0,0.0,,1.0,7.0,26.0,21.0,-1.0,1.0,65.6,92.0,92.0,87.0,0.0,1.0,1,3.0,1~GD,17.0,0.0,20180721111219.0,11077.0,,0.83,0.83
1777,,,SGTHUS,加时 1,加时赛1,5.5,0.0,-5.5,0.0,167.5,0.77,167.5,0.91,-5.5,5.0,9481210.0,0.0,,1.0,7.0,26.0,21.0,-1.0,1.0,65.6,92.0,92.0,87.0,0.0,1.0,1,3.0,1~GD,17.0,0.0,20180721111219.0,11077.0,,0.83,0.83
1778,,,SGTHUS,加时 1,加时赛1,5.5,0.0,-5.5,0.0,167.5,0.77,167.5,0.91,-5.5,5.0,9481210.0,0.0,,1.0,7.0,26.0,21.0,-1.0,1.0,65.6,94.0,94.0,87.0,0.0,1.0,1,3.0,1~GD,16.0,0.0,20180721111224.0,11077.0,,0.83,0.83
1779,,,SGTHUS,加时 1,加时赛1,6.5,0.0,-6.5,0.0,167.5,0.77,167.5,0.91,6.5,5.0,9481210.0,0.0,,1.0,7.0,26.0,21.0,-1.0,1.0,65.6,94.0,94.0,87.0,0.0,1.0,1,3.0,1~GD,16.0,0.0,20180721111224.0,11077.0,,0.83,0.83
1780,44.0,5.0,SGTHUS,加时 1,加时赛1,6.5,0.0,-6.5,0.0,167.5,0.77,167.5,0.91,-6.5,5.0,9481210.0,0.0,^,1.0,7.0,27.0,21.0,-1.0,1.0,65.6,94.0,94.0,87.0,0.0,1.0,1,3.0,1~GD,16.0,0.0,20180721111230.0,11074^21077,,0.83,0.83
1781,,,SGTHUS,加时 1,加时赛1,6.5,0.0,-6.5,0.0,167.5,0.77,167.5,0.91,-6.5,5.0,9481210.0,0.0,,1.0,7.0,27.0,21.0,-1.0,1.0,65.6,94.0,94.0,87.0,0.0,1.0,1,3.0,1~GD,16.0,0.0,20180721111230.0,21081.0,,0.83,0.83
1782,,,SGTHUS,加时 1,加时赛1,6.5,0.0,-6.5,0.0,167.5,0.77,167.5,0.91,-6.5,5.0,9481210.0,0.0,,1.0,7.0,27.0,21.0,-1.0,1.0,65.6,94.0,94.0,87.0,0.0,1.0,1,3.0,1~GD,16.0,1.0,20180721111401.0,21081.0,,0.83,0.83
1783,,,SGTHUS,加时 1,加时赛1,6.5,0.0,-6.5,0.0,167.5,0.77,167.5,0.91,-6.5,5.0,9481210.0,0.0,,1.0,7.0,27.0,21.0,-1.0,1.0,65.6,94.0,94.0,87.0,0.0,1.0,1,3.0,1~GD,16.0,1.0,20180721111401.0,21077.0,,0.83,0.83
1784,,,SGTHUS,加时 1,加时赛1,6.5,0.0,-6.5,0.0,167.5,0.77,167.5,0.91,-6.5,5.0,9481210.0,0.0,,1.0,7.0,27.0,21.0,-1.0,1.0,65.6,94.0,94.0,87.0,0.0,1.0,1,3.0,1~GD,16.0,1.0,20180721111402.0,21077.0,,0.83,0.83
1785,,,SGTHUS,加时 1,加时赛1,6.5,0.0,-6.5,0.0,167.5,0.77,167.5,0.91,-6.5,5.0,9481210.0,0.0,,1.0,7.0,27.0,21.0,-1.0,1.0,65.6,94.0,94.0,87.0,0.0,1.0,1,3.0,1~GD,15.0,1.0,20180721111402.0,21077.0,,0.83,0.83
1786,,,SGTHUS,加时 1,加时赛1,6.5,0.0,-6.5,0.0,167.5,0.77,167.5,0.91,-6.5,5.0,9481210.0,0.0,,1.0,7.0,27.0,21.0,-1.0,1.0,65.6,94.0,94.0,87.0,0.0,1.0,1,3.0,1~GD,15.0,1.0,20180721111410.0,21077.0,,0.83,0.83
1787,,,SGTHUS,加时 1,加时赛1,6.5,0.0,-6.5,0.0,167.5,0.77,167.5,0.91,-6.5,5.0,9481210.0,0.0,,1.0,7.0,27.0,21.0,-1.0,1.0,65.6,94.0,94.0,87.0,0.0,1.0,1,3.0,1~GD,7.0,1.0,20180721111410.0,21077.0,,0.83,0.83
1788,,,SGTHUS,加时 1,加时赛1,6.5,0.0,-6.5,0.0,167.5,0.77,167.5,0.91,-6.5,5.0,9481210.0,0.0,,1.0,7.0,27.0,21.0,-1.0,1.0,65.6,94.0,94.0,87.0,0.0,1.0,1,3.0,1~GD,7.0,1.0,20180721111413.0,21077.0,,0.83,0.83
