,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
390,第3节,第3节,18.5,0.83,-18.5,0.83,156.5,0.83,156.5,0.83,18.5,3.0,1:2,,4.0,4.0,11.0,8.0,10.0,6.0,5.0,5.0,2.0,2.0,62.5,54.5,33.0,34.0,0.0,1.0,6.0,GD,18.0,0,,21079.0,0.0,0.0
391,第3节,第3节,18.5,0.83,-18.5,0.83,156.5,0.83,156.5,0.83,18.5,3.0,2:2,,4.0,4.0,11.0,8.0,10.0,6.0,5.0,5.0,2.0,2.0,62.5,54.5,34.0,42.0,0.0,1.0,6.0,GD,18.0,0,,21078.0,0.0,0.0
392,第3节,第3节,18.5,0.8,-18.5,0.87,156.5,0.83,156.5,0.83,18.5,3.0,2:2,,4.0,4.0,11.0,8.0,10.0,6.0,5.0,5.0,2.0,2.0,62.5,54.5,34.0,42.0,0.0,1.0,6.0,GD,18.0,0,,21078.0,0.0,0.0
393,第3节,第3节,18.5,0.87,-17.5,0.8,156.5,0.83,156.5,0.83,-17.5,3.0,2:2,,4.0,4.0,11.0,8.0,10.0,6.0,5.0,5.0,2.0,2.0,62.5,54.5,34.0,42.0,0.0,1.0,6.0,GD,18.0,0,,21078.0,0.0,0.0
394,第3节,第3节,17.5,0.87,-17.5,0.8,156.5,0.83,156.5,0.83,17.5,3.0,2:2,,4.0,4.0,11.0,8.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,34.0,35.0,0.0,1.0,6.0,GD,18.0,0,,21079.0,0.0,0.0
395,第3节,第3节,17.5,0.87,-17.5,0.8,156.5,0.83,156.5,0.83,17.5,3.0,,,4.0,4.0,11.0,8.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,35.0,42.0,0.0,1.0,6.0,GD,18.0,0,,11077.0,0.0,0.0
396,第3节,第3节,17.5,0.87,-17.5,0.8,156.5,0.83,156.5,0.83,17.5,3.0,,,5.0,4.0,11.0,8.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,45.0,42.0,0.0,1.0,6.0,GD,18.0,0,,11075.0,0.0,0.0
397,第3节,第3节,17.5,0.87,-17.5,0.8,156.5,0.83,156.5,0.83,17.5,3.0,,,5.0,4.0,11.0,8.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,35.0,45.0,0.0,1.0,6.0,GD,18.0,0,,21077.0,0.0,0.0
398,第3节,第3节,17.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,-19.5,3.0,,,5.0,4.0,11.0,8.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,35.0,45.0,0.0,1.0,6.0,GD,18.0,0,,21077.0,0.0,0.0
399,第3节,第3节,19.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,19.5,3.0,,,5.0,4.0,11.0,8.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,35.0,45.0,0.0,1.0,6.0,GD,3.0,0,,21077.0,0.0,0.0
400,第3节,第3节,19.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,19.5,3.0,,,5.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,35.0,37.0,0.0,1.0,6.0,GD,3.0,0,,21074.0,0.0,0.0
401,第3节,第3节,19.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,19.5,3.0,,,5.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,45.0,0.0,1.0,6.0,GD,3.0,0,,11077.0,0.0,0.0
402,第3节,第3节,19.5,0.83,-18.5,0.83,156.5,0.83,156.5,0.83,-18.5,3.0,,,5.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,45.0,0.0,1.0,6.0,GD,3.0,0,,11077.0,0.0,0.0
403,第3节,第3节,18.5,0.83,-18.5,0.87,156.5,0.83,156.5,0.83,18.5,3.0,,,5.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,45.0,0.0,1.0,6.0,GD,3.0,0,,21077.0,0.0,0.0
404,第3节,第3节,18.5,0.8,-17.5,0.87,156.5,0.83,156.5,0.83,-17.5,3.0,,,5.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,45.0,0.0,1.0,6.0,GD,3.0,0,,21077.0,0.0,0.0
405,第3节,第3节,17.5,0.8,-17.5,0.87,156.5,0.83,156.5,0.83,17.5,3.0,,,5.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,45.0,0.0,1.0,5.0,GD,20.0,0,,21077.0,0.0,0.0
406,第3节,第3节,17.5,0.8,-17.5,0.87,156.5,0.83,156.5,0.83,17.5,3.0,,,5.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,45.0,0.0,1.0,5.0,GD,20.0,0,,21077.0,0.0,0.0
407,第3节,第3节,17.5,0.8,-17.5,0.87,156.5,0.83,156.5,0.83,17.5,3.0,,,5.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,45.0,0.0,1.0,5.0,GD,5.0,0,,21077.0,0.0,0.0
408,第3节,第3节,17.5,0.77,-17.5,0.91,156.5,0.83,156.5,0.83,17.5,3.0,,,5.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,45.0,0.0,1.0,4.0,GD,5.0,0,,21077.0,0.0,0.0
409,第3节,第3节,17.5,0.77,-17.5,0.91,156.5,0.83,156.5,0.83,17.5,3.0,,,5.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,45.0,0.0,1.0,4.0,GD,44.0,0,,21077.0,0.0,0.0
410,第3节,第3节,17.5,0.87,-16.5,0.8,156.5,0.83,156.5,0.83,-16.5,3.0,,,5.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,45.0,0.0,1.0,4.0,GD,44.0,0,,21077.0,0.0,0.0
411,第3节,第3节,16.5,0.87,-16.5,0.8,156.5,0.83,156.5,0.83,16.5,3.0,,,5.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,45.0,0.0,1.0,4.0,GD,26.0,0,,11077.0,0.0,0.0
412,第3节,第3节,16.5,0.83,-17.5,0.83,156.5,0.83,156.5,0.83,-17.5,3.0,,,5.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,45.0,0.0,1.0,4.0,GD,26.0,0,,11077.0,0.0,0.0
413,第3节,第3节,17.5,0.83,-17.5,0.83,156.5,0.83,156.5,0.83,17.5,3.0,,,5.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,45.0,0.0,1.0,4.0,GD,16.0,0,,11077.0,0.0,0.0
414,第3节,第3节,17.5,0.83,-17.5,0.83,156.5,0.83,156.5,0.83,17.5,3.0,,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,48.0,45.0,0.0,1.0,4.0,GD,16.0,0,,11075.0,0.0,0.0
415,第3节,第3节,17.5,0.83,-17.5,0.83,156.5,0.83,156.5,0.83,17.5,3.0,,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,48.0,0.0,1.0,4.0,GD,16.0,0,,21077.0,0.0,0.0
416,第3节,第3节,17.5,0.83,-17.5,0.83,156.5,0.83,156.5,0.83,17.5,3.0,,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,48.0,0.0,1.0,4.0,GD,4.0,0,,21077.0,0.0,0.0
417,第3节,第3节,17.5,0.87,-18.5,0.8,156.5,0.83,156.5,0.83,-18.5,3.0,,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,48.0,0.0,1.0,4.0,GD,4.0,0,,21077.0,0.0,0.0
418,第3节,第3节,18.5,0.83,-18.5,0.83,156.5,0.83,156.5,0.83,18.5,3.0,,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,48.0,0.0,1.0,3.0,GD,39.0,0,,21077.0,0.0,0.0
419,第3节,第3节,18.5,0.83,-18.5,0.83,156.5,0.83,156.5,0.83,18.5,3.0,,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,48.0,0.0,1.0,3.0,GD,39.0,0,,21077.0,0.0,0.0
420,第3节,第3节,18.5,0.83,-18.5,0.83,156.5,0.83,156.5,0.83,18.5,3.0,,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,2.0,2.0,62.5,58.3,37.0,48.0,0.0,1.0,3.0,GD,34.0,0,,21077.0,0.0,0.0
421,第3节,第3节,18.5,0.83,-18.5,0.83,156.5,0.83,156.5,0.83,18.5,3.0,,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,3.0,2.0,62.5,58.3,37.0,48.0,0.0,1.0,3.0,GD,34.0,0,,11086.0,0.0,0.0
422,第3节,第3节,18.5,0.83,-18.5,0.83,156.5,0.83,156.5,0.83,18.5,3.0,,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,3.0,2.0,62.5,58.3,37.0,48.0,0.0,1.0,3.0,GD,36.0,0,,21077.0,0.0,0.0
423,第3节,第3节,18.5,0.8,-18.5,0.87,156.5,0.83,156.5,0.83,18.5,3.0,1:2,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,3.0,2.0,62.5,58.3,37.0,48.0,0.0,1.0,3.0,GD,36.0,0,,21078.0,0.0,0.0
424,第3节,第3节,18.5,0.8,-18.5,0.87,156.5,0.83,156.5,0.83,18.5,3.0,1:2,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,3.0,2.0,62.5,53.8,37.0,48.0,0.0,1.0,3.0,GD,36.0,0,,21080.0,0.0,0.0
425,第3节,第3节,18.5,0.8,-18.5,0.87,156.5,0.83,156.5,0.83,18.5,3.0,2:2,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,3.0,2.0,62.5,53.8,37.0,48.0,0.0,1.0,3.0,GD,34.0,0,,21078.0,0.0,0.0
426,第3节,第3节,18.5,0.8,-18.5,0.87,156.5,0.83,156.5,0.83,18.5,3.0,2:2,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,3.0,2.0,62.5,50.0,37.0,48.0,0.0,1.0,3.0,GD,34.0,0,,21080.0,0.0,0.0
427,第3节,第3节,18.5,0.8,-18.5,0.87,156.5,0.83,156.5,0.83,18.5,3.0,,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,3.0,2.0,62.5,50.0,37.0,48.0,0.0,1.0,3.0,GD,31.0,0,,11077.0,0.0,0.0
428,第3节,第3节,18.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,-19.5,3.0,,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,3.0,2.0,62.5,50.0,37.0,48.0,0.0,1.0,3.0,GD,31.0,0,,11077.0,0.0,0.0
429,第3节,第3节,19.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,19.5,3.0,,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,3.0,2.0,62.5,50.0,37.0,48.0,0.0,1.0,3.0,GD,15.0,0,,21077.0,0.0,0.0
430,第3节,第3节,19.5,0.8,-18.5,0.87,156.5,0.83,156.5,0.83,-18.5,3.0,,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,3.0,2.0,62.5,50.0,37.0,48.0,0.0,1.0,3.0,GD,15.0,0,,21077.0,0.0,0.0
431,第3节,第3节,18.5,0.8,-18.5,0.87,156.5,0.83,156.5,0.83,18.5,3.0,,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,3.0,2.0,62.5,50.0,37.0,48.0,0.0,1.0,3.0,GD,6.0,0,,21077.0,0.0,0.0
432,第3节,第3节,18.5,0.8,-19.5,0.87,156.5,0.83,156.5,0.83,-19.5,3.0,,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,3.0,2.0,62.5,50.0,37.0,48.0,0.0,1.0,3.0,GD,6.0,0,,11077.0,0.0,0.0
433,第3节,第3节,19.5,0.8,-19.5,0.91,156.5,0.83,156.5,0.83,19.5,3.0,,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,3.0,2.0,62.5,50.0,37.0,48.0,0.0,1.0,3.0,GD,6.0,0,,21077.0,0.0,0.0
434,第3节,第3节,19.5,0.77,-18.5,0.91,156.5,0.83,156.5,0.83,-18.5,3.0,,,6.0,4.0,11.0,9.0,10.0,7.0,5.0,5.0,3.0,2.0,62.5,50.0,37.0,48.0,0.0,1.0,3.0,GD,6.0,0,,21077.0,0.0,0.0
435,第3节,第3节,18.5,0.77,-18.5,0.91,156.5,0.83,156.5,0.83,18.5,3.0,,,6.0,4.0,11.0,10.0,10.0,7.0,5.0,5.0,3.0,2.0,62.5,50.0,37.0,39.0,0.0,1.0,3.0,GD,6.0,0,,21074.0,0.0,0.0
436,第3节,第3节,18.5,0.77,-18.5,0.91,156.5,0.83,156.5,0.83,18.5,3.0,,,6.0,4.0,11.0,10.0,10.0,7.0,5.0,5.0,3.0,2.0,62.5,50.0,39.0,48.0,0.0,1.0,3.0,GD,6.0,0,,11077.0,0.0,0.0
437,第3节,第3节,18.5,0.83,-17.5,0.83,156.5,0.83,156.5,0.83,-17.5,3.0,,,6.0,4.0,11.0,10.0,10.0,7.0,5.0,5.0,3.0,2.0,62.5,50.0,39.0,48.0,0.0,1.0,3.0,GD,6.0,0,,11077.0,0.0,0.0
438,第3节,第3节,17.5,0.83,-17.5,0.83,156.5,0.83,156.5,0.83,17.5,3.0,,,6.0,4.0,11.0,10.0,10.0,7.0,5.0,5.0,3.0,2.0,62.5,50.0,39.0,48.0,0.0,1.0,3.0,GD,5.0,0,,11077.0,0.0,0.0
439,第3节,第3节,17.5,0.83,-17.5,0.83,156.5,0.83,156.5,0.83,17.5,3.0,,,6.0,4.0,11.0,10.0,10.0,7.0,5.0,5.0,3.0,3.0,62.5,50.0,39.0,48.0,0.0,1.0,3.0,GD,5.0,0,,21086.0,0.0,0.0
440,第3节,第3节,17.5,0.87,-17.5,0.8,156.5,0.83,156.5,0.83,17.5,3.0,,,6.0,4.0,11.0,10.0,10.0,7.0,5.0,5.0,3.0,3.0,62.5,50.0,39.0,48.0,0.0,1.0,3.0,GD,5.0,0,,11077.0,0.0,0.0
441,第3节,第3节,17.5,0.87,-17.5,0.8,156.5,0.83,156.5,0.83,17.5,3.0,1:2,,6.0,4.0,11.0,10.0,10.0,7.0,5.0,5.0,3.0,3.0,62.5,50.0,39.0,48.0,0.0,1.0,3.0,GD,5.0,0,,11078.0,0.0,0.0
442,第3节,第3节,17.5,0.87,-17.5,0.8,156.5,0.83,156.5,0.83,17.5,3.0,,,6.0,4.0,11.0,10.0,10.0,7.0,5.0,5.0,3.0,3.0,62.5,50.0,39.0,48.0,0.0,0.0,3.0,GD,5.0,0,,11077.0,0.0,0.0
443,第3节,第3节,17.5,0.87,-17.5,0.8,156.5,0.83,156.5,0.83,17.5,3.0,,,6.0,4.0,11.0,10.0,10.0,7.0,5.0,5.0,3.0,3.0,62.5,50.0,39.0,48.0,0.0,0.0,3.0,GD,5.0,0,,11077.0,0.0,0.0
444,第3节,第3节,17.5,0.87,-17.5,0.8,156.5,0.83,156.5,0.83,17.5,3.0,,,6.0,4.0,11.0,10.0,10.0,7.0,5.0,5.0,3.0,3.0,62.5,50.0,39.0,48.0,0.0,1.0,3.0,GD,5.0,0,,11077.0,0.0,0.0
445,第3节,第3节,17.5,0.87,-17.5,0.8,156.5,0.83,156.5,0.83,17.5,3.0,1:2,,6.0,4.0,11.0,10.0,10.0,7.0,5.0,5.0,3.0,3.0,62.5,50.0,49.0,48.0,0.0,1.0,3.0,GD,5.0,0,,11078.0,0.0,0.0
446,第3节,第3节,17.5,0.87,-17.5,0.8,156.5,0.83,156.5,0.83,17.5,3.0,1:2,,6.0,4.0,11.0,10.0,11.0,7.0,5.0,5.0,3.0,3.0,64.7,50.0,49.0,48.0,0.0,1.0,3.0,GD,5.0,0,,11079.0,0.0,0.0
447,第3节,第3节,17.5,0.87,-17.5,0.8,156.5,0.83,156.5,0.83,17.5,3.0,2:2,,6.0,4.0,11.0,10.0,11.0,7.0,5.0,5.0,3.0,3.0,64.7,50.0,39.0,49.0,0.0,1.0,3.0,GD,5.0,0,,11078.0,0.0,0.0
448,第3节,第3节,17.5,0.87,-17.5,0.8,156.5,0.83,156.5,0.83,17.5,3.0,2:2,,6.0,4.0,11.0,10.0,11.0,7.0,5.0,5.0,3.0,3.0,64.7,50.0,39.0,49.0,0.0,1.0,2.0,GD,57.0,0,,11078.0,0.0,0.0
449,第3节,第3节,17.5,0.77,-18.5,0.91,156.5,0.83,156.5,0.83,-18.5,3.0,2:2,,6.0,4.0,11.0,10.0,11.0,7.0,5.0,5.0,3.0,3.0,64.7,50.0,39.0,49.0,0.0,1.0,2.0,GD,57.0,0,,11078.0,0.0,0.0
450,第3节,第3节,18.5,0.8,-18.5,0.87,156.5,0.83,156.5,0.83,18.5,3.0,2:2,,6.0,4.0,11.0,10.0,12.0,7.0,5.0,5.0,3.0,3.0,66.7,50.0,50.0,49.0,0.0,1.0,2.0,GD,57.0,0,,11079.0,0.0,0.0
451,第3节,第3节,18.5,0.8,-18.5,0.87,156.5,0.83,156.5,0.83,18.5,3.0,,,6.0,4.0,11.0,10.0,12.0,7.0,5.0,5.0,3.0,3.0,66.7,50.0,39.0,50.0,0.0,1.0,2.0,GD,44.0,0,,21077.0,0.0,0.0
452,第3节,第3节,18.5,0.8,-18.5,0.87,156.5,0.83,156.5,0.83,18.5,3.0,,,6.0,4.0,11.0,10.0,12.0,7.0,5.0,5.0,3.0,3.0,66.7,50.0,39.0,50.0,0.0,1.0,2.0,GD,44.0,0,,21077.0,0.0,0.0
453,第3节,第3节,18.5,0.8,-18.5,0.87,156.5,0.83,156.5,0.83,18.5,3.0,,,6.0,4.0,11.0,10.0,12.0,7.0,5.0,5.0,3.0,3.0,66.7,50.0,39.0,50.0,0.0,1.0,2.0,GD,31.0,0,,21077.0,0.0,0.0
454,第3节,第3节,18.5,0.8,-18.5,0.87,156.5,0.83,156.5,0.83,18.5,3.0,,,6.0,4.0,11.0,11.0,12.0,7.0,5.0,5.0,3.0,3.0,66.7,50.0,39.0,41.0,0.0,1.0,2.0,GD,31.0,0,,21074.0,0.0,0.0
455,第3节,第3节,18.5,0.8,-18.5,0.87,156.5,0.83,156.5,0.83,18.5,3.0,,,6.0,4.0,11.0,11.0,12.0,7.0,5.0,5.0,3.0,3.0,66.7,50.0,41.0,50.0,0.0,1.0,2.0,GD,31.0,0,,11077.0,0.0,0.0
456,第3节,第3节,18.5,0.83,-17.5,0.83,156.5,0.83,156.5,0.83,-17.5,3.0,,,6.0,4.0,11.0,11.0,12.0,7.0,5.0,5.0,3.0,3.0,66.7,50.0,41.0,50.0,0.0,1.0,2.0,GD,31.0,0,,11077.0,0.0,0.0
457,第3节,第3节,17.5,0.83,-17.5,0.83,156.5,0.83,156.5,0.83,17.5,3.0,,1.0,6.0,4.0,11.0,11.0,12.0,7.0,5.0,5.0,4.0,3.0,66.7,50.0,41.0,50.0,0.0,1.0,2.0,GD,31.0,0,,11086.0,0.0,0.0
458,第3节,第3节,17.5,0.8,-16.5,0.87,156.5,0.83,156.5,0.83,-16.5,3.0,,1.0,6.0,4.0,11.0,11.0,12.0,7.0,5.0,5.0,4.0,3.0,66.7,50.0,41.0,50.0,0.0,1.0,2.0,GD,31.0,0,,21077.0,0.0,0.0
459,第3节,第3节,16.5,0.83,-16.5,0.83,156.5,0.83,156.5,0.83,16.5,3.0,1:1,1.0,6.0,4.0,11.0,11.0,12.0,7.0,5.0,5.0,4.0,3.0,66.7,50.0,41.0,50.0,0.0,1.0,2.0,GD,31.0,0,,21078.0,0.0,0.0
460,第3节,第3节,16.5,0.83,-16.5,0.83,156.5,0.83,156.5,0.83,16.5,3.0,1:1,1.0,6.0,4.0,11.0,11.0,12.0,7.0,5.0,5.0,4.0,3.0,66.7,46.7,41.0,50.0,0.0,1.0,2.0,GD,31.0,0,,21080.0,0.0,0.0
461,第3节,第3节,16.5,0.77,-17.5,0.91,156.5,0.83,156.5,0.83,-17.5,3.0,,1.0,6.0,4.0,11.0,11.0,12.0,7.0,5.0,5.0,4.0,3.0,66.7,46.7,41.0,50.0,0.0,1.0,2.0,GD,31.0,0,,11077.0,0.0,0.0
462,第3节,第3节,17.5,0.77,-17.5,0.91,156.5,0.83,156.5,0.83,17.5,3.0,,1.0,6.0,4.0,11.0,11.0,12.0,7.0,5.0,5.0,4.0,3.0,66.7,46.7,41.0,50.0,0.0,1.0,2.0,GD,23.0,0,,11077.0,0.0,0.0
463,第3节,第3节,17.5,0.77,-17.5,0.91,156.5,0.83,156.5,0.83,17.5,3.0,,1.0,6.0,4.0,11.0,11.0,12.0,7.0,5.0,5.0,4.0,3.0,66.7,46.7,41.0,50.0,0.0,1.0,2.0,GD,23.0,0,,11077.0,0.0,0.0
464,第3节,第3节,17.5,0.77,-17.5,0.91,156.5,0.83,156.5,0.83,17.5,3.0,,1.0,6.0,4.0,11.0,11.0,12.0,7.0,5.0,5.0,4.0,3.0,66.7,46.7,41.0,50.0,0.0,1.0,2.0,GD,17.0,0,,11077.0,0.0,0.0
465,第3节,第3节,17.5,0.77,-17.5,0.91,156.5,0.83,156.5,0.83,17.5,3.0,,1.0,6.0,4.0,11.0,11.0,12.0,7.0,5.0,5.0,5.0,3.0,66.7,46.7,41.0,50.0,0.0,1.0,2.0,GD,17.0,0,,11086.0,0.0,0.0
466,第3节,第3节,17.5,0.77,-17.5,0.91,156.5,0.83,156.5,0.83,17.5,3.0,,1.0,6.0,4.0,11.0,11.0,12.0,7.0,5.0,5.0,5.0,3.0,66.7,46.7,41.0,50.0,0.0,1.0,2.0,GD,19.0,0,,21077.0,0.0,0.0
467,第3节,第3节,17.5,0.91,-15.5,0.77,156.5,0.83,156.5,0.83,-15.5,3.0,,1.0,6.0,4.0,11.0,11.0,12.0,7.0,5.0,5.0,5.0,3.0,66.7,46.7,41.0,50.0,0.0,1.0,2.0,GD,19.0,0,,21077.0,0.0,0.0
468,第3节,第3节,15.5,0.87,-15.5,0.8,156.5,0.83,156.5,0.83,15.5,3.0,1:2,1.0,6.0,4.0,11.0,11.0,12.0,7.0,5.0,5.0,5.0,3.0,66.7,46.7,41.0,42.0,0.0,1.0,2.0,GD,19.0,0,,21078.0,0.0,0.0
469,第3节,第3节,15.5,0.87,-15.5,0.8,156.5,0.83,156.5,0.83,15.5,3.0,1:2,1.0,6.0,4.0,11.0,11.0,12.0,8.0,5.0,5.0,5.0,3.0,66.7,50.0,41.0,42.0,0.0,1.0,2.0,GD,19.0,0,,21079.0,0.0,0.0
470,第3节,第3节,15.5,0.83,-15.5,0.83,156.5,0.83,156.5,0.83,15.5,3.0,2:2,1.0,6.0,4.0,11.0,11.0,12.0,8.0,5.0,5.0,5.0,3.0,66.7,50.0,42.0,50.0,0.0,1.0,2.0,GD,17.0,0,,21078.0,0.0,0.0
471,第3节,第3节,15.5,0.83,-15.5,0.83,156.5,0.83,156.5,0.83,15.5,3.0,2:2,1.0,6.0,4.0,11.0,11.0,12.0,9.0,5.0,5.0,5.0,3.0,66.7,52.9,42.0,43.0,0.0,1.0,2.0,GD,17.0,0,,21079.0,0.0,0.0
472,第3节,第3节,15.5,0.83,-15.5,0.83,156.5,0.83,156.5,0.83,15.5,3.0,,1.0,6.0,4.0,11.0,11.0,12.0,9.0,5.0,5.0,5.0,3.0,66.7,52.9,43.0,50.0,0.0,1.0,2.0,GD,17.0,0,,11077.0,0.0,0.0
473,第3节,第3节,15.5,0.83,-15.5,0.83,156.5,0.83,156.5,0.83,15.5,3.0,,1.0,6.0,4.0,11.0,11.0,12.0,9.0,5.0,5.0,5.0,3.0,66.7,52.9,43.0,50.0,0.0,1.0,1.0,GD,52.0,0,,11077.0,0.0,0.0
474,第3节,第3节,15.5,0.8,-15.5,0.87,156.5,0.83,156.5,0.83,15.5,3.0,,1.0,6.0,4.0,11.0,11.0,12.0,9.0,5.0,5.0,5.0,3.0,66.7,52.9,43.0,50.0,0.0,1.0,1.0,GD,52.0,0,,11077.0,0.0,0.0
475,第3节,第3节,15.5,0.8,-15.5,0.87,156.5,0.83,156.5,0.83,15.5,3.0,,1.0,6.0,4.0,11.0,11.0,12.0,9.0,5.0,5.0,5.0,3.0,66.7,52.9,43.0,50.0,0.0,1.0,1.0,GD,47.0,0,,11077.0,0.0,0.0
476,第3节,第3节,15.5,0.8,-15.5,0.87,156.5,0.83,156.5,0.83,15.5,3.0,,1.0,7.0,4.0,11.0,11.0,12.0,9.0,5.0,5.0,5.0,3.0,66.7,52.9,53.0,50.0,0.0,1.0,1.0,GD,47.0,0,,11075.0,0.0,0.0
477,第3节,第3节,15.5,0.8,-15.5,0.87,156.5,0.83,156.5,0.83,15.5,3.0,,1.0,7.0,4.0,11.0,11.0,12.0,9.0,5.0,5.0,5.0,3.0,66.7,52.9,43.0,53.0,0.0,1.0,1.0,GD,47.0,0,,21077.0,0.0,0.0
478,第3节,第3节,15.5,0.83,-16.5,0.83,156.5,0.83,156.5,0.83,-16.5,3.0,,1.0,7.0,4.0,11.0,11.0,12.0,9.0,5.0,5.0,5.0,3.0,66.7,52.9,43.0,53.0,0.0,1.0,1.0,GD,47.0,0,,21077.0,0.0,0.0
479,第3节,第3节,16.5,0.83,-16.5,0.83,156.5,0.83,156.5,0.83,16.5,3.0,,1.0,7.0,4.0,11.0,11.0,12.0,9.0,5.0,5.0,5.0,3.0,66.7,52.9,43.0,53.0,0.0,1.0,1.0,GD,29.0,0,,21077.0,0.0,0.0
480,第3节,第3节,16.5,0.83,-16.5,0.83,156.5,0.83,156.5,0.83,16.5,3.0,,1.0,7.0,4.0,11.0,11.0,12.0,9.0,5.0,5.0,6.0,3.0,66.7,52.9,43.0,53.0,0.0,1.0,1.0,GD,29.0,0,,11086.0,0.0,0.0
481,第3节,第3节,16.5,0.83,-16.5,0.83,156.5,0.83,156.5,0.83,16.5,3.0,,1.0,7.0,4.0,11.0,11.0,12.0,9.0,5.0,5.0,6.0,3.0,66.7,52.9,43.0,53.0,0.0,1.0,1.0,GD,28.0,0,,21077.0,0.0,0.0
482,第3节,第3节,16.5,0.83,-16.5,0.83,156.5,0.83,156.5,0.83,16.5,3.0,,1.0,7.0,4.0,11.0,11.0,12.0,9.0,5.0,5.0,6.0,3.0,66.7,52.9,43.0,53.0,0.0,1.0,1.0,GD,28.0,0,,21077.0,0.0,0.0
483,第3节,第3节,16.5,0.83,-16.5,0.83,156.5,0.83,156.5,0.83,16.5,3.0,,1.0,7.0,4.0,11.0,11.0,12.0,9.0,5.0,5.0,6.0,3.0,66.7,52.9,43.0,53.0,0.0,1.0,1.0,GD,29.0,0,,21077.0,0.0,0.0
