,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
223,44.0,5.0,,第1节,21.5,0.83,-21.5,0.83,134.5,0.83,134.5,0.83,134.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,4.0,GD,3.0,1.0,20180701164250.0,11077.0,,0.0,0.0
224,44.0,5.0,,第1节,21.5,0.83,-21.5,0.83,134.5,0.83,134.5,0.83,134.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,4.0,GD,3.0,0.0,20180701164250.0,11077.0,,0.0,0.0
225,44.0,5.0,,第1节,21.5,0.83,-21.5,0.83,134.5,0.83,134.5,0.83,134.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,3.0,GD,42.0,0.0,20180701164311.0,11077.0,,0.0,0.0
226,44.0,5.0,,第1节,21.5,0.83,-21.5,0.83,134.5,0.83,134.5,0.83,134.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,3.0,GD,42.0,1.0,20180701164311.0,11077.0,,0.0,0.0
227,44.0,5.0,,第1节,21.5,0.83,-21.5,0.83,134.5,0.83,134.5,0.83,134.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,3.0,GD,42.0,1.0,20180701164333.0,11077.0,,0.0,0.0
228,44.0,5.0,,第1节,21.5,0.8,-21.5,0.87,132.5,0.83,132.5,0.83,132.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,3.0,GD,42.0,1.0,20180701164333.0,21077.0,,0.0,0.0
229,44.0,5.0,,第1节,21.5,0.8,-21.5,0.87,132.5,0.83,132.5,0.83,132.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,3.0,GD,42.0,1.0,20180701164334.0,21077.0,,0.0,0.0
230,44.0,5.0,,第1节,21.5,0.8,-21.5,0.87,132.5,0.83,132.5,0.83,132.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,3.0,GD,42.0,1.0,20180701164334.0,11077.0,,0.0,0.0
231,44.0,5.0,,第1节,21.5,0.8,-21.5,0.87,132.5,0.83,132.5,0.83,132.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,3.0,GD,19.0,1.0,20180701164358.0,11077.0,,0.0,0.0
232,44.0,5.0,,第1节,21.5,0.8,-21.5,0.87,131.5,0.83,131.5,0.83,131.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,3.0,GD,19.0,1.0,20180701164358.0,11077.0,,0.0,0.0
233,44.0,5.0,,第1节,21.5,0.8,-21.5,0.8,131.5,0.83,131.5,0.83,131.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,3.0,GD,19.0,1.0,20180701164358.0,21077.0,,0.0,0.0
234,44.0,5.0,,第1节,21.5,0.87,-20.5,0.8,131.5,0.83,131.5,0.83,-20.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,3.0,GD,19.0,1.0,20180701164358.0,21077.0,,0.0,0.0
235,44.0,5.0,,第1节,20.5,0.87,-20.5,0.8,131.5,0.83,130.5,0.83,20.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,3.0,GD,19.0,1.0,20180701164358.0,21077.0,,0.0,0.0
236,44.0,5.0,,第1节,20.5,0.87,-20.5,0.8,130.5,0.83,130.5,0.83,130.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,3.0,GD,19.0,1.0,20180701164358.0,21077.0,,0.0,0.0
237,44.0,5.0,,第1节,20.5,0.87,-20.5,0.8,130.5,0.83,130.5,0.83,130.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,3.0,GD,7.0,1.0,20180701164409.0,21077.0,,0.0,0.0
238,44.0,5.0,,第1节,20.5,0.87,-20.5,0.8,130.5,0.83,130.5,0.83,130.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,3.0,GD,7.0,1.0,20180701164409.0,21077.0,,0.0,0.0
239,44.0,5.0,,第1节,20.5,0.87,-20.5,0.8,130.5,0.83,130.5,0.83,130.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,3.0,GD,7.0,1.0,20180701164411.0,21077.0,,0.0,0.0
240,44.0,5.0,,第1节,20.5,0.83,-20.5,0.83,129.5,0.83,129.5,0.83,129.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,3.0,GD,7.0,1.0,20180701164411.0,21077.0,,0.0,0.0
241,44.0,5.0,,第1节,20.5,0.83,-20.5,0.83,129.5,0.83,129.5,0.83,129.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,2.0,GD,56.0,1.0,20180701164421.0,21077.0,,0.0,0.0
242,44.0,5.0,,第1节,20.5,0.83,-20.5,0.83,129.5,0.83,129.5,0.83,129.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,2.0,GD,56.0,1.0,20180701164421.0,21077.0,,0.0,0.0
243,44.0,5.0,,第1节,20.5,0.83,-20.5,0.83,129.5,0.83,129.5,0.83,129.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,2.0,GD,56.0,1.0,20180701164422.0,21077.0,,0.0,0.0
244,44.0,5.0,,第1节,20.5,0.83,-20.5,0.83,129.5,0.83,129.5,0.83,129.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,2.0,GD,56.0,1.0,20180701164422.0,21077.0,,0.0,0.0
245,44.0,5.0,,第1节,20.5,0.83,-20.5,0.83,129.5,0.83,129.5,0.83,129.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,2.0,GD,52.0,1.0,20180701164426.0,21077.0,,0.0,0.0
246,44.0,5.0,,第1节,20.5,0.83,-20.5,0.83,129.5,0.83,129.5,0.83,129.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,2.0,GD,52.0,0.0,20180701164426.0,21077.0,,0.0,0.0
247,44.0,5.0,,第1节,20.5,0.83,-20.5,0.83,129.5,0.83,129.5,0.83,129.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,2.0,GD,52.0,0.0,20180701164426.0,21077.0,,0.0,0.0
248,44.0,5.0,,第1节,20.5,0.87,-20.5,0.8,129.5,0.83,129.5,0.83,129.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,2.0,GD,51.0,1.0,20180701164505.0,11077.0,,0.0,0.0
249,44.0,5.0,,第1节,20.5,0.87,-20.5,0.8,129.5,0.83,129.5,0.83,129.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,16.0,0.0,1.0,2.0,GD,51.0,1.0,20180701164505.0,11075.0,,0.0,0.0
250,44.0,5.0,,第1节,20.5,0.87,-20.5,0.8,129.5,0.83,129.5,0.83,129.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,19.0,0.0,1.0,2.0,GD,51.0,1.0,20180701164505.0,21077.0,,0.0,0.0
251,44.0,5.0,,第1节,20.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,-23.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,19.0,0.0,1.0,2.0,GD,51.0,1.0,20180701164505.0,21077.0,,0.0,0.0
252,44.0,5.0,,第1节,23.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,19.0,0.0,1.0,2.0,GD,32.0,1.0,20180701164525.0,21077.0,,0.0,0.0
253,44.0,5.0,,第1节,23.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,19.0,0.0,1.0,2.0,GD,32.0,1.0,20180701164525.0,21077.0,,0.0,0.0
254,44.0,5.0,,第1节,23.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,19.0,0.0,1.0,2.0,GD,30.0,1.0,20180701164527.0,21077.0,,0.0,0.0
255,44.0,5.0,,第1节,23.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,19.0,0.0,1.0,2.0,GD,30.0,1.0,20180701164527.0,11077.0,,0.0,0.0
256,44.0,5.0,,第1节,23.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,19.0,0.0,1.0,2.0,GD,14.0,1.0,20180701164543.0,11077.0,,0.0,0.0
257,44.0,5.0,,第1节,23.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,19.0,0.0,1.0,2.0,GD,14.0,1.0,20180701164543.0,11077.0,,0.0,0.0
258,44.0,5.0,,第1节,23.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,19.0,0.0,1.0,2.0,GD,14.0,1.0,20180701164544.0,11077.0,,0.0,0.0
259,44.0,5.0,,第1节,23.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,19.0,0.0,1.0,2.0,GD,14.0,1.0,20180701164544.0,11077.0,,0.0,0.0
260,44.0,5.0,,第1节,23.5,0.83,-23.5,0.83,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,19.0,0.0,1.0,1.0,GD,57.0,1.0,20180701164600.0,11077.0,,0.0,0.0
261,44.0,5.0,,第1节,23.5,0.8,-23.5,0.87,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,19.0,0.0,1.0,1.0,GD,57.0,1.0,20180701164600.0,21077.0,,0.0,0.0
262,44.0,5.0,,第1节,23.5,0.8,-23.5,0.87,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,6.0,19.0,0.0,1.0,1.0,GD,57.0,1.0,20180701164600.0,21074.0,,0.0,0.0
263,44.0,5.0,,第1节,23.5,0.8,-23.5,0.87,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,8.0,19.0,0.0,1.0,1.0,GD,57.0,1.0,20180701164600.0,11077.0,,0.0,0.0
264,44.0,5.0,,第1节,23.5,0.8,-23.5,0.87,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,8.0,19.0,0.0,1.0,1.0,GD,54.0,1.0,20180701164602.0,11077.0,,0.0,0.0
265,44.0,5.0,,第1节,23.5,0.83,-21.5,0.83,129.5,0.83,129.5,0.83,-21.5,1.0,9241099.0,,,,,,,,,,,,,,8.0,19.0,0.0,1.0,1.0,GD,54.0,1.0,20180701164602.0,11077.0,,0.0,0.0
266,44.0,5.0,,第1节,21.5,0.83,-21.5,0.83,129.5,0.83,129.5,0.83,21.5,1.0,9241099.0,,,,,,,,,,,,,,8.0,19.0,0.0,1.0,1.0,GD,53.0,1.0,20180701164604.0,11077.0,,0.0,0.0
267,44.0,5.0,,第1节,21.5,0.83,-21.5,0.83,129.5,0.83,129.5,0.83,21.5,1.0,9241099.0,,,,,,,,,,,,,,8.0,19.0,0.0,1.0,1.0,GD,53.0,1.0,20180701164604.0,11077.0,,0.0,0.0
268,44.0,5.0,,第1节,21.5,0.83,-21.5,0.83,129.5,0.83,129.5,0.83,21.5,1.0,9241099.0,,,,,,,,,,,,,,8.0,19.0,0.0,1.0,1.0,GD,37.0,1.0,20180701164619.0,11077.0,,0.0,0.0
269,44.0,5.0,,第1节,21.5,0.83,-21.5,0.83,129.5,0.83,129.5,0.83,21.5,1.0,9241099.0,,,,,,,,,,,,,,8.0,19.0,0.0,1.0,1.0,GD,37.0,1.0,20180701164619.0,11077.0,,0.0,0.0
270,44.0,5.0,,第1节,21.5,0.83,-21.5,0.83,129.5,0.83,129.5,0.83,21.5,1.0,9241099.0,,,,,,,,,,,,,,8.0,19.0,0.0,1.0,1.0,GD,37.0,1.0,20180701164621.0,11077.0,,0.0,0.0
271,44.0,5.0,,第1节,21.5,0.87,-23.5,0.8,129.5,0.83,129.5,0.83,-23.5,1.0,9241099.0,,,,,,,,,,,,,,8.0,19.0,0.0,1.0,1.0,GD,37.0,1.0,20180701164621.0,11077.0,,0.0,0.0
272,44.0,5.0,,第1节,23.5,0.87,-23.5,0.8,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,8.0,19.0,0.0,1.0,1.0,GD,31.0,1.0,20180701164625.0,11077.0,,0.0,0.0
273,44.0,5.0,,第1节,23.5,0.87,-23.5,0.8,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,8.0,19.0,0.0,1.0,1.0,GD,31.0,1.0,20180701164625.0,11075.0,,0.0,0.0
274,44.0,5.0,,第1节,23.5,0.87,-23.5,0.8,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,8.0,22.0,0.0,1.0,1.0,GD,31.0,1.0,20180701164625.0,21077.0,,0.0,0.0
275,44.0,5.0,,第1节,23.5,0.87,-23.5,0.8,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,8.0,22.0,0.0,1.0,1.0,GD,31.0,1.0,20180701164627.0,21077.0,,0.0,0.0
276,44.0,5.0,,第1节,23.5,0.87,-23.5,0.8,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,8.0,22.0,0.0,1.0,1.0,GD,30.0,1.0,20180701164627.0,21077.0,,0.0,0.0
277,44.0,5.0,,第1节,23.5,0.87,-23.5,0.8,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,8.0,22.0,0.0,1.0,1.0,GD,30.0,1.0,20180701164646.0,21077.0,,0.0,0.0
278,44.0,5.0,,第1节,23.5,0.87,-23.5,0.8,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,8.0,22.0,0.0,1.0,1.0,GD,11.0,1.0,20180701164646.0,21077.0,,0.0,0.0
279,44.0,5.0,,第1节,23.5,0.87,-23.5,0.8,129.5,0.83,129.5,0.83,23.5,1.0,9241099.0,,,,,,,,,,,,,,8.0,22.0,0.0,1.0,1.0,GD,11.0,1.0,20180701164647.0,11077.0,,0.0,0.0
